case_id,event_count,unique_step_count,has_receiving,has_putaway,has_picking,has_packing,has_qc,has_staging,has_handoff,has_shipped,first_start,last_end,total_duration_min,cycle_time_min,missing_pick_pack_pair,missing_staging,missing_shipped
ORD_1314927889,23,23,0,0,1,1,1,1,1,0,2025-06-02 02:16:22,2025-06-02 07:41:39,325.2833333333333,325.28333333333336,0,0,1
ORD_1314962316,23,23,0,0,1,1,1,1,1,0,2025-04-19 02:36:41,2025-04-19 09:31:39,414.96666666666664,414.96666666666664,0,0,1
ORD_1315005145,23,23,0,0,1,1,1,1,1,0,2025-06-19 01:42:59,2025-06-19 08:10:43,387.73333333333335,387.73333333333335,0,0,1
ORD_1315206990,23,23,0,0,1,1,1,1,1,0,2025-05-07 09:43:03,2025-05-07 18:24:44,521.6833333333334,521.6833333333333,0,0,1
ORD_1315888913,23,23,0,0,1,1,1,1,1,0,2025-06-09 18:25:58,2025-06-10 00:46:10,380.2,380.2,0,0,1
ORD_1316651924,23,23,0,0,1,1,1,1,1,0,2025-05-04 14:53:52,2025-05-04 23:13:22,499.5,499.5,0,0,1
ORD_1317363885,23,23,0,0,1,1,1,1,1,0,2025-06-07 01:54:42,2025-06-07 09:26:46,452.06666666666666,452.06666666666666,0,0,1
ORD_1317838175,23,23,0,0,1,1,1,1,1,0,2025-04-17 08:22:04,2025-04-17 19:43:57,681.8833333333333,681.8833333333333,0,0,1
ORD_1317868641,23,23,0,0,1,1,1,1,1,0,2025-04-06 03:45:39,2025-04-06 08:53:42,308.05,308.05,0,0,1
ORD_1318162292,23,23,0,0,1,1,1,1,1,0,2025-06-24 17:58:09,2025-06-25 00:40:20,402.18333333333334,402.18333333333334,0,0,1
ORD_1318223735,23,23,0,0,1,1,1,1,1,0,2025-04-07 04:46:29,2025-04-07 12:34:03,467.56666666666666,467.56666666666666,0,0,1
ORD_1318510526,23,23,0,0,1,1,1,1,1,0,2025-05-03 22:43:56,2025-05-04 04:49:30,365.56666666666666,365.56666666666666,0,0,1
ORD_1319213848,23,23,0,0,1,1,1,1,1,0,2025-04-25 13:17:12,2025-04-25 19:41:33,384.35,384.35,0,0,1
ORD_1319327674,23,23,0,0,1,1,1,1,1,0,2025-04-02 18:12:20,2025-04-03 02:06:21,474.0166666666667,474.01666666666665,0,0,1
ORD_1319598019,23,23,0,0,1,1,1,1,1,0,2025-05-14 21:55:44,2025-05-15 03:14:47,319.05,319.05,0,0,1
ORD_1319682550,23,23,0,0,1,1,1,1,1,0,2025-04-23 01:43:55,2025-04-23 10:34:23,530.4666666666667,530.4666666666667,0,0,1
ORD_1321403556,23,23,0,0,1,1,1,1,1,0,2025-04-15 21:28:42,2025-04-16 11:25:30,836.8,836.8,0,0,1
ORD_1322393510,23,23,0,0,1,1,1,1,1,0,2025-04-22 18:12:54,2025-04-23 01:04:56,412.0333333333333,412.03333333333336,0,0,1
ORD_1322676939,23,23,0,0,1,1,1,1,1,0,2025-05-02 17:54:02,2025-05-03 02:25:55,511.8833333333333,511.8833333333333,0,0,1
ORD_1323396063,23,23,0,0,1,1,1,1,1,0,2025-05-26 22:24:57,2025-05-27 07:53:09,568.1999999999999,568.2,0,0,1
ORD_1324114323,23,23,0,0,1,1,1,1,1,0,2025-06-14 16:14:13,2025-06-14 21:29:40,315.45,315.45,0,0,1
ORD_1326627907,23,23,0,0,1,1,1,1,1,0,2025-05-22 06:07:13,2025-05-22 13:46:50,459.6166666666667,459.6166666666667,0,0,1
ORD_1328778209,23,23,0,0,1,1,1,1,1,0,2025-06-21 09:50:32,2025-06-21 17:27:42,457.1666666666667,457.1666666666667,0,0,1
ORD_1329688545,23,23,0,0,1,1,1,1,1,0,2025-05-10 06:13:36,2025-05-10 13:51:11,457.5833333333333,457.5833333333333,0,0,1
ORD_1330317648,23,23,0,0,1,1,1,1,1,0,2025-05-24 17:44:58,2025-05-24 23:30:24,345.43333333333334,345.43333333333334,0,0,1
ORD_1331758873,23,23,0,0,1,1,1,1,1,0,2025-06-30 20:29:01,2025-07-01 03:03:26,394.4166666666667,394.4166666666667,0,0,1
ORD_1332909894,23,23,0,0,1,1,1,1,1,0,2025-04-12 09:04:51,2025-04-12 16:13:15,428.4,428.4,0,0,1
ORD_1334653696,23,23,0,0,1,1,1,1,1,0,2025-05-07 20:56:49,2025-05-08 02:55:28,358.65000000000003,358.65,0,0,1
ORD_1335382903,23,23,0,0,1,1,1,1,1,0,2025-05-12 19:43:37,2025-05-13 03:38:42,475.0833333333333,475.0833333333333,0,0,1
ORD_1336073883,23,23,0,0,1,1,1,1,1,0,2025-06-04 09:52:18,2025-06-04 16:49:27,417.15000000000003,417.15,0,0,1
ORD_1336082751,23,23,0,0,1,1,1,1,1,0,2025-06-01 23:54:05,2025-06-02 08:28:22,514.2833333333333,514.2833333333333,0,0,1
ORD_1336907242,23,23,0,0,1,1,1,1,1,0,2025-05-19 04:48:43,2025-05-19 12:11:25,442.7,442.7,0,0,1
ORD_1336908078,23,23,0,0,1,1,1,1,1,0,2025-06-19 09:27:22,2025-06-19 18:18:10,530.8,530.8,0,0,1
ORD_1338289540,23,23,0,0,1,1,1,1,1,0,2025-04-13 15:07:50,2025-04-13 21:28:45,380.9166666666667,380.9166666666667,0,0,1
ORD_1338414431,23,23,0,0,1,1,1,1,1,0,2025-04-30 01:25:52,2025-04-30 06:43:14,317.3666666666667,317.3666666666667,0,0,1
ORD_1339921982,23,23,0,0,1,1,1,1,1,0,2025-05-27 11:12:28,2025-05-27 17:43:47,391.31666666666666,391.31666666666666,0,0,1
ORD_1340797420,23,23,0,0,1,1,1,1,1,0,2025-04-21 14:28:21,2025-04-22 00:48:12,619.85,619.85,0,0,1
ORD_1343649357,23,23,0,0,1,1,1,1,1,0,2025-06-28 17:44:07,2025-06-29 02:59:33,555.4333333333334,555.4333333333333,0,0,1
ORD_1344491099,23,23,0,0,1,1,1,1,1,0,2025-05-21 20:59:17,2025-05-22 02:17:36,318.31666666666666,318.31666666666666,0,0,1
ORD_1344742666,23,23,0,0,1,1,1,1,1,0,2025-06-10 05:42:46,2025-06-10 11:42:27,359.68333333333334,359.68333333333334,0,0,1
ORD_1345094292,23,23,0,0,1,1,1,1,1,0,2025-06-06 18:18:43,2025-06-07 04:15:01,596.3000000000001,596.3,0,0,1
ORD_1346549883,23,23,0,0,1,1,1,1,1,0,2025-04-26 01:07:03,2025-04-26 08:04:27,417.4,417.4,0,0,1
ORD_1346550941,23,23,0,0,1,1,1,1,1,0,2025-06-03 00:01:18,2025-06-03 06:03:30,362.2,362.2,0,0,1
ORD_1347890721,23,23,0,0,1,1,1,1,1,0,2025-06-06 04:16:55,2025-06-06 09:50:23,333.4666666666667,333.46666666666664,0,0,1
ORD_1348754062,23,23,0,0,1,1,1,1,1,0,2025-06-20 03:11:21,2025-06-20 12:07:53,536.5333333333333,536.5333333333333,0,0,1
ORD_1349513298,23,23,0,0,1,1,1,1,1,0,2025-06-21 05:57:26,2025-06-21 22:04:34,967.1333333333333,967.1333333333333,0,0,1
ORD_1352019680,23,23,0,0,1,1,1,1,1,0,2025-04-22 06:33:25,2025-04-22 15:54:53,561.4666666666667,561.4666666666667,0,0,1
ORD_1352706512,23,23,0,0,1,1,1,1,1,0,2025-06-26 09:36:31,2025-06-26 17:15:48,459.28333333333336,459.28333333333336,0,0,1
ORD_1352794946,23,23,0,0,1,1,1,1,1,0,2025-04-25 04:41:51,2025-04-25 13:31:23,529.5333333333333,529.5333333333333,0,0,1
ORD_1353591081,23,23,0,0,1,1,1,1,1,0,2025-05-26 04:49:35,2025-05-26 10:45:46,356.18333333333334,356.18333333333334,0,0,1
ORD_1353900238,23,23,0,0,1,1,1,1,1,0,2025-06-16 19:58:43,2025-06-17 02:10:32,371.81666666666666,371.81666666666666,0,0,1
ORD_1354132549,23,23,0,0,1,1,1,1,1,0,2025-05-23 06:53:50,2025-05-23 16:37:03,583.2166666666666,583.2166666666667,0,0,1
ORD_1354613860,23,23,0,0,1,1,1,1,1,0,2025-06-06 06:43:22,2025-06-06 12:55:43,372.35,372.35,0,0,1
ORD_1356521139,23,23,0,0,1,1,1,1,1,0,2025-06-13 12:39:28,2025-06-13 19:43:09,423.68333333333334,423.68333333333334,0,0,1
ORD_1356778669,23,23,0,0,1,1,1,1,1,0,2025-04-30 12:14:10,2025-04-30 22:25:52,611.6999999999999,611.7,0,0,1
ORD_1357255228,23,23,0,0,1,1,1,1,1,0,2025-05-25 18:35:01,2025-05-26 01:22:17,407.26666666666665,407.26666666666665,0,0,1
ORD_1359340429,23,23,0,0,1,1,1,1,1,0,2025-04-17 21:23:42,2025-04-18 03:52:14,388.53333333333336,388.53333333333336,0,0,1
ORD_1359726085,23,23,0,0,1,1,1,1,1,0,2025-04-06 22:59:19,2025-04-07 06:32:58,453.65,453.65,0,0,1
ORD_1361816728,23,23,0,0,1,1,1,1,1,0,2025-04-22 03:01:58,2025-04-22 08:58:31,356.55,356.55,0,0,1
ORD_1361985774,23,23,0,0,1,1,1,1,1,0,2025-06-22 20:48:40,2025-06-23 05:45:23,536.7166666666667,536.7166666666667,0,0,1
ORD_1362310483,23,23,0,0,1,1,1,1,1,0,2025-04-25 14:45:57,2025-04-25 21:25:43,399.76666666666665,399.76666666666665,0,0,1
ORD_1362431171,23,23,0,0,1,1,1,1,1,0,2025-04-10 17:33:35,2025-04-11 00:47:13,433.6333333333333,433.6333333333333,0,0,1
ORD_1364780309,23,23,0,0,1,1,1,1,1,0,2025-05-05 06:31:59,2025-05-05 14:36:02,484.05,484.05,0,0,1
ORD_1365029824,23,23,0,0,1,1,1,1,1,0,2025-04-10 15:35:03,2025-04-11 00:37:04,542.0166666666667,542.0166666666667,0,0,1
ORD_1365913999,23,23,0,0,1,1,1,1,1,0,2025-05-25 23:45:20,2025-05-26 07:52:33,487.2166666666667,487.21666666666664,0,0,1
ORD_1366034651,23,23,0,0,1,1,1,1,1,0,2025-04-02 06:50:52,2025-04-02 13:15:35,384.7166666666667,384.71666666666664,0,0,1
ORD_1366121011,23,23,0,0,1,1,1,1,1,0,2025-06-23 01:29:10,2025-06-23 07:32:42,363.5333333333333,363.53333333333336,0,0,1
ORD_1366217186,23,23,0,0,1,1,1,1,1,0,2025-06-18 20:19:04,2025-06-19 02:44:36,385.5333333333333,385.53333333333336,0,0,1
ORD_1368149397,23,23,0,0,1,1,1,1,1,0,2025-05-12 23:01:24,2025-05-13 08:20:28,559.0666666666666,559.0666666666667,0,0,1
ORD_1368426235,23,23,0,0,1,1,1,1,1,0,2025-04-14 06:37:45,2025-04-14 13:29:31,411.76666666666665,411.76666666666665,0,0,1
ORD_1369003444,23,23,0,0,1,1,1,1,1,0,2025-05-30 20:52:36,2025-05-31 01:18:45,266.15,266.15,0,0,1
ORD_1370958926,23,23,0,0,1,1,1,1,1,0,2025-06-10 20:10:21,2025-06-11 08:46:23,756.0333333333334,756.0333333333333,0,0,1
ORD_1371204673,23,23,0,0,1,1,1,1,1,0,2025-04-14 06:57:13,2025-04-14 13:14:28,377.25,377.25,0,0,1
ORD_1371491367,23,23,0,0,1,1,1,1,1,0,2025-04-16 00:57:13,2025-04-16 10:15:21,558.1333333333333,558.1333333333333,0,0,1
ORD_1372002066,23,23,0,0,1,1,1,1,1,0,2025-05-22 12:58:49,2025-05-22 22:16:00,557.1833333333333,557.1833333333333,0,0,1
ORD_1372138449,23,23,0,0,1,1,1,1,1,0,2025-05-05 00:46:15,2025-05-05 08:07:02,440.7833333333333,440.78333333333336,0,0,1
ORD_1372999564,23,23,0,0,1,1,1,1,1,0,2025-04-13 17:27:16,2025-04-14 01:00:19,453.05,453.05,0,0,1
ORD_1373329707,23,23,0,0,1,1,1,1,1,0,2025-05-18 09:28:14,2025-05-18 16:04:29,396.25,396.25,0,0,1
ORD_1373609625,23,23,0,0,1,1,1,1,1,0,2025-05-19 22:49:11,2025-05-20 07:39:36,530.4166666666666,530.4166666666666,0,0,1
ORD_1378258060,23,23,0,0,1,1,1,1,1,0,2025-06-10 16:13:21,2025-06-10 23:30:07,436.76666666666665,436.76666666666665,0,0,1
ORD_1378702547,23,23,0,0,1,1,1,1,1,0,2025-06-19 23:19:28,2025-06-20 05:21:14,361.76666666666665,361.76666666666665,0,0,1
ORD_1378853394,23,23,0,0,1,1,1,1,1,0,2025-05-15 21:40:29,2025-05-16 05:01:53,441.4,441.4,0,0,1
ORD_1380216951,23,23,0,0,1,1,1,1,1,0,2025-04-17 02:07:32,2025-04-17 10:02:31,474.98333333333335,474.98333333333335,0,0,1
ORD_1380586933,23,23,0,0,1,1,1,1,1,0,2025-06-12 11:59:45,2025-06-12 19:22:32,442.7833333333333,442.78333333333336,0,0,1
ORD_1380598017,23,23,0,0,1,1,1,1,1,0,2025-06-09 18:10:30,2025-06-10 03:02:40,532.1666666666666,532.1666666666666,0,0,1
ORD_1383450586,23,23,0,0,1,1,1,1,1,0,2025-05-02 08:59:20,2025-05-02 14:31:22,332.0333333333333,332.03333333333336,0,0,1
ORD_1384911036,23,23,0,0,1,1,1,1,1,0,2025-04-17 09:40:51,2025-04-17 16:19:27,398.6,398.6,0,0,1
ORD_1385458986,23,23,0,0,1,1,1,1,1,0,2025-05-27 19:12:52,2025-05-28 01:30:27,377.5833333333333,377.5833333333333,0,0,1
ORD_1386326994,23,23,0,0,1,1,1,1,1,0,2025-04-21 22:18:41,2025-04-22 05:24:22,425.68333333333334,425.68333333333334,0,0,1
ORD_1386406562,23,23,0,0,1,1,1,1,1,0,2025-04-01 06:20:04,2025-04-01 14:55:58,515.9,515.9,0,0,1
ORD_1387180053,23,23,0,0,1,1,1,1,1,0,2025-04-24 00:30:44,2025-04-24 10:50:51,620.1166666666667,620.1166666666667,0,0,1
ORD_1388196149,23,23,0,0,1,1,1,1,1,0,2025-04-18 04:18:31,2025-04-18 11:55:55,457.4,457.4,0,0,1
ORD_1389253573,23,23,0,0,1,1,1,1,1,0,2025-04-22 05:01:22,2025-04-22 13:40:53,519.5166666666667,519.5166666666667,0,0,1
ORD_1389825481,23,23,0,0,1,1,1,1,1,0,2025-04-08 15:16:35,2025-04-08 23:13:33,476.9666666666667,476.96666666666664,0,0,1
ORD_1389985626,23,23,0,0,1,1,1,1,1,0,2025-04-29 15:39:36,2025-04-30 02:23:27,643.85,643.85,0,0,1
ORD_1390328776,23,23,0,0,1,1,1,1,1,0,2025-06-13 12:21:40,2025-06-13 20:32:03,490.3833333333333,490.3833333333333,0,0,1
ORD_1391832607,23,23,0,0,1,1,1,1,1,0,2025-05-08 01:03:00,2025-05-08 10:00:33,537.5500000000001,537.55,0,0,1
ORD_1392027291,23,23,0,0,1,1,1,1,1,0,2025-04-19 21:03:18,2025-04-20 04:35:29,452.1833333333333,452.18333333333334,0,0,1
ORD_1392545533,23,23,0,0,1,1,1,1,1,0,2025-06-19 02:38:51,2025-06-19 08:19:28,340.6166666666667,340.6166666666667,0,0,1
ORD_1393265549,23,23,0,0,1,1,1,1,1,0,2025-04-01 07:31:58,2025-04-01 22:11:21,879.3833333333334,879.3833333333333,0,0,1
ORD_1393987832,23,23,0,0,1,1,1,1,1,0,2025-06-21 19:00:32,2025-06-22 02:11:37,431.0833333333333,431.0833333333333,0,0,1
ORD_1397379341,23,23,0,0,1,1,1,1,1,0,2025-06-16 00:34:33,2025-06-16 11:20:52,646.3166666666667,646.3166666666667,0,0,1
ORD_1398748276,23,23,0,0,1,1,1,1,1,0,2025-04-30 06:22:02,2025-04-30 13:28:00,425.96666666666664,425.96666666666664,0,0,1
ORD_1399074658,23,23,0,0,1,1,1,1,1,0,2025-05-30 02:01:14,2025-05-30 07:45:10,343.93333333333334,343.93333333333334,0,0,1
ORD_1399217595,23,23,0,0,1,1,1,1,1,0,2025-04-27 22:40:23,2025-04-28 04:26:13,345.8333333333333,345.8333333333333,0,0,1
ORD_1399384285,23,23,0,0,1,1,1,1,1,0,2025-06-24 20:30:44,2025-06-25 10:16:38,825.8999999999999,825.9,0,0,1
ORD_1401301410,23,23,0,0,1,1,1,1,1,0,2025-05-04 10:40:25,2025-05-04 19:37:01,536.6,536.6,0,0,1
ORD_1401691806,23,23,0,0,1,1,1,1,1,0,2025-04-16 23:58:25,2025-04-17 07:31:23,452.9666666666667,452.96666666666664,0,0,1
ORD_1402271387,23,23,0,0,1,1,1,1,1,0,2025-06-19 07:07:42,2025-06-19 13:10:21,362.65000000000003,362.65,0,0,1
ORD_1402363784,23,23,0,0,1,1,1,1,1,0,2025-05-16 10:36:54,2025-05-16 19:51:20,554.4333333333333,554.4333333333333,0,0,1
ORD_1402740651,23,23,0,0,1,1,1,1,1,0,2025-04-03 23:11:22,2025-04-04 09:25:02,613.6666666666666,613.6666666666666,0,0,1
ORD_1403596346,23,23,0,0,1,1,1,1,1,0,2025-05-29 23:51:16,2025-05-30 09:32:38,581.3666666666667,581.3666666666667,0,0,1
ORD_1405086440,23,23,0,0,1,1,1,1,1,0,2025-06-15 18:12:20,2025-06-15 23:58:09,345.81666666666666,345.81666666666666,0,0,1
ORD_1405847107,23,23,0,0,1,1,1,1,1,0,2025-06-29 12:31:57,2025-06-29 21:46:48,554.85,554.85,0,0,1
ORD_1406691998,23,23,0,0,1,1,1,1,1,0,2025-06-05 18:49:06,2025-06-06 00:33:49,344.7166666666667,344.71666666666664,0,0,1
ORD_1407604298,23,23,0,0,1,1,1,1,1,0,2025-04-09 16:14:42,2025-04-09 23:20:39,425.95,425.95,0,0,1
ORD_1408968484,23,23,0,0,1,1,1,1,1,0,2025-04-18 23:47:26,2025-04-19 07:30:54,463.4666666666667,463.46666666666664,0,0,1
ORD_1409894958,23,23,0,0,1,1,1,1,1,0,2025-05-12 08:12:12,2025-05-12 16:33:13,501.01666666666665,501.01666666666665,0,0,1
ORD_1410671228,23,23,0,0,1,1,1,1,1,0,2025-04-14 16:33:12,2025-04-14 23:37:37,424.4166666666667,424.4166666666667,0,0,1
ORD_1410992243,23,23,0,0,1,1,1,1,1,0,2025-05-19 23:50:42,2025-05-20 05:39:13,348.51666666666665,348.51666666666665,0,0,1
ORD_1411440419,23,23,0,0,1,1,1,1,1,0,2025-06-26 20:50:05,2025-06-27 05:03:52,493.78333333333336,493.78333333333336,0,0,1
ORD_1411910517,23,23,0,0,1,1,1,1,1,0,2025-04-08 01:07:25,2025-04-08 06:17:55,310.5,310.5,0,0,1
ORD_1413122839,23,23,0,0,1,1,1,1,1,0,2025-04-11 13:02:38,2025-04-11 23:28:46,626.1333333333333,626.1333333333333,0,0,1
ORD_1413307556,23,23,0,0,1,1,1,1,1,0,2025-05-17 17:20:22,2025-05-18 05:20:01,719.65,719.65,0,0,1
ORD_1413503184,23,23,0,0,1,1,1,1,1,0,2025-04-05 11:42:00,2025-04-05 20:44:08,542.1333333333333,542.1333333333333,0,0,1
ORD_1415954086,23,23,0,0,1,1,1,1,1,0,2025-04-30 02:00:09,2025-04-30 10:05:25,485.26666666666665,485.26666666666665,0,0,1
ORD_1417012368,23,23,0,0,1,1,1,1,1,0,2025-06-06 04:23:44,2025-06-06 10:59:20,395.59999999999997,395.6,0,0,1
ORD_1417044728,23,23,0,0,1,1,1,1,1,0,2025-05-15 03:02:02,2025-05-15 08:58:21,356.31666666666666,356.31666666666666,0,0,1
ORD_1418357579,23,23,0,0,1,1,1,1,1,0,2025-04-15 03:15:54,2025-04-15 07:49:41,273.7833333333333,273.78333333333336,0,0,1
ORD_1418397243,23,23,0,0,1,1,1,1,1,0,2025-06-26 20:41:31,2025-06-27 06:50:56,609.4166666666667,609.4166666666666,0,0,1
ORD_1419068612,23,23,0,0,1,1,1,1,1,0,2025-05-10 23:36:03,2025-05-11 06:01:59,385.9333333333333,385.93333333333334,0,0,1
ORD_1420124787,23,23,0,0,1,1,1,1,1,0,2025-06-06 23:25:25,2025-06-07 07:09:34,464.15,464.15,0,0,1
ORD_1420178228,23,23,0,0,1,1,1,1,1,0,2025-04-23 08:11:43,2025-04-23 13:54:18,342.58333333333337,342.5833333333333,0,0,1
ORD_1420456034,23,23,0,0,1,1,1,1,1,0,2025-05-28 17:05:10,2025-05-28 23:00:38,355.46666666666664,355.46666666666664,0,0,1
ORD_1420665666,23,23,0,0,1,1,1,1,1,0,2025-05-01 18:06:53,2025-05-02 01:46:18,459.4166666666667,459.4166666666667,0,0,1
ORD_1421185007,23,23,0,0,1,1,1,1,1,0,2025-06-20 17:35:30,2025-06-21 01:25:40,470.1666666666667,470.1666666666667,0,0,1
ORD_1423055405,23,23,0,0,1,1,1,1,1,0,2025-06-05 15:11:47,2025-06-05 21:54:46,402.98333333333335,402.98333333333335,0,0,1
ORD_1423508919,23,23,0,0,1,1,1,1,1,0,2025-06-09 11:52:11,2025-06-09 21:25:05,572.9,572.9,0,0,1
ORD_1423541565,23,23,0,0,1,1,1,1,1,0,2025-06-30 13:16:05,2025-06-30 20:42:59,446.9,446.9,0,0,1
ORD_1423787133,23,23,0,0,1,1,1,1,1,0,2025-06-10 04:44:09,2025-06-10 11:59:58,435.8166666666667,435.81666666666666,0,0,1
ORD_1425739103,23,23,0,0,1,1,1,1,1,0,2025-06-25 05:04:23,2025-06-25 15:38:36,634.2166666666667,634.2166666666667,0,0,1
ORD_1427034163,23,23,0,0,1,1,1,1,1,0,2025-04-09 15:00:21,2025-04-09 22:08:45,428.4,428.4,0,0,1
ORD_1427034620,23,23,0,0,1,1,1,1,1,0,2025-04-15 12:19:10,2025-04-15 17:55:21,336.18333333333334,336.18333333333334,0,0,1
ORD_1428311192,23,23,0,0,1,1,1,1,1,0,2025-04-30 09:02:10,2025-04-30 17:27:05,504.91666666666663,504.9166666666667,0,0,1
ORD_1428671259,23,23,0,0,1,1,1,1,1,0,2025-05-22 19:23:42,2025-05-23 01:03:19,339.6166666666667,339.6166666666667,0,0,1
ORD_1430036918,23,23,0,0,1,1,1,1,1,0,2025-06-28 18:11:43,2025-06-29 01:12:19,420.6,420.6,0,0,1
ORD_1430339858,23,23,0,0,1,1,1,1,1,0,2025-04-22 08:28:21,2025-04-22 14:51:30,383.15000000000003,383.15,0,0,1
ORD_1430998470,23,23,0,0,1,1,1,1,1,0,2025-06-12 05:31:52,2025-06-12 12:16:11,404.31666666666666,404.31666666666666,0,0,1
ORD_1432497216,23,23,0,0,1,1,1,1,1,0,2025-05-05 08:45:51,2025-05-05 16:50:56,485.0833333333333,485.0833333333333,0,0,1
ORD_1433728223,23,23,0,0,1,1,1,1,1,0,2025-06-06 11:21:57,2025-06-06 18:50:18,448.35,448.35,0,0,1
ORD_1434435250,23,23,0,0,1,1,1,1,1,0,2025-04-16 01:02:52,2025-04-16 09:53:00,530.1333333333333,530.1333333333333,0,0,1
ORD_1435142265,23,23,0,0,1,1,1,1,1,0,2025-04-02 03:45:22,2025-04-02 12:11:42,506.3333333333333,506.3333333333333,0,0,1
ORD_1435788314,23,23,0,0,1,1,1,1,1,0,2025-05-05 03:04:33,2025-05-05 13:51:51,647.3,647.3,0,0,1
ORD_1436046784,23,23,0,0,1,1,1,1,1,0,2025-05-21 04:43:03,2025-05-21 10:48:45,365.7,365.7,0,0,1
ORD_1436277128,23,23,0,0,1,1,1,1,1,0,2025-05-28 12:49:11,2025-05-29 01:09:38,740.45,740.45,0,0,1
ORD_1436334310,23,23,0,0,1,1,1,1,1,0,2025-06-18 05:43:44,2025-06-18 14:03:33,499.81666666666666,499.81666666666666,0,0,1
ORD_1436599682,23,23,0,0,1,1,1,1,1,0,2025-04-11 12:30:26,2025-04-11 19:02:56,392.5,392.5,0,0,1
ORD_1438080295,23,23,0,0,1,1,1,1,1,0,2025-06-28 00:00:29,2025-06-28 06:21:10,380.68333333333334,380.68333333333334,0,0,1
ORD_1438456723,23,23,0,0,1,1,1,1,1,0,2025-06-06 11:28:02,2025-06-06 18:26:15,418.21666666666664,418.21666666666664,0,0,1
ORD_1439297764,23,23,0,0,1,1,1,1,1,0,2025-04-27 10:21:03,2025-04-27 17:16:13,415.1666666666667,415.1666666666667,0,0,1
ORD_1439604450,23,23,0,0,1,1,1,1,1,0,2025-05-15 08:53:10,2025-05-15 13:47:59,294.81666666666666,294.81666666666666,0,0,1
ORD_1439710650,23,23,0,0,1,1,1,1,1,0,2025-05-28 17:09:10,2025-05-29 00:02:21,413.18333333333334,413.18333333333334,0,0,1
ORD_1439823962,23,23,0,0,1,1,1,1,1,0,2025-04-29 08:33:52,2025-04-29 14:17:34,343.7,343.7,0,0,1
ORD_1439946120,23,23,0,0,1,1,1,1,1,0,2025-06-18 03:21:19,2025-06-18 12:56:46,575.45,575.45,0,0,1
ORD_1440739647,23,23,0,0,1,1,1,1,1,0,2025-06-01 19:36:21,2025-06-02 00:41:29,305.1333333333333,305.1333333333333,0,0,1
ORD_1441007880,23,23,0,0,1,1,1,1,1,0,2025-05-16 03:53:49,2025-05-16 09:56:19,362.5,362.5,0,0,1
ORD_1441271406,23,23,0,0,1,1,1,1,1,0,2025-05-17 16:06:29,2025-05-17 22:04:05,357.6,357.6,0,0,1
ORD_1441711947,23,23,0,0,1,1,1,1,1,0,2025-05-29 04:26:20,2025-05-29 12:53:37,507.2833333333333,507.28333333333336,0,0,1
ORD_1445039223,23,23,0,0,1,1,1,1,1,0,2025-04-09 21:37:44,2025-04-10 03:25:35,347.85,347.85,0,0,1
ORD_1445145996,23,23,0,0,1,1,1,1,1,0,2025-06-06 04:09:49,2025-06-06 17:09:49,780.0,780.0,0,0,1
ORD_1445749836,23,23,0,0,1,1,1,1,1,0,2025-05-06 17:22:12,2025-05-07 04:36:19,674.1166666666667,674.1166666666667,0,0,1
ORD_1446936988,23,23,0,0,1,1,1,1,1,0,2025-05-24 06:23:53,2025-05-24 13:42:56,439.05,439.05,0,0,1
ORD_1447446511,23,23,0,0,1,1,1,1,1,0,2025-06-24 11:23:29,2025-06-24 18:00:35,397.1,397.1,0,0,1
ORD_1449517442,23,23,0,0,1,1,1,1,1,0,2025-05-08 04:23:45,2025-05-08 09:56:23,332.6333333333333,332.6333333333333,0,0,1
ORD_1449714820,23,23,0,0,1,1,1,1,1,0,2025-04-10 03:37:25,2025-04-10 09:25:58,348.55,348.55,0,0,1
ORD_1450254255,23,23,0,0,1,1,1,1,1,0,2025-05-31 10:37:08,2025-05-31 18:58:11,501.05,501.05,0,0,1
ORD_1450432529,23,23,0,0,1,1,1,1,1,0,2025-06-07 07:39:05,2025-06-07 16:44:35,545.5,545.5,0,0,1
ORD_1450554420,23,23,0,0,1,1,1,1,1,0,2025-04-03 02:34:43,2025-04-03 08:09:16,334.55,334.55,0,0,1
ORD_1450887579,23,23,0,0,1,1,1,1,1,0,2025-05-05 07:23:51,2025-05-05 15:00:41,456.83333333333337,456.8333333333333,0,0,1
ORD_1451361642,23,23,0,0,1,1,1,1,1,0,2025-05-27 09:22:54,2025-05-27 18:44:49,561.9166666666667,561.9166666666666,0,0,1
ORD_1452475804,23,23,0,0,1,1,1,1,1,0,2025-06-25 03:32:42,2025-06-25 09:38:12,365.5,365.5,0,0,1
ORD_1452996124,23,23,0,0,1,1,1,1,1,0,2025-06-08 07:21:59,2025-06-08 16:49:33,567.5666666666667,567.5666666666667,0,0,1
ORD_1453062099,23,23,0,0,1,1,1,1,1,0,2025-05-30 13:15:35,2025-05-30 20:06:53,411.3,411.3,0,0,1
ORD_1453353110,23,23,0,0,1,1,1,1,1,0,2025-06-24 03:27:18,2025-06-24 12:44:24,557.1,557.1,0,0,1
ORD_1454354895,23,23,0,0,1,1,1,1,1,0,2025-05-27 10:14:08,2025-05-27 15:35:16,321.1333333333333,321.1333333333333,0,0,1
ORD_1455481465,23,23,0,0,1,1,1,1,1,0,2025-06-18 02:33:35,2025-06-18 08:35:07,361.53333333333336,361.53333333333336,0,0,1
