case_id,cycle_time_min,total_process_time_min,avg_gap_to_next_min,max_gap_to_next_min,qc_ratio,staging_ratio,handoff_ratio,flag_large_internal_wait,flag_qc_heavy_case,flag_staging_heavy_case,qc_vs_staging_ratio_gap,staging_vs_handoff_ratio_gap,congestion_index
ORD_2021813628,720.0833333333334,720.0833333333333,0.0,0.0,0.09829880800833238,0.017266520078694596,0.021872468464298116,1,0,0,0.08103228792963778,-0.00460594838560352,0.11556532808702698
ORD_2021869613,338.18333333333334,338.18333333333334,0.0,0.0,0.11128086343699177,0.011581489330244936,0.07821201517914346,1,0,0,0.09969937410674684,-0.06663052584889853,0.1228623527672367
ORD_2022755602,328.1,328.09999999999997,0.0,0.0,0.1315147820786346,0.028903789495072642,0.04211114497612517,1,0,0,0.10261099258356196,-0.013207355481052528,0.16041857157370723
ORD_2022766431,493.23333333333335,493.23333333333335,0.0,0.0,0.10417652226802732,0.013921740893424342,0.07545448401703048,1,0,0,0.09025478137460298,-0.06153274312360613,0.11809826316145165
ORD_2023582594,389.95,389.95,0.0,0.0,0.10933025601572852,0.03786810274821559,0.05252810189340514,1,0,0,0.07146215326751293,-0.014659999145189555,0.1471983587639441
ORD_2024881581,396.43333333333334,396.43333333333334,0.0,0.0,0.13642478769023797,0.026738417556545865,0.03329689733456655,1,0,0,0.1096863701336921,-0.006558479778020682,0.16316320524678385
ORD_2024906878,452.68333333333334,452.68333333333334,0.0,0.0,0.1038253378005228,0.018371930341298186,0.06211111520194396,1,0,0,0.08545340745922461,-0.04373918486064578,0.122197268141821
ORD_2026353753,367.6333333333333,367.6333333333333,0.0,0.0,0.15250702692900533,0.025206274367576394,0.025840964729349897,1,0,0,0.12730075256142895,-0.0006346903617735038,0.17771330129658172
ORD_2026571487,645.3833333333333,645.3833333333333,0.0,0.0,0.07390956279213905,0.010691320403894327,0.021511763034888824,1,0,0,0.06321824238824472,-0.010820442630994498,0.08460088319603337
ORD_2027351907,452.1333333333333,452.1333333333334,0.0,0.0,0.08437776467118843,0.008994396933058094,0.03892657033323503,1,0,0,0.07538336773813034,-0.029932173400176936,0.09337216160424652
ORD_2028286068,527.6333333333333,527.6333333333333,0.0,0.0,0.08099058689746667,0.038410512350748625,0.034588413671109985,1,0,0,0.04258007454671805,0.00382209867963864,0.11940109924821529
ORD_2031877828,470.96666666666664,470.9666666666667,0.0,0.0,0.10630617878123008,0.013942954207658008,0.02816901408450704,1,0,0,0.09236322457357207,-0.014226059876849032,0.12024913298888809
ORD_2033171794,332.45,332.45,0.0,0.0,0.11089386875219331,0.016192911214719007,0.05163683761969218,1,0,0,0.0947009575374743,-0.03544392640497317,0.1270867799669123
ORD_2033861106,594.9833333333333,594.9833333333333,0.0,0.0,0.10143141264461188,0.027479761337852602,0.022325555337684527,1,0,0,0.07395165130675928,0.005154206000168075,0.1289111739824645
ORD_2033891646,374.51666666666665,374.51666666666665,0.0,0.0,0.08232833429753905,0.009523385697120735,0.08103778203017223,1,0,0,0.07280494860041832,-0.0715143963330515,0.09185171999465978
ORD_2035483647,498.93333333333334,498.93333333333334,0.0,0.0,0.11584714056654195,0.020944681988241582,0.05318011758417958,1,0,0,0.09490245857830037,-0.032235435595938,0.13679182255478353
ORD_2037164725,730.1833333333333,730.1833333333334,0.0,0.0,0.08297003035767274,0.007486704252356714,0.02844034603181849,1,0,0,0.07548332610531602,-0.020953641779461775,0.09045673461002945
ORD_2037225341,729.4833333333333,729.4833333333333,0.0,0.0,0.05295985743334322,0.013274235189289224,0.032534442185108176,1,0,0,0.039685622244053996,-0.01926020699581895,0.06623409262263244
ORD_2039047275,305.96666666666664,305.9666666666667,0.0,0.0,0.11123216036605293,0.034426408105458106,0.07103170279986926,1,0,0,0.07680575226059483,-0.03660529469441115,0.14565856847151104
ORD_2039442061,504.1,504.1,0.0,0.0,0.06731468623950275,0.024300733981352907,0.023374991734444222,1,0,0,0.04301395225814984,0.0009257422469086847,0.09161542022085566
ORD_2039442599,704.3666666666667,704.3666666666667,0.0,0.0,0.07240547063555913,0.013771236571861245,0.042804410581609956,1,0,0,0.05863423406369789,-0.02903317400974871,0.08617670720742038
ORD_2039633329,375.85,375.85,0.0,0.0,0.0952951088643519,0.017959292270852734,0.044122211875304865,1,0,0,0.07733581659349917,-0.02616291960445213,0.11325440113520463
ORD_2039882437,360.8,360.8,0.0,0.0,0.14592572062084255,0.012518477457501847,0.03921840354767184,1,0,0,0.1334072431633407,-0.02669992609016999,0.1584441980783444
ORD_2042473378,433.43333333333334,433.43333333333334,0.0,0.0,0.06417749750057679,0.021456586941475047,0.014688917942013383,1,0,0,0.04272091055910174,0.006767668999461664,0.08563408444205184
ORD_2042914151,388.8,388.79999999999995,0.0,0.0,0.1315157750342936,0.02679183813443073,0.02979252400548697,1,0,0,0.10472393689986287,-0.0030006858710562405,0.15830761316872433
ORD_2044188006,314.0,314.0,0.0,0.0,0.10058386411889597,0.02388535031847134,0.056900212314225054,1,0,0,0.07669851380042464,-0.033014861995753715,0.1244692144373673
ORD_2044504360,488.75,488.75,0.0,0.0,0.12194373401534526,0.0063427109974424556,0.038670076726342706,1,0,0,0.11560102301790282,-0.03232736572890025,0.12828644501278771
ORD_2045053114,392.65,392.65,0.0,0.0,0.08654866505369499,0.01897364064688654,0.027208285580882043,1,0,0,0.06757502440680845,-0.008234644933995502,0.10552230570058153
ORD_2047290007,659.9333333333333,659.9333333333333,0.0,0.0,0.0708404889382766,0.017249217092635622,0.018941307202747754,1,0,0,0.053591271845640984,-0.0016920901101121315,0.08808970603091222
ORD_2048666733,487.81666666666666,487.81666666666666,0.0,0.0,0.1300693566572141,0.02077283132324302,0.0391882196180259,1,0,0,0.10929652533397109,-0.018415388294782876,0.15084218798045712
ORD_2049491307,688.3,688.3,0.0,0.0,0.06719453726572716,0.01869339919608698,0.026393529953024356,1,0,0,0.04850113806964018,-0.007700130756937377,0.08588793646181414
ORD_2051031137,481.35,481.35,0.0,0.0,0.11325785118243828,0.02662650185242893,0.030539108756621997,1,0,0,0.08663134933000935,-0.003912606904193067,0.1398843530348672
ORD_2051127204,684.25,684.25,0.0,0.0,0.03989769820971867,0.012276214833759591,0.014687614176105226,1,0,0,0.02762148337595908,-0.0024113993423456343,0.05217391304347826
ORD_2052467117,521.4166666666666,521.4166666666667,0.0,0.0,0.11734057855202172,0.016173885248521654,0.024484577273453725,1,0,0,0.10116669330350006,-0.008310692024932072,0.13351446380054338
ORD_2052859833,466.5833333333333,466.5833333333333,0.0,0.0,0.0725843900696553,0.03625647437042329,0.023968565815324167,1,0,0,0.036327915699232,0.012287908555099127,0.1088408644400786
ORD_2053315512,765.6,765.6,0.0,0.0,0.054554162312783,0.0163052943225357,0.03265412748171369,1,0,0,0.03824886799024729,-0.016348833159177987,0.0708594566353187
ORD_2053328796,466.85,466.85,0.0,0.0,0.08896504944486094,0.014779907893327622,0.023919174609974655,1,0,0,0.07418514155153333,-0.009139266716647033,0.10374495733818856
ORD_2053551481,648.45,648.45,0.0,0.0,0.04875729303210219,0.029352044619220193,0.011231911995270773,1,0,0,0.019405248412881996,0.01812013262394942,0.07810933765132239
ORD_2055069303,376.8,376.8,0.0,0.0,0.09156050955414012,0.01583510261854211,0.029502830856334043,1,0,0,0.07572540693559801,-0.013667728237791932,0.10739561217268223
ORD_2055535400,485.2,485.2,0.0,0.0,0.11125996152789228,0.013499587798845837,0.018102500687001925,1,0,0,0.09776037372904645,-0.0046029128881560875,0.1247595493267381
ORD_2056049353,435.35,435.35,0.0,0.0,0.06596225259369856,0.02744917882163776,0.02274032387734007,1,0,0,0.0385130737720608,0.0047088549442976906,0.09341143141533632
ORD_2056708907,441.26666666666665,441.26666666666665,0.0,0.0,0.07214080676839403,0.02613687868258045,0.02670342952107569,1,0,0,0.04600392808581358,-0.000566550838495241,0.09827768545097448
ORD_2056836448,442.1333333333333,442.1333333333333,0.0,0.0,0.13672346200241256,0.014362183353437877,0.015794632086851626,1,0,0,0.12236127864897468,-0.0014324487334137492,0.15108564535585045
ORD_2058140161,411.21666666666664,411.2166666666667,0.0,0.0,0.07153568678312325,0.016171523527742877,0.02731731042029749,1,0,0,0.05536416325538037,-0.011145786892554611,0.08770721031086612
ORD_2058769322,356.75,356.75,0.0,0.0,0.10857276337304368,0.01111889745386592,0.04442887175893483,1,0,0,0.09745386591917776,-0.033309974305068914,0.1196916608269096
ORD_2059142530,561.35,561.35,0.0,0.0,0.04480270775808319,0.007838247082925092,0.01733915263798581,1,0,0,0.0369644606751581,-0.009500905555060718,0.05264095484100828
ORD_2059499250,608.7666666666667,608.7666666666667,0.0,0.0,0.05697311504134041,0.05741115917428682,0.03767179543338991,1,0,1,-0.00043804413294640937,0.01973936374089691,0.11438427421562722
ORD_2060129026,605.0333333333333,605.0333333333333,0.0,0.0,0.06972067654674674,0.034185444328136194,0.032973389895873506,1,0,0,0.035535232218610546,0.001212054432262688,0.10390612087488293
ORD_2060697347,498.3666666666667,498.3666666666667,0.0,0.0,0.15774864557554677,0.015918667647648987,0.038525851113637884,1,1,0,0.14182997792789778,-0.022607183465988896,0.17366731322319576
ORD_2062018732,385.26666666666665,385.26666666666665,0.0,0.0,0.08768818134625368,0.014146046028724693,0.04295725904135664,1,0,0,0.07354213531752898,-0.028811213012631946,0.10183422737497838
ORD_2062127505,329.21666666666664,329.2166666666667,0.0,0.0,0.09421353718422516,0.037968916114007996,0.06120589277578088,1,0,0,0.05624462107021717,-0.023236976661772886,0.13218245329823317
ORD_2062179658,533.3333333333334,533.3333333333334,0.0,0.0,0.06434375,0.01840625,0.0226875,1,0,0,0.045937500000000006,-0.00428125,0.08275
ORD_2062209333,428.6,428.6,0.0,0.0,0.11016487789702908,0.029320267537719706,0.0430860164877897,1,0,0,0.08084461035930937,-0.013765748950069996,0.1394851454347488
ORD_2062312640,459.1333333333333,459.1333333333333,0.0,0.0,0.07902570059532452,0.011979091041091912,0.03648177726150719,1,0,0,0.06704660955423261,-0.02450268622041528,0.09100479163641642
ORD_2064223811,493.4,493.4,0.0,0.0,0.14650047290906634,0.031076881502499664,0.04837184164302122,1,0,0,0.11542359140656668,-0.017294960140521554,0.177577354411566
ORD_2064227359,393.8833333333333,393.8833333333333,0.0,0.0,0.053949985190200146,0.01603689755849871,0.04239834130241612,1,0,0,0.03791308763170144,-0.02636144374391741,0.06998688274869885
ORD_2066458969,590.6333333333333,590.6333333333333,0.0,0.0,0.04001354478243693,0.0042045262147976745,0.041085840058694055,1,0,0,0.03580901856763926,-0.03688131384389638,0.044218070997234606
ORD_2067216657,422.05,422.05,0.0,0.0,0.07084468664850135,0.038226118548355247,0.06132764680330134,1,0,0,0.03261856810014611,-0.023101528254946095,0.10907080519685661
ORD_2068350079,406.35,406.34999999999997,0.0,0.0,0.11008572248882327,0.015421844879209222,0.04421475739305197,1,0,0,0.09466387760961405,-0.02879291251384275,0.12550756736803248
ORD_2071682342,420.65,420.65,0.0,0.0,0.10669994849241254,0.016125836998296287,0.02662546059669559,1,0,0,0.09057411149411626,-0.010499623598399302,0.12282578549070883
ORD_2072701799,431.0833333333333,431.08333333333337,0.0,0.0,0.10473612990527739,0.015580900831239124,0.02710226174366905,1,0,0,0.08915522907403826,-0.011521360912429925,0.12031703073651652
ORD_2073359247,368.6666666666667,368.6666666666667,0.0,0.0,0.07617540687160941,0.04005424954792043,0.03462929475587703,1,0,0,0.03612115732368898,0.005424954792043399,0.11622965641952984
ORD_2073491121,264.4166666666667,264.4166666666667,0.0,0.0,0.11080995902930979,0.026788528206744402,0.06668767727702489,1,0,0,0.08402143082256538,-0.039899149070280485,0.1375984872360542
ORD_2073693272,388.93333333333334,388.93333333333334,0.0,0.0,0.09568906410695921,0.01855502228316764,0.037752828248200206,1,0,0,0.07713404182379158,-0.019197805965032566,0.11424408639012684
ORD_2073962760,574.3833333333333,574.3833333333334,0.0,0.0,0.09119925717436089,0.020398688448480976,0.010097786031395987,1,0,0,0.07080056872587992,0.010300902417084989,0.11159794562284187
ORD_2074128503,623.1,623.0999999999999,0.0,0.0,0.05472636815920399,0.017733911089712732,0.047584657358369455,1,0,0,0.03699245706949125,-0.029850746268656723,0.07246027924891672
ORD_2074646517,413.76666666666665,413.76666666666665,0.0,0.0,0.13385160718601466,0.014057842584387336,0.05413679207282687,1,0,0,0.11979376460162733,-0.040078949488439534,0.147909449770402
ORD_2074794029,312.6666666666667,312.6666666666667,0.0,0.0,0.12361407249466949,0.023933901918976545,0.056716417910447764,1,0,0,0.09968017057569295,-0.03278251599147122,0.14754797441364603
ORD_2075246405,363.6,363.6,0.0,0.0,0.08012467913458012,0.02534836817015035,0.02929042904290429,1,0,0,0.05477631096442977,-0.003942060872753943,0.10547304730473046
ORD_2075520758,747.8666666666667,747.8666666666667,0.0,0.0,0.17003922267783916,0.01854162952397932,0.020993046888928505,1,1,0,0.15149759315385986,-0.0024514173649491863,0.18858085220181847
ORD_2075750457,595.6,595.6,0.0,0.0,0.09276359973136333,0.013431833445265278,0.025716364450414145,1,0,0,0.07933176628609806,-0.012284531005148867,0.1061954331766286
ORD_2075850818,371.31666666666666,371.31666666666666,0.0,0.0,0.10691682750572289,0.01714619148076664,0.032048117060909376,1,0,0,0.08977063602495625,-0.014901925580142736,0.12406301898648953
ORD_2076157033,521.65,521.65,0.0,0.0,0.06284545832135212,0.040863925365027635,0.050416946228314004,1,0,0,0.021981532956324483,-0.009553020863286368,0.10370938368637975
ORD_2076588689,448.8333333333333,448.8333333333333,0.0,0.0,0.057556628295581135,0.01890085406609729,0.044411437059041964,1,0,0,0.038655774229483846,-0.025510582992944675,0.07645748236167843
ORD_2077505741,353.15,353.15,0.0,0.0,0.11855207890886782,0.01132663174288546,0.026381613101137385,1,0,0,0.10722544716598235,-0.015054981358251925,0.12987871065175327
ORD_2080381822,393.56666666666666,393.56666666666666,0.0,0.0,0.17121199288557634,0.017193190480223598,0.033539425764377066,1,1,0,0.15401880240535273,-0.01634623528415347,0.18840518336579995
ORD_2080763941,419.35,419.34999999999997,0.0,0.0,0.13576566909105361,0.018838678907833556,0.033345256547831964,1,0,0,0.11692699018322006,-0.014506577639998408,0.15460434799888717
ORD_2083382590,453.6666666666667,453.6666666666667,0.0,0.0,0.10051432770022042,0.0115356355620867,0.06671565025716385,1,0,0,0.08897869213813372,-0.05518001469507715,0.11204996326230712
ORD_2084922808,370.2,370.2,0.0,0.0,0.06343417972267243,0.01157032234828021,0.03426075994957681,1,0,0,0.05186385737439222,-0.022690437601296597,0.07500450207095263
ORD_2085634955,375.23333333333335,375.23333333333335,0.0,0.0,0.08194900950519676,0.018077640579195167,0.03975304255130141,1,0,0,0.06387136892600159,-0.021675401972106243,0.10002665008439193
ORD_2085968644,552.8166666666667,552.8166666666667,0.0,0.0,0.14851216497331843,0.015044167746992671,0.04452953058578792,1,0,0,0.13346799722632577,-0.02948536283879525,0.1635563327203111
ORD_2086130674,438.75,438.75,0.0,0.0,0.10548907882241215,0.04410256410256411,0.07016144349477683,1,0,0,0.061386514719848045,-0.026058879392212728,0.14959164292497626
ORD_2086317357,384.5833333333333,384.5833333333333,0.0,0.0,0.046327193932827734,0.04788732394366198,0.03644637053087758,1,0,1,-0.001560130010834243,0.0114409534127844,0.09421451787648971
ORD_2087994534,587.3666666666667,587.3666666666667,0.0,0.0,0.0882753532716645,0.008285568355938936,0.029566993927699903,1,0,0,0.07998978491572556,-0.021281425571760965,0.09656092162760344
ORD_2091088582,514.3,514.3,0.0,0.0,0.06730831550975437,0.0036943418238382267,0.03904984120811459,1,0,0,0.06361397368591615,-0.035355499384276366,0.0710026573335926
ORD_2092644554,376.26666666666665,376.26666666666665,0.0,0.0,0.15977143869596033,0.026266832034018427,0.047661233167965986,1,1,0,0.13350460666194192,-0.02139440113394756,0.18603827072997875
ORD_2093125707,412.71666666666664,412.71666666666664,0.0,0.0,0.06909502079715706,0.019827969147518477,0.08205790897710293,1,0,0,0.04926705164963858,-0.06222993982958445,0.08892298994467554
ORD_2093524759,389.95,389.95,0.0,0.0,0.10488524169765355,0.008419882890968927,0.037269735436167024,1,0,0,0.09646535880668462,-0.028849852545198097,0.11330512458862248
ORD_2094879180,498.15,498.15000000000003,0.0,0.0,0.043628090601893675,0.016494362474488943,0.031516611462410915,1,0,0,0.027133728127404732,-0.015022248987921972,0.060122453076382615
ORD_2095372642,393.23333333333335,393.23333333333335,0.0,0.0,0.047173010087310334,0.022251419852504874,0.05628549631262185,1,0,0,0.02492159023480546,-0.034034076460116976,0.06942442993981521
ORD_2096316924,371.55,371.55,0.0,0.0,0.10384425604449828,0.07038083703404656,0.06472883864890325,1,0,1,0.03346341901045172,0.005651998385143311,0.17422509307854483
ORD_2096953685,586.9166666666666,586.9166666666667,0.0,0.0,0.04637228453783899,0.025273321027971033,0.011869941786170665,1,0,0,0.021098963509867955,0.013403379241800368,0.07164560556581002
ORD_2098146111,480.15,480.15000000000003,0.0,0.0,0.08320316567739248,0.025443437814571833,0.0506786073796383,1,0,0,0.05775972786282065,-0.025235169565066468,0.10864660349196431
ORD_2098150214,737.7166666666667,737.7166666666667,0.0,0.0,0.06538192169532114,0.0076813591487246684,0.014775320244899802,1,0,0,0.05770056254659647,-0.007093961096175133,0.07306328084404581
ORD_2098994579,617.15,617.15,0.0,0.0,0.10688919495530531,0.013097842231764294,0.011990601960625456,1,0,0,0.09379135272354103,0.0011072402711388377,0.1199870371870696
ORD_2099339234,481.8,481.8,0.0,0.0,0.09613255846132557,0.022761865227618652,0.024456897744568978,1,0,0,0.07337069323370692,-0.0016950325169503254,0.11889442368894422
ORD_2101939268,415.4,415.4,0.0,0.0,0.10090675653988124,0.008786711603273952,0.05239929385331408,1,0,0,0.09212004493660729,-0.043612582250040124,0.10969346814315518
ORD_2102788967,402.5,402.5,0.0,0.0,0.06153209109730849,0.05523809523809524,0.05329192546583851,1,0,1,0.006293995859213253,0.0019461697722567284,0.11677018633540373
ORD_2103062331,519.05,519.05,0.0,0.0,0.10326558135054427,0.040265870340044314,0.024981536781941368,1,0,0,0.06299971101049995,0.015284333558102946,0.1435314516905886
ORD_2104993010,413.4166666666667,413.41666666666663,0.0,0.0,0.06913928643418667,0.03305785123966942,0.06720419270308406,1,0,0,0.036081435194517245,-0.03414634146341464,0.10219713767385609
ORD_2105202395,435.9,435.9,0.0,0.0,0.12047870306645256,0.022941041523285157,0.03165863730213352,1,0,0,0.0975376615431674,-0.008717595778848366,0.14341974458973772
ORD_2106626884,461.18333333333334,461.18333333333334,0.0,0.0,0.13183477286690035,0.027826966860612194,0.07394022622962668,1,0,0,0.10400780600628814,-0.04611325936901448,0.15966173972751255
ORD_2106664770,1082.0333333333333,1082.0333333333333,0.0,0.0,0.02721727611595453,0.005745355965620283,0.02296602076337759,1,0,0,0.021471920150334247,-0.017220664797757308,0.032962632081574815
ORD_2109218095,390.75,390.75,0.0,0.0,0.0927703134996801,0.04269567071870335,0.024653444231179353,1,0,0,0.050074642780976744,0.018042226487524,0.13546598421838346
ORD_2110732377,443.76666666666665,443.7666666666667,0.0,0.0,0.13685870953203635,0.007736798617892285,0.053218658454142566,1,0,0,0.12912191091414407,-0.045481859836250284,0.14459550814992864
ORD_2110989104,435.65,435.65000000000003,0.0,0.0,0.07027812846704158,0.014116836910363823,0.06040781973296606,1,0,0,0.05616129155667776,-0.04629098282260223,0.0843949653774054
ORD_2112906291,410.6166666666667,410.6166666666667,0.0,0.0,0.05982871291147461,0.027884888582213743,0.03827576409465438,1,0,0,0.031943824329260864,-0.010390875512440636,0.08771360149368836
ORD_2113682709,481.6333333333333,481.6333333333333,0.0,0.0,0.09004083327565922,0.011730915634299953,0.04180220084434909,1,0,0,0.07830991764135926,-0.030071285210049134,0.10177174890995917
ORD_2114341340,414.31666666666666,414.31666666666666,0.0,0.0,0.12840419968623035,0.00933263606742025,0.025946337342612334,1,0,0,0.11907156361881009,-0.016613701275192086,0.1377368357536506
ORD_2114550679,467.1666666666667,467.1666666666667,0.0,0.0,0.08123439172315376,0.01641098822689975,0.024901890831252226,1,0,0,0.06482340349625401,-0.008490902604352476,0.09764537995005351
ORD_2115496100,539.8333333333334,539.8333333333334,0.0,0.0,0.10531028095091077,0.017073170731707315,0.029700524853349793,1,0,0,0.08823711021920345,-0.012627354121642478,0.12238345168261809
ORD_2116000962,546.4666666666667,546.4666666666667,0.0,0.0,0.08835549591313895,0.014456508478711723,0.013877028181041844,1,0,0,0.07389898743442722,0.0005794802976698786,0.10281200439185068
ORD_2117182470,495.6,495.59999999999997,0.0,0.0,0.10492332526230833,0.021186440677966104,0.05528652138821631,1,0,0,0.08373688458434222,-0.03410008071025021,0.12610976594027443
ORD_2117376991,506.21666666666664,506.21666666666664,0.0,0.0,0.12929246370131364,0.014420702597701906,0.029434036809008003,1,0,0,0.11487176110361173,-0.015013334211306097,0.14371316629901554
ORD_2117489022,446.1333333333333,446.1333333333333,0.0,0.0,0.06242528392109982,0.020472205618649132,0.0397489539748954,1,0,0,0.04195307830245069,-0.019276748356246265,0.08289748953974896
ORD_2118971287,384.1666666666667,384.1666666666667,0.0,0.0,0.13214750542299347,0.01561822125813449,0.06321041214750542,1,0,0,0.11652928416485898,-0.04759219088937093,0.14776572668112797
ORD_2119178012,447.3833333333333,447.3833333333333,0.0,0.0,0.06988786648288194,0.02089930335655478,0.1132511269232202,1,0,0,0.048988563126327156,-0.09235182356666542,0.09078716983943672
ORD_2119637050,877.9333333333333,877.9333333333334,0.0,0.0,0.04970005315513706,0.004935834155972358,0.02879869390234642,1,0,0,0.0447642189991647,-0.02386285974637406,0.05463588731110942
ORD_2120198777,390.56666666666666,390.56666666666666,0.0,0.0,0.18767602628659216,0.021592557821968082,0.055816335239395755,1,1,0,0.16608346846462407,-0.03422377741742767,0.20926858410856025
ORD_2120240728,431.06666666666666,431.06666666666666,0.0,0.0,0.08668419424682958,0.022927621404268482,0.03410145375811939,1,0,0,0.06375657284256109,-0.011173832353850909,0.10961181565109807
ORD_2120351834,480.43333333333334,480.43333333333334,0.0,0.0,0.27763130507181016,0.0165822521334906,0.037813085409005756,1,1,0,0.2610490529383196,-0.021230833275515157,0.29421355720530074
ORD_2120591632,459.35,459.35,0.0,0.0,0.13511846449693407,0.03214687420630601,0.039113239722796705,1,0,0,0.10297159029062805,-0.006966365516490693,0.1672653387032401
ORD_2121189072,478.1333333333333,478.1333333333333,0.0,0.0,0.06382459564974902,0.009795036252091468,0.048522030117122146,1,0,0,0.05402955939765755,-0.03872699386503068,0.07361963190184048
ORD_2121764464,468.8833333333333,468.8833333333333,0.0,0.0,0.13048732804891056,0.010237088117157785,0.04738207798670601,1,0,0,0.12025023993175277,-0.03714498986954823,0.14072441616606834
ORD_2123640440,512.4,512.4,0.0,0.0,0.054547228727556595,0.01584048920114494,0.025240697371844915,1,0,0,0.038706739526411654,-0.009400208170699975,0.07038771792870153
ORD_2124629379,338.56666666666666,338.56666666666666,0.0,0.0,0.1388697450034459,0.02151225755636507,0.0343605395293886,1,0,0,0.11735748744708083,-0.01284828197302353,0.16038200255981097
ORD_2125457108,519.6166666666667,519.6166666666667,0.0,0.0,0.0984058761266318,0.01693556147159765,0.038137088238124256,1,0,0,0.08147031465503415,-0.021201526766526604,0.11534143759822946
ORD_2126034360,532.7333333333333,532.7333333333333,0.0,0.0,0.0694531347766237,0.003566512326367163,0.017175572519083967,1,0,0,0.06588662245025653,-0.013609060192716804,0.07301964710299086
ORD_2128511235,303.98333333333335,303.98333333333335,0.0,0.0,0.06749273534733263,0.025056198256483357,0.03898240035089643,1,0,0,0.042436537090849276,-0.013926202094413073,0.092548933603816
ORD_2128776690,411.06666666666666,411.06666666666666,0.0,0.0,0.0714401556925073,0.028665261109309115,0.055789815115147585,1,0,0,0.04277489458319819,-0.02712455400583847,0.10010541680181642
ORD_2129584321,337.8666666666667,337.8666666666667,0.0,0.0,0.059046961325966846,0.0204715864246251,0.1092640094711918,1,0,0,0.03857537490134175,-0.0887924230465667,0.07951854775059194
ORD_2129774281,338.81666666666666,338.8166666666667,0.0,0.0,0.07073638644301244,0.007329430862314919,0.054798563628314235,1,0,0,0.06340695558069753,-0.04746913276599932,0.07806581730532736
ORD_2130414418,411.71666666666664,411.71666666666664,0.0,0.0,0.0890984900619358,0.007974739910132372,0.022709792332915035,1,0,0,0.08112375015180344,-0.014735052422782663,0.09707322997206817
ORD_2131111446,642.95,642.95,0.0,0.0,0.06363895585452471,0.02822925577416595,0.019026881302330403,1,0,0,0.035409700080358764,0.009202374471835546,0.09186821162869066
ORD_2132025380,602.1,602.1,0.0,0.0,0.10438465371200797,0.013369872114266735,0.012401040801638709,1,0,0,0.09101478159774123,0.0009688313126280258,0.11775452582627471
ORD_2133711323,420.8,420.8,0.0,0.0,0.08967046894803549,0.02372465145754119,0.06836185044359949,1,0,0,0.0659458174904943,-0.04463719898605831,0.11339512040557667
ORD_2133984893,555.0833333333334,555.0833333333334,0.0,0.0,0.053595556222789366,0.012730821198018315,0.04197567932742831,1,0,0,0.04086473502477105,-0.029244858129409995,0.06632637742080769
ORD_2133987331,731.3833333333333,731.3833333333333,0.0,0.0,0.09887655812045666,0.01813914272041565,0.03256386299933916,1,0,0,0.08073741540004101,-0.014424720278923508,0.11701570084087232
ORD_2134086906,582.3666666666667,582.3666666666667,0.0,0.0,0.0845687138686967,0.021807566825024324,0.025928681815580105,1,0,0,0.06276114704367237,-0.004121114990555782,0.10637628069372103
ORD_2134232319,355.43333333333334,355.43333333333334,0.0,0.0,0.07502579011535215,0.021288567945231172,0.06569445746975523,1,0,0,0.05373722217012098,-0.04440588952452406,0.09631435806058333
ORD_2135040967,420.68333333333334,420.68333333333334,0.0,0.0,0.14682461075234737,0.00962719385127372,0.07218414484370667,1,0,0,0.13719741690107365,-0.06255695099243294,0.1564518046036211
ORD_2135083681,603.5833333333334,603.5833333333333,0.0,0.0,0.06113488885820794,0.008366698881678862,0.03650421096230844,1,0,0,0.05276818997652908,-0.028137512080629576,0.06950158773988681
ORD_2137211783,457.3666666666667,457.3666666666666,0.0,0.0,0.050943808760294446,0.028897310691640553,0.03702354055826835,1,0,0,0.022046498068653893,-0.008126229866627796,0.079841119451935
ORD_2137258702,410.85,410.85,0.0,0.0,0.07861750030424729,0.017037848363149567,0.025353941016591615,1,0,0,0.06157965194109772,-0.008316092653442048,0.09565534866739686
ORD_2138018007,586.5333333333333,586.5333333333333,0.0,0.0,0.06365082973403045,0.013611047965446692,0.03534894294157764,1,0,0,0.05003978176858376,-0.021737894976130944,0.07726187769947715
ORD_2140180165,497.45,497.45,0.0,0.0,0.11304318691995846,0.018393808422957084,0.034107280463698195,1,0,0,0.09464937849700138,-0.01571347204074111,0.13143699534291553
ORD_2141169093,383.15,383.15000000000003,0.0,0.0,0.09017356126843272,0.03362477706729305,0.06463961024837965,1,0,0,0.05654878420113967,-0.031014833181086603,0.12379833833572576
ORD_2141389920,313.0833333333333,313.0833333333333,0.0,0.0,0.17828054298642534,0.01602342294383817,0.052488687782805424,1,1,0,0.1622571200425872,-0.036465264838967254,0.1943039659302635
ORD_2143469279,675.0166666666667,675.0166666666667,0.0,0.0,0.05473938915088517,0.00854299893829782,0.027307967704501123,1,0,0,0.046196390212587354,-0.018764968766203302,0.06328238808918299
ORD_2143487435,734.6333333333333,734.6333333333333,0.0,0.0,0.0433322746041109,0.007486728072961568,0.01678842052724715,1,0,0,0.03584554653114933,-0.009301692454285582,0.05081900267707246
ORD_2144190511,709.35,709.35,0.0,0.0,0.04804868306665727,0.006907732431098893,0.014590822584055824,1,0,0,0.04114095063555838,-0.007683090152956931,0.054956415497756164
ORD_2144345115,559.0166666666667,559.0166666666667,0.0,0.0,0.0598670284129871,0.013923258102024388,0.015622670761157987,1,0,0,0.04594377031096271,-0.0016994126591335992,0.07379028651501149
