process_code,case_id,risk_score,anomaly_score,overall_severity,top_step_name,top_step_duration_min,top_step_p95,top_step_deviation_p95,top_step_zscore,top_step_severity,validation_warnings
WAREHOUSE_FULFILLMENT,ORD_1174557681,47.0,0.404901,BOTTLENECK,STEP_023_WAREHOUSE_CLOSEOUT,23.883,19.917,1.199,2.566,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5225392603,72.0,0.425409,ELEVATED,STEP_002_FRAUD_CHECK,31.35,29.033,1.08,2.153,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6169431437,35.0,0.396778,NORMAL,STEP_017_DOCK_ASSIGN,20.85,19.801,1.053,2.029,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5409930545,2.0,0.368316,NORMAL,STEP_010_QC_COMPLETE,25.233,29.95,0.843,1.279,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4868737604,9.0,0.377657,NORMAL,STEP_015_MANIFEST_CREATED,16.517,19.733,0.837,1.301,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6829236171,45.0,0.403537,NORMAL,STEP_016_STAGING_COMPLETE,19.85,19.467,1.02,1.903,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_4310347031,25.0,0.390342,NORMAL,STEP_007_PICK_COMPLETE,23.8,25.067,0.949,1.729,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7679781032,24.0,0.3899,NORMAL,STEP_012_LABEL_PRINT,30.7,35.234,0.871,1.44,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1280030341,12.0,0.38072,NORMAL,STEP_022_DEPART_WAREHOUSE,18.683,19.984,0.935,1.69,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7172684432,40.0,0.400314,NORMAL,STEP_015_MANIFEST_CREATED,20.817,19.733,1.055,2.076,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8347799340,32.0,0.394684,NORMAL,STEP_002_FRAUD_CHECK,29.6,29.033,1.02,1.937,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8177213855,95.0,0.477142,CRITICAL,STEP_013_WEIGH_DIM_CHECK,69.7,29.334,2.376,6.7,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7147512750,65.0,0.419168,CRITICAL,STEP_002_FRAUD_CHECK,46.0,29.033,1.584,3.959,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_3932049616,89.0,0.452239,BOTTLENECK,STEP_002_FRAUD_CHECK,38.15,29.033,1.314,2.991,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_0637726353,99.0,0.575135,CRITICAL,STEP_003_PAYMENT_VERIFIED,997.033,446.948,2.231,6.117,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_9011263945,30.0,0.393452,NORMAL,STEP_012_LABEL_PRINT,34.6,35.234,0.982,1.834,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5590364586,48.0,0.405833,NORMAL,STEP_013_WEIGH_DIM_CHECK,29.383,29.334,1.002,1.86,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_7062996499,35.0,0.396599,BOTTLENECK,STEP_006_PICK_START,33.183,24.1,1.377,3.079,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7556658086,26.0,0.391277,NORMAL,STEP_021_CARRIER_ACCEPTED,14.7,20.234,0.726,0.949,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6534497568,46.0,0.404271,NORMAL,STEP_007_PICK_COMPLETE,23.6,25.067,0.941,1.7,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8977234701,17.0,0.384328,NORMAL,STEP_022_DEPART_WAREHOUSE,16.433,19.984,0.822,1.282,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7470631591,17.0,0.384273,NORMAL,STEP_005_WAVE_PLANNED,17.7,19.617,0.902,1.528,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6924767439,16.0,0.383697,NORMAL,STEP_014_PACKING_COMPLETE,31.867,35.55,0.896,1.459,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9994319361,54.0,0.410222,NORMAL,STEP_003_PAYMENT_VERIFIED,380.017,446.948,0.85,1.316,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0309240818,72.0,0.425868,ELEVATED,STEP_020_HANDOFF_CARRIER,20.133,19.683,1.023,1.856,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_9074245133,56.0,0.411094,CRITICAL,STEP_018_LOAD_TO_TRUCK,85.95,49.036,1.753,4.152,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7078203646,43.0,0.40207,BOTTLENECK,STEP_010_QC_COMPLETE,34.6,29.95,1.155,2.364,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7564586515,36.0,0.397548,NORMAL,STEP_018_LOAD_TO_TRUCK,54.383,49.036,1.109,2.054,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6730931029,66.0,0.420152,ELEVATED,STEP_003_PAYMENT_VERIFIED,435.017,446.948,0.973,1.744,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9783448062,94.0,0.474095,CRITICAL,STEP_018_LOAD_TO_TRUCK,97.133,49.036,1.981,4.896,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_1849697415,42.0,0.401106,BOTTLENECK,STEP_020_HANDOFF_CARRIER,22.85,19.683,1.161,2.325,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2418077440,26.0,0.391188,NORMAL,STEP_022_DEPART_WAREHOUSE,18.25,19.984,0.913,1.611,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_3868467606,88.0,0.450081,BOTTLENECK,STEP_011_PACKING_START,49.433,35.201,1.404,3.233,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_9216700946,71.0,0.424874,CRITICAL,STEP_016_STAGING_COMPLETE,49.083,19.467,2.521,7.193,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_9173619479,96.0,0.489855,BOTTLENECK,STEP_003_PAYMENT_VERIFIED,552.333,446.948,1.236,2.657,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3744878047,50.0,0.407202,NORMAL,STEP_014_PACKING_COMPLETE,37.233,35.55,1.047,1.971,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_1634338455,70.0,0.423685,BOTTLENECK,STEP_022_DEPART_WAREHOUSE,27.583,19.984,1.38,3.304,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1292900412,30.0,0.393317,BOTTLENECK,STEP_016_STAGING_COMPLETE,25.667,19.467,1.318,2.956,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5084706842,2.0,0.369441,NORMAL,STEP_011_PACKING_START,34.95,35.201,0.993,1.808,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0695614968,51.0,0.407341,NORMAL,STEP_012_LABEL_PRINT,39.967,35.234,1.134,2.376,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5608660887,80.0,0.435867,BOTTLENECK,STEP_018_LOAD_TO_TRUCK,65.033,49.036,1.326,2.762,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_4001453768,1.0,0.367661,NORMAL,STEP_018_LOAD_TO_TRUCK,39.617,49.036,0.808,1.072,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0451876457,90.0,0.455929,WATCHLIST,STEP_003_PAYMENT_VERIFIED,499.767,446.948,1.118,2.248,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8865894850,63.0,0.417653,BOTTLENECK,STEP_016_STAGING_COMPLETE,23.9,19.467,1.228,2.636,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3245097343,11.0,0.379738,NORMAL,STEP_014_PACKING_COMPLETE,31.7,35.55,0.892,1.443,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_2871562447,50.0,0.407015,NORMAL,STEP_001_ORDER_CONFIRMED,18.683,19.684,0.949,1.689,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_2656639790,88.0,0.450499,WATCHLIST,STEP_020_HANDOFF_CARRIER,20.817,19.683,1.058,1.974,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_3295593465,10.0,0.378954,NORMAL,STEP_013_WEIGH_DIM_CHECK,26.517,29.334,0.904,1.516,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_2272400774,74.0,0.428276,BOTTLENECK,STEP_009_SORTATION_COMPLETE,40.017,30.034,1.332,2.709,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_6441564114,62.0,0.416331,CRITICAL,STEP_021_CARRIER_ACCEPTED,32.067,20.234,1.585,4.015,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_2539609314,56.0,0.411863,NORMAL,STEP_007_PICK_COMPLETE,17.3,25.067,0.69,0.796,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8756208798,29.0,0.392949,BOTTLENECK,STEP_007_PICK_COMPLETE,28.833,25.067,1.15,2.451,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_9463928597,40.0,0.400103,NORMAL,STEP_019_GATE_OUT_WAREHOUSE,18.333,19.734,0.929,1.611,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9545359729,59.0,0.413543,BOTTLENECK,STEP_001_ORDER_CONFIRMED,25.75,19.684,1.308,2.966,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5035616427,92.0,0.464412,BOTTLENECK,STEP_009_SORTATION_COMPLETE,41.817,30.034,1.392,2.898,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_8084878849,6.0,0.374725,NORMAL,STEP_015_MANIFEST_CREATED,13.283,19.733,0.673,0.718,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0584215289,4.0,0.372442,NORMAL,STEP_020_HANDOFF_CARRIER,17.367,19.683,0.882,1.378,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_2960248296,63.0,0.41715,BOTTLENECK,STEP_014_PACKING_COMPLETE,46.317,35.55,1.303,2.837,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_8502962503,69.0,0.423004,BOTTLENECK,STEP_013_WEIGH_DIM_CHECK,36.783,29.334,1.254,2.749,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_0746466935,75.0,0.428421,BOTTLENECK,STEP_005_WAVE_PLANNED,26.85,19.617,1.369,3.189,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_4473446325,80.0,0.434898,BOTTLENECK,STEP_008_REPLENISH_COMPLETE,24.25,19.533,1.241,2.726,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5929017150,83.0,0.440176,CRITICAL,STEP_007_PICK_COMPLETE,51.167,25.067,2.041,5.657,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_8295671182,70.0,0.423319,BOTTLENECK,STEP_014_PACKING_COMPLETE,45.217,35.55,1.272,2.732,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5367965575,32.0,0.39493,NORMAL,STEP_021_CARRIER_ACCEPTED,20.7,20.234,1.023,2.008,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5444592643,91.0,0.459087,CRITICAL,STEP_020_HANDOFF_CARRIER,42.033,19.683,2.135,5.637,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7748602045,25.0,0.390215,NORMAL,STEP_007_PICK_COMPLETE,23.517,25.067,0.938,1.688,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5846360065,78.0,0.433444,BOTTLENECK,STEP_002_FRAUD_CHECK,34.717,29.033,1.196,2.568,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1427034163,70.0,0.423699,CRITICAL,STEP_018_LOAD_TO_TRUCK,79.0,49.036,1.611,3.69,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_4750734857,62.0,0.416458,BOTTLENECK,STEP_006_PICK_START,31.35,24.1,1.301,2.819,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2275655469,13.0,0.381444,NORMAL,STEP_002_FRAUD_CHECK,19.333,29.033,0.666,0.672,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5414434358,99.0,0.552897,CRITICAL,STEP_003_PAYMENT_VERIFIED,773.283,446.948,1.73,4.376,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_0425989773,87.0,0.448944,CRITICAL,STEP_006_PICK_START,67.5,24.1,2.801,7.953,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_1734231731,96.0,0.484857,CRITICAL,STEP_009_SORTATION_COMPLETE,52.767,30.034,1.757,4.046,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5186981247,23.0,0.389052,NORMAL,STEP_013_WEIGH_DIM_CHECK,29.917,29.334,1.02,1.924,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_3497372720,22.0,0.387982,NORMAL,STEP_021_CARRIER_ACCEPTED,16.967,20.234,0.839,1.349,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4765874156,46.0,0.403905,NORMAL,STEP_002_FRAUD_CHECK,29.75,29.033,1.025,1.956,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8043755729,38.0,0.399174,NORMAL,STEP_020_HANDOFF_CARRIER,22.2,19.683,1.128,2.213,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_9094265628,76.0,0.429847,ELEVATED,STEP_011_PACKING_START,35.7,35.201,1.014,1.882,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8136717639,2.0,0.368817,NORMAL,STEP_004_INVENTORY_RESERVED,16.5,19.984,0.826,1.252,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0297857097,71.0,0.424578,BOTTLENECK,STEP_015_MANIFEST_CREATED,24.467,19.733,1.24,2.734,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_6433625256,21.0,0.387506,NORMAL,STEP_011_PACKING_START,25.967,35.201,0.738,0.924,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0318590601,60.0,0.414638,ELEVATED,STEP_016_STAGING_COMPLETE,21.983,19.467,1.129,2.289,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8076331778,75.0,0.429534,BOTTLENECK,STEP_007_PICK_COMPLETE,29.533,25.067,1.178,2.552,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7914413416,84.0,0.442924,CRITICAL,STEP_014_PACKING_COMPLETE,63.1,35.55,1.775,4.437,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_3930016876,46.0,0.404456,NORMAL,STEP_013_WEIGH_DIM_CHECK,28.583,29.334,0.974,1.764,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9250453121,39.0,0.399755,NORMAL,STEP_019_GATE_OUT_WAREHOUSE,20.583,19.734,1.043,2.013,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_3211767512,67.0,0.421057,ELEVATED,STEP_007_PICK_COMPLETE,25.65,25.067,1.023,1.994,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8312356751,2.0,0.369011,NORMAL,STEP_008_REPLENISH_COMPLETE,14.383,19.533,0.736,0.937,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8250207091,76.0,0.429746,ELEVATED,STEP_008_REPLENISH_COMPLETE,20.883,19.533,1.069,2.116,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8548962471,73.0,0.426859,ELEVATED,STEP_019_GATE_OUT_WAREHOUSE,21.667,19.734,1.098,2.207,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_0948788581,69.0,0.42266,ELEVATED,STEP_003_PAYMENT_VERIFIED,388.883,446.948,0.87,1.385,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1607892928,72.0,0.425778,CRITICAL,STEP_020_HANDOFF_CARRIER,32.4,19.683,1.646,3.974,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_3175105643,32.0,0.395131,NORMAL,STEP_015_MANIFEST_CREATED,19.217,19.733,0.974,1.788,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4983394762,16.0,0.383612,NORMAL,STEP_006_PICK_START,22.433,24.1,0.931,1.553,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8849026636,33.0,0.395663,NORMAL,STEP_010_QC_COMPLETE,33.917,29.95,1.132,2.285,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_3385602088,93.0,0.467078,CRITICAL,STEP_006_PICK_START,52.667,24.1,2.185,5.846,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_2491711638,83.0,0.439961,BOTTLENECK,STEP_005_WAVE_PLANNED,23.017,19.617,1.173,2.493,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1468864724,0.0,0.359027,NORMAL,STEP_010_QC_COMPLETE,18.95,29.95,0.633,0.552,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9114424703,62.0,0.416962,ELEVATED,STEP_002_FRAUD_CHECK,32.767,29.033,1.129,2.328,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6180554743,66.0,0.41939,ELEVATED,STEP_009_SORTATION_COMPLETE,33.417,30.034,1.113,2.017,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_7185476437,64.0,0.418092,BOTTLENECK,STEP_005_WAVE_PLANNED,28.95,19.617,1.476,3.571,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1410671228,39.0,0.399772,BOTTLENECK,STEP_009_SORTATION_COMPLETE,40.467,30.034,1.347,2.756,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_0637226370,23.0,0.389046,NORMAL,STEP_012_LABEL_PRINT,36.433,35.234,1.034,2.019,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_1986471154,68.0,0.421908,BOTTLENECK,STEP_008_REPLENISH_COMPLETE,24.483,19.533,1.253,2.769,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_6690962388,23.0,0.388927,BOTTLENECK,STEP_002_FRAUD_CHECK,35.317,29.033,1.216,2.642,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5630901192,15.0,0.382726,NORMAL,STEP_006_PICK_START,18.6,24.1,0.772,1.009,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4069549202,61.0,0.415443,ELEVATED,STEP_014_PACKING_COMPLETE,39.317,35.55,1.106,2.169,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8683314794,98.0,0.517693,BOTTLENECK,STEP_002_FRAUD_CHECK,43.533,29.033,1.499,3.655,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1110368936,65.0,0.419111,BOTTLENECK,STEP_021_CARRIER_ACCEPTED,27.8,20.234,1.374,3.262,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_9529381835,23.0,0.3892,NORMAL,STEP_016_STAGING_COMPLETE,20.35,19.467,1.045,1.994,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6873850940,96.0,0.494661,BOTTLENECK,STEP_003_PAYMENT_VERIFIED,610.75,446.948,1.366,3.111,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2497968794,70.0,0.423874,BOTTLENECK,STEP_021_CARRIER_ACCEPTED,25.433,20.234,1.257,2.844,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7620959432,6.0,0.374762,NORMAL,STEP_018_LOAD_TO_TRUCK,48.433,49.036,0.988,1.658,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0472158854,3.0,0.37043,NORMAL,STEP_002_FRAUD_CHECK,26.4,29.033,0.909,1.543,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0729619329,97.0,0.499434,CRITICAL,STEP_022_DEPART_WAREHOUSE,36.683,19.984,1.836,4.954,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_1699950688,41.0,0.400799,BOTTLENECK,STEP_012_LABEL_PRINT,45.9,35.234,1.303,2.975,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_8518398691,6.0,0.375324,NORMAL,STEP_016_STAGING_COMPLETE,15.367,19.467,0.789,1.092,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9350047975,48.0,0.405647,BOTTLENECK,STEP_007_PICK_COMPLETE,33.4,25.067,1.332,3.107,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_0078750778,7.0,0.37616,NORMAL,STEP_020_HANDOFF_CARRIER,17.567,19.683,0.892,1.413,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1078801289,44.0,0.402985,CRITICAL,STEP_011_PACKING_START,67.467,35.201,1.917,5.007,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5624603429,50.0,0.406787,NORMAL,STEP_011_PACKING_START,38.933,35.201,1.106,2.2,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_9836553163,3.0,0.370745,NORMAL,STEP_019_GATE_OUT_WAREHOUSE,14.767,19.734,0.748,0.973,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7130221684,91.0,0.458984,CRITICAL,STEP_011_PACKING_START,62.7,35.201,1.781,4.539,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_6164485358,51.0,0.407552,CRITICAL,STEP_008_REPLENISH_COMPLETE,34.233,19.533,1.753,4.537,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_1423541565,51.0,0.407554,BOTTLENECK,STEP_017_DOCK_ASSIGN,23.583,19.801,1.191,2.51,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_4638632196,5.0,0.37425,NORMAL,STEP_023_WAREHOUSE_CLOSEOUT,19.417,19.917,0.975,1.778,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6130523060,43.0,0.401936,NORMAL,STEP_003_PAYMENT_VERIFIED,393.833,446.948,0.881,1.423,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1152309474,31.0,0.394378,BOTTLENECK,STEP_006_PICK_START,30.233,24.1,1.254,2.661,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1059674335,35.0,0.396753,BOTTLENECK,STEP_016_STAGING_COMPLETE,24.25,19.467,1.246,2.699,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3114814928,95.0,0.477424,CRITICAL,STEP_013_WEIGH_DIM_CHECK,57.917,29.334,1.974,5.286,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_8069544517,62.0,0.416961,ELEVATED,STEP_019_GATE_OUT_WAREHOUSE,17.317,19.734,0.877,1.429,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4235668819,44.0,0.402421,NORMAL,STEP_021_CARRIER_ACCEPTED,21.2,20.234,1.048,2.097,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5141548777,62.0,0.416425,ELEVATED,STEP_023_WAREHOUSE_CLOSEOUT,18.183,19.917,0.913,1.561,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8627019368,91.0,0.458316,CRITICAL,STEP_019_GATE_OUT_WAREHOUSE,32.433,19.734,1.644,4.131,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_6151326759,54.0,0.409658,BOTTLENECK,STEP_009_SORTATION_COMPLETE,36.517,30.034,1.216,2.342,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2660422332,34.0,0.395984,BOTTLENECK,STEP_008_REPLENISH_COMPLETE,23.883,19.533,1.223,2.66,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1053026375,78.0,0.432287,BOTTLENECK,STEP_011_PACKING_START,40.633,35.201,1.154,2.367,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7725984964,85.0,0.443907,WATCHLIST,STEP_003_PAYMENT_VERIFIED,429.133,446.948,0.96,1.698,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0217462976,50.0,0.407054,NORMAL,STEP_018_LOAD_TO_TRUCK,45.483,49.036,0.928,1.462,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8236128167,80.0,0.436013,CRITICAL,STEP_005_WAVE_PLANNED,55.833,19.617,2.846,8.454,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_0965108458,7.0,0.376385,NORMAL,STEP_018_LOAD_TO_TRUCK,50.3,49.036,1.026,1.783,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5569323448,56.0,0.411659,CRITICAL,STEP_023_WAREHOUSE_CLOSEOUT,55.317,19.917,2.777,8.108,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5555510097,84.0,0.442914,WATCHLIST,STEP_022_DEPART_WAREHOUSE,21.833,19.984,1.093,2.261,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6034575091,24.0,0.389522,NORMAL,STEP_020_HANDOFF_CARRIER,18.617,19.683,0.946,1.594,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_2995080679,77.0,0.430826,CRITICAL,STEP_009_SORTATION_COMPLETE,47.117,30.034,1.569,3.453,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_8539114935,85.0,0.444401,CRITICAL,STEP_014_PACKING_COMPLETE,162.483,35.55,4.571,13.914,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_6226086431,77.0,0.431569,ELEVATED,STEP_019_GATE_OUT_WAREHOUSE,21.467,19.734,1.088,2.171,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5587979098,72.0,0.425236,CRITICAL,STEP_014_PACKING_COMPLETE,72.85,35.55,2.049,5.367,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_6293512199,92.0,0.463594,CRITICAL,STEP_019_GATE_OUT_WAREHOUSE,32.683,19.734,1.656,4.176,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7974704613,26.0,0.390733,NORMAL,STEP_018_LOAD_TO_TRUCK,52.2,49.036,1.065,1.909,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5281348717,21.0,0.387488,BOTTLENECK,STEP_001_ORDER_CONFIRMED,26.2,19.684,1.331,3.048,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5725792192,68.0,0.421295,ELEVATED,STEP_014_PACKING_COMPLETE,34.433,35.55,0.969,1.704,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7579874616,59.0,0.414299,CRITICAL,STEP_006_PICK_START,47.133,24.1,1.956,5.06,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_3086025607,5.0,0.373725,NORMAL,STEP_002_FRAUD_CHECK,24.417,29.033,0.841,1.299,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1417044728,68.0,0.421441,CRITICAL,STEP_001_ORDER_CONFIRMED,33.867,19.684,1.721,4.433,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_9242649885,96.0,0.489246,BOTTLENECK,STEP_003_PAYMENT_VERIFIED,523.783,446.948,1.172,2.435,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7998694170,60.0,0.414756,CRITICAL,STEP_002_FRAUD_CHECK,46.967,29.033,1.618,4.078,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_9702019527,62.0,0.416484,BOTTLENECK,STEP_002_FRAUD_CHECK,33.65,29.033,1.159,2.437,BOTTLENECK,[]
