case_id,total_duration_min,receiving_duration_min,putaway_duration_min,picking_duration_min,packing_duration_min,qc_duration_min,staging_duration_min,handoff_duration_min,receiving_ratio,putaway_ratio,picking_ratio,packing_ratio,qc_ratio,staging_ratio,handoff_ratio
ORD_1922437700,383.81666666666666,0.0,0.0,56.05,36.81666666666666,25.05,7.133333333333334,8.166666666666668,0.0,0.0,0.14603326240826783,0.09592253245907334,0.06526553476051934,0.01858526206087976,0.021277519649138047
ORD_1922502899,336.4,0.0,0.0,17.95,22.0,38.55,4.516666666666667,15.366666666666667,0.0,0.0,0.05335909631391201,0.06539833531510107,0.11459571938168847,0.013426476416963932,0.04567974633372969
ORD_1922505308,483.75,0.0,0.0,23.183333333333334,37.86666666666666,38.25,6.183333333333334,12.033333333333333,0.0,0.0,0.047924203273040485,0.0782773471145564,0.07906976744186046,0.012782084409991387,0.02487510766580534
ORD_1922538340,403.01666666666665,0.0,0.0,34.96666666666667,30.53333333333333,23.28333333333333,10.75,18.516666666666666,0.0,0.0,0.08676233406393451,0.07576196187089036,0.057772631404821966,0.026673834828997975,0.045945163558165504
ORD_1922883278,470.21666666666664,0.0,0.0,19.516666666666666,28.15,26.666666666666668,7.133333333333334,18.700000000000003,0.0,0.0,0.041505688866834436,0.05986601921100202,0.05671144507850991,0.015170311558501402,0.03976890086130508
ORD_1923307734,548.75,0.0,0.0,18.683333333333334,23.866666666666667,33.666666666666664,4.6,14.95,0.0,0.0,0.03404707668944571,0.04349278663629461,0.061351556567957474,0.008382687927107061,0.027243735763097948
ORD_1923969372,502.93333333333334,0.0,0.0,21.566666666666666,19.18333333333333,37.53333333333333,7.283333333333333,30.516666666666666,0.0,0.0,0.042881760339342524,0.038142895015906675,0.0746288441145281,0.01448170731707317,0.06067735949098621
ORD_1924034666,406.1,0.0,0.0,26.166666666666664,50.55,54.483333333333334,7.483333333333333,16.200000000000003,0.0,0.0,0.06443404744315849,0.12447672986949027,0.13416235738323892,0.018427316752852335,0.03989165230238858
ORD_1924256563,355.28333333333336,0.0,0.0,19.866666666666667,27.833333333333336,41.0,5.0,25.099999999999998,0.0,0.0,0.055917812074869816,0.07834123000422198,0.11540085377867429,0.01407327485105784,0.07064783975231036
ORD_1925522030,378.6166666666667,0.0,0.0,20.1,40.61666666666667,30.266666666666666,10.616666666666667,10.2,0.0,0.0,0.05308799577408989,0.1072764889730158,0.07994013294008892,0.02804067438482194,0.02694017695998591
ORD_1925605338,422.8,0.0,0.0,27.8,22.03333333333333,34.71666666666667,4.716666666666667,18.35,0.0,0.0,0.06575212866603596,0.0521128981393882,0.08211132134973195,0.011155786818038473,0.04340113528855251
ORD_1925775859,600.9166666666667,0.0,0.0,21.916666666666668,23.18333333333333,82.51666666666667,8.733333333333333,11.850000000000001,0.0,0.0,0.036472056580224656,0.038579947302731926,0.1373179864096519,0.014533351823602826,0.01971987241714048
ORD_1926250704,307.85,0.0,0.0,24.266666666666666,23.700000000000003,40.016666666666666,12.183333333333334,16.516666666666666,0.0,0.0,0.078826268204212,0.07698554490823453,0.1299875480482919,0.03957555086351578,0.05365167018569649
ORD_1927067901,613.35,0.0,0.0,42.06666666666666,36.8,28.783333333333335,13.0,29.31666666666667,0.0,0.0,0.0685850927963914,0.05999836960952147,0.046928072606722646,0.02119507622075487,0.04779761419526644
ORD_1928330782,492.73333333333335,0.0,0.0,31.650000000000002,41.03333333333333,51.916666666666664,5.066666666666666,12.883333333333335,0.0,0.0,0.0642335272628873,0.08327695846299553,0.10536463266134487,0.010282776349614395,0.026146664862670817
ORD_1928390966,342.43333333333334,0.0,0.0,16.9,18.116666666666667,38.38333333333333,7.35,25.616666666666667,0.0,0.0,0.04935267205295434,0.052905675070573345,0.1120899445147474,0.021464031928355883,0.07480774846685487
ORD_1928682344,421.1666666666667,0.0,0.0,15.183333333333334,17.566666666666666,48.03333333333333,8.016666666666667,15.216666666666667,0.0,0.0,0.03605065294815987,0.04170953700039572,0.11404827859121487,0.019034428175702413,0.036129798179659674
ORD_1928848248,387.0833333333333,0.0,0.0,18.03333333333333,31.15,33.28333333333333,7.966666666666667,20.683333333333334,0.0,0.0,0.046587728740581265,0.08047362755651238,0.08598493003229278,0.020581270182992467,0.05343379978471475
ORD_1931510473,500.4,0.0,0.0,43.083333333333336,28.75,33.583333333333336,9.366666666666667,17.200000000000003,0.0,0.0,0.08609778843591794,0.057454036770583534,0.06711297628563817,0.018718358646416203,0.034372501998401285
ORD_1932298761,404.8833333333333,0.0,0.0,21.75,26.666666666666664,85.65,6.733333333333333,13.533333333333335,0.0,0.0,0.053719178364137816,0.06586259416292758,0.21154241962705309,0.016630305026139217,0.03342526653768576
ORD_1933889715,303.68333333333334,0.0,0.0,26.2,12.866666666666667,30.85,4.283333333333333,22.450000000000003,0.0,0.0,0.08627407935898139,0.04236869546128094,0.10158608199330443,0.01410460457713627,0.07392569013775314
ORD_1934171903,430.23333333333335,0.0,0.0,24.65,30.383333333333333,42.55,4.566666666666666,14.95,0.0,0.0,0.057294491361276824,0.07062059347640814,0.09889982180212287,0.010614395289377855,0.03474858603858371
ORD_1934324607,381.23333333333335,0.0,0.0,14.950000000000001,24.099999999999998,38.56666666666666,7.233333333333333,18.0,0.0,0.0,0.039214829063565625,0.06321587828976129,0.1011628923668794,0.018973507038559063,0.04721517880563084
ORD_1934729537,564.1333333333333,0.0,0.0,23.96666666666667,51.599999999999994,46.266666666666666,3.683333333333333,12.533333333333333,0.0,0.0,0.04248404632474593,0.09146773812337508,0.08201370834318128,0.006529189316946348,0.02221696998345545
ORD_1936598845,644.9166666666666,0.0,0.0,22.266666666666666,26.21666666666667,16.866666666666667,4.533333333333333,19.516666666666666,0.0,0.0,0.034526424602661844,0.04065124693112806,0.026153249773872594,0.00702933195503295,0.030262307791704354
ORD_1937215395,370.0,0.0,0.0,15.066666666666666,26.933333333333334,25.566666666666666,4.95,12.8,0.0,0.0,0.04072072072072072,0.0727927927927928,0.0690990990990991,0.013378378378378379,0.034594594594594595
ORD_1937359162,672.5833333333334,0.0,0.0,12.0,27.183333333333334,65.46666666666667,10.033333333333333,31.666666666666668,0.0,0.0,0.017841655309131458,0.0404163052905464,0.0973361417420394,0.014917606244579357,0.04708214595465246
ORD_1938960241,555.6166666666667,0.0,0.0,20.533333333333335,22.05,33.9,7.266666666666667,13.116666666666667,0.0,0.0,0.03695593484716681,0.03968563458019618,0.06101328853826079,0.013078561358250591,0.023607403185649578
ORD_1939007863,428.9666666666667,0.0,0.0,22.133333333333333,34.18333333333334,41.53333333333333,10.05,12.316666666666666,0.0,0.0,0.05159686067293495,0.07968762141580543,0.09682181987722432,0.023428393814593208,0.02871240966664076
ORD_1940245296,366.58333333333337,0.0,0.0,26.43333333333333,25.46666666666667,17.266666666666666,10.783333333333333,9.8,0.0,0.0,0.07210729711298021,0.06947033416685611,0.04710161400318253,0.02941577631279836,0.026733348488292792
ORD_1940677142,282.73333333333335,0.0,0.0,9.583333333333334,34.25,50.583333333333336,6.933333333333334,15.55,0.0,0.0,0.03389530771044565,0.12113888233907097,0.17890827634991746,0.024522518273991982,0.054998821032775286
ORD_1941985653,342.3833333333333,0.0,0.0,13.883333333333333,35.666666666666664,45.78333333333333,5.6,10.966666666666667,0.0,0.0,0.04054909214817699,0.1041717373314511,0.13371951516331596,0.016355936328676435,0.03203037531032468
ORD_1942025660,396.48333333333335,0.0,0.0,16.433333333333334,56.93333333333334,35.416666666666664,8.6,25.21666666666667,0.0,0.0,0.04144772794148556,0.14359577956198244,0.08932699987389128,0.021690697381142543,0.0636008239102106
ORD_1942421566,666.6666666666666,0.0,0.0,17.333333333333336,48.15,63.333333333333336,8.316666666666666,19.31666666666667,0.0,0.0,0.026000000000000006,0.072225,0.09500000000000001,0.012475,0.028975000000000008
ORD_1943704750,428.1333333333333,0.0,0.0,15.966666666666667,52.71666666666667,51.45,3.7,18.28333333333333,0.0,0.0,0.03729367798193709,0.12313142323263782,0.12017284335098101,0.008642167549050141,0.04270476487075677
ORD_1943803620,545.3333333333334,0.0,0.0,19.833333333333336,42.46666666666667,13.516666666666666,9.866666666666667,14.316666666666666,0.0,0.0,0.03636919315403423,0.07787286063569682,0.02478606356968215,0.018092909535452322,0.026253056234718825
ORD_1944761598,551.75,0.0,0.0,45.1,21.7,30.7,12.916666666666666,33.18333333333334,0.0,0.0,0.08173991844132307,0.0393294064340734,0.055641141821477114,0.02341036097266274,0.06014197251170519
ORD_1945216130,334.95,0.0,0.0,11.05,27.45,36.06666666666666,17.566666666666666,13.35,0.0,0.0,0.03298999850723989,0.0819525302283923,0.10767776285017663,0.0524456386525352,0.039856695029108824
ORD_1945243340,1083.8,0.0,0.0,21.150000000000002,22.266666666666666,33.766666666666666,22.0,33.233333333333334,0.0,0.0,0.01951467060343237,0.020544996001722333,0.031155809805007074,0.020298948145414285,0.03066371409239097
ORD_1946733934,638.4333333333334,0.0,0.0,45.61666666666667,28.166666666666664,23.933333333333334,6.666666666666667,8.766666666666667,0.0,0.0,0.0714509476322247,0.04411841486973319,0.0374875998538088,0.010442228371534485,0.013731530308567849
ORD_1946979735,553.6833333333333,0.0,0.0,22.283333333333335,20.4,44.55,5.9,28.583333333333336,0.0,0.0,0.040245627765569975,0.03684416483549562,0.08046115408928088,0.01065591041810903,0.05162397278829657
ORD_1947294917,377.0833333333333,0.0,0.0,47.75,24.316666666666666,33.666666666666664,9.15,21.866666666666667,0.0,0.0,0.12662983425414365,0.06448618784530387,0.0892817679558011,0.02426519337016575,0.057988950276243095
ORD_1949287732,346.3,0.0,0.0,29.266666666666666,14.15,49.583333333333336,5.383333333333334,11.2,0.0,0.0,0.08451246510732505,0.04086052555587641,0.14318028684185197,0.015545288285686784,0.032341900086630085
ORD_1949673936,653.4166666666666,0.0,0.0,20.883333333333333,15.883333333333335,25.266666666666666,15.983333333333333,39.38333333333333,0.0,0.0,0.03196020915699528,0.024308123963780133,0.038668537176380566,0.024461165667644433,0.06027292437189134
ORD_1950286586,353.8333333333333,0.0,0.0,13.216666666666667,30.866666666666667,26.683333333333334,4.733333333333333,27.049999999999997,0.0,0.0,0.03735280263777673,0.08723504474799812,0.07541215261422515,0.013377296278850684,0.07644842204427696
ORD_1950894523,308.8333333333333,0.0,0.0,11.4,32.08333333333333,35.91666666666667,2.8,8.8,0.0,0.0,0.03691311386940097,0.10388559093362115,0.11629789530491098,0.009066378845116027,0.028494333513221805
ORD_1951413177,460.65,0.0,0.0,21.049999999999997,32.083333333333336,41.2,12.716666666666667,19.816666666666666,0.0,0.0,0.0456962987083469,0.06964796121422628,0.08943883642678825,0.027605919172184235,0.043018922536994825
ORD_1951919235,370.48333333333335,0.0,0.0,60.7,14.350000000000001,61.81666666666666,11.416666666666666,20.133333333333333,0.0,0.0,0.16384002879121867,0.03873318637815466,0.1668541094966035,0.030815601241621304,0.05434342525529713
ORD_1952270943,454.31666666666666,0.0,0.0,18.333333333333332,24.1,38.1,3.816666666666667,27.616666666666664,0.0,0.0,0.04035364466781613,0.05304670017242012,0.08386221064602517,0.008400895117208996,0.06078726292233757
ORD_1952280117,389.8333333333333,0.0,0.0,47.75,41.38333333333333,38.6,7.633333333333334,21.233333333333334,0.0,0.0,0.12248824283882001,0.10615647712697734,0.0990166737922189,0.019581017528858487,0.05446772124839676
ORD_1953476334,519.9333333333333,0.0,0.0,9.133333333333333,38.53333333333333,35.1,14.083333333333334,12.866666666666667,0.0,0.0,0.017566354660853958,0.07411206564944224,0.06750865495576357,0.027086806000769334,0.0247467624054366
ORD_1954184073,347.0333333333333,0.0,0.0,16.15,14.466666666666667,48.13333333333333,9.5,17.5,0.0,0.0,0.04653731630006724,0.04168667755258861,0.13869945250216117,0.027374891941216024,0.050427432523292674
ORD_1954739263,494.25,0.0,0.0,20.616666666666667,34.65,64.6,3.0,9.266666666666667,0.0,0.0,0.04171303321530939,0.07010622154779969,0.13070308548305512,0.006069802731411229,0.018748946214803577
ORD_1954956696,357.6333333333333,0.0,0.0,11.516666666666666,32.85,64.36666666666667,5.283333333333333,11.233333333333334,0.0,0.0,0.03220244197968124,0.09185385404045111,0.17997949482710413,0.01477304501817504,0.031410196663249144
ORD_1955682105,772.8666666666667,0.0,0.0,33.599999999999994,26.816666666666666,41.650000000000006,11.45,11.966666666666667,0.0,0.0,0.04347451048046234,0.03469766238247218,0.05389027861640646,0.014814974553609936,0.015483481411196412
ORD_1956668654,489.85,0.0,0.0,20.016666666666666,89.31666666666666,48.11666666666667,3.2,19.916666666666664,0.0,0.0,0.04086284917151509,0.18233472831819264,0.09822734850804668,0.006532612024089007,0.0406587050457623
ORD_1956747227,410.0,0.0,0.0,27.549999999999997,61.53333333333334,31.516666666666666,3.9166666666666665,13.116666666666665,0.0,0.0,0.0671951219512195,0.15008130081300813,0.076869918699187,0.009552845528455284,0.031991869918699185
ORD_1957764099,448.6166666666667,0.0,0.0,22.28333333333333,27.316666666666666,28.666666666666668,16.916666666666668,28.71666666666667,0.0,0.0,0.04967121150202474,0.06089088680016346,0.06390013745959802,0.03770851134970465,0.06401159118772523
ORD_1958119882,474.71666666666664,0.0,0.0,33.86666666666667,16.566666666666666,26.633333333333333,11.683333333333334,15.766666666666666,0.0,0.0,0.07134079977530457,0.034898009338903906,0.05610364076817751,0.024611171576027806,0.03321279359618018
ORD_1958122880,387.93333333333334,0.0,0.0,13.75,43.83333333333333,30.349999999999998,13.716666666666667,20.483333333333334,0.0,0.0,0.03544423440453686,0.11299192301082658,0.0782350919401959,0.03535830898779859,0.05280116858566764
ORD_1959878703,722.9499999999999,0.0,0.0,26.05,61.2,67.61666666666667,6.65,26.01666666666667,0.0,0.0,0.036032920672245665,0.08465315720312609,0.09352882864190702,0.009198423127463865,0.0359868132881481
ORD_1961459876,427.98333333333335,0.0,0.0,20.633333333333333,22.166666666666664,36.96666666666667,5.433333333333334,12.55,0.0,0.0,0.04821060010125005,0.0517932941313914,0.08637407998753846,0.012695198411153082,0.029323571790178745
ORD_1961483134,408.1166666666667,0.0,0.0,41.00000000000001,57.45,35.96666666666667,6.5,28.666666666666668,0.0,0.0,0.10046146935108427,0.14076857107853147,0.08812839465839017,0.015926818311757258,0.07024135255441663
ORD_1963450946,425.01666666666665,0.0,0.0,21.15,38.483333333333334,49.95,29.6,28.616666666666667,0.0,0.0,0.049762754401788165,0.0905454688051449,0.11752480294890398,0.06964432767342457,0.06733069291400337
ORD_1963743323,748.3333333333334,0.0,0.0,25.799999999999997,16.5,35.88333333333334,5.383333333333334,19.95,0.0,0.0,0.034476614699331845,0.022048997772828507,0.047951002227171496,0.007193763919821826,0.02665924276169265
ORD_1964401094,412.9166666666667,0.0,0.0,19.5,33.81666666666666,72.33333333333333,16.15,17.933333333333334,0.0,0.0,0.04722502522704339,0.08189707366296668,0.1751765893037336,0.03911200807265388,0.04343087790110999
ORD_1964954891,402.68333333333334,0.0,0.0,41.56666666666666,41.3,54.31666666666666,6.466666666666667,8.783333333333333,0.0,0.0,0.10322420429617979,0.10256198005049459,0.13488680104300318,0.016058937957865983,0.021812011092256115
ORD_1965155585,1171.9333333333334,0.0,0.0,38.78333333333333,19.366666666666667,41.75,16.333333333333332,26.366666666666667,0.0,0.0,0.033093463792024574,0.01652539962455202,0.035624893338642695,0.013937084020706524,0.022498435633426246
ORD_1966324728,577.0166666666667,0.0,0.0,25.933333333333334,66.58333333333333,34.0,9.15,34.71666666666667,0.0,0.0,0.0449438202247191,0.1153923919008694,0.058923774587678,0.015857427572860405,0.060165795326535924
ORD_1967611526,370.34999999999997,0.0,0.0,9.7,35.099999999999994,45.349999999999994,6.416666666666667,24.68333333333333,0.0,0.0,0.02619144052922911,0.09477521263669501,0.1224517348454165,0.01732595292741101,0.0666486656766122
ORD_1971354731,432.0833333333333,0.0,0.0,40.46666666666667,17.6,42.78333333333333,18.583333333333332,17.016666666666666,0.0,0.0,0.09365477338476375,0.04073288331726133,0.09901639344262295,0.04300867888138862,0.039382835101253615
ORD_1972482642,444.90000000000003,0.0,0.0,28.316666666666666,33.416666666666664,56.150000000000006,14.883333333333333,29.916666666666668,0.0,0.0,0.06364726155690417,0.07511051172548137,0.1262081366599236,0.03345321045927924,0.06724357533528133
ORD_1972960641,603.6666666666666,0.0,0.0,65.45,22.383333333333333,57.6,10.466666666666667,22.616666666666667,0.0,0.0,0.10842076200993928,0.037078961899503035,0.09541689674213143,0.017338487023743788,0.03746548868028714
ORD_1973195640,306.15,0.0,0.0,29.483333333333334,26.466666666666665,32.06666666666666,9.933333333333334,20.183333333333334,0.0,0.0,0.09630355490228103,0.08644999727802276,0.10474168435951875,0.03244596875170124,0.06592628885622517
ORD_1973275291,420.95,0.0,0.0,13.183333333333334,16.416666666666664,45.25,5.733333333333333,24.15,0.0,0.0,0.03131805044146178,0.03899908936136516,0.1074949518945243,0.0136199865383854,0.05737023399453617
ORD_1973702072,378.1,0.0,0.0,15.933333333333334,41.53333333333333,44.18333333333334,2.066666666666667,20.583333333333336,0.0,0.0,0.04214052719739046,0.10984748302918099,0.11685621087895619,0.005465926121837257,0.05443886097152429
ORD_1973965011,541.7166666666667,0.0,0.0,21.733333333333334,38.91666666666667,68.26666666666667,12.616666666666667,34.38333333333333,0.0,0.0,0.04011937359628342,0.07183952250561487,0.12601913669507428,0.023290157831584776,0.06347106420945758
ORD_1976269596,669.0666666666667,0.0,0.0,9.2,32.71666666666667,45.5,4.733333333333333,31.53333333333333,0.0,0.0,0.013750498206456754,0.04889896373056995,0.06800518134715025,0.007074531685930649,0.04713033080908728
ORD_1976664489,603.7,0.0,0.0,35.266666666666666,43.900000000000006,63.43333333333333,3.65,27.75,0.0,0.0,0.0584175363039037,0.07271823753519961,0.10507426425928992,0.006046049362266026,0.04596653967202252
ORD_1976764865,617.7166666666666,0.0,0.0,22.416666666666664,14.933333333333334,73.11666666666667,7.766666666666667,19.799999999999997,0.0,0.0,0.036289561017726575,0.024175053287645364,0.11836602541618328,0.012573186196476271,0.03205353047513693
ORD_1977776814,618.35,0.0,0.0,17.1,59.4,30.733333333333334,5.05,24.166666666666664,0.0,0.0,0.027654241125576132,0.09606210075200129,0.04970216436214657,0.008166895771003477,0.039082504514703104
ORD_1978579163,521.3666666666667,0.0,0.0,18.016666666666666,16.95,28.933333333333334,7.183333333333334,24.549999999999997,0.0,0.0,0.03455661402723611,0.03251070903394923,0.055495172942906464,0.013777891439166294,0.04708778211111821
ORD_1978585471,312.8666666666667,0.0,0.0,28.650000000000002,10.149999999999999,47.81666666666667,15.8,16.716666666666665,0.0,0.0,0.09157255486895377,0.03244193479650543,0.152834008097166,0.05050074579160452,0.05343064138077988
ORD_1978656906,417.3833333333333,0.0,0.0,27.2,54.46666666666667,55.5,6.133333333333334,9.95,0.0,0.0,0.06516791119274848,0.1304955476580282,0.13297128938226252,0.014694725072874656,0.023838996925288503
ORD_1978731238,489.06666666666666,0.0,0.0,21.616666666666667,20.483333333333334,55.38333333333333,8.7,22.683333333333334,0.0,0.0,0.044199836423118866,0.04188249727371865,0.11324291166848419,0.017788985823336968,0.046380861504907306
ORD_1979266851,716.8666666666667,0.0,0.0,12.4,50.199999999999996,60.11666666666666,5.833333333333333,40.96666666666667,0.0,0.0,0.017297498372547196,0.07002696921789267,0.08386031805077651,0.008137264019343438,0.0571468427415605
ORD_1979948835,250.83333333333334,0.0,0.0,15.083333333333332,41.75,17.3,6.3,8.9,0.0,0.0,0.0601328903654485,0.1664451827242525,0.06897009966777409,0.02511627906976744,0.03548172757475083
ORD_1982131544,426.8333333333333,0.0,0.0,34.78333333333333,27.116666666666667,31.81666666666667,2.7,23.416666666666668,0.0,0.0,0.08149160484185865,0.06352987114408434,0.07454119484576338,0.006325654041390082,0.05486138227254979
ORD_1983776771,709.8333333333334,0.0,0.0,28.883333333333333,60.849999999999994,51.733333333333334,7.016666666666667,25.866666666666667,0.0,0.0,0.04069030288800188,0.08572434843860059,0.07288095797135477,0.009884949518666353,0.036440478985677385
ORD_1984285276,449.05,0.0,0.0,14.916666666666668,17.266666666666666,35.43333333333334,9.716666666666667,22.53333333333333,0.0,0.0,0.03321827561889916,0.038451545856066506,0.07890732286679286,0.021638273391975653,0.05018000965000185
ORD_1986471154,567.4166666666666,0.0,0.0,21.55,26.883333333333333,33.9,9.1,29.950000000000003,0.0,0.0,0.03797914524893524,0.04737846967249229,0.05974445586723454,0.016037597297694228,0.05278308121603761
ORD_1986688022,448.5166666666667,0.0,0.0,15.3,26.06666666666667,31.283333333333335,6.55,27.21666666666667,0.0,0.0,0.034112444725205304,0.05811749842072016,0.06974843001003307,0.014603693656868937,0.06068150570398721
ORD_1988037102,422.76666666666665,0.0,0.0,13.583333333333332,23.116666666666667,46.88333333333333,8.95,16.55,0.0,0.0,0.032129622329101944,0.054679492233698654,0.11089647559725617,0.02117007017267208,0.03914688953717575
ORD_1989281718,429.05,0.0,0.0,36.88333333333333,55.599999999999994,40.833333333333336,7.433333333333334,10.7,0.0,0.0,0.08596511673076175,0.12958862603426172,0.09517150293283612,0.017325098084916286,0.024938818319543175
ORD_1989726895,271.71666666666664,0.0,0.0,21.48333333333333,35.85,38.65,9.716666666666667,20.983333333333334,0.0,0.0,0.07906520272342514,0.1319389069496412,0.1422437588173956,0.035760289517266765,0.07722505060418329
ORD_1989847931,635.7666666666668,0.0,0.0,19.9,27.65,76.71666666666667,10.583333333333334,33.28333333333333,0.0,0.0,0.03130079169506632,0.043490798510984106,0.12066795994337544,0.016646568447543645,0.05235149163739316
ORD_1990503827,550.2166666666667,0.0,0.0,25.266666666666666,28.166666666666668,28.0,8.616666666666667,11.633333333333335,0.0,0.0,0.045921303728834094,0.05119195468451822,0.050889043710053615,0.01566049737982007,0.02114318601762942
ORD_1990768801,332.43333333333334,0.0,0.0,17.416666666666664,44.91666666666667,34.85,5.333333333333333,9.649999999999999,0.0,0.0,0.05239145693372104,0.13511480998696482,0.10483304923292891,0.016043316955780606,0.029028376616865532
ORD_1991427150,477.81666666666666,0.0,0.0,34.333333333333336,14.966666666666667,35.166666666666664,9.7,14.3,0.0,0.0,0.07185461648470474,0.031323031846245075,0.07359866057413932,0.02030067320101852,0.02992779657469741
ORD_1992273817,615.7666666666667,0.0,0.0,13.15,73.51666666666667,48.0,8.75,13.75,0.0,0.0,0.021355491798841553,0.11939046175499378,0.0779516050452011,0.014209928003031452,0.022329886861906567
ORD_1993031900,535.9666666666667,0.0,0.0,28.966666666666665,26.55,50.2,11.566666666666666,27.73333333333333,0.0,0.0,0.054045649605074936,0.04953666272778158,0.09366254120281112,0.02158094408856272,0.05174451147459418
ORD_1993283886,396.66666666666663,0.0,0.0,19.916666666666668,20.450000000000003,47.78333333333333,24.85,13.0,0.0,0.0,0.050210084033613454,0.05155462184873951,0.1204621848739496,0.06264705882352942,0.03277310924369748
ORD_1994267260,477.51666666666665,0.0,0.0,19.716666666666665,29.883333333333333,63.916666666666664,5.2,23.733333333333334,0.0,0.0,0.0412900073295871,0.06258071271508849,0.13385222156294718,0.010889672262748246,0.049701581096645846
ORD_1994582716,473.8333333333333,0.0,0.0,24.45,34.58333333333333,46.3,5.566666666666666,27.266666666666666,0.0,0.0,0.05160042208934224,0.07298628209637706,0.09771368272951107,0.011748153359127681,0.05754484699261344
ORD_1995428019,542.5166666666667,0.0,0.0,25.0,59.5,52.016666666666666,5.45,19.016666666666666,0.0,0.0,0.046081533593437994,0.10967404995238242,0.09588031089674665,0.010045774323369483,0.0350526865534085
ORD_1997083421,353.05,0.0,0.0,4.833333333333333,36.900000000000006,55.43333333333333,11.1,19.166666666666664,0.0,0.0,0.013690223292262662,0.10451777368644669,0.1570126988622952,0.03144030590567908,0.05428881650380021
ORD_1997563532,399.90000000000003,0.0,0.0,20.53333333333333,60.483333333333334,37.5,8.25,11.583333333333332,0.0,0.0,0.051346169875802275,0.1512461448695507,0.0937734433608402,0.020630157539384845,0.02896557472701508
ORD_1997780522,350.0333333333333,0.0,0.0,28.599999999999998,20.8,28.299999999999997,5.766666666666667,26.483333333333334,0.0,0.0,0.08170650414246262,0.059422912103609185,0.08084944291019902,0.01647462146462242,0.07565946100371394
ORD_1999311269,503.1333333333333,0.0,0.0,12.366666666666667,46.61666666666667,37.31666666666666,11.8,17.016666666666666,0.0,0.0,0.024579303034318274,0.09265270968596793,0.07416854379223532,0.0234530276931231,0.033821385981184574
ORD_2003378944,427.1333333333333,0.0,0.0,7.75,32.400000000000006,52.449999999999996,6.866666666666666,18.1,0.0,0.0,0.018144217262369283,0.0758545341033245,0.12279538005306695,0.01607616669267988,0.04237552676759795
ORD_2003977606,397.2166666666667,0.0,0.0,46.93333333333334,55.41666666666667,41.266666666666666,16.15,10.0,0.0,0.0,0.11815549867830319,0.13951244073343683,0.10388956488901942,0.04065791129945873,0.025175177275206646
ORD_2004272119,445.8,0.0,0.0,15.866666666666667,79.95,49.38333333333333,8.733333333333333,17.75,0.0,0.0,0.03559144608942725,0.17934051144010768,0.110774637356064,0.019590249738298187,0.03981606101390758
ORD_2004916723,449.9166666666667,0.0,0.0,8.866666666666667,14.583333333333334,56.083333333333336,8.983333333333333,10.233333333333334,0.0,0.0,0.019707353213558067,0.0324134098907205,0.12465271346545656,0.01996666049268383,0.022744952769031303
ORD_2005193432,530.4666666666667,0.0,0.0,17.700000000000003,63.4,34.28333333333333,3.683333333333333,19.516666666666666,0.0,0.0,0.03336684680155838,0.11951740605755937,0.06462862888023124,0.006943571697876083,0.03679150433580495
ORD_2006223774,361.7,0.0,0.0,24.166666666666664,21.033333333333335,41.36666666666667,15.033333333333333,26.35,0.0,0.0,0.06681411851442264,0.05815132245875957,0.11436733941572205,0.04156298958621325,0.07285042853193255
ORD_2006590029,465.5833333333333,0.0,0.0,26.8,34.21666666666667,47.56666666666667,3.2,33.68333333333334,0.0,0.0,0.05756219795954896,0.07349203508143906,0.10216574190084125,0.006873098263826741,0.07234651870413461
ORD_2007143649,329.6666666666667,0.0,0.0,33.88333333333333,35.78333333333333,31.43333333333333,7.266666666666667,17.5,0.0,0.0,0.10278058645096055,0.10854398382204246,0.0953488372093023,0.02204246713852376,0.053083923154701715
ORD_2007682298,438.76666666666665,0.0,0.0,11.1,41.266666666666666,56.41666666666667,8.9,14.466666666666669,0.0,0.0,0.02529818430448986,0.09405150801489022,0.12858011091696422,0.02028412975765403,0.03297120717161742
ORD_2007916520,651.2166666666666,0.0,0.0,17.316666666666666,49.949999999999996,27.2,8.066666666666666,21.4,0.0,0.0,0.026591252271389452,0.07670258234586544,0.04176797276891972,0.012387070355488446,0.03286156681084125
ORD_2010914058,485.18333333333334,0.0,0.0,16.083333333333332,18.433333333333334,55.38333333333333,6.566666666666666,20.866666666666667,0.0,0.0,0.03314898148466215,0.03799251142179932,0.1141492906461475,0.013534402803064133,0.04300779773968603
ORD_2011425962,373.3666666666667,0.0,0.0,21.616666666666667,16.233333333333334,64.46666666666667,9.4,18.583333333333332,0.0,0.0,0.05789661637353808,0.043478260869565216,0.1726631550754397,0.025176323542540846,0.04977234175520043
ORD_2017367603,690.9666666666667,0.0,0.0,36.83333333333333,19.883333333333333,37.45,13.35,13.566666666666666,0.0,0.0,0.05330696126200009,0.0287761107626996,0.05419943074919196,0.01932075835785614,0.01963432871822085
ORD_2019180483,368.43333333333334,0.0,0.0,19.950000000000003,30.050000000000004,31.983333333333334,11.8,18.75,0.0,0.0,0.05414819506016467,0.08156156699538587,0.08680901112820048,0.032027503845109925,0.050891160770831445
ORD_2019268768,527.1666666666666,0.0,0.0,21.75,61.616666666666674,21.233333333333334,10.3,22.116666666666667,0.0,0.0,0.04125829908314891,0.11688270629149544,0.040278216882706296,0.019538412899146384,0.04195384128991464
