case_id,cycle_time_min,picking_touch_count,packing_touch_count,qc_touch_count,staging_touch_count,max_gap_to_next_min,picking_ratio,packing_ratio,qc_ratio,staging_ratio,flag_missing_staging,flag_missing_shipped,flag_pick_retouch,flag_pack_retouch,flag_qc_repeat,flag_staging_repeat,flag_large_internal_wait,flag_qc_heavy_case,flag_staging_heavy_case,issue_score
ORD_3083172560,762.1333333333333,2,2,3,1,0.0,0.013820853743876836,0.02733554933519944,0.05519594121763471,0.007763296011196641,0,1,0,0,1,0,1,0,0,3
ORD_6297857132,761.7,2,2,3,1,0.0,0.017395299986871473,0.019320817469694978,0.0597129228480154,0.006936239114261957,0,1,0,0,1,0,1,0,0,3
ORD_0387083062,761.4333333333333,2,2,3,1,0.0,0.026222475156503087,0.03278903821739701,0.0737425031738388,0.006676005778575493,0,1,0,0,1,0,1,0,0,3
ORD_3929013572,761.4333333333333,2,2,3,1,0.0,0.010659720702184478,0.03637875935735237,0.0397714836054809,0.010594055071575537,0,1,0,0,1,0,1,0,0,3
ORD_3022074163,760.85,2,2,3,1,0.0,0.029331230422115617,0.05303279227180128,0.05780815316203369,0.00527918336947712,0,1,0,0,1,0,1,0,0,3
ORD_2144967014,760.65,2,2,3,1,0.0,0.034444225333596264,0.03632857862792787,0.04461096868905979,0.007625057516597647,0,1,0,0,1,0,1,0,0,3
ORD_8773960126,759.6666666666666,2,2,3,1,0.0,0.038898639754278194,0.04168494953927161,0.06303203159280386,0.00813953488372093,0,1,0,0,1,0,1,0,0,3
ORD_7625577904,759.5833333333334,2,2,3,1,0.0,0.028853538123971477,0.02630828304991772,0.04533187054306089,0.017685134393856283,0,1,0,0,1,0,1,0,0,3
ORD_9940655874,759.3166666666667,2,2,3,1,0.0,0.047103755569700825,0.04464540485963256,0.0313000724335477,0.008582277925327597,0,1,0,0,1,0,1,0,0,3
ORD_6447284729,758.85,2,2,3,1,0.0,0.0203597548922712,0.02312710021743427,0.054797830049856146,0.013068019591047857,0,1,0,0,1,0,1,0,0,3
ORD_3718974867,758.6333333333333,2,2,3,1,0.0,0.026604859615976098,0.06351333538380421,0.07935322290083044,0.005909749989015335,0,1,0,0,1,0,1,0,0,3
ORD_4502889796,758.6333333333333,2,2,3,1,0.0,0.03396458543872753,0.04809086515224746,0.0616679115954128,0.012390702579199438,0,1,0,0,1,0,1,0,0,3
ORD_0156869042,758.4,2,2,3,1,0.0,0.03366736990154712,0.06254395218002813,0.1102540436005626,0.006768635724331927,0,1,0,0,1,0,1,0,0,3
ORD_3258103191,758.35,2,2,3,1,0.0,0.03415309553636184,0.03573547834113536,0.04292213357948176,0.003032900375815916,0,1,0,0,1,0,1,0,0,3
ORD_6186052698,758.25,2,2,3,1,0.0,0.03325640180239587,0.04404879657105177,0.12405758874601604,0.011385866578744916,0,1,0,0,1,0,1,0,0,3
ORD_2490764950,757.7166666666667,2,2,3,1,0.0,0.02718694322855949,0.030134395002529527,0.05890504366187889,0.010690011657831643,0,1,0,0,1,0,1,0,0,3
ORD_1845168130,757.3166666666667,2,2,3,1,0.0,0.027773498536499488,0.024912520081868002,0.036906622064746146,0.0059420321750038516,0,1,0,0,1,0,1,0,0,3
ORD_6217233786,756.8333333333334,2,2,3,1,0.0,0.033450781766130804,0.03171107685531821,0.04822726271746311,0.013477207663510238,0,1,0,0,1,0,1,0,0,3
ORD_3291465504,756.4333333333333,2,2,3,1,0.0,0.022826422244745077,0.06120830211959635,0.05340854007843829,0.011347111444057641,0,1,0,0,1,0,1,0,0,3
ORD_8334116301,756.35,2,2,3,1,0.0,0.01379431920847932,0.04501884048390295,0.06423393049954827,0.0077565500980586585,0,1,0,0,1,0,1,0,0,3
ORD_5359338295,756.0666666666667,2,2,3,1,0.0,0.015452781941627722,0.05109778679128825,0.03427828233841812,0.014350586368045145,0,1,0,0,1,0,1,0,0,3
ORD_1370958926,756.0333333333333,2,2,3,1,0.0,0.09064856046911511,0.05057096247960848,0.08044177946298664,0.012433314227767734,0,1,0,0,1,0,1,0,0,3
ORD_6867418599,755.85,2,2,3,1,0.0,0.01874269586117175,0.0708253401248043,0.06705475072214503,0.01713302904015347,0,1,0,0,1,0,1,0,0,3
ORD_5120522970,755.6,2,2,3,1,0.0,0.026160225869066522,0.03275542615140286,0.049872066349038284,0.0077201341097582485,0,1,0,0,1,0,1,0,0,3
ORD_7780571860,755.5333333333333,2,2,3,1,0.0,0.02658166416659314,0.08292155651636814,0.03128033177446395,0.016985793699814702,0,1,0,0,1,0,1,0,0,3
ORD_1758709544,755.4666666666667,2,2,3,1,0.0,0.02431168372749735,0.0983277444405224,0.07604571126014825,0.006419872926226615,0,1,0,0,1,0,1,0,0,3
ORD_6123561459,755.1666666666666,2,2,3,1,0.0,0.025093798278525713,0.05235047450893843,0.05062900022070183,0.010218494813506953,0,1,0,0,1,0,1,0,0,3
ORD_3475717946,754.0,2,2,3,1,0.0,0.021529619805481875,0.0234526967285588,0.0612290008841733,0.010587975243147658,0,1,0,0,1,0,1,0,0,3
ORD_4560791533,753.8833333333333,2,2,3,1,0.0,0.05027303075188469,0.13832821170384454,0.08356730705458405,0.01072226029668605,0,1,0,0,1,0,1,0,0,3
ORD_7858979665,753.3666666666667,2,2,3,1,0.0,0.025618335471881776,0.05203309588071325,0.0663023760010619,0.012012742798991196,0,1,0,0,1,0,1,0,0,3
ORD_8504619986,752.0,2,2,3,1,0.0,0.018639184397163118,0.016999113475177303,0.05356826241134752,0.005651595744680851,0,1,0,0,1,0,1,0,0,3
ORD_9569616759,752.0,2,2,3,1,0.0,0.046564716312056734,0.04680851063829788,0.07340425531914894,0.006006205673758865,0,1,0,0,1,0,1,0,0,3
ORD_2370540580,750.9,2,2,3,1,0.0,0.02585785945753984,0.03577928707772894,0.05542238203045234,0.005326941004128379,0,1,0,0,1,0,1,0,0,3
ORD_5052014819,750.9,2,2,3,1,0.0,0.02641274914546988,0.04652195143605452,0.07639721223420784,0.016624495050383985,0,1,0,0,1,0,1,0,0,3
ORD_7786949665,750.65,2,2,3,1,0.0,0.05828282155465263,0.02819778414263194,0.06203512511379026,0.017695774772974533,0,1,0,0,1,0,1,0,0,3
ORD_6242749074,750.5,2,2,3,1,0.0,0.02975793915167666,0.025138796357983568,0.07310681767710416,0.022429491450144348,0,1,0,0,1,0,1,0,0,3
ORD_6136314908,750.3333333333334,2,2,3,1,0.0,0.01679253665037761,0.022701021768103062,0.04697912039093736,0.01152820968458463,0,1,0,0,1,0,1,0,0,3
ORD_2447775215,750.1166666666667,2,2,3,1,0.0,0.03370586797609261,0.07601039838247384,0.05276956917812785,0.008532006132379408,0,1,0,0,1,0,1,0,0,3
ORD_9834051412,749.9333333333333,2,2,3,1,0.0,0.06129433727442439,0.045204018134945324,0.02455773846564139,0.015468041603698105,0,1,0,0,1,0,1,0,0,3
ORD_3618280559,749.8833333333333,2,2,3,1,0.0,0.03367190451848066,0.034738737136887965,0.034405351943635684,0.014602271464450027,0,1,0,0,1,0,1,0,0,3
ORD_4268178622,749.6666666666666,2,2,3,1,0.0,0.02807914628723877,0.026478434859937755,0.05304579813250333,0.012272120942641173,0,1,0,0,1,0,1,0,0,3
ORD_6369639933,749.65,2,2,3,1,0.0,0.03868471953578337,0.06225127281620312,0.061184108139353925,0.028946841859534448,0,1,0,0,1,0,1,0,0,3
ORD_5584681259,749.6333333333333,2,2,3,1,0.0,0.025701454044199382,0.06654364355907331,0.0812174841033394,0.006025167859842589,0,1,0,0,1,0,1,0,0,3
ORD_8066611061,749.3833333333333,2,2,3,1,0.0,0.052754487022663075,0.06925694459889242,0.06454195671996975,0.015901963836932587,0,1,0,0,1,0,1,0,0,3
ORD_5873383858,748.7333333333333,2,2,3,1,0.0,0.06499866441100526,0.06633425340575194,0.07016294185735909,0.007323479654527646,0,1,0,0,1,0,1,0,0,3
ORD_1963743323,748.3333333333334,2,2,3,1,0.0,0.034476614699331845,0.022048997772828507,0.047951002227171496,0.007193763919821826,0,1,0,0,1,0,1,0,0,3
ORD_4565591741,747.8333333333334,2,2,3,1,0.0,0.05854691330510363,0.06757298863383106,0.039202139514151996,0.010340985067974148,0,1,0,0,1,0,1,0,0,3
ORD_4553492518,747.65,2,2,3,1,0.0,0.05633206268530283,0.06368844601975078,0.056176018190329705,0.010076015961122628,0,1,0,0,1,0,1,0,0,3
ORD_9544683293,746.8333333333334,2,2,3,1,0.0,0.02432492747154653,0.05728632001785316,0.05929480026779737,0.011403704530238788,0,1,0,0,1,0,1,0,0,3
ORD_0390932021,746.8,2,2,3,1,0.0,0.024392965541867522,0.022161221210498124,0.06237725406177469,0.014372433494018925,0,1,0,0,1,0,1,0,0,3
ORD_8536433927,746.55,2,2,3,1,0.0,0.09070613711963924,0.026254102203469295,0.07188623222378497,0.023709061683745227,0,1,0,0,1,0,1,0,0,3
ORD_5297099696,746.5,2,2,3,1,0.0,0.07532931457914713,0.03235097119892833,0.056575128376869836,0.009153828979682964,0,1,0,0,1,0,1,0,0,3
ORD_7364660025,746.4333333333333,2,2,3,1,0.0,0.03577010672978163,0.0418880900281338,0.04291519671325861,0.008574107980172377,0,1,0,0,1,0,1,0,0,3
ORD_9133609279,746.4,2,2,3,1,0.0,0.020297427652733117,0.08594587352625939,0.05863701321900679,0.003528045730618078,0,1,0,0,1,0,1,0,0,3
ORD_2658428835,746.35,2,2,3,1,0.0,0.015743283982045955,0.04247337040262611,0.09414707130256135,0.016792836247515687,0,1,0,0,1,0,1,0,0,3
ORD_9112445960,746.35,2,2,3,1,0.0,0.059511846542060244,0.06212456175610192,0.056720484133896076,0.02610482124115138,0,1,0,0,1,0,1,0,0,3
ORD_2985512597,745.9166666666666,2,2,3,1,0.0,0.034208468327561165,0.05380404424086693,0.035280974192827615,0.024846385878672772,0,1,0,0,1,0,1,0,0,3
ORD_5314268732,745.85,2,2,3,1,0.0,0.01553037920940314,0.06158521597282743,0.019552635695291722,0.007195369935867354,0,1,0,0,1,0,1,0,0,3
ORD_8968980184,744.8833333333333,2,2,3,1,0.0,0.030027073590942654,0.022620992101671403,0.04949320922739579,0.011254558879466582,0,1,0,0,1,0,1,0,0,3
ORD_5500015035,744.6333333333333,2,2,3,1,0.0,0.04449617261291911,0.03764716415237925,0.03467030753390931,0.020166524911589597,0,1,0,0,1,0,1,0,0,3
ORD_7091360166,744.6,2,2,3,1,0.0,0.024800787895066706,0.051616080222043156,0.02896409705434685,0.021644730951741426,0,1,0,0,1,0,1,0,0,3
ORD_0365157488,744.45,2,2,3,1,0.0,0.04692502294758995,0.05339512391698569,0.04199968656950321,0.0179550898873889,0,1,0,0,1,0,1,0,0,3
ORD_1610605340,744.3833333333333,2,2,3,1,0.0,0.04090634305801222,0.052369970669234045,0.05816895416787945,0.009538096410899402,0,1,0,0,1,0,1,0,0,3
ORD_6314775652,744.05,2,2,3,1,0.0,0.033443092982102456,0.020406334699728964,0.060031807898214724,0.008086374123602805,0,1,0,0,1,0,1,0,0,3
ORD_2602028581,743.3666666666667,2,2,3,1,0.0,0.029774449576252186,0.03264427604143312,0.0643917313124972,0.00730908927850769,0,1,0,0,1,0,1,0,0,3
ORD_4755615367,743.25,2,2,3,1,0.0,0.03534028478528983,0.047695930036999665,0.07157753111335352,0.023545240497813657,0,1,0,0,1,0,1,0,0,3
ORD_2754798774,743.0,2,2,3,1,0.0,0.04143113503813369,0.026603858232391205,0.03414087034544639,0.009712875729026469,0,1,0,0,1,0,1,0,0,3
ORD_4627419733,742.9166666666666,2,2,3,1,0.0,0.016960179472798657,0.06032529444756029,0.05182277061132922,0.011979809310151432,0,1,0,0,1,0,1,0,0,3
ORD_9290650774,742.9,2,2,3,1,0.0,0.03791447929286131,0.06707946336429309,0.08502714586978957,0.012967200610221205,0,1,0,0,1,0,1,0,0,3
ORD_6778459624,742.7,2,2,3,1,0.0,0.028634262376015435,0.04719267537363672,0.06570620708226739,0.008864054575647411,0,1,0,0,1,0,1,0,0,3
ORD_8490911777,742.3166666666667,2,2,3,1,0.0,0.03040032331215339,0.03783201239363254,0.02759379420283347,0.011293473135903365,0,1,0,0,1,0,1,0,0,3
ORD_5762810700,741.8666666666667,2,2,3,1,0.0,0.02610531991373113,0.04371854780733286,0.054681883537023725,0.00784058231488138,0,1,0,0,1,0,1,0,0,3
ORD_2676585355,741.7,2,2,3,1,0.0,0.03518942968855333,0.02709990562221923,0.07040133027729091,0.006583973753988586,0,1,0,0,1,0,1,0,0,3
ORD_8503703604,741.7,2,2,3,1,0.0,0.02411127589771246,0.0657498539391488,0.06132308660284931,0.011976989798211315,0,1,0,0,1,0,1,0,0,3
ORD_8622860625,741.5333333333333,2,2,3,1,0.0,0.022745662141508586,0.03735503011777398,0.06367436842578442,0.019936168299919087,0,1,0,0,1,0,1,0,0,3
ORD_8044376589,741.2,2,2,3,1,0.0,0.04025004497211729,0.034875876956287105,0.059250764525993885,0.027770282424896566,0,1,0,0,1,0,1,0,0,3
ORD_6945849301,741.0,2,2,3,1,0.0,0.03672964462438147,0.050719748088169134,0.05152946468735943,0.013405308142150248,0,1,0,0,1,0,1,0,0,3
ORD_7517156739,740.6,2,2,3,1,0.0,0.018363489062921956,0.08607885498244666,0.07826987127554234,0.012647403006571249,0,1,0,0,1,0,1,0,0,3
ORD_4440760358,739.8833333333333,2,2,3,1,0.0,0.021287139864393036,0.03496046674025184,0.03692023517221184,0.016331403599666616,0,1,0,0,1,0,1,0,0,3
ORD_6235914640,739.1833333333333,2,2,3,1,0.0,0.01443033978940723,0.04798087979977903,0.04252440756690942,0.008996414962458569,0,1,0,0,1,0,1,0,0,3
ORD_0742557251,739.0666666666667,2,2,3,1,0.0,0.039193577485116364,0.04868753382644777,0.09629262132419268,0.008682121594804257,0,1,0,0,1,0,1,0,0,3
ORD_1741210230,738.9166666666666,2,2,3,1,0.0,0.037667756851246195,0.04235930980038344,0.09430472538626367,0.013600992443893086,0,1,0,0,1,0,1,0,0,3
ORD_7734374967,738.6333333333333,2,2,3,1,0.0,0.02590369601516314,0.05474073739789701,0.06114896881628233,0.038607337876257954,0,1,0,0,1,0,1,0,0,3
ORD_4645449101,738.4666666666667,2,2,3,1,0.0,0.020808883271643947,0.035614336011555475,0.056039541392073663,0.0060711383948722575,0,1,0,0,1,0,1,0,0,3
ORD_1769726122,738.3666666666667,2,2,3,1,0.0,0.028824883752426523,0.040223917656087765,0.04449009074082434,0.012098776578935488,0,1,0,0,1,0,1,0,0,3
ORD_4316180590,738.1333333333333,2,2,3,1,0.0,0.06408056358381503,0.06749006502890174,0.05461976156069365,0.0047416907514450865,0,1,0,0,1,0,1,0,0,3
ORD_0873613073,738.0666666666667,2,2,3,1,0.0,0.10480083099990968,0.037191762261764974,0.09174871285340079,0.011742390028001084,0,1,0,0,1,0,1,0,0,3
ORD_6932215914,737.75,2,2,3,1,0.0,0.035987800745509994,0.024579238676154976,0.06522082909748109,0.017214503558115893,0,1,0,0,1,0,1,0,0,3
ORD_2098150214,737.7166666666667,2,2,3,1,0.0,0.03754829089758941,0.025438854121952872,0.06538192169532114,0.0076813591487246684,0,1,0,0,1,0,1,0,0,3
ORD_9826695580,737.4833333333333,2,2,3,1,0.0,0.01505118759745983,0.08741440484530724,0.08318832064001447,0.013378833419964294,0,1,0,0,1,0,1,0,0,3
ORD_0451876457,737.0166666666667,2,2,3,1,0.0,0.026503245064562083,0.04104384794554623,0.03661156464123381,0.008344451731077996,0,1,0,0,1,0,1,0,0,3
ORD_1244003318,737.0,2,2,3,1,0.0,0.03199909543193125,0.036996834011759384,0.06646313885119855,0.018747173224785165,0,1,0,0,1,0,1,0,0,3
ORD_9170713052,736.9166666666666,2,2,3,1,0.0,0.033992988804704284,0.039421010969128124,0.06895849824720117,0.015673413999773834,0,1,0,0,1,0,1,0,0,3
ORD_1721826628,736.8666666666667,2,2,3,1,0.0,0.024472993757350948,0.049126933864109296,0.05586718537953497,0.022301637564462136,0,1,0,0,1,0,1,0,0,3
ORD_9008328747,736.7833333333333,2,2,3,1,0.0,0.03182753862510462,0.04899676521817812,0.03859117334358812,0.008528061166783542,0,1,0,0,1,0,1,0,0,3
ORD_2892140029,736.55,2,2,3,1,0.0,0.02203968954359288,0.049917407734256555,0.035412848188627166,0.0043219514402733465,0,1,0,0,1,0,1,0,0,3
ORD_1482425546,736.4833333333333,2,2,3,1,0.0,0.018601914503609495,0.0517775917083437,0.07345719522958202,0.004073411935096969,0,1,0,0,1,0,1,0,0,3
ORD_6004564999,736.2666666666667,2,2,3,1,0.0,0.034453096704092724,0.022093444404201374,0.09781329228540384,0.008398225280695401,0,1,0,0,1,0,1,0,0,3
ORD_8265952759,735.8,2,2,3,1,0.0,0.02380628794056356,0.05327534656156565,0.09178218718854761,0.018143517260125034,0,1,0,0,1,0,1,0,0,3
ORD_2420542546,735.4166666666666,2,2,3,1,0.0,0.020441926345609065,0.042107648725212464,0.02841926345609065,0.005461756373937678,0,1,0,0,1,0,1,0,0,3
ORD_4571841018,735.35,2,2,3,1,0.0,0.031096303347612247,0.06940005892885473,0.08220575236282042,0.02289159357222184,0,1,0,0,1,0,1,0,0,3
ORD_3094539293,735.3,2,2,3,1,0.0,0.03501971984224126,0.0526542454327032,0.06444081780679087,0.01847318554784895,0,1,0,0,1,0,1,0,0,3
ORD_8192066060,735.1,2,2,3,1,0.0,0.028612887135537113,0.04661497301954382,0.043871582097673785,0.009545186595927992,0,1,0,0,1,0,1,0,0,3
ORD_2143487435,734.6333333333333,2,2,3,1,0.0,0.0437406415899088,0.02865375017015291,0.0433322746041109,0.007486728072961568,0,1,0,0,1,0,1,0,0,3
ORD_9883458171,734.2333333333333,2,2,3,1,0.0,0.030326417578426478,0.05093748581286602,0.058155899577790895,0.00876197394107232,0,1,0,0,1,0,1,0,0,3
ORD_8198227253,734.1166666666667,2,2,3,1,0.0,0.018707289940291055,0.19236270347583265,0.13671759711217563,0.011873680386859492,0,1,0,0,1,0,1,0,0,3
ORD_0205790185,734.0333333333333,2,2,3,1,0.0,0.04532037600472276,0.06028336587802551,0.10079015485218654,0.009581762862721947,0,1,0,0,1,0,1,0,0,3
ORD_8652908438,733.9833333333333,2,2,3,1,0.0,0.032811825881604945,0.03937419105792593,0.06017393673789142,0.024705374781443724,0,1,0,0,1,0,1,0,0,3
ORD_2618418236,733.9333333333333,2,2,3,1,0.0,0.02679625760741212,0.027477518394041237,0.04017167771823054,0.019075302025615408,0,1,0,0,1,0,1,0,0,3
ORD_7922263697,733.7666666666667,2,2,3,1,0.0,0.022895561713532908,0.03393449325398628,0.08783446145459502,0.0032253668286921365,0,1,0,0,1,0,1,0,0,3
ORD_2246469824,733.05,2,2,3,1,0.0,0.015460518836823317,0.02803355842029875,0.06970875110838279,0.01600618420753473,0,1,0,0,1,0,1,0,0,3
ORD_6532297243,733.0,2,2,3,1,0.0,0.022896771259663485,0.049886311959981805,0.07150977717144157,0.006116416552978627,0,1,0,0,1,0,1,0,0,3
ORD_7601622339,732.8666666666667,2,2,3,1,0.0,0.028995724551987633,0.044801237150914226,0.0655871918493587,0.016396797962339674,0,1,0,0,1,0,1,0,0,3
ORD_9338568400,732.55,2,2,3,1,0.0,0.035196687370600416,0.0337633381111642,0.07831092303141993,0.013104907514845403,0,1,0,0,1,0,1,0,0,3
ORD_3845683487,732.5333333333333,2,2,3,1,0.0,0.023502912267928652,0.040293957044048055,0.047847651983982525,0.010192937750273025,0,1,0,0,1,0,1,0,0,3
ORD_2885674678,732.2666666666667,2,2,3,1,0.0,0.03379916241806264,0.022783139111434814,0.07588310269482884,0.0065549890750182084,0,1,0,0,1,0,1,0,0,3
ORD_5084319699,732.2,2,2,3,1,0.0,0.03662478375671492,0.06284712737867613,0.05419739597559865,0.008490394245652372,0,1,0,0,1,0,1,0,0,3
ORD_7031885289,731.7666666666667,2,2,3,1,0.0,0.022457067371202115,0.03313897872728101,0.051769689791828,0.015624288252175102,0,1,0,0,1,0,1,0,0,3
ORD_9022966696,731.7666666666667,2,2,3,1,0.0,0.04623513870541611,0.05545939051610259,0.03826356306655127,0.023072017491914544,0,1,0,0,1,0,1,0,0,3
ORD_4346882528,731.4666666666667,2,2,3,1,0.0,0.03524881516587677,0.02166879329201604,0.051836492890995255,0.007838133430550492,0,1,0,0,1,0,1,0,0,3
ORD_1109795481,731.45,2,2,3,1,0.0,0.03793834165014697,0.032879896096794044,0.05019709709025452,0.024289652972406407,0,1,0,0,1,0,1,0,0,3
ORD_2133987331,731.3833333333333,2,2,3,1,0.0,0.022446049723127408,0.04600870496547638,0.09887655812045666,0.01813914272041565,0,1,0,0,1,0,1,0,0,3
ORD_0172188415,731.2833333333333,2,2,3,1,0.0,0.03332041844246416,0.06705107459489025,0.05978075073500923,0.008911274699728786,0,1,0,0,1,0,1,0,0,3
ORD_4165606623,731.1,2,2,3,1,0.0,0.026922901563853553,0.044658733415401455,0.06155108740254412,0.009232663110381617,0,1,0,0,1,0,1,0,0,3
ORD_6112974614,731.0,2,2,3,1,0.0,0.026721386228910165,0.0466484268125855,0.04475604195166439,0.007774737802097583,0,1,0,0,1,0,1,0,0,3
ORD_4694449066,730.9833333333333,2,2,3,1,0.0,0.024259559041473814,0.03901137736838505,0.02489796848993365,0.005426480311908616,0,1,0,0,1,0,1,0,0,3
ORD_8093408765,730.8666666666667,2,2,3,1,0.0,0.017376630484356472,0.11791936513727995,0.07534434005290522,0.01247377542643437,0,1,0,0,1,0,1,0,0,3
ORD_2343059355,730.6666666666666,2,2,3,1,0.0,0.043795620437956206,0.04530109489051095,0.07454379562043796,0.013800182481751827,0,1,0,0,1,0,1,0,0,3
ORD_2037164725,730.1833333333333,2,2,3,1,0.0,0.01789504918855995,0.037981328890004794,0.08297003035767274,0.007486704252356714,0,1,0,0,1,0,1,0,0,3
ORD_1536770234,730.0833333333334,2,2,3,1,0.0,0.040132404976600845,0.05962789635886314,0.06570026252710878,0.005250542175550736,0,1,0,0,1,0,1,0,0,3
ORD_3751166522,729.9833333333333,2,2,3,1,0.0,0.023950318500422386,0.046918879426470925,0.06751295691682459,0.007648576451517158,0,1,0,0,1,0,1,0,0,3
ORD_2945667135,729.9666666666667,2,2,3,1,0.0,0.025001141604639482,0.021987305356408967,0.07153294670989543,0.005434038083930773,0,1,0,0,1,0,1,0,0,3
ORD_0585698079,729.9333333333333,2,2,3,1,0.0,0.026874600420129693,0.036555849849301304,0.056991506073614036,0.016873687094711848,0,1,0,0,1,0,1,0,0,3
ORD_6946275620,729.5333333333333,2,2,3,1,0.0,0.05572055195101891,0.028854061957415696,0.08711048158640225,0.011262907794937401,0,1,0,0,1,0,1,0,0,3
ORD_2037225341,729.4833333333333,2,2,3,1,0.0,0.0766981196737417,0.1104663117731728,0.05295985743334322,0.013274235189289224,0,1,0,0,1,0,1,0,0,3
ORD_6597080366,729.1,2,2,3,1,0.0,0.06352580807388103,0.02381932062359987,0.10304942166140903,0.008572212316554657,0,1,0,0,1,0,1,0,0,3
ORD_8402737653,728.8333333333334,2,2,3,1,0.0,0.0420077749828493,0.024239652412531443,0.057351932311914024,0.005922707523439286,0,1,0,0,1,0,1,0,0,3
ORD_6597102130,728.5166666666667,2,2,3,1,0.0,0.05275559927706984,0.049529866623961936,0.07313948434032623,0.008258790693418132,0,1,0,0,1,0,1,0,0,3
ORD_4598926780,728.5,2,2,3,1,0.0,0.03486616334934798,0.07764813543811484,0.036948066803935024,0.015259665980324869,0,1,0,0,1,0,1,0,0,3
ORD_9303041667,728.3666666666667,2,2,3,1,0.0,0.028328222964624044,0.030570683263923846,0.046908608301679554,0.007276554848748341,0,1,0,0,1,0,1,0,0,3
ORD_9726832810,728.2333333333333,2,2,3,1,0.0,0.029729482308783813,0.03947910468256511,0.03423811049572024,0.008307776811461528,0,1,0,0,1,0,1,0,0,3
ORD_7910985611,728.2,2,2,3,1,0.0,0.019248374988556256,0.03304952851780646,0.10132289664011718,0.012748329213586011,0,1,0,0,1,0,1,0,0,3
ORD_5456162887,727.95,2,2,3,1,0.0,0.021086613091558487,0.0660988621013348,0.03612885500377773,0.008173638299333746,0,1,0,0,1,0,1,0,0,3
ORD_5955154860,727.7333333333333,2,2,3,1,0.0,0.0553545254672041,0.04612495419567607,0.044361487724441186,0.015458959325760352,0,1,0,0,1,0,1,0,0,3
ORD_1705896746,727.4833333333333,2,2,3,1,0.0,0.027171298311530617,0.03099727370615592,0.07844395060597034,0.0136314692203716,0,1,0,0,1,0,1,0,0,3
ORD_3867874313,727.3833333333333,2,2,3,1,0.0,0.023990101505396055,0.08897188552574296,0.0639506908324359,0.007973787319845107,0,1,0,0,1,0,1,0,0,3
ORD_2154666513,726.95,2,2,3,1,0.0,0.07829516014398057,0.04225416695325218,0.04158928858014078,0.015040007336588947,0,1,0,0,1,0,1,0,0,3
ORD_3212794446,726.1166666666667,2,2,3,1,0.0,0.03582987123281382,0.0373447793054376,0.07992287740721188,0.007092524158193128,0,1,0,0,1,0,1,0,0,3
ORD_3143489433,726.05,2,2,3,1,0.0,0.0427656497486399,0.08993870945527167,0.05747997153547736,0.022427289213323237,0,1,0,0,1,0,1,0,0,3
ORD_6588049509,725.7833333333333,2,2,3,1,0.0,0.030174294440489587,0.07924770937148369,0.05295427928445129,0.020299905848852964,0,1,0,0,1,0,1,0,0,3
ORD_0709130944,725.3166666666667,2,2,3,1,0.0,0.04836967761207747,0.05117305085135227,0.031848158275695676,0.008754796755440152,0,1,0,0,1,0,1,0,0,3
ORD_6483889329,725.0,2,2,3,1,0.0,0.029080459770114947,0.039310344827586205,0.0592183908045977,0.02763218390804598,0,1,0,0,1,0,1,0,0,3
ORD_6638138978,724.05,2,2,3,1,0.0,0.020739819994015148,0.05483046750914993,0.08300531731234032,0.013557995534378382,0,1,0,0,1,0,1,0,0,3
ORD_0337640925,723.8833333333333,2,2,3,1,0.0,0.015080699007666981,0.05760596781249281,0.08019248037206733,0.007022310224944167,0,1,0,0,1,0,1,0,0,3
ORD_2630338414,723.8833333333333,2,2,3,1,0.0,0.04386065894596275,0.04745239794626205,0.06050698777427301,0.007045334192894803,0,1,0,0,1,0,1,0,0,3
ORD_8219693238,723.55,2,2,3,1,0.0,0.0232879552207864,0.02091539400640361,0.10400110565959504,0.008246377813097458,0,1,0,0,1,0,1,0,0,3
ORD_1803229565,723.5,2,2,3,1,0.0,0.04001382170006911,0.04105044920525225,0.0883206634416033,0.01640175074867542,0,1,0,0,1,0,1,0,0,3
ORD_0377562389,723.2333333333333,2,2,3,1,0.0,0.045236668663870584,0.04712633082914689,0.04021293266350187,0.007236023413375121,0,1,0,0,1,0,1,0,0,3
ORD_1959878703,722.95,2,2,3,1,0.0,0.036032920672245665,0.08465315720312609,0.09352882864190702,0.009198423127463865,0,1,0,0,1,0,1,0,0,3
ORD_4880965691,722.8,2,2,3,1,0.0,0.03507194244604316,0.02112156428703191,0.08395591219332225,0.013489208633093525,0,1,0,0,1,0,1,0,0,3
ORD_9849775623,722.75,2,2,3,1,0.0,0.020823244552058112,0.05428340827856566,0.06668972673815289,0.012729159460394325,0,1,0,0,1,0,1,0,0,3
ORD_8983708272,722.45,2,2,3,1,0.0,0.01591805661291439,0.040902484601010446,0.060004152536507704,0.008951023138856207,0,1,0,0,1,0,1,0,0,3
ORD_5093455070,722.0666666666667,2,2,3,1,0.0,0.024882282337734284,0.04341704367094451,0.035615363309020404,0.014356938417505308,0,1,0,0,1,0,1,0,0,3
ORD_5565867687,721.8666666666667,2,2,3,1,0.0,0.017985777613594385,0.0490164388622091,0.04920114517916513,0.016877539711858146,0,1,0,0,1,0,1,0,0,3
ORD_4841902948,721.3833333333333,2,2,3,1,0.0,0.0219254672735254,0.08927292470484949,0.06785574012891898,0.006469052514844166,0,1,0,0,1,0,1,0,0,3
