case_id,cycle_time_min,decl_to_release_min,duty_to_release_min,release_to_handover_min,release_ratio,handover_duration_min,handover_touch_count,has_release,has_handover,long_clearance_lag_flag,missing_release_flag,missing_handover_flag,release_gate_index
ORD_1582773935,2649.5833333333335,2559.1666666666665,1110.25,735.2166666666667,0.2759175971064633,4.15,1,1,1,0,0,0,0.9658751376002515
ORD_1585066470,1939.2166666666667,1853.7333333333333,843.7,548.35,0.2812733663936469,2.9,1,1,1,0,0,0,0.9559186269369935
ORD_1585930878,1713.85,1575.15,886.4666666666667,558.2666666666667,0.3220332390038023,6.35,1,1,1,0,0,0,0.9190710972372146
ORD_1593865011,3355.3,3150.0833333333335,1350.9833333333333,811.5333333333333,0.23995370508349972,6.416666666666667,1,1,1,0,0,0,0.938838057203032
ORD_1594271481,3004.7833333333333,2914.95,1229.7166666666667,969.9333333333333,0.32037806386483775,7.266666666666667,1,1,1,0,0,0,0.9701032243034716
ORD_1596258414,2763.45,2594.0,905.2,573.4166666666666,0.2050938742031398,6.65,1,1,1,0,0,0,0.9386817203133765
ORD_1598645625,2312.0666666666666,2180.0666666666666,1225.4666666666667,948.6,0.4067717193852542,8.116666666666667,1,1,1,0,0,0,0.9429082206395433
ORD_1601467177,3361.983333333333,3267.633333333333,1560.05,1372.2166666666667,0.4065853984998934,5.283333333333333,1,1,1,0,0,0,0.9719362082897496
ORD_1607575662,2970.0333333333333,2846.233333333333,711.3833333333333,387.9166666666667,0.12582911527367818,14.2,1,1,1,0,0,0,0.9583169661395494
ORD_1614894769,1598.2666666666667,1473.3,715.7,529.8833333333333,0.32430966880787515,11.55,1,1,1,0,0,0,0.921811128722783
ORD_1615314499,2735.516666666667,2631.65,1419.35,1035.4666666666667,0.37590095716226674,7.183333333333334,1,1,1,0,0,0,0.9620303294319781
ORD_1619144175,2542.383333333333,2402.0666666666666,1069.0,814.6666666666666,0.3159043679487096,11.516666666666667,1,1,1,0,0,0,0.9448090046740919
ORD_1619393615,2903.3166666666666,2808.8,1022.85,583.6166666666667,0.198273239226402,7.966666666666667,1,1,1,0,0,0,0.9674452781014817
ORD_1622484140,2964.2,2863.383333333333,1140.3333333333333,821.9666666666667,0.2725074781278816,14.2,1,1,1,0,0,0,0.9659885747700335
ORD_1624864591,2357.7166666666667,2251.7166666666667,1324.2666666666667,1165.45,0.49318903176095524,2.65,1,1,1,0,0,0,0.955041247534691
ORD_1625303091,2753.05,2603.5833333333335,1405.1666666666667,1002.55,0.3629126483960214,3.433333333333333,1,1,1,0,0,0,0.9457086988370473
ORD_1628982429,3118.9666666666667,3016.95,1240.6333333333334,665.0666666666667,0.21010163622567302,9.766666666666667,1,1,1,0,0,0,0.9672915174897668
ORD_1632230990,3061.2166666666667,2951.55,1088.4333333333334,865.1833333333333,0.2788052680579073,11.7,1,1,1,0,0,0,0.9641754640039636
ORD_1633948529,3167.4,3051.366666666667,1290.65,1042.6166666666666,0.32158342278630214,24.033333333333335,1,1,1,0,0,0,0.9633663783123908
ORD_1634338455,3494.75,3380.7,1032.8666666666666,608.5833333333334,0.1726112978992298,5.35,1,1,1,0,0,0,0.967365333714858
ORD_1638910478,2333.4,2238.0666666666666,781.4333333333333,475.51666666666665,0.20026570669409446,8.216666666666667,1,1,1,0,0,0,0.9591440244564441
ORD_1644809103,2119.3333333333335,2025.6,1140.1333333333334,599.6166666666667,0.2803318653664674,5.5,1,1,1,0,0,0,0.9557722554262346
ORD_1644834211,3710.883333333333,3599.866666666667,1149.9166666666667,794.5666666666667,0.21232141493714435,6.666666666666667,1,1,1,0,0,0,0.9700834931485316
ORD_1645095236,3192.45,3102.3166666666666,1421.1666666666667,1111.5833333333333,0.34402000553388984,13.316666666666666,1,1,1,0,0,0,0.97176672043937
ORD_1647005038,1924.9333333333334,1826.4166666666667,824.6,564.05,0.2904862506060816,4.883333333333334,1,1,1,0,0,0,0.94882073838055
ORD_1650870218,3339.9666666666667,3220.0,1215.8333333333333,713.1833333333333,0.21111488138604179,8.066666666666666,1,1,1,0,0,0,0.9640814778590605
ORD_1651399366,2669.516666666667,2532.7,1259.4166666666667,860.1,0.31903403237789607,8.433333333333334,1,1,1,0,0,0,0.9487485250138913
ORD_1652554050,2439.0833333333335,2306.4666666666667,952.4333333333333,618.8,0.2499777922033551,9.083333333333334,1,1,1,0,0,0,0.945628480645051
ORD_1656832433,2868.2166666666667,2687.9333333333334,1308.1166666666666,793.4166666666666,0.27495598310215985,4.783333333333333,1,1,1,0,0,0,0.9371444509654664
ORD_1657572261,2012.05,1890.8333333333333,982.5833333333334,493.31666666666666,0.2428369076315201,4.716666666666667,1,1,1,0,0,0,0.9397546449309576
ORD_1659371367,3053.5833333333335,2948.2166666666667,1544.85,1185.4166666666667,0.3834074720956253,14.65,1,1,1,0,0,0,0.9654940916409682
ORD_1659890789,3237.55,3155.9333333333334,1893.25,947.8833333333333,0.28859271156687416,13.55,1,1,1,0,0,0,0.9747906081244562
ORD_1661709499,2494.233333333333,2349.1,1063.2833333333333,724.3833333333333,0.2855319603886298,12.2,1,1,1,0,0,0,0.94181244737862
ORD_1666289059,1940.6833333333334,1801.45,896.8166666666667,665.8833333333333,0.3385319603919582,8.9,1,1,1,0,0,0,0.9282555113748594
ORD_1670281537,3316.133333333333,3225.9166666666665,1300.4166666666667,879.4166666666666,0.25829279080053075,22.883333333333333,1,1,1,0,0,0,0.9727946202404406
ORD_1672034719,2140.883333333333,2013.85,656.0833333333334,483.4,0.22235370135380259,7.366666666666666,1,1,1,0,0,0,0.9406631219200797
ORD_1673519675,2268.6666666666665,2147.0333333333333,1136.7333333333333,825.9333333333333,0.3604613576256245,8.166666666666666,1,1,1,0,0,0,0.9463855421686748
ORD_1673735235,2977.983333333333,2882.4333333333334,1299.4666666666667,1047.1,0.34812708824204297,10.383333333333333,1,1,1,0,0,0,0.9679145282881593
ORD_1677326106,2973.1,2913.15,1305.4666666666667,792.85,0.26558698552577,3.2333333333333334,1,1,1,0,0,0,0.9798358615586426
ORD_1678156017,2854.8333333333335,2730.3333333333335,1388.4833333333333,721.1833333333333,0.24823398914122247,12.516666666666667,1,1,1,0,0,0,0.9563897483799405
ORD_1678920346,2700.65,2578.9166666666665,1590.0833333333333,956.7166666666667,0.35226704682206134,5.366666666666666,1,1,1,0,0,0,0.9549244317725979
ORD_1684169543,2391.366666666667,2306.3166666666666,1123.0166666666667,660.4,0.27377650158208,5.7,1,1,1,0,0,0,0.9644345632204736
ORD_1684919259,2869.85,2721.1833333333334,1172.7,794.4833333333333,0.2746136557659808,6.383333333333334,1,1,1,0,0,0,0.9481970602412438
ORD_1686681720,2994.2,2908.1666666666665,1607.25,1214.8166666666666,0.4044486006278805,3.816666666666667,1,1,1,0,0,0,0.9712666711197203
ORD_1687428891,2432.3333333333335,2274.016666666667,1195.3333333333333,963.8333333333334,0.3941208715910648,5.2,1,1,1,0,0,0,0.9349116075099356
ORD_1691460953,3473.8,3403.766666666667,1708.1833333333334,1236.45,0.3519296831519757,13.916666666666666,1,1,1,0,0,0,0.9798395609035254
ORD_1692054209,2403.7833333333333,2300.2166666666667,1146.9833333333333,870.4333333333333,0.3573533388339215,11.433333333333334,1,1,1,0,0,0,0.9569151407156774
ORD_1699950688,2115.8333333333335,2018.4833333333333,992.2666666666667,389.1,0.1789523434423001,10.466666666666667,1,1,1,0,0,0,0.9539897597479322
ORD_1704389603,2475.233333333333,2374.7166666666667,1431.3333333333333,1091.6333333333334,0.4344034905800126,16.383333333333333,1,1,1,0,0,0,0.9593910338419275
ORD_1705486743,1698.5833333333333,1580.9333333333334,812.5333333333333,365.55,0.2119315115537458,5.566666666666666,1,1,1,0,0,0,0.9307363979787078
ORD_1712961791,2224.9333333333334,2000.6,856.2333333333333,449.9,0.19757895367651465,10.3,1,1,1,0,0,0,0.8991730089291065
ORD_1715656248,2645.9,2538.8,1434.15,1008.95,0.37972586517505064,4.233333333333333,1,1,1,0,0,0,0.9595222797535811
ORD_1717677029,4147.65,3985.6666666666665,1783.9,1620.0,0.38787827645373485,11.216666666666667,1,1,1,1,0,0,0.9609457564323574
ORD_1722300591,2219.133333333333,2121.616666666667,852.75,513.2333333333333,0.22740859795115212,8.583333333333334,1,1,1,0,0,0,0.9560564184216062
ORD_1722748199,3292.9166666666665,3167.016666666667,1469.2833333333333,718.9833333333333,0.2134379349614071,16.15,1,1,1,0,0,0,0.9617664178160193
ORD_1723292113,2670.75,2590.05,1725.0666666666666,605.5166666666667,0.22302099909513556,9.883333333333333,1,1,1,0,0,0,0.9697837686043247
ORD_1724079745,2052.0333333333333,1926.75,950.9666666666667,780.0666666666667,0.37503451860756,10.483333333333333,1,1,1,0,0,0,0.9389467357580287
ORD_1725007048,3413.616666666667,3348.8166666666666,2089.4333333333334,1419.0333333333333,0.41378401206931065,6.533333333333333,1,1,1,0,0,0,0.9810172007206432
ORD_1726415936,3052.5833333333335,2930.266666666667,969.4166666666666,634.3833333333333,0.20675384237394556,3.25,1,1,1,0,0,0,0.9599301138380061
ORD_1726467095,2660.8166666666666,2566.5,1003.85,874.3,0.3279068456426285,1.8,1,1,1,0,0,0,0.9645534892169697
ORD_1727100717,2060.866666666667,1976.5333333333333,674.4833333333333,424.35,0.20374923171481252,4.45,1,1,1,0,0,0,0.959078704752046
ORD_1727907942,2768.4333333333334,2668.6666666666665,903.0,539.8,0.19128749112012808,10.233333333333333,1,1,1,0,0,0,0.9639627707608394
ORD_1727923373,3818.1833333333334,3622.8333333333335,1660.9333333333334,1310.7666666666667,0.34197327699473135,5.05,1,1,1,0,0,0,0.9488369250647123
ORD_1728605597,3248.766666666667,3117.016666666667,979.5333333333333,726.7,0.22141222823020015,7.383333333333334,1,1,1,0,0,0,0.9594461487949273
ORD_1732029607,2473.7833333333333,2366.3,1003.4,600.25,0.2406165994057685,5.016666666666667,1,1,1,0,0,0,0.9565510318203562
ORD_1733850049,3138.4333333333334,3002.383333333333,1407.8,1036.6666666666667,0.32709525984302146,10.1,1,1,1,0,0,0,0.9566503457138912
ORD_1733945734,3110.5833333333335,2928.5333333333333,1153.7833333333333,1014.65,0.32489082969432315,4.05,1,1,1,0,0,0,0.9414740000535805
ORD_1734231731,2715.7,2621.7,1133.3166666666666,497.1333333333333,0.18127922819162645,4.833333333333333,1,1,1,0,0,0,0.9653864565305446
ORD_1734720996,2103.8166666666666,1959.5,913.85,709.4,0.3343526447963622,5.983333333333333,1,1,1,0,0,0,0.9314024511007772
ORD_1736306269,3060.0,2966.4,1986.8833333333334,1404.0,0.456165577342048,8.133333333333333,1,1,1,0,0,0,0.9694117647058824
ORD_1736454092,2755.116666666667,2596.45,1739.9166666666667,1203.9166666666667,0.434349422589485,7.233333333333333,1,1,1,0,0,0,0.9424101822669335
ORD_1742878296,3480.2166666666667,3355.633333333333,1027.2,823.55,0.23479381073017483,6.416666666666667,1,1,1,0,0,0,0.9642024203473921
ORD_1743948659,4291.583333333333,4177.216666666666,1102.0666666666666,952.9833333333333,0.22113827452960252,3.95,1,1,1,1,0,0,0.9733509388531816
ORD_1744241899,3543.15,3456.4666666666667,1675.4333333333334,1256.7166666666667,0.3536401224898748,3.716666666666667,1,1,1,0,0,0,0.9755349524199276
ORD_1745227438,3827.4,3714.95,1286.0,901.6,0.22947257494208426,23.316666666666666,1,1,1,0,0,0,0.9706197418613157
ORD_1752160591,3633.366666666667,3516.6833333333334,895.25,501.3333333333333,0.1333336391409253,16.883333333333333,1,1,1,0,0,0,0.967885615728296
ORD_1752479562,2851.383333333333,2739.6666666666665,1589.05,1122.15,0.38902754803224165,12.883333333333333,1,1,1,0,0,0,0.9608201866930086
ORD_1756987858,1950.2833333333333,1839.5666666666666,1048.4666666666667,636.05,0.3208593623148773,10.283333333333333,1,1,1,0,0,0,0.943230470786296
ORD_1760952533,2383.2833333333333,2268.116666666667,1349.15,1134.2333333333333,0.4741218347238054,4.266666666666667,1,1,1,0,0,0,0.9516773079155507
ORD_1762124101,2942.616666666667,2835.35,1353.6,821.7,0.27610913189508207,9.216666666666667,1,1,1,0,0,0,0.9635471830626936
ORD_1768080083,2197.366666666667,2024.1,978.7333333333333,595.5833333333334,0.26545410415497334,12.283333333333333,1,1,1,0,0,0,0.921148040836759
ORD_1770513779,2533.483333333333,2433.7833333333333,1182.1,845.8166666666667,0.3313685373892335,6.3,1,1,1,0,0,0,0.9606470669499833
ORD_1772952307,3156.6666666666665,3053.3166666666666,1502.5166666666667,1110.25,0.3478775079197466,12.116666666666667,1,1,1,0,0,0,0.967259767687434
ORD_1774073919,2087.75,2005.5666666666666,859.0666666666667,489.1333333333333,0.23204406657885282,4.683333333333334,1,1,1,0,0,0,0.9606354528399792
ORD_1775594793,2888.233333333333,2755.8333333333335,1821.15,951.6,0.325533486445001,11.383333333333333,1,1,1,0,0,0,0.9541588283495102
ORD_1776033213,2562.05,2457.233333333333,967.75,633.2166666666667,0.24587081959108262,3.283333333333333,1,1,1,0,0,0,0.959088750544811
ORD_1778925604,3288.8166666666666,3136.233333333333,1864.5,1234.4666666666667,0.37327002113222085,6.85,1,1,1,0,0,0,0.9536054001185836
ORD_1779610081,2622.3333333333335,2539.9666666666667,1142.3833333333334,842.8166666666667,0.3186348036100165,7.25,1,1,1,0,0,0,0.968590313969747
ORD_1781271398,2064.15,1974.4833333333333,1037.8666666666666,521.4166666666666,0.24781790729032935,9.883333333333333,1,1,1,0,0,0,0.9565600045216351
ORD_1784378769,3501.7833333333333,3303.9666666666667,1202.15,751.5,0.21225375641934824,8.233333333333333,1,1,1,0,0,0,0.9435097355157135
ORD_1784947746,2227.7,2107.6,1044.5666666666666,799.9666666666667,0.3513713695740001,17.216666666666665,1,1,1,0,0,0,0.9460878933429098
ORD_1785053617,3060.616666666667,2946.5833333333335,1114.3,887.55,0.28132674787760636,26.516666666666666,1,1,1,0,0,0,0.9627417132712907
ORD_1786641088,1853.7833333333333,1716.3,859.55,648.3666666666667,0.34342380896724717,11.733333333333333,1,1,1,0,0,0,0.9258363526841504
ORD_1791898442,2113.6666666666665,2018.9166666666667,1267.0833333333333,748.5333333333333,0.3489433843242391,10.983333333333333,1,1,1,0,0,0,0.9551726856962626
ORD_1798189544,3232.0,3121.7,1073.5333333333333,776.45,0.23822710396039606,6.5,1,1,1,0,0,0,0.9658725247524752
ORD_1799909694,1827.4333333333334,1688.25,692.1,518.3,0.2789887455994747,8.466666666666667,1,1,1,0,0,0,0.9238367108695256
ORD_1803229565,3932.383333333333,3801.1833333333334,2198.65,1410.9666666666667,0.35764146425195914,4.583333333333333,1,1,1,0,0,0,0.9666360095446782
ORD_1803289674,3143.616666666667,3025.0333333333333,1466.7333333333333,910.1,0.2873176861046459,6.883333333333334,1,1,1,0,0,0,0.9622780555305195
ORD_1804044537,2884.6,2807.2833333333333,1420.0666666666666,851.2,0.29288289537544204,6.35,1,1,1,0,0,0,0.9731967459382006
ORD_1805980815,1721.5166666666667,1544.4833333333333,948.9833333333333,735.3166666666667,0.4196106146711717,12.95,1,1,1,0,0,0,0.8971643221577872
ORD_1809403454,2909.3,2766.616666666667,1248.0333333333333,797.35,0.27038004560088913,10.733333333333333,1,1,1,0,0,0,0.9509561291948808
ORD_1810269437,2497.983333333333,2382.2166666666667,1410.7166666666667,1071.15,0.4249361151328739,9.666666666666666,1,1,1,0,0,0,0.9536559491323001
ORD_1812000926,2979.0333333333333,2811.15,1554.6166666666666,1103.95,0.3673954638529276,9.466666666666667,1,1,1,0,0,0,0.9436450302670889
ORD_1815127949,2471.883333333333,2373.5333333333333,1515.2833333333333,979.0166666666667,0.3935797940841329,6.133333333333334,1,1,1,0,0,0,0.9602125235144593
ORD_1820467624,2129.5666666666666,2031.4166666666667,1094.1,596.7,0.27795169596318503,4.783333333333333,1,1,1,0,0,0,0.9539108112761595
ORD_1822044133,2307.9,2233.9166666666665,872.5833333333334,466.03333333333336,0.20020364833831622,3.9833333333333334,1,1,1,0,0,0,0.9679434406458973
ORD_1822729403,3395.133333333333,3307.75,1217.6,542.65,0.15809884736976457,5.883333333333334,1,1,1,0,0,0,0.9742621791976751
ORD_1825149610,3338.45,3157.65,1018.5666666666667,690.5833333333334,0.20551952752524877,4.466666666666667,1,1,1,0,0,0,0.9458431307942309
ORD_1826385474,3465.9666666666667,3363.4166666666665,943.7,690.2,0.19714557747237424,6.9,1,1,1,0,0,0,0.9704122947902941
ORD_1826557553,2081.483333333333,1851.7166666666667,889.85,573.55,0.273426803001065,4.416666666666667,1,1,1,0,0,0,0.8896139772117642
ORD_1827922234,2672.9166666666665,2583.733333333333,898.9,644.4333333333333,0.23892751363990647,5.8,1,1,1,0,0,0,0.9666344505066251
ORD_1828613793,2442.866666666667,2288.7833333333333,891.05,669.8166666666667,0.2576754086728707,40.35,1,1,1,0,0,0,0.9369251971727205
ORD_1828973213,3094.0833333333335,2971.75,1531.05,1121.2,0.3597188181744728,8.2,1,1,1,0,0,0,0.9604621724258665
ORD_1830237827,2823.05,2727.15,1322.6,1161.5666666666666,0.4067291286610817,13.35,1,1,1,0,0,0,0.9660296487841165
ORD_1833297500,3542.2,3457.7166666666667,1737.45,1462.2666666666667,0.4105640562362374,7.966666666666667,1,1,1,0,0,0,0.9761494739615681
ORD_1840701173,2194.4333333333334,2066.3,1452.7166666666667,837.4833333333333,0.3785639420959093,6.75,1,1,1,0,0,0,0.9416098309358529
ORD_1841200592,3702.866666666667,3572.0666666666666,1272.9,1031.8166666666666,0.27521019750463604,12.75,1,1,1,0,0,0,0.9646760167797922
ORD_1843712459,3365.65,3218.3166666666666,1349.7666666666667,906.9166666666666,0.26798191533086724,4.983333333333333,1,1,1,0,0,0,0.9562244043993483
ORD_1849697415,2648.9,2493.2833333333333,735.9666666666667,459.96666666666664,0.17124089244592094,6.366666666666666,1,1,1,0,0,0,0.9412523437401689
ORD_1853154046,2387.7,2283.116666666667,1059.95,862.0333333333333,0.35823875137859307,6.666666666666667,1,1,1,0,0,0,0.9561991316608732
ORD_1856737729,2285.6666666666665,2149.233333333333,1420.65,952.3,0.4151013562782558,3.5166666666666666,1,1,1,0,0,0,0.9403091731077731
ORD_1858000474,2368.6666666666665,2291.233333333333,1506.7666666666667,752.8666666666667,0.3157824373768646,4.883333333333334,1,1,1,0,0,0,0.967309316070926
ORD_1860883405,2699.25,2588.9166666666665,1476.5666666666666,984.95,0.3620573616127937,7.666666666666667,1,1,1,0,0,0,0.9591244481491772
ORD_1861560847,1863.55,1758.5166666666667,848.7166666666667,568.1833333333333,0.2966113063776126,15.433333333333334,1,1,1,0,0,0,0.9436380385107277
ORD_1863819919,2313.383333333333,2205.883333333333,1043.4333333333334,736.3666666666667,0.31281024185356227,12.716666666666667,1,1,1,0,0,0,0.9535312637334928
ORD_1864550205,3254.016666666667,3126.2166666666667,1136.0166666666667,828.3,0.25197064141240827,8.383333333333333,1,1,1,0,0,0,0.960725462377267
ORD_1873268152,2426.6666666666665,2252.116666666667,1182.6,693.2833333333333,0.2807967032967033,11.883333333333333,1,1,1,0,0,0,0.928070054945055
ORD_1876233784,2906.8166666666666,2794.516666666667,984.8333333333334,616.4333333333333,0.20955340607422782,7.3,1,1,1,0,0,0,0.9613666725914375
ORD_1876284463,2759.2833333333333,2663.266666666667,1815.25,1503.8,0.5425382194651993,6.783333333333333,1,1,1,0,0,0,0.9652023170267643
ORD_1880082504,2576.983333333333,2438.85,931.2333333333333,492.48333333333335,0.1873831805922946,9.6,1,1,1,0,0,0,0.9463972732975896
ORD_1888274453,1777.7833333333333,1642.5166666666667,855.6333333333333,469.35,0.25932106462167304,8.333333333333334,1,1,1,0,0,0,0.9239127377726944
ORD_1889767299,3502.2166666666667,3315.4666666666667,1377.4166666666667,921.0833333333334,0.26053499450348117,8.633333333333333,1,1,1,0,0,0,0.9466766286114032
ORD_1905443980,4283.35,4173.783333333334,2046.55,1376.2666666666667,0.31853572554192394,11.866666666666667,1,1,1,1,0,0,0.9744203329948132
ORD_1906850298,3838.35,3741.9,971.8166666666667,708.3166666666667,0.18166225939097094,11.033333333333333,1,1,1,0,0,0,0.9748720153190825
ORD_1907732884,3041.5833333333335,2928.4166666666665,1277.5333333333333,786.3,0.2572728019945752,3.783333333333333,1,1,1,0,0,0,0.9627935011918134
ORD_1909180196,2486.65,2375.883333333333,1090.95,742.9,0.2964564105657545,5.716666666666667,1,1,1,0,0,0,0.9554554655192058
ORD_1911610482,2772.383333333333,2685.4333333333334,1216.3,851.0166666666667,0.3049542210973711,5.566666666666666,1,1,1,0,0,0,0.9686370932350625
ORD_1915739039,2826.6,2721.5833333333335,1462.55,906.4666666666667,0.3183742541097667,6.55,1,1,1,0,0,0,0.9628470011085168
ORD_1922381761,2638.7833333333333,2515.75,956.1166666666667,760.1166666666667,0.28225129005160204,15.316666666666666,1,1,1,0,0,0,0.9533749771043474
ORD_1922437700,2661.8333333333335,2525.15,1158.15,651.0333333333333,0.24017281322396847,11.733333333333333,1,1,1,0,0,0,0.9486506793563333
ORD_1922502899,3537.5833333333335,3442.75,1801.0,1029.7666666666667,0.28799321570752157,10.966666666666667,1,1,1,0,0,0,0.9731926220819297
ORD_1923969372,2759.633333333333,2640.2833333333333,1315.2666666666667,990.9,0.35632753143533563,7.566666666666666,1,1,1,0,0,0,0.9567515008032469
ORD_1924256563,2617.6,2490.7166666666667,1447.0333333333333,839.5,0.3177592705786471,7.733333333333333,1,1,1,0,0,0,0.9515268439282804
ORD_1926250704,2342.016666666667,2263.85,1609.9333333333334,1262.1833333333334,0.5352865408017307,8.533333333333333,1,1,1,0,0,0,0.9666242056347448
ORD_1927067901,2911.616666666667,2796.383333333333,1737.55,1106.8333333333333,0.3780431260983303,6.116666666666666,1,1,1,0,0,0,0.9604229036560444
ORD_1928390966,1992.55,1885.9333333333334,1057.7666666666667,685.9833333333333,0.34298595601950604,2.566666666666667,1,1,1,0,0,0,0.9464923506729234
ORD_1928682344,2668.366666666667,2550.3166666666666,984.7333333333333,717.2666666666667,0.26262632571735517,16.483333333333334,1,1,1,0,0,0,0.9557594533484902
ORD_1932298761,1686.2666666666667,1537.0333333333333,697.4833333333333,471.48333333333335,0.27321696845101606,10.766666666666667,1,1,1,0,0,0,0.9115007511662845
ORD_1933889715,2378.3,2227.2166666666667,928.2666666666667,632.1,0.2624844076300999,7.833333333333333,1,1,1,0,0,0,0.9364742322947763
ORD_1934324607,2585.9,2497.6666666666665,1379.0,855.0166666666667,0.3287959060030679,4.783333333333333,1,1,1,0,0,0,0.9658790620931461
ORD_1936598845,3044.3333333333335,2909.0833333333335,1756.0333333333333,1224.55,0.3987736778714551,10.55,1,1,1,0,0,0,0.9555731961020475
ORD_1940245296,2567.5666666666666,2438.4333333333334,1417.3666666666666,688.2166666666667,0.25901307333792045,23.183333333333334,1,1,1,0,0,0,0.9497059472652447
ORD_1940677142,1910.6833333333334,1791.5833333333333,822.15,532.3333333333334,0.2754424682268996,6.05,1,1,1,0,0,0,0.9376662799521985
ORD_1942025660,2433.45,2316.0666666666666,1025.1166666666666,800.1,0.32701171861623074,4.333333333333333,1,1,1,0,0,0,0.951762586725294
ORD_1942421566,2494.9,2391.3,854.7,689.1,0.27211511483426193,10.2,1,1,1,0,0,0,0.9584752895907652
ORD_1944761598,2697.983333333333,2580.9333333333334,1675.4833333333333,1046.8666666666666,0.3827179560041759,14.3,1,1,1,0,0,0,0.9566157438580669
ORD_1945243340,3437.0666666666666,3323.866666666667,1805.9,1439.75,0.41718228722166184,5.866666666666666,1,1,1,0,0,0,0.9670649390953526
ORD_1947294917,2724.116666666667,2620.7,1204.75,667.95,0.2424700361585101,7.433333333333334,1,1,1,0,0,0,0.9620366234926305
ORD_1950894523,2832.9,2728.983333333333,1366.7333333333333,832.9333333333333,0.29173285325991033,6.483333333333333,1,1,1,0,0,0,0.9633179192111734
ORD_1952270943,2368.8166666666666,2183.7166666666667,892.4666666666667,425.3833333333333,0.17433458337144428,12.416666666666666,1,1,1,0,0,0,0.9218597189876803
ORD_1954739263,3341.4666666666667,3187.016666666667,1647.2,1249.4333333333334,0.37224671800806036,5.583333333333333,1,1,1,0,0,0,0.9537777822114042
ORD_1954956696,2802.766666666667,2633.3166666666666,890.1833333333333,590.6666666666666,0.20512469821485912,15.75,1,1,1,0,0,0,0.9395418812363973
ORD_1955682105,2569.133333333333,2505.1666666666665,1414.2,1104.3333333333333,0.4280172301943587,4.7,1,1,1,0,0,0,0.9751018501699665
ORD_1956747227,2113.2833333333333,1961.7166666666667,813.95,529.9666666666667,0.24821565178986882,5.416666666666667,1,1,1,0,0,0,0.9282790602301316
ORD_1957764099,2543.7833333333333,2430.616666666667,1107.2166666666667,613.5333333333333,0.2374416060068009,9.533333333333333,1,1,1,0,0,0,0.9555124584772027
ORD_1963743323,2407.8333333333335,2266.383333333333,1089.5666666666666,837.4,0.34541427285941717,5.7,1,1,1,0,0,0,0.941254239634526
ORD_1964401094,2846.8166666666666,2742.116666666667,1314.0,939.0333333333333,0.3282496823937849,4.566666666666666,1,1,1,0,0,0,0.9632220784619078
ORD_1966324728,2828.483333333333,2726.0833333333335,1460.7833333333333,859.7,0.30189913322216266,5.783333333333333,1,1,1,0,0,0,0.9637968522588668
ORD_1972960641,3157.9166666666665,3048.3,1520.85,1033.9666666666667,0.32308220081804984,13.7,1,1,1,0,0,0,0.9652882966090515
ORD_1973702072,2706.9,2556.55,975.1166666666667,848.75,0.31105692858989986,6.75,1,1,1,0,0,0,0.9444567586538106
ORD_1976664489,2274.983333333333,2163.3,1023.0,744.4666666666667,0.3238338742408369,7.75,1,1,1,0,0,0,0.9509080652605515
ORD_1977776814,3184.0666666666666,3069.15,1002.5,826.8666666666667,0.25666338644500747,9.633333333333333,1,1,1,0,0,0,0.9639088377546534
ORD_1979948835,2535.85,2415.25,941.9333333333333,343.81666666666666,0.13099486694139376,11.633333333333333,1,1,1,0,0,0,0.9524419819784293
ORD_1982131544,2189.45,2091.3,1259.4,680.3666666666667,0.3014151194744495,20.433333333333334,1,1,1,0,0,0,0.9551713900751332
ORD_1984285276,2352.8,2210.5,1166.5833333333333,624.3666666666667,0.26005185311118667,12.516666666666667,1,1,1,0,0,0,0.9395188711322678
ORD_1986688022,3961.0833333333335,3809.55,1438.45,1189.65,0.2989417878105737,5.516666666666667,1,1,1,0,0,0,0.9617444722613763
ORD_1989847931,2231.616666666667,2108.3,1024.9,533.1,0.23369455626339647,11.583333333333334,1,1,1,0,0,0,0.9447411069702831
ORD_1990503827,2094.883333333333,1974.3166666666666,1160.55,653.7833333333333,0.30532328769302985,14.166666666666666,1,1,1,0,0,0,0.9424470734249322
ORD_1990768801,3704.3166666666666,3579.733333333333,1839.5,1455.9666666666667,0.39065234703656543,8.866666666666667,1,1,1,0,0,0,0.9663680660850629
ORD_1991427150,2470.75,2326.266666666667,1120.6,468.55,0.18542952544773852,10.4,1,1,1,0,0,0,0.94152247967891
ORD_1994267260,2349.75,2187.1833333333334,974.9,614.2666666666667,0.2522466929105933,21.55,1,1,1,0,0,0,0.9308153349647126
ORD_1994582716,3501.95,3389.6833333333334,1096.5333333333333,738.0,0.20884078870343664,6.65,1,1,1,0,0,0,0.9679416705930506
ORD_1997780522,3265.6666666666665,3131.1666666666665,787.1666666666666,541.1333333333333,0.16336633663366337,7.633333333333334,1,1,1,0,0,0,0.9588139226293764
ORD_2004916723,2674.9,2545.45,1070.5,852.5833333333334,0.3165975052026867,5.716666666666667,1,1,1,0,0,0,0.9516056675015887
ORD_2005193432,2965.7166666666667,2865.5666666666666,1434.3,906.9666666666667,0.3018326093187144,11.816666666666666,1,1,1,0,0,0,0.9662307592880865
ORD_2007682298,2258.45,2067.616666666667,1052.1166666666666,802.7666666666667,0.3531551875548865,5.183333333333334,1,1,1,0,0,0,0.9155025201650101
