case_id,cycle_time_min,doc_review_touch_count,declaration_touch_count,recheck_touch_count,inspection_touch_count,hold_touch_count,decl_to_release_min,inspection_to_release_min,hold_to_release_min,max_gap_to_next_min,document_intake_ratio,declaration_ratio,inspection_ratio,hold_ratio,recheck_ratio,flag_missing_declaration,flag_missing_release,flag_many_rechecks,flag_many_doc_reviews,flag_inspection_heavy,flag_hold_heavy,flag_large_customs_gap,flag_long_clearance_lag,issue_score
ORD_2574897117,3862.866666666667,4,1,0,2,0,3680.0,3617.4166666666665,,0.0,0.14845192689367137,0.009000224358421207,0.36430198643494466,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3753041950,3768.8,4,1,0,2,0,3678.0333333333333,3619.1833333333334,,0.0,0.13437964338781574,0.004714144201514186,0.3281592726243544,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8040318340,3810.366666666667,4,1,0,2,0,3677.4166666666665,3626.35,,0.0,0.198397354585298,0.007497091268556831,0.420882504745825,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9656120649,3801.9166666666665,4,1,0,2,0,3675.983333333333,3652.4333333333334,,0.0,0.1954803498235539,0.003897157135655262,0.27960896916029193,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6130099441,3810.1,4,1,0,2,0,3672.55,3613.633333333333,,0.0,0.2756139383918183,0.006425903082158824,0.43163346543835246,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3521113984,3796.1833333333334,4,1,0,2,0,3671.766666666667,3615.4166666666665,,0.0,0.20362996167203024,0.005299182073222667,0.388969622998538,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2286051192,3758.8333333333335,4,1,0,2,0,3671.233333333333,3631.883333333333,,0.0,0.1049217399015652,0.0046734359065312816,0.3492085310158294,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9216700946,3817.133333333333,4,1,0,2,0,3670.4333333333334,3645.016666666667,,0.0,0.32034074436313464,0.0043269818537471395,0.44911975828283,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6355536849,3759.4,4,1,0,2,0,3669.15,3591.5333333333333,,0.0,0.3767179159795003,0.016443226756042633,0.48116277420155695,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5354890009,3792.5833333333335,4,1,0,2,0,3668.2833333333333,3621.766666666667,,0.0,0.2975764100986575,0.007593768539473974,0.40856935685878143,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4074043672,3798.35,4,1,0,2,0,3667.733333333333,3606.6666666666665,,0.0,0.14872247159951035,0.012733599238265739,0.2596258901891611,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0260889834,3748.55,4,1,0,2,0,3665.1,3609.4,,0.0,0.1429930684309044,0.0028944525216417017,0.2364914433580985,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6242757154,3788.133333333333,4,1,0,2,0,3663.516666666667,3594.65,,0.0,0.23496181056632998,0.006533560944704516,0.32664724930484673,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3564156712,3768.2166666666667,4,1,0,2,0,3662.883333333333,3592.9166666666665,,0.0,0.27593954700057055,0.01722742411308621,0.39507636238185173,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7319181781,3771.1833333333334,4,1,0,2,0,3662.3333333333335,3627.516666666667,,0.0,0.18015123458154159,0.004666970137578391,0.34862620486054324,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5674667094,3805.116666666667,4,1,0,2,0,3661.733333333333,3604.25,,0.0,0.23152597160840446,0.0068679453542817345,0.48506616091490845,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1139960005,3821.516666666667,4,1,0,2,0,3661.116666666667,3603.7,,0.0,0.15250925679594923,0.008055266015674406,0.32005617315987106,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0888888927,3753.016666666667,4,1,0,2,0,3659.6666666666665,3612.266666666667,,0.0,0.2063229135673081,0.006825620278797945,0.4391178651840076,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2053328796,3772.2166666666667,4,1,0,2,0,3653.633333333333,3618.733333333333,,0.0,0.06895591893360668,0.0018335814927562487,0.2932449090499397,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5312150327,3763.4,4,1,0,2,0,3652.4333333333334,3620.9333333333334,,0.0,0.17213158314290267,0.005965350480948079,0.2972135126038511,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4255039848,3822.9166666666665,4,1,0,2,0,3649.0833333333335,3586.25,,0.0,0.23955531335149866,0.007010354223433243,0.43562288828337875,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0044545562,3793.65,4,1,0,2,0,3648.7,3620.0833333333335,,0.0,0.19433351345889402,0.0036112978266313444,0.4073297923284085,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5482915455,3802.6,4,1,0,2,0,3648.483333333333,3593.0333333333333,,0.0,0.170966356352671,0.004378583074738336,0.4901646242044917,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9092079970,3793.4166666666665,4,1,0,2,0,3645.0833333333335,3605.7166666666667,,0.0,0.3565167724786362,0.003945431778739483,0.45822807056084003,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6057335557,3733.7166666666667,4,1,0,2,0,3641.6833333333334,3577.05,,0.0,0.35532065903947363,0.009615084165465153,0.41292635131214206,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6372418804,3753.8,4,1,0,2,0,3640.733333333333,3616.266666666667,,0.0,0.17888983607721953,0.0028104853748201824,0.27662635196334384,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7423219000,3769.95,4,1,0,2,0,3639.95,3565.4166666666665,,0.0,0.194617965755514,0.013015203561497279,0.4643518702723732,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9344488956,3706.3333333333335,4,1,0,2,0,3639.5833333333335,3598.6833333333334,,0.0,0.19094792697184998,0.00753664897922475,0.3379080852594658,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1560392396,3724.483333333333,4,1,0,2,0,3639.4166666666665,3585.483333333333,,0.0,0.1227329070251355,0.0019779029753567608,0.2223261391960406,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9708795806,3746.1833333333334,4,1,0,2,0,3636.983333333333,3584.3166666666666,,0.0,0.10531607725195867,0.0033278314373295487,0.3414008034844353,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0756010322,3758.4333333333334,4,1,0,2,0,3636.766666666667,3545.0,,0.0,0.10283983574716415,0.011751350296666163,0.31941057000700646,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3592435726,3754.0333333333333,4,1,0,2,0,3635.25,3610.55,,0.0,0.07758766127098854,0.004177728842755792,0.15332398042993756,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5801056783,3722.516666666667,4,1,0,2,0,3632.4166666666665,3569.6666666666665,,0.0,0.2189199958809229,0.007275543874887509,0.3566628311491778,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6133642507,3721.3,4,1,0,2,0,3630.4166666666665,3492.35,,0.0,0.26586587124571165,0.003421743297593135,0.3018120907568144,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3641906171,3720.1833333333334,4,1,0,2,0,3628.5666666666666,3588.4166666666665,,0.0,0.2302485092580563,0.005273037619113754,0.4855047466298704,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6873902640,3748.7833333333333,4,1,0,2,0,3626.3333333333335,3576.6833333333334,,0.0,0.19156437421919112,0.0073979557812090145,0.3888283754284723,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2815228584,3824.983333333333,4,1,0,2,0,3625.15,3590.8,,0.0,0.16536891228284217,0.002034867254323548,0.32132166153229424,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1727923373,3818.1833333333334,4,1,0,2,0,3622.8333333333335,3603.5,,0.0,0.16061739658039817,0.003946030180146754,0.34308200671348943,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1203268710,3747.9333333333334,4,1,0,2,0,3621.3333333333335,3576.4333333333334,,0.0,0.126794322204237,0.005571959657766947,0.251022785890891,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5004939462,3703.366666666667,4,1,0,2,0,3620.2166666666667,3570.7,,0.0,0.198652577384542,0.009297846103995462,0.42610777580759845,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9584398755,3706.633333333333,4,1,0,2,0,3620.2,3586.866666666667,,0.0,0.1211027077581633,0.0031609996492774216,0.2952274750672218,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5958848469,3769.15,4,1,0,2,0,3619.7166666666667,3536.366666666667,,0.0,0.15501726737681792,0.009621974892659264,0.34800065443579226,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6514320610,3766.0666666666666,4,1,0,2,0,3618.15,3545.75,,0.0,0.1415579472836381,0.015214812979058611,0.2601653360712326,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8227546388,3711.016666666667,4,1,0,2,0,3613.8333333333335,3572.1,,0.0,0.3224273671635356,0.007302581053709452,0.462505782332784,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6938331498,3726.55,4,1,0,2,0,3613.366666666667,3570.2166666666667,,0.0,0.05645525575487604,0.003090436641576436,0.2739888994735971,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7252058999,3728.25,4,1,0,2,0,3611.85,3576.5666666666666,,0.0,0.15790697154607838,0.005950065937995932,0.24211538031694943,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8960236906,3761.4,4,1,0,2,0,3610.2166666666667,3567.2833333333333,,0.0,0.1908597862498006,0.0054456673933464496,0.255024724836497,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5056106041,3698.8,4,1,0,2,0,3609.4166666666665,3540.8166666666666,,0.0,0.12115641108828087,0.01342777837857323,0.17603456977037596,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7271645682,3747.7166666666667,4,1,0,2,0,3607.8333333333335,3538.383333333333,,0.0,0.11884569715782498,0.004722875706541316,0.22567074174052645,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5930481862,3721.0333333333333,4,1,0,2,0,3607.2166666666667,3582.55,,0.0,0.10269548781252519,0.002324623088568588,0.4782945597549068,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9008328747,3748.65,4,1,0,2,0,3605.55,3566.45,,0.0,0.1700167615897279,0.0018228784584672704,0.3956846687029553,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7776885489,3704.55,4,1,0,2,0,3600.4,3543.6833333333334,,0.0,0.18559159232115463,0.00955581649593068,0.3137897990309214,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6231345655,3731.5333333333333,4,1,0,2,0,3600.2166666666667,3573.4,,0.0,0.15813427902738822,0.003072910153109535,0.2913547603308738,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0056622231,3721.9333333333334,4,1,0,2,0,3598.1833333333334,3559.7833333333333,,0.0,0.3211144745562342,0.002677819771086711,0.48589890558670223,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3618553190,3699.05,4,1,0,2,0,3597.8166666666666,3560.5333333333333,,0.0,0.16843063309047818,0.005776257868011156,0.24515754044957486,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6584271143,3727.0,4,1,0,2,0,3596.0666666666666,3532.2166666666667,,0.0,0.1940881853143726,0.005978892764511225,0.35316608532331634,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7134583930,3747.883333333333,4,1,0,2,0,3595.0,3564.5833333333335,,0.0,0.3630538125964433,0.003997812098384421,0.46559613648592757,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8966478465,3737.6833333333334,4,1,0,2,0,3594.983333333333,3507.133333333333,,0.0,0.20154641243907767,0.013230120261659406,0.27461306245847467,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5130922547,3669.266666666667,4,1,0,2,0,3591.35,3544.883333333333,,0.0,0.22439542869601556,0.007799015243736261,0.40881465869656064,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7351041092,3794.116666666667,4,1,0,2,0,3590.15,3559.233333333333,,0.0,0.24987370797770234,0.0030661506630880265,0.384011210338814,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8527347084,3744.5,4,1,0,2,0,3589.733333333333,3550.483333333333,,0.0,0.1693639560243913,0.0052833044020118404,0.3928828949125384,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4667702876,3738.866666666667,4,1,0,2,0,3587.1833333333334,3536.866666666667,,0.0,0.1589741989551201,0.005523064030098247,0.2592095643956279,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8095846822,3769.75,4,1,0,2,0,3585.5,3530.5666666666666,,0.0,0.22188916152706856,0.012105135176956916,0.3520259964188607,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9420777602,3680.4166666666665,4,1,0,2,0,3585.3333333333335,3533.5,,0.0,0.1079089776972716,0.004338276916110042,0.32317898788633537,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5738078585,3678.1,4,1,0,2,0,3584.45,3547.233333333333,,0.0,0.11616958030867387,0.006579483972703298,0.44711037401556963,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7739270661,3695.5333333333333,4,1,0,2,0,3584.15,3544.6833333333334,,0.0,0.19215539480093086,0.006832572655277543,0.32321902116068046,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9202304527,3700.616666666667,4,1,0,2,0,3582.7166666666667,3553.766666666667,,0.0,0.15846007647374086,0.005427023424023923,0.2861595139548814,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2465882332,3682.9333333333334,4,1,0,2,0,3582.0833333333335,3498.2833333333333,,0.0,0.39517413655781625,0.0033261530663963508,0.456035949605387,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7424163053,3704.2,4,1,0,2,0,3581.8333333333335,3526.233333333333,,0.0,0.1124624300343754,0.009079783309036589,0.4830237748141749,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7187683192,3731.5666666666666,4,1,0,2,0,3581.65,3549.8166666666666,,0.0,0.23872457502210867,0.0054266751230493005,0.37755366378732796,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1990768801,3704.3166666666666,4,1,0,2,0,3579.733333333333,3539.633333333333,,0.0,0.25343855591899545,0.004746714418763695,0.3517112917812102,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1282253563,3723.9666666666667,4,1,0,2,0,3579.6833333333334,3527.4666666666667,,0.0,0.2898656450558991,0.0034819502501812582,0.43398616170928844,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3979008561,3678.1,4,1,0,2,0,3579.55,3554.8166666666666,,0.0,0.08189916895498582,0.002990674533046954,0.18217739231306018,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9299124846,3701.4166666666665,4,1,0,2,0,3576.95,3513.6666666666665,,0.0,0.10006078753630368,0.0065155233356597704,0.41438188081140104,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4055024925,3676.2833333333333,4,1,0,2,0,3574.7833333333333,3543.5333333333333,,0.0,0.19125747471404544,0.002225980043250203,0.41794475398613634,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7646907957,3700.4666666666667,4,1,0,2,0,3574.65,3507.116666666667,,0.0,0.288864467544634,0.007251337669122813,0.34086691768605765,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1841200592,3702.866666666667,4,1,0,2,0,3572.0666666666666,3545.6666666666665,,0.0,0.099490484849576,0.0026150910105683886,0.2303305547053634,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0594336066,3661.3333333333335,4,1,0,2,0,3571.2,3524.8166666666666,,0.0,0.15084213401310997,0.007078477785870357,0.21920520757465403,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8178080118,3656.0833333333335,4,1,0,2,0,3570.9166666666665,3465.75,,0.0,0.14269824265493583,0.025883800970984434,0.2658445969047022,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0437792238,3647.7833333333333,4,1,0,2,0,3568.983333333333,3540.1666666666665,,0.0,0.11564100572493798,0.0030657888123837764,0.2728826182110597,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4928473614,3654.7,4,1,0,2,0,3568.4,3532.85,,0.0,0.10471903758630441,0.0037896407365857663,0.2276338231136163,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3641040390,3727.15,4,1,0,2,0,3567.8166666666666,3496.266666666667,,0.0,0.155328691717085,0.004681861475926646,0.287471660652241,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8002138902,3633.633333333333,4,1,0,2,0,3566.15,3528.0833333333335,,0.0,0.20853782715188654,0.005903182306048124,0.312831968002642,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3819570545,3671.383333333333,4,1,0,2,0,3566.0,3515.0666666666666,,0.0,0.3236563874652152,0.010114262108287975,0.3960133101510329,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6036440232,3670.5666666666666,4,1,0,2,0,3565.766666666667,3500.366666666667,,0.0,0.15832251151048435,0.011396968678768946,0.2810465232434592,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2658839940,3685.3166666666666,4,1,0,2,0,3565.5333333333333,3501.8,,0.0,0.096861870757375,0.007326371772665398,0.3967320763932543,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4021860538,3735.0833333333335,4,1,0,2,0,3565.116666666667,3516.233333333333,,0.0,0.09616474420472546,0.005225229245219874,0.32753843064634874,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6948116894,3677.75,4,1,0,2,0,3562.983333333333,3443.366666666667,,0.0,0.09465932522148959,0.004105771191625314,0.23030385425871797,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1092269876,3647.65,4,1,0,2,0,3560.05,3518.133333333333,,0.0,0.27352770505211116,0.0057251472409176685,0.3266303876011496,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5996408958,3654.8333333333335,4,1,0,2,0,3558.75,3517.016666666667,,0.0,0.41094441150987276,0.008208308632404578,0.4621232158329153,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4499172983,3637.8166666666666,4,1,0,2,0,3554.1666666666665,3523.5,,0.0,0.28555131512033316,0.0038255547054322878,0.4397372050084987,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9820091624,3656.7,4,1,0,2,0,3553.766666666667,3460.65,,0.0,0.18565920091886126,0.018427361646657738,0.29424526667942863,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8054204540,3648.3166666666666,4,1,0,2,0,3551.8166666666666,3524.633333333333,,0.0,0.14220713662465337,0.002476027757093454,0.48628819683963836,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8225881183,3621.85,4,1,0,2,0,3550.0333333333333,3514.5333333333333,,0.0,0.10292622094601744,0.0038194108903829072,0.346402160958258,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9889558006,3637.7,4,1,0,2,0,3548.483333333333,3502.016666666667,,0.0,0.24919592049921652,0.006194390228257783,0.2793935728619732,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3165060347,3651.2833333333333,4,1,0,2,0,3547.8333333333335,3517.883333333333,,0.0,0.29145003811445286,0.001921698763448468,0.3642189732377201,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2974646512,3636.1833333333334,4,1,0,2,0,3545.35,3503.2166666666667,,0.0,0.2927703498631807,0.005344431661403211,0.4153714288333463,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7856968977,3672.4666666666667,4,1,0,2,0,3544.9333333333334,3483.8,,0.0,0.18517526821210084,0.008745257501769927,0.42784141448980695,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8194448120,3656.516666666667,4,1,0,2,0,3544.9333333333334,3508.516666666667,,0.0,0.09934773987994037,0.007092360215323327,0.16069027444152217,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7986404663,3663.3333333333335,4,1,0,2,0,3544.016666666667,3487.633333333333,,0.0,0.13545495905368515,0.013275705186533211,0.26989080982711555,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4792250921,3655.8333333333335,4,1,0,2,0,3543.9333333333334,3505.85,,0.0,0.16181901071347163,0.007180305447914292,0.384444950991566,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5033856746,3669.266666666667,4,1,0,2,0,3543.7,3518.1666666666665,,0.0,0.15142444448481984,0.002570904267882774,0.19748269408964553,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6897449761,3623.883333333333,4,1,0,2,0,3541.2,3489.9,,0.0,0.2504909558346709,0.008770517814683144,0.46056486365915017,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5767504213,3643.35,4,1,0,2,0,3540.35,3474.55,,0.0,0.20725888719630742,0.007570871130507179,0.32417509526488897,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7612868749,3630.233333333333,4,1,0,2,0,3540.3,3500.766666666667,,0.0,0.3608858934687394,0.005890346809663291,0.42335662537761576,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4475834252,3676.5666666666666,4,1,0,2,0,3539.7,3500.016666666667,,0.0,0.07497030744263217,0.006151572572236779,0.2967170457945366,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8668618272,3704.883333333333,4,1,0,2,0,3538.9,3506.4,,0.0,0.1714269005321805,0.0020243552428551503,0.33938090718106284,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7232595062,3636.516666666667,4,1,0,2,0,3537.3333333333335,3466.4333333333334,,0.0,0.10508682759600534,0.016641383008465058,0.334674665774482,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2771013212,3655.0,4,1,0,2,0,3536.9666666666667,3472.6833333333334,,0.0,0.22695850433196538,0.012635658914728681,0.2906839945280438,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_8234556098,3648.3,4,1,0,2,0,3533.75,3488.3333333333335,,0.0,0.084633025427368,0.004326215863096054,0.376220888267595,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5630779150,3642.9166666666665,4,1,0,2,0,3533.1,3479.35,,0.0,0.1175889282854855,0.00883449616836326,0.3704357771931831,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0867298736,3639.0333333333333,4,1,0,2,0,3532.3333333333335,3495.3333333333335,,0.0,0.1354205787251193,0.006402799278196591,0.40431066858414777,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0725167822,3664.05,4,1,0,2,0,3528.55,3480.883333333333,,0.0,0.25001478327715687,0.009788803828186478,0.29903613032937143,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5453397125,3613.55,4,1,0,2,0,3528.1666666666665,3458.8,,0.0,0.29779579637752346,0.012314759723817298,0.349554685374032,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_0337640925,3684.266666666667,4,1,0,2,0,3526.9166666666665,3472.7833333333333,,0.0,0.16137087434858133,0.0038587507237984944,0.3630935147654893,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1446936988,3698.3166666666666,4,1,0,2,0,3526.516666666667,3510.016666666667,,0.0,0.17347081329794184,0.0024515658024596774,0.390456919589543,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6213196578,3611.2166666666667,4,1,0,2,0,3525.7,3461.6833333333334,,0.0,0.11109829097303309,0.005644450392988512,0.33616094298782034,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5535884953,3620.233333333333,4,1,0,2,0,3519.9,3486.6833333333334,,0.0,0.32177944331396685,0.004327529533087186,0.4822801476884547,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6008884114,3592.766666666667,4,1,0,2,0,3519.5333333333333,3503.4333333333334,,0.0,0.16726199864542646,0.00334932224933431,0.28803707449226684,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5983928796,3627.6833333333334,4,1,0,2,0,3515.2833333333333,3493.6,,0.0,0.11300600475050651,0.003822457858780397,0.44918014710949594,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7149767129,3639.3,4,1,0,2,0,3514.6666666666665,3486.45,,0.0,0.3116624991985638,0.005188726769800053,0.38808287307998796,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7804513919,3625.4166666666665,4,1,0,2,0,3511.233333333333,3475.7166666666667,,0.0,0.20860590736696932,0.0062567520974600626,0.45072980117227907,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_9325700971,3646.55,4,1,0,2,0,3510.8,3456.733333333333,,0.0,0.30331409140146165,0.0028840045156837742,0.4956968458771533,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5288531007,3646.55,4,1,0,2,0,3507.8,3449.4666666666667,,0.0,0.23056953376022088,0.00901308542777877,0.3046623977915199,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7356873574,3635.0333333333333,4,1,0,2,0,3507.5333333333333,3460.9166666666665,,0.0,0.1504021054369057,0.005919248791849685,0.26814976478895197,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3653384295,3583.366666666667,4,1,0,2,0,3506.5833333333335,3446.0333333333333,,0.0,0.10576180686691286,0.009995255858085042,0.44741909377587186,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_2962246126,3637.0666666666666,4,1,0,2,0,3504.8166666666666,3478.75,,0.0,0.05584628638463231,0.0030060854901385733,0.16079807903805263,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5314268732,3579.9666666666667,4,1,0,2,0,3502.366666666667,3450.1666666666665,,0.0,0.0818769262283634,0.005279378765165411,0.10970306986098567,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_4993373226,3624.35,4,1,0,2,0,3502.016666666667,3460.1,,0.0,0.14037919443026567,0.006870197414708844,0.2297147534500439,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1286518108,3610.15,4,1,0,2,0,3501.733333333333,3457.5666666666666,,0.0,0.06165025460622596,0.0031854632078999485,0.10117308145090924,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1413503184,3605.0333333333333,4,1,0,2,0,3501.4666666666667,3480.233333333333,,0.0,0.20401568177825447,0.0017383103253784061,0.38342225222143117,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_6194054224,3615.866666666667,4,1,0,2,0,3500.8333333333335,3450.883333333333,,0.0,0.2635099008075519,0.00770216453409049,0.48104649876470373,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3395798114,3593.2166666666667,4,1,0,2,0,3498.7166666666667,3410.95,,0.0,0.21235847175001044,0.021809613484667867,0.26436387081213214,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_3418397287,3591.366666666667,4,1,0,2,0,3498.483333333333,3442.5666666666666,,0.0,0.09180349170696392,0.00563388125226237,0.3048839346209892,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7975077569,3622.6666666666665,4,1,0,2,0,3497.633333333333,3440.15,,0.0,0.23445896209054104,0.010641332351858667,0.3380382775119617,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_7227062074,3591.75,4,1,0,2,0,3497.2166666666667,3454.3166666666666,,0.0,0.26134892461891834,0.006784065334911023,0.3374028444815666,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_1319213848,3615.1833333333334,4,1,0,2,0,3496.95,3454.383333333333,,0.0,0.07733586586203559,0.00928030390344427,0.15630834766332735,0.0,0.0,0,0,0,1,0,1,1,0,3
ORD_5263982448,3627.383333333333,4,1,0,2,0,3496.5,3466.3333333333335,,0.0,0.2028781077268738,0.004498191993310145,0.31562696709749455,0.0,0.0,0,0,0,1,0,1,1,0,3
