case_id,event_count,unique_step_count,cycle_time_min,has_declaration,has_release,has_handover,has_inspection,has_hold,has_recheck,missing_declaration_flag,missing_release_flag,missing_handover_flag,direct_release_flag,exam_branch_flag,amendment_branch_flag,path_complexity_index,cycle_time_min_loop,document_intake_touch_count,declaration_touch_count,recheck_touch_count,document_intake_ratio,declaration_ratio,recheck_ratio,doc_to_decl_min,decl_to_release_min,multiple_doc_reviews_flag,multiple_declarations_flag,multiple_rechecks_flag,amendment_loop_depth,amendment_loop_index,cycle_time_min_exam,total_process_time_min,inspection_touch_count,hold_touch_count,inspection_ratio,hold_ratio,inspection_to_release_min,hold_to_release_min,max_gap_to_next_min,inspection_heavy_flag,hold_heavy_flag,large_customs_gap_flag,exam_escalation_index,cycle_time_min_gate,decl_to_release_min_gate,duty_to_release_min,release_to_handover_min,release_ratio,long_clearance_lag_flag,missing_release_flag_gate,missing_handover_flag_gate,release_gate_index,distance_bucket,service_level,is_cross_border
ORD_1354132549,16,16,2189.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2189.116666666667,4,1,0,0.1906552871401707,0.014336071627064188,0.0,71.5,2079.366666666667,1,0,0,0,1.0,2189.116666666667,2189.116666666667,2,0,0.28218383366197936,0.0,2025.8833333333334,0.0,0.0,0,1,1,0.28218383366197936,2189.116666666667,2079.366666666667,1141.1666666666667,632.6,0.28427752442004767,0,0,0,0.9498656231204368,2,1,1
ORD_1354613860,16,16,3953.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,3953.0833333333335,4,1,0,0.16284756624575755,0.004456436958492316,0.0,45.233333333333334,3840.9666666666667,1,0,0,0,1.0,3953.0833333333335,3953.0833333333335,2,0,0.5148048991293716,0.0,3804.35,0.0,0.0,1,1,1,0.5148048991293716,3953.0833333333335,3840.9666666666667,838.7833333333333,656.0666666666667,0.16473638720829734,1,0,0,0.9716381727343635,2,1,1
ORD_1356778669,16,16,3093.5,1,1,1,1,0,0,0,0,0,0,1,0,4,3093.5,4,1,0,0.07890199881471903,0.0031409945584828405,0.0,85.28333333333333,2956.883333333333,1,0,0,0,1.0,3093.5,3093.5,2,0,0.15786864931846345,0.0,2926.4,0.0,0.0,0,1,1,0.15786864931846345,3093.5,2956.883333333333,1996.9,1018.3333333333334,0.32725068692419584,0,0,0,0.9558375087549161,4,1,1
ORD_1359340429,16,16,2936.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2936.733333333333,4,1,0,0.1402522076683844,0.011134821002928426,0.0,61.68333333333333,2829.0,1,0,0,0,1.0,2936.733333333333,2936.733333333333,2,0,0.2419071076706545,0.0,2777.7833333333333,0.0,0.0,0,1,1,0.2419071076706545,2936.733333333333,2829.0,1115.8666666666666,760.5666666666667,0.256770561394747,0,0,0,0.9633152482350004,3,2,1
ORD_1359726085,16,16,2350.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,2350.9166666666665,4,1,0,0.11905994115770444,0.0069192868030200985,0.0,42.86666666666667,2253.25,1,0,0,0,1.0,2350.9166666666665,2350.9166666666665,2,0,0.191038956435433,0.0,2202.9,0.0,0.0,0,1,1,0.191038956435433,2350.9166666666665,2253.25,1380.7166666666667,1007.8333333333334,0.42703200879089726,0,0,0,0.9584559214490802,2,2,1
ORD_1365029824,16,16,2685.2166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2685.2166666666667,4,1,0,0.16868905674898985,0.011401935287655249,0.0,53.86666666666667,2581.116666666667,1,0,0,0,1.0,2685.2166666666667,2685.2166666666667,2,0,0.3948160607772184,0.0,2528.2833333333333,0.0,0.0,0,1,1,0.3948160607772184,2685.2166666666667,2581.116666666667,1197.8166666666666,990.8666666666667,0.36532123416484086,0,0,0,0.9612321786572158,3,1,1
ORD_1368149397,16,16,3373.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3373.7166666666667,4,1,0,0.1285278846771365,0.004258409370476675,0.0,64.86666666666666,3257.4333333333334,1,0,0,0,1.0,3373.7166666666667,3373.7166666666667,2,0,0.2393403911610835,0.0,3225.0833333333335,0.0,0.0,0,1,1,0.2393403911610835,3373.7166666666667,3257.4333333333334,1412.4833333333333,783.6166666666667,0.23079887166972132,0,0,0,0.9655325728795641,1,1,1
ORD_1371204673,16,16,2735.6,1,1,1,1,0,0,0,0,0,0,1,0,4,2735.6,4,1,0,0.24790417702393136,0.0033447872495978945,0.0,70.61666666666666,2616.0,1,0,0,0,1.0,2735.6,2735.6,2,0,0.3183762245942389,0.0,2597.233333333333,0.0,0.0,0,1,1,0.3183762245942389,2735.6,2616.0,1339.85,834.2833333333333,0.3012684603012137,0,0,0,0.9562801579178243,1,1,1
ORD_1372002066,16,16,2657.6,1,1,1,1,0,0,0,0,0,0,1,0,4,2657.6,4,1,0,0.10674418021272326,0.01438641380694361,0.0,63.45,2541.4333333333334,1,0,0,0,1.0,2657.6,2657.6,2,0,0.1934201284366847,0.0,2489.7166666666667,0.0,0.0,0,1,1,0.1934201284366847,2657.6,2541.4333333333334,1347.8833333333334,462.5833333333333,0.17235475617098134,0,0,0,0.9562888821994783,2,2,1
ORD_1373329707,16,16,2654.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,2654.3166666666666,4,1,0,0.12382973646701284,0.0027000043953559925,0.0,173.75,2439.266666666667,1,0,0,0,1.0,2654.3166666666666,2654.3166666666666,2,0,0.37376223635712896,0.0,2421.3,0.0,0.0,0,1,1,0.37376223635712896,2654.3166666666666,2439.266666666667,1164.2333333333333,743.3166666666667,0.27743487024281205,0,0,0,0.9189810308993527,1,1,1
ORD_1378258060,16,16,3218.95,1,1,1,1,0,0,0,0,0,0,1,0,4,3218.95,4,1,0,0.295510440775201,0.004395843365072462,0.0,102.6,3062.7,1,0,0,0,1.0,3218.95,3218.95,2,0,0.4057068298668821,0.0,3032.1833333333334,0.0,0.0,0,1,1,0.4057068298668821,3218.95,3062.7,987.0,546.5,0.1646862072000704,0,0,0,0.9514593267991115,4,1,1
ORD_1378853394,16,16,4793.0,1,1,1,1,0,0,0,0,0,0,1,0,4,4793.0,4,1,0,0.23185896098476944,0.002406286946241046,0.0,71.41666666666667,4661.333333333333,1,0,0,0,1.0,4793.0,4793.0,2,0,0.2788719660616176,0.0,4636.65,0.0,0.0,0,1,1,0.2788719660616176,4793.0,4661.333333333333,2802.8333333333335,1734.9833333333333,0.35601919465887755,1,0,0,0.9725293831281729,2,2,1
ORD_1386406562,16,16,3222.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3222.483333333333,4,1,0,0.2042317260497856,0.007566628221506187,0.0,91.8,3102.25,1,0,0,0,1.0,3222.483333333333,3222.4833333333336,2,0,0.3363555022265437,0.0,3070.5833333333335,0.0,0.0,0,1,1,0.3363555022265437,3222.483333333333,3102.25,1236.6,1099.4333333333334,0.33974315874403277,0,0,0,0.9626892303554713,1,2,1
ORD_1388196149,16,16,2543.55,1,1,1,1,0,0,0,0,0,0,1,0,4,2543.55,4,1,0,0.25689161473793193,0.0022999351300347936,0.0,56.53333333333333,2427.75,1,0,0,0,1.0,2543.55,2543.55,2,0,0.4301206319251964,0.0,2394.6833333333334,0.0,0.0,0,1,1,0.4301206319251964,2543.55,2427.75,930.8166666666667,664.9166666666666,0.2587394258680453,0,0,0,0.9544730789644394,3,1,1
ORD_1389825481,16,16,2206.8,1,1,1,1,0,0,0,0,0,0,1,0,4,2206.8,4,1,0,0.11107334904235393,0.009871004773125492,0.0,44.81666666666667,2118.8166666666666,1,0,0,0,1.0,2206.8,2206.8,2,0,0.3747960848287112,0.0,2078.266666666667,0.0,0.0,0,1,1,0.3747960848287112,2206.8,2118.8166666666666,1023.1166666666667,572.25,0.25068726965138055,0,0,0,0.9601308078061748,3,1,1
ORD_1392545533,16,16,2449.55,1,1,1,1,0,0,0,0,0,0,1,0,4,2449.55,4,1,0,0.30068107747681544,0.005987494301674457,0.0,33.71666666666667,2367.116666666667,1,0,0,0,1.0,2449.55,2449.55,2,0,0.34747198465024187,0.0,2341.733333333333,0.0,0.0,0,1,1,0.34747198465024187,2449.55,2367.116666666667,1050.9166666666667,645.15,0.2617351486327421,0,0,0,0.9663475604362706,2,0,1
ORD_1393265549,16,16,2565.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2565.116666666667,4,1,0,0.2095356286588654,0.0031902382607678663,0.0,59.0,2465.133333333333,1,0,0,0,1.0,2565.116666666667,2565.116666666667,2,0,0.42727101431383885,0.0,2424.6833333333334,0.0,0.0,0,1,1,0.42727101431383885,2565.116666666667,2465.133333333333,990.1333333333333,697.6333333333333,0.26727179400547085,0,0,0,0.9610219158322882,4,1,1
ORD_1402271387,16,16,2751.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,2751.9166666666665,4,1,0,0.18234563788874422,0.009084577415740544,0.0,64.0,2620.766666666667,1,0,0,0,1.0,2751.9166666666665,2751.9166666666665,2,0,0.34866002483117825,0.0,2587.016666666667,0.0,0.0,0,1,1,0.34866002483117825,2751.9166666666665,2620.766666666667,1200.0833333333333,778.65,0.2806407655270569,0,0,0,0.9523423068770253,4,0,1
ORD_1405086440,16,16,2814.0,1,1,1,1,0,0,0,0,0,0,1,0,4,2814.0,4,1,0,0.3062603648424544,0.009198057332385691,0.0,153.0,2620.05,1,0,0,0,1.0,2814.0,2814.0,2,0,0.336318407960199,0.0,2554.4,0.0,0.0,0,1,1,0.336318407960199,2814.0,2620.05,1164.4833333333333,920.4166666666666,0.32500592276711676,0,0,0,0.9310767590618337,3,2,1
ORD_1408968484,16,16,3227.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,3227.8166666666666,4,1,0,0.18834712834785122,0.010192648281346008,0.0,51.95,3145.2166666666667,1,0,0,0,1.0,3227.8166666666666,3227.8166666666666,2,0,0.3155228766606943,0.0,3095.383333333333,0.0,0.0,0,1,1,0.3155228766606943,3227.8166666666666,3145.2166666666667,1042.6166666666666,649.5833333333334,0.2000939747713883,0,0,0,0.97440994686811,4,0,1
ORD_1410671228,16,16,1698.4166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,1698.4166666666667,4,1,0,0.23054805946715076,0.010372405671949364,0.0,42.5,1629.65,1,0,0,0,1.0,1698.4166666666667,1698.4166666666667,2,0,0.26778862666208725,0.0,1596.4,0.0,0.0,0,1,1,0.26778862666208725,1698.4166666666667,1629.65,965.1,720.2833333333333,0.4219321917472155,0,0,0,0.9595113095530151,2,1,1
ORD_1411910517,16,16,2279.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2279.516666666667,4,1,0,0.1614523546658283,0.009417201014835017,0.0,55.0,2200.85,1,0,0,0,1.0,2279.516666666667,2279.5166666666664,2,0,0.21814565953308818,0.0,2165.0833333333335,0.0,0.0,0,1,1,0.21814565953308818,2279.516666666667,2200.85,1316.7333333333333,1086.3666666666666,0.4727171695754217,0,0,0,0.9654897602561945,2,1,1
ORD_1413122839,16,16,3913.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4,3913.4166666666665,4,1,0,0.06469623730329421,0.002589382679244479,0.0,37.266666666666666,3813.116666666667,1,0,0,0,1.0,3913.4166666666665,3913.416666666667,2,0,0.41388386107621217,0.0,3793.866666666667,0.0,0.0,0,1,1,0.41388386107621217,3913.4166666666665,3813.116666666667,1591.2666666666667,1008.9333333333333,0.2521922446285215,0,0,0,0.9743702220991888,2,0,1
ORD_1413503184,16,16,3605.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3605.0333333333333,4,1,0,0.20401568177825447,0.0017383103253784061,0.0,51.016666666666666,3501.4666666666667,1,0,0,0,1.0,3605.0333333333333,3605.0333333333333,2,0,0.38342225222143117,0.0,3480.233333333333,0.0,0.0,0,1,1,0.38342225222143117,3605.0333333333333,3501.4666666666667,1401.9,1023.3666666666667,0.2816941128607225,0,0,0,0.9712716479736665,2,2,1
ORD_1415954086,16,16,2384.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,2384.3333333333335,4,1,0,0.28657206766391724,0.005263525793373411,0.0,67.73333333333333,2286.5833333333335,1,0,0,0,1.0,2384.3333333333335,2384.333333333333,2,0,0.4142387809310779,0.0,2260.15,0.0,0.0,0,1,1,0.4142387809310779,2384.3333333333335,2286.5833333333335,852.6,505.98333333333335,0.208143436320425,0,0,0,0.9590032154340836,1,1,1
ORD_1418357579,16,16,2572.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,2572.0833333333335,4,1,0,0.17344565041308926,0.003939737566823262,0.0,40.21666666666667,2484.483333333333,1,0,0,0,1.0,2572.0833333333335,2572.0833333333335,2,0,0.279676008423781,0.0,2455.6,0.0,0.0,0,1,1,0.279676008423781,2572.0833333333335,2484.483333333333,806.2,520.6666666666666,0.19916410173335491,0,0,0,0.9659420055078567,1,1,1
ORD_1418397243,16,16,4726.716666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,4726.716666666666,4,1,0,0.31681963872032387,0.005937877949104911,0.0,42.81666666666667,4612.116666666667,1,0,0,0,1.0,4726.716666666666,4726.716666666666,2,0,0.40765788796310337,0.0,4575.15,0.0,0.0,0,1,1,0.40765788796310337,4726.716666666666,4612.116666666667,1208.2666666666667,720.5166666666667,0.15123605885692326,1,0,0,0.9757548403930848,3,1,1
ORD_1419068612,16,16,2342.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,2342.0833333333335,4,1,0,0.08342999466287138,0.009521437466642945,0.0,32.35,2264.133333333333,1,0,0,0,1.0,2342.0833333333335,2342.0833333333335,2,0,0.3000676036292475,0.0,2227.866666666667,0.0,0.0,0,1,1,0.3000676036292475,2342.0833333333335,2264.133333333333,1103.9666666666667,630.05,0.2661519302615193,0,0,0,0.9667176658957479,2,1,1
ORD_1420456034,16,16,2934.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,2934.0666666666666,4,1,0,0.1022982890640976,0.005657676489968418,0.0,79.16666666666667,2809.2,1,0,0,0,1.0,2934.0666666666666,2934.0666666666666,2,0,0.2295562473018109,0.0,2547.8333333333335,0.0,0.0,0,1,1,0.2295562473018109,2934.0666666666666,2809.2,1411.6,901.9166666666666,0.30561677762377587,0,0,0,0.9574424575674263,3,1,1
ORD_1428671259,16,16,3433.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3433.983333333333,4,1,0,0.2842228898412436,0.006954993957454656,0.0,45.96666666666667,3329.1666666666665,1,0,0,0,1.0,3433.983333333333,3433.9833333333336,2,0,0.468032751081106,0.0,3276.2833333333333,0.0,0.0,0,1,1,0.468032751081106,3433.983333333333,3329.1666666666665,1471.2833333333333,1203.2333333333333,0.34490557612879114,0,0,0,0.9694766524784143,3,1,1
ORD_1432497216,16,16,3509.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3509.733333333333,4,1,0,0.235383504919652,0.009820309235269536,0.0,61.53333333333333,3409.85,1,0,0,0,1.0,3509.733333333333,3509.7333333333336,2,0,0.33516791399156626,0.0,3363.883333333333,0.0,0.0,0,1,1,0.33516791399156626,3509.733333333333,3409.85,1168.9333333333334,837.3666666666667,0.23744918892223532,0,0,0,0.9715410477529157,4,1,1
ORD_1433728223,16,16,2544.75,1,1,1,1,0,0,0,0,0,0,1,0,4,2544.75,4,1,0,0.25652159675148184,0.008304679569047384,0.0,93.01666666666667,2367.9,1,0,0,0,1.0,2544.75,2544.75,2,0,0.48856796672888625,0.0,2335.9333333333334,0.0,0.0,0,1,1,0.48856796672888625,2544.75,2367.9,859.2666666666667,605.8333333333334,0.23331041032190458,0,0,0,0.9305039787798409,3,1,1
ORD_1436046784,16,16,3150.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3150.266666666667,4,1,0,0.2303667414398781,0.010946163287763998,0.0,45.333333333333336,3063.616666666667,1,0,0,0,1.0,3150.266666666667,3150.266666666667,2,0,0.3678154230329707,0.0,3018.35,0.0,0.0,0,1,1,0.3678154230329707,3150.266666666667,3063.616666666667,1536.95,769.6666666666666,0.24164620984466922,0,0,0,0.972494392009142,3,2,1
ORD_1436277128,16,16,3165.3,1,1,1,1,0,0,0,0,0,0,1,0,4,3165.3,4,1,0,0.06862961909876894,0.006192146084099454,0.0,92.0,3020.9333333333334,1,0,0,0,1.0,3165.3,3165.3,2,0,0.4430964942764772,0.0,2989.983333333333,0.0,0.0,0,1,1,0.4430964942764772,3165.3,3020.9333333333334,1298.6,916.7666666666667,0.284349034846618,0,0,0,0.9543908423635463,1,2,1
ORD_1439946120,16,16,2002.8833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4,2002.8833333333334,4,1,0,0.103284431611094,0.0068734241468549504,0.0,64.11666666666666,1897.8166666666666,1,0,0,0,1.0,2002.8833333333334,2002.8833333333334,2,0,0.3317883384786932,0.0,1868.2333333333333,0.0,0.0,0,1,1,0.3317883384786932,2002.8833333333334,1897.8166666666666,960.15,658.8666666666667,0.321902590432127,0,0,0,0.9475422931939786,1,1,1
ORD_1441007880,16,16,2017.8833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4,2017.8833333333334,4,1,0,0.2011844094058956,0.010803399601893074,0.0,71.5,1904.7,1,0,0,0,1.0,2017.8833333333334,2017.8833333333332,2,0,0.38752653357891526,0.0,1861.5833333333333,0.0,0.0,0,1,1,0.38752653357891526,2017.8833333333334,1904.7,874.95,462.68333333333334,0.22597936781941474,0,0,0,0.9439098725562264,3,2,1
ORD_1441271406,16,16,1911.95,1,1,1,1,0,0,0,0,0,0,1,0,4,1911.95,4,1,0,0.1274179066746864,0.006738321260144529,0.0,41.166666666666664,1825.85,1,0,0,0,1.0,1911.95,1911.95,2,0,0.24053976306911792,0.0,1805.8833333333334,0.0,0.0,0,1,1,0.24053976306911792,1911.95,1825.85,638.35,374.21666666666664,0.1903292450116373,0,0,0,0.954967441617197,1,0,1
ORD_1446936988,16,16,3698.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,3698.3166666666666,4,1,0,0.17347081329794184,0.0024515658024596774,0.0,82.71666666666667,3526.516666666667,1,0,0,0,1.0,3698.3166666666666,3698.3166666666666,2,0,0.390456919589543,0.0,3510.016666666667,0.0,0.0,0,1,1,0.390456919589543,3698.3166666666666,3526.516666666667,1390.0333333333333,914.4833333333333,0.2446833919936548,0,0,0,0.9535464332872163,2,1,1
ORD_1447446511,16,16,2780.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,2780.233333333333,4,1,0,0.3349658901531047,0.00828467634611004,0.0,87.98333333333333,2660.35,1,0,0,0,1.0,2780.233333333333,2780.233333333333,2,0,0.40940808325440314,0.0,2621.7833333333333,0.0,0.0,0,1,1,0.40940808325440314,2780.233333333333,2660.35,1213.1333333333334,884.0833333333334,0.31641229153428374,0,0,0,0.9568801179757095,4,0,1
ORD_1450254255,16,16,2320.05,1,1,1,1,0,0,0,0,0,0,1,0,4,2320.05,4,1,0,0.19715092347147692,0.009123366594110761,0.0,42.666666666666664,2240.4333333333334,1,0,0,0,1.0,2320.05,2320.0499999999997,2,0,0.2773790794738619,0.0,2170.8333333333335,0.0,0.0,0,1,1,0.2773790794738619,2320.05,2240.4333333333334,1208.6666666666667,789.1833333333333,0.33576862567617083,0,0,0,0.9656832108503408,2,1,1
ORD_1452475804,16,16,3158.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3158.233333333333,4,1,0,0.16265422651904549,0.02852333055400171,0.0,66.63333333333334,3031.95,1,0,0,0,1.0,3158.233333333333,3158.233333333333,2,0,0.18227490052455486,0.0,2918.35,0.0,0.0,0,1,1,0.18227490052455486,3158.233333333333,3031.95,1792.4,1096.6166666666666,0.342860459961793,0,0,0,0.9600145651049637,3,2,1
ORD_1455579125,16,16,2303.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2303.7166666666667,4,1,0,0.22639502832379557,0.009426795829927,0.0,69.28333333333333,2205.383333333333,1,0,0,0,1.0,2303.7166666666667,2303.7166666666667,2,0,0.3066276958248627,0.0,2174.9666666666667,0.0,0.0,0,1,1,0.3066276958248627,2303.7166666666667,2205.383333333333,1049.1833333333334,834.6833333333333,0.3593106791199728,0,0,0,0.9573153527271148,4,1,1
ORD_1457230938,16,16,3220.866666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3220.866666666667,4,1,0,0.1735092004222466,0.003984434831204852,0.0,81.35,3090.1,1,0,0,0,1.0,3220.866666666667,3220.866666666667,2,0,0.33766791546788655,0.0,3047.5,0.0,0.0,0,1,1,0.33766791546788655,3220.866666666667,3090.1,1581.8833333333334,905.0,0.27936062757435887,0,0,0,0.9594001614472295,3,0,1
ORD_1459095607,16,16,3134.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3134.5333333333333,4,1,0,0.1482783189416819,0.0031743162193202602,0.0,73.45,3009.85,1,0,0,0,1.0,3134.5333333333333,3134.5333333333333,2,0,0.24452337402696842,0.0,2994.75,0.0,0.0,0,1,1,0.24452337402696842,3134.5333333333333,3009.85,1803.7166666666667,1445.2,0.458654132459909,0,0,0,0.960222680675486,3,1,1
ORD_1465631212,16,16,1853.0833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,1853.0833333333333,4,1,0,0.24115663084049108,0.010019337140801367,0.0,122.88333333333334,1684.2166666666667,1,0,0,0,1.0,1853.0833333333333,1853.0833333333333,2,0,0.31997121913927246,0.0,1650.6166666666666,0.0,0.0,0,1,1,0.31997121913927246,1853.0833333333333,1684.2166666666667,796.2666666666667,490.76666666666665,0.2598462022754868,0,0,0,0.9088725997211855,3,1,1
ORD_1467781978,16,16,2373.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4,2373.1833333333334,4,1,0,0.3063606548166668,0.01887759760097197,0.0,71.13333333333334,2249.7833333333333,1,0,0,0,1.0,2373.1833333333334,2373.1833333333334,2,0,0.39206831892465116,0.0,2163.1,0.0,0.0,0,1,1,0.39206831892465116,2373.1833333333334,2249.7833333333333,746.95,533.3166666666667,0.21496442893160383,0,0,0,0.948002331608037,2,2,1
ORD_1468864724,16,16,2615.0,1,1,1,1,0,0,0,0,0,0,1,0,4,2615.0,4,1,0,0.1775462077756533,0.004850223072020396,0.0,118.53333333333333,2420.7166666666667,1,0,0,0,1.0,2615.0,2615.0,2,0,0.28145315487571704,0.0,2387.983333333333,0.0,0.0,0,1,1,0.28145315487571704,2615.0,2420.7166666666667,1499.3666666666666,538.85,0.20280433397068198,0,0,0,0.925704270235819,3,1,1
ORD_1469433527,16,16,2349.866666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,2349.866666666667,4,1,0,0.172953075351793,0.009773604176123466,0.0,104.75,2179.2833333333333,1,0,0,0,1.0,2349.866666666667,2349.866666666667,2,0,0.2559861552428506,0.0,2129.0,0.0,0.0,0,1,1,0.2559861552428506,2349.866666666667,2179.2833333333333,1215.9833333333333,987.5333333333333,0.41871169995460733,0,0,0,0.9274072287789378,2,1,1
ORD_1473612678,16,16,2610.8,1,1,1,1,0,0,0,0,0,0,1,0,4,2610.8,4,1,0,0.19613400745620752,0.026594658086920995,0.0,82.28333333333333,2461.733333333333,1,0,0,0,1.0,2610.8,2610.8,2,0,0.2789566416424084,0.0,2381.75,0.0,0.0,0,1,1,0.2789566416424084,2610.8,2461.733333333333,1513.6833333333334,1252.95,0.47484806700372806,0,0,0,0.9429038353505949,2,1,1
ORD_1474545466,16,16,3528.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4,3528.483333333333,4,1,0,0.22879046237996495,0.008908454529566527,0.0,62.68333333333333,3402.55,1,0,0,0,1.0,3528.483333333333,3528.483333333333,2,0,0.3228724333873383,0.0,3351.4166666666665,0.0,0.0,0,1,1,0.3228724333873383,3528.483333333333,3402.55,1782.35,1408.5666666666666,0.39592081583683264,0,0,0,0.9643095003046636,3,1,1
ORD_1477957100,16,16,2588.5,1,1,1,1,0,0,0,0,0,0,1,0,4,2588.5,4,1,0,0.1482776382718434,0.004906316399459146,0.0,64.43333333333334,2458.016666666667,1,0,0,0,1.0,2588.5,2588.5,2,0,0.2512072628935677,0.0,2432.9166666666665,0.0,0.0,0,1,1,0.2512072628935677,2588.5,2458.016666666667,1448.8333333333333,1285.5333333333333,0.4943918614384135,0,0,0,0.9495911403000451,3,1,1
ORD_1480081136,16,16,2727.75,1,1,1,1,0,0,0,0,0,0,1,0,4,2727.75,4,1,0,0.196505056059634,0.010961415085693337,0.0,81.3,2587.0,1,0,0,0,1.0,2727.75,2727.75,2,0,0.22585769712522533,0.0,2479.5333333333333,0.0,0.0,0,1,1,0.22585769712522533,2727.75,2587.0,905.6,475.1666666666667,0.16850884428558338,0,0,0,0.9484006965447713,4,1,1
ORD_1483013088,16,16,2187.9,1,1,1,1,0,0,0,0,0,0,1,0,4,2187.9,4,1,0,0.1452610570257629,0.018945107180401297,0.0,34.93333333333333,2079.65,1,0,0,0,1.0,2187.9,2187.9,2,0,0.18284656519950637,0.0,2028.6,0.0,0.0,0,1,1,0.18284656519950637,2187.9,2079.65,1319.6,1096.8166666666666,0.49950485244602894,0,0,0,0.9505233328762741,3,0,1
ORD_1486517514,16,16,2598.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4,2598.0833333333335,4,1,0,0.15461397825319947,0.010225486737017673,0.0,26.533333333333335,2517.616666666667,1,0,0,0,1.0,2598.0833333333335,2598.0833333333335,2,0,0.21583859896718732,0.0,2481.616666666667,0.0,0.0,0,1,1,0.21583859896718732,2598.0833333333335,2517.616666666667,960.2666666666667,571.5166666666667,0.2173589505083876,0,0,0,0.9690284504602752,1,1,1
ORD_1486908208,16,16,4572.5,1,1,1,1,0,0,0,0,0,0,1,0,4,4572.5,4,1,0,0.2435137597958812,0.01230909422270822,0.0,50.7,4458.916666666667,1,0,0,0,1.0,4572.5,4572.5,2,0,0.4518680517587024,0.0,4389.566666666667,0.0,0.0,0,1,1,0.4518680517587024,4572.5,4458.916666666667,1674.1333333333334,1012.2,0.21983233096409696,1,0,0,0.9751594678330601,3,2,1
ORD_1487691264,16,16,3535.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4,3535.4666666666667,4,1,0,0.36516160054306834,0.009150135767084025,0.0,45.81666666666667,3391.4666666666667,1,0,0,0,1.0,3535.4666666666667,3535.4666666666667,2,0,0.5595913787901644,0.0,3335.8,0.0,0.0,1,1,1,0.5595913787901644,3535.4666666666667,3391.4666666666667,1130.65,785.3333333333334,0.22085250414843868,0,0,0,0.9592698747925781,1,1,1
ORD_1492546561,16,16,2105.5,1,1,1,1,0,0,0,0,0,0,1,0,4,2105.5,4,1,0,0.19548009182300327,0.018942452307448746,0.0,90.81666666666666,1977.6,1,0,0,0,1.0,2105.5,2105.5,2,0,0.3236285917834244,0.0,1907.6,0.0,0.0,0,1,1,0.3236285917834244,2105.5,1977.6,980.0,650.6,0.30353043615926545,0,0,0,0.9392543338874376,3,1,1
ORD_1495920145,16,16,3704.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,3704.0666666666666,4,1,0,0.3456831230539407,0.00329817677867569,0.0,64.35,3609.9666666666667,1,0,0,0,1.0,3704.0666666666666,3704.0666666666666,2,0,0.5727623692878099,0.0,3576.0833333333335,0.0,0.0,1,1,1,0.5727623692878099,3704.0666666666666,3609.9666666666667,1134.5666666666666,590.4166666666666,0.15695811810442575,0,0,0,0.9745954896420151,4,1,1
ORD_1500467752,16,16,2003.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4,2003.8166666666666,4,1,0,0.12186743630904356,0.0051817781067795615,0.0,50.85,1881.0833333333333,1,0,0,0,1.0,2003.8166666666666,2003.8166666666668,2,0,0.25097938101456385,0.0,1846.7833333333333,0.0,0.0,0,1,1,0.25097938101456385,2003.8166666666666,1881.0833333333333,1107.05,871.9333333333333,0.4327075830290529,0,0,0,0.9387502183333472,4,1,1
