case_id,cycle_time_min,total_process_time_min,inspection_touch_count,hold_touch_count,inspection_ratio,hold_ratio,inspection_to_release_min,hold_to_release_min,max_gap_to_next_min,inspection_heavy_flag,hold_heavy_flag,large_customs_gap_flag,exam_escalation_index
ORD_2363925336,3845.0666666666666,3845.0666666666666,2,0,0.3483901449476386,0.0,3681.266666666667,,0.0,0,1,1,0.3483901449476386
ORD_2364944847,4794.866666666667,4794.866666666667,2,0,0.4847197697537645,0.0,4642.733333333334,,0.0,0,1,1,0.4847197697537645
ORD_2371410597,3868.7166666666667,3868.7166666666667,2,0,0.3304498046294421,0.0,3687.4166666666665,,0.0,0,1,1,0.3304498046294421
ORD_2371883759,2501.7166666666667,2501.7166666666667,2,0,0.23789664430424445,0.0,2287.3166666666666,,0.0,0,1,1,0.23789664430424445
ORD_2372037853,3864.4333333333334,3864.4333333333334,2,0,0.15981213286984725,0.0,3757.2166666666667,,0.0,0,1,1,0.15981213286984725
ORD_2375855696,4175.95,4175.95,2,0,0.3622050072438607,0.0,4000.55,,0.0,0,1,1,0.3622050072438607
ORD_2383743108,3033.133333333333,3033.133333333333,2,0,0.17602808976416032,0.0,2872.5666666666666,,0.0,0,1,1,0.17602808976416032
ORD_2385391386,3100.6,3100.6,2,0,0.3233943967834183,0.0,2967.5333333333333,,0.0,0,1,1,0.3233943967834183
ORD_2388371340,4318.516666666666,4318.516666666666,2,0,0.3329615492974054,0.0,4150.416666666667,,0.0,0,1,1,0.3329615492974054
ORD_2389911887,2981.266666666667,2981.2666666666664,2,0,0.33603725485811403,0.0,2786.0,,0.0,0,1,1,0.33603725485811403
ORD_2390401241,2812.3333333333335,2812.3333333333335,2,0,0.17506815218679625,0.0,2620.2833333333333,,0.0,0,1,1,0.17506815218679625
ORD_2391131259,2617.9333333333334,2617.9333333333334,2,0,0.20428327688507472,0.0,2471.55,,0.0,0,1,1,0.20428327688507472
ORD_2391767551,2705.0,2705.0,2,0,0.1754467036352434,0.0,2517.8166666666666,,0.0,0,1,1,0.1754467036352434
ORD_2395557493,1913.6833333333334,1913.6833333333334,2,0,0.18381654923750881,0.0,1829.85,,0.0,0,1,1,0.18381654923750881
ORD_2397237365,1993.8833333333334,1993.8833333333334,2,0,0.37423620572918836,0.0,1817.5,,0.0,0,1,1,0.37423620572918836
ORD_2400159311,1936.4,1936.4,2,0,0.322617572126971,0.0,1790.0333333333333,,0.0,0,1,1,0.322617572126971
ORD_2402065216,2314.516666666667,2314.516666666667,2,0,0.40060919846476223,0.0,2168.0,,0.0,0,1,1,0.40060919846476223
ORD_2409543243,2833.1,2833.1,2,0,0.49842339957408266,0.0,2576.983333333333,,0.0,0,1,1,0.49842339957408266
ORD_2410238628,2838.4333333333334,2838.4333333333334,2,0,0.34820851878383613,0.0,2692.55,,0.0,0,1,1,0.34820851878383613
ORD_2413412851,3101.866666666667,3101.866666666667,2,0,0.47537504298486927,0.0,2901.616666666667,,0.0,0,1,1,0.47537504298486927
ORD_2413763292,1895.9833333333333,1895.9833333333333,2,0,0.2867113810775411,0.0,1760.0333333333333,,0.0,0,1,1,0.2867113810775411
ORD_2417738927,2683.2166666666667,2683.2166666666667,2,0,0.35546887131738647,0.0,2464.4,,0.0,0,1,1,0.35546887131738647
ORD_2418077440,2601.3,2601.3,2,0,0.3112482220428247,0.0,2463.0666666666666,,0.0,0,1,1,0.3112482220428247
ORD_2422234341,3033.616666666667,3033.616666666667,2,0,0.1580017251135883,0.0,2824.133333333333,,0.0,0,1,1,0.1580017251135883
ORD_2424782396,2821.483333333333,2821.483333333333,2,0,0.22181004081777314,0.0,2684.6833333333334,,0.0,0,1,1,0.22181004081777314
ORD_2426638250,4023.2833333333333,4023.283333333333,2,0,0.454848237550591,0.0,3754.85,,0.0,0,1,1,0.454848237550591
ORD_2427047253,4089.516666666667,4089.5166666666664,2,0,0.37794604904410056,0.0,3956.5666666666666,,0.0,0,1,1,0.37794604904410056
ORD_2427980312,3081.3166666666666,3081.3166666666666,2,0,0.24937391483078122,0.0,2948.116666666667,,0.0,0,1,1,0.24937391483078122
ORD_2428612806,2340.6666666666665,2340.6666666666665,2,0,0.4239817715750499,0.0,2200.65,,0.0,0,1,1,0.4239817715750499
ORD_2431286500,2738.4666666666667,2738.4666666666667,2,0,0.3631533461547825,0.0,2600.383333333333,,0.0,0,1,1,0.3631533461547825
ORD_2433858301,3131.55,3131.5499999999997,2,0,0.3813234127934516,0.0,2958.05,,0.0,0,1,1,0.3813234127934516
ORD_2435824095,2405.15,2405.15,2,0,0.4028092495963522,0.0,2235.8,,0.0,0,1,1,0.4028092495963522
ORD_2441591481,2799.4166666666665,2799.4166666666665,2,0,0.27136010478373473,0.0,2664.1833333333334,,0.0,0,1,1,0.27136010478373473
ORD_2443751560,3648.8166666666666,3648.8166666666666,2,0,0.4667083849101764,0.0,3438.883333333333,,0.0,0,1,1,0.4667083849101764
ORD_2446954532,2444.65,2444.65,2,0,0.26763204003299723,0.0,2297.733333333333,,0.0,0,1,1,0.26763204003299723
ORD_2447775215,2298.5333333333333,2298.5333333333333,2,0,0.3525436510238413,0.0,2149.883333333333,,0.0,0,1,1,0.3525436510238413
ORD_2447838682,2096.35,2096.35,2,0,0.22912840572105486,0.0,1949.6333333333334,,0.0,0,1,1,0.22912840572105486
ORD_2448188366,2446.866666666667,2446.866666666667,2,0,0.2326853390731003,0.0,2299.0833333333335,,0.0,0,1,1,0.2326853390731003
ORD_2449187198,4107.883333333333,4107.883333333333,2,0,0.23831007858872982,0.0,3994.6833333333334,,0.0,0,1,1,0.23831007858872982
ORD_2449236673,2075.85,2075.85,2,0,0.3234658894749942,0.0,1922.9333333333334,,0.0,0,1,1,0.3234658894749942
ORD_2449552291,2622.7166666666667,2622.7166666666667,2,0,0.3810425576533238,0.0,2488.3166666666666,,0.0,0,1,1,0.3810425576533238
ORD_2453942642,2609.3333333333335,2609.3333333333335,2,0,0.26358584568216653,0.0,2477.233333333333,,0.0,0,1,1,0.26358584568216653
ORD_2455214178,2198.55,2198.55,2,0,0.34719853236602904,0.0,2043.3166666666666,,0.0,0,1,1,0.34719853236602904
ORD_2456909805,3092.9333333333334,3092.9333333333334,2,0,0.36945510195283876,0.0,2941.8,,0.0,0,1,1,0.36945510195283876
ORD_2457296214,2707.9,2707.9,2,0,0.47768258305944333,0.0,2615.7166666666667,,0.0,0,1,1,0.47768258305944333
ORD_2457616318,2593.133333333333,2593.133333333333,2,0,0.25691570043962264,0.0,2416.383333333333,,0.0,0,1,1,0.25691570043962264
ORD_2458443226,2624.95,2624.95,2,0,0.3435811475774142,0.0,2474.8333333333335,,0.0,0,1,1,0.3435811475774142
ORD_2463885434,2547.483333333333,2547.483333333333,2,0,0.36781398635254403,0.0,2423.483333333333,,0.0,0,1,1,0.36781398635254403
ORD_2464185370,2142.65,2142.65,2,0,0.33762708172901157,0.0,2006.0333333333333,,0.0,0,1,1,0.33762708172901157
ORD_2465882332,3682.9333333333334,3682.9333333333334,2,0,0.456035949605387,0.0,3498.2833333333333,,0.0,0,1,1,0.456035949605387
ORD_2467592463,2625.2833333333333,2625.2833333333333,2,0,0.3410933423059099,0.0,2456.5833333333335,,0.0,0,1,1,0.3410933423059099
ORD_2469238971,2752.633333333333,2752.633333333333,2,0,0.20889693505612808,0.0,2628.5833333333335,,0.0,0,1,1,0.20889693505612808
ORD_2471108653,2979.6,2979.6,2,0,0.23225712623618383,0.0,2841.733333333333,,0.0,0,1,1,0.23225712623618383
ORD_2477245957,2346.9666666666667,2346.9666666666667,2,0,0.3654078313851922,0.0,2253.85,,0.0,0,1,1,0.3654078313851922
ORD_2477349931,2805.0833333333335,2805.083333333333,2,0,0.2459285226226197,0.0,2478.7,,0.0,0,1,1,0.2459285226226197
ORD_2478045163,4554.016666666666,4554.016666666666,2,0,0.46146442151800054,0.0,4372.25,,0.0,0,1,1,0.46146442151800054
ORD_2479891811,2286.95,2286.95,2,0,0.374946253015297,0.0,2095.8333333333335,,0.0,0,1,1,0.374946253015297
ORD_2480372120,2725.5833333333335,2725.5833333333335,2,0,0.39774971718592345,0.0,2591.5666666666666,,0.0,0,1,1,0.39774971718592345
ORD_2482387074,3268.9666666666667,3268.9666666666667,2,0,0.48178323425343383,0.0,3077.3,,0.0,0,1,1,0.48178323425343383
ORD_2489557637,2799.05,2799.05,2,0,0.16009003054607812,0.0,2581.483333333333,,0.0,0,1,1,0.16009003054607812
ORD_2491315848,2595.6833333333334,2595.6833333333334,2,0,0.21365600580450875,0.0,2417.5666666666666,,0.0,0,1,1,0.21365600580450875
ORD_2493212590,3082.5,3082.5,2,0,0.19467964314679645,0.0,2951.516666666667,,0.0,0,1,1,0.19467964314679645
ORD_2493968822,3567.4666666666667,3567.4666666666667,2,0,0.3467586709523097,0.0,3403.9333333333334,,0.0,0,1,1,0.3467586709523097
ORD_2494225998,2377.7,2377.7,2,0,0.37673662222596066,0.0,2264.85,,0.0,0,1,1,0.37673662222596066
ORD_2497554245,2091.883333333333,2091.883333333333,2,0,0.2564594902520058,0.0,1880.6166666666666,,0.0,0,1,1,0.2564594902520058
ORD_2499895184,2489.25,2489.25,2,0,0.35902380235010545,0.0,2376.233333333333,,0.0,0,1,1,0.35902380235010545
ORD_2500268326,2218.5833333333335,2218.5833333333335,2,0,0.315952372009165,0.0,2077.883333333333,,0.0,0,1,1,0.315952372009165
ORD_2500801280,2482.65,2482.65,2,0,0.19238850958988715,0.0,2352.9,,0.0,0,1,1,0.19238850958988715
ORD_2503884668,3251.55,3251.55,2,0,0.38623118205163687,0.0,3099.3333333333335,,0.0,0,1,1,0.38623118205163687
ORD_2513544771,2704.6833333333334,2704.6833333333334,2,0,0.26001811672346115,0.0,2541.133333333333,,0.0,0,1,1,0.26001811672346115
ORD_2514454704,2686.7833333333333,2686.7833333333333,2,0,0.3056815150706855,0.0,2533.0,,0.0,0,1,1,0.3056815150706855
ORD_2515338139,3138.133333333333,3138.133333333333,2,0,0.30854329537729436,0.0,2999.7,,0.0,0,1,1,0.30854329537729436
ORD_2518614407,2621.883333333333,2621.883333333333,2,0,0.3329286200123321,0.0,2439.7,,0.0,0,1,1,0.3329286200123321
ORD_2520519348,2194.4666666666667,2194.4666666666667,2,0,0.4127274660509767,0.0,1996.3833333333334,,0.0,0,1,1,0.4127274660509767
ORD_2521159783,2317.5,2317.5,2,0,0.3118015102481122,0.0,2131.6833333333334,,0.0,0,1,1,0.3118015102481122
ORD_2523666858,4268.666666666667,4268.666666666667,2,0,0.43118850538809933,0.0,4116.616666666667,,0.0,0,1,1,0.43118850538809933
ORD_2524643052,4661.516666666666,4661.516666666666,2,0,0.3112828085279827,0.0,4521.283333333334,,0.0,0,1,1,0.3112828085279827
ORD_2526074327,1876.7333333333333,1876.7333333333333,2,0,0.40240133565415087,0.0,1736.4333333333334,,0.0,0,1,1,0.40240133565415087
ORD_2526784638,2033.6,2033.6000000000001,2,0,0.3373000262260687,0.0,1837.8666666666666,,0.0,0,1,1,0.3373000262260687
ORD_2527711801,2542.366666666667,2542.366666666667,2,0,0.2955645002687784,0.0,2455.616666666667,,0.0,0,1,1,0.2955645002687784
ORD_2530547501,2607.6666666666665,2607.6666666666665,2,0,0.5107886999872172,0.0,2466.6666666666665,,0.0,1,1,1,0.5107886999872172
ORD_2535744981,2831.35,2831.35,2,0,0.25039880857776914,0.0,2726.6833333333334,,0.0,0,1,1,0.25039880857776914
ORD_2536006116,3227.5,3227.5,2,0,0.39206300025819774,0.0,3001.9166666666665,,0.0,0,1,1,0.39206300025819774
ORD_2536262660,2535.0,2535.0,2,0,0.3099868507560815,0.0,2342.8333333333335,,0.0,0,1,1,0.3099868507560815
ORD_2536664815,3089.0,3089.0,2,0,0.36382324376820974,0.0,2973.9166666666665,,0.0,0,1,1,0.36382324376820974
ORD_2537603268,2264.75,2264.75,2,0,0.4240129521286382,0.0,2086.516666666667,,0.0,0,1,1,0.4240129521286382
ORD_2539011314,2178.0333333333333,2178.0333333333333,2,0,0.27668691939211215,0.0,2038.95,,0.0,0,1,1,0.27668691939211215
ORD_2539609314,4315.983333333334,4315.983333333334,2,0,0.3180464861232859,0.0,4114.05,,0.0,0,1,1,0.3180464861232859
ORD_2542028750,2148.1666666666665,2148.1666666666665,2,0,0.2695864690821631,0.0,2001.3833333333334,,0.0,0,1,1,0.2695864690821631
ORD_2543321172,3497.5333333333333,3497.5333333333333,2,0,0.3530535806187218,0.0,3284.1666666666665,,0.0,0,1,1,0.3530535806187218
ORD_2545079172,2920.883333333333,2920.883333333333,2,0,0.33693574432392026,0.0,2802.6666666666665,,0.0,0,1,1,0.33693574432392026
ORD_2548912898,3974.05,3974.0499999999997,2,0,0.24010769869528567,0.0,3803.9166666666665,,0.0,0,1,1,0.24010769869528567
ORD_2549927680,2566.133333333333,2566.133333333333,2,0,0.34108386158162735,0.0,2422.8333333333335,,0.0,0,1,1,0.34108386158162735
ORD_2552030118,2121.0,2121.0,2,0,0.2238095238095238,0.0,1977.7,,0.0,0,1,1,0.2238095238095238
ORD_2553084533,2671.1666666666665,2671.1666666666665,2,0,0.3130467336369876,0.0,2476.866666666667,,0.0,0,1,1,0.3130467336369876
ORD_2553323648,2660.3,2660.3,2,0,0.24864990164016587,0.0,2533.0666666666666,,0.0,0,1,1,0.24864990164016587
ORD_2553924258,3081.0,3081.0,2,0,0.4774748458292762,0.0,2931.883333333333,,0.0,0,1,1,0.4774748458292762
ORD_2555646676,3416.0333333333333,3416.0333333333333,2,0,0.29468389262399863,0.0,3267.133333333333,,0.0,0,1,1,0.29468389262399863
ORD_2555876064,2890.516666666667,2890.5166666666664,2,0,0.2507279552098529,0.0,2676.616666666667,,0.0,0,1,1,0.2507279552098529
ORD_2557569848,2214.0333333333333,2214.0333333333333,2,0,0.3586290480420349,0.0,2084.266666666667,,0.0,0,1,1,0.3586290480420349
ORD_2559817085,2810.383333333333,2810.383333333333,2,0,0.1872045924933135,0.0,2669.4666666666667,,0.0,0,1,1,0.1872045924933135
ORD_2568776469,3505.25,3505.25,2,0,0.3699308180586263,0.0,3352.483333333333,,0.0,0,1,1,0.3699308180586263
ORD_2569606276,2547.3,2547.3,2,0,0.26022978578625733,0.0,2353.7166666666667,,0.0,0,1,1,0.26022978578625733
ORD_2571159341,2576.3333333333335,2576.3333333333335,2,0,0.3617609005045931,0.0,2368.75,,0.0,0,1,1,0.3617609005045931
ORD_2571268736,1796.05,1796.05,2,0,0.2773493685216633,0.0,1647.4666666666667,,0.0,0,1,1,0.2773493685216633
ORD_2571590584,2388.5833333333335,2388.5833333333335,2,0,0.20343299724383349,0.0,2236.2166666666667,,0.0,0,1,1,0.20343299724383349
ORD_2572554548,2290.8166666666666,2290.8166666666666,2,0,0.2696563816397355,0.0,2161.5,,0.0,0,1,1,0.2696563816397355
ORD_2572744014,2657.383333333333,2657.383333333333,2,0,0.4457204141919056,0.0,2490.133333333333,,0.0,0,1,1,0.4457204141919056
ORD_2574038928,2019.7166666666667,2019.7166666666667,2,0,0.32247922563395853,0.0,1827.9333333333334,,0.0,0,1,1,0.32247922563395853
ORD_2574149754,2017.2333333333333,2017.2333333333331,2,0,0.3935340482839533,0.0,1818.1166666666666,,0.0,0,1,1,0.3935340482839533
ORD_2574897117,3862.866666666667,3862.866666666667,2,0,0.36430198643494466,0.0,3617.4166666666665,,0.0,0,1,1,0.36430198643494466
ORD_2582712916,2878.4,2878.4,2,0,0.29239044839725775,0.0,2773.3,,0.0,0,1,1,0.29239044839725775
ORD_2589966171,4137.533333333334,4137.533333333333,2,0,0.3326821133364485,0.0,3982.133333333333,,0.0,0,1,1,0.3326821133364485
ORD_2591798006,2087.8166666666666,2087.8166666666666,2,0,0.3490807781653881,0.0,1930.2666666666667,,0.0,0,1,1,0.3490807781653881
ORD_2592619747,3158.35,3158.35,2,0,0.4039767600170976,0.0,3038.016666666667,,0.0,0,1,1,0.4039767600170976
ORD_2592715440,2247.35,2247.35,2,0,0.2960820521948072,0.0,2094.516666666667,,0.0,0,1,1,0.2960820521948072
ORD_2593007067,2188.1666666666665,2188.1666666666665,2,0,0.25453576053012417,0.0,2099.2166666666667,,0.0,0,1,1,0.25453576053012417
ORD_2596285757,3093.75,3093.75,2,0,0.38885925925925924,0.0,2954.3333333333335,,0.0,0,1,1,0.38885925925925924
ORD_2598960688,2356.0333333333333,2356.0333333333333,2,0,0.37484613969808017,0.0,2196.1666666666665,,0.0,0,1,1,0.37484613969808017
ORD_2601850853,2959.383333333333,2959.3833333333337,2,0,0.4501613511823972,0.0,2844.4666666666667,,0.0,0,1,1,0.4501613511823972
ORD_2602028581,3183.3333333333335,3183.333333333333,2,0,0.516455497382199,0.0,3048.3333333333335,,0.0,1,1,1,0.516455497382199
ORD_2616445345,2459.983333333333,2459.983333333333,2,0,0.33503614523133624,0.0,2308.883333333333,,0.0,0,1,1,0.33503614523133624
ORD_2618374196,2287.25,2287.25,2,0,0.36855029693591285,0.0,2110.9,,0.0,0,1,1,0.36855029693591285
ORD_2621200452,3445.483333333333,3445.483333333333,2,0,0.16744143298714745,0.0,3293.45,,0.0,0,1,1,0.16744143298714745
ORD_2621355901,3439.2166666666667,3439.2166666666667,2,0,0.3666629513503559,0.0,3339.2166666666667,,0.0,0,1,1,0.3666629513503559
ORD_2623162871,3341.7833333333333,3341.7833333333333,2,0,0.24227583076900058,0.0,3138.5333333333333,,0.0,0,1,1,0.24227583076900058
ORD_2623715577,2999.3,2999.3,2,0,0.44452038809055444,0.0,2902.516666666667,,0.0,0,1,1,0.44452038809055444
ORD_2626323718,1986.6166666666666,1986.6166666666666,2,0,0.2995629084624613,0.0,1813.8666666666666,,0.0,0,1,1,0.2995629084624613
ORD_2626953102,2542.3166666666666,2542.3166666666666,2,0,0.3678731340837425,0.0,2390.483333333333,,0.0,0,1,1,0.3678731340837425
ORD_2631392788,3009.5666666666666,3009.5666666666666,2,0,0.3386589431479615,0.0,2806.883333333333,,0.0,0,1,1,0.3386589431479615
ORD_2631780768,3421.1,3421.1,2,0,0.40456773162628,0.0,3286.366666666667,,0.0,0,1,1,0.40456773162628
ORD_2632474099,2885.2833333333333,2885.2833333333333,2,0,0.40078097471652124,0.0,2748.116666666667,,0.0,0,1,1,0.40078097471652124
ORD_2633432596,2873.15,2873.1499999999996,2,0,0.2594945153113018,0.0,2750.0,,0.0,0,1,1,0.2594945153113018
ORD_2633995724,2237.35,2237.35,2,0,0.25247875090322636,0.0,2096.5,,0.0,0,1,1,0.25247875090322636
ORD_2639386264,4964.55,4964.55,2,0,0.4349202512480151,0.0,4846.0,,0.0,0,1,1,0.4349202512480151
ORD_2647845024,2010.35,2010.35,2,0,0.30412614718830056,0.0,1870.2833333333333,,0.0,0,1,1,0.30412614718830056
ORD_2648086419,2543.45,2543.45,2,0,0.20236293223770865,0.0,2422.7166666666667,,0.0,0,1,1,0.20236293223770865
ORD_2650809879,2773.366666666667,2773.366666666667,2,0,0.32186512181343974,0.0,2530.9166666666665,,0.0,0,1,1,0.32186512181343974
ORD_2654672491,2284.8333333333335,2284.833333333333,2,0,0.23811364796848786,0.0,2154.1833333333334,,0.0,0,1,1,0.23811364796848786
ORD_2656639790,2230.5833333333335,2230.5833333333335,2,0,0.2619718309859155,0.0,2021.65,,0.0,0,1,1,0.2619718309859155
ORD_2658428835,3572.1833333333334,3572.1833333333334,2,0,0.31051037880661214,0.0,3415.4,,0.0,0,1,1,0.31051037880661214
ORD_2658839940,3685.3166666666666,3685.3166666666666,2,0,0.3967320763932543,0.0,3501.8,,0.0,0,1,1,0.3967320763932543
ORD_2660422332,2634.6,2634.6,2,0,0.1981768263366988,0.0,2445.1666666666665,,0.0,0,1,1,0.1981768263366988
ORD_2660526569,3194.9,3194.9,2,0,0.5269752835247843,0.0,3003.4166666666665,,0.0,1,1,1,0.5269752835247843
ORD_2663867773,2246.2166666666667,2246.2166666666667,2,0,0.4498527153064783,0.0,2029.2,,0.0,0,1,1,0.4498527153064783
ORD_2666713492,2568.7,2568.7000000000003,2,0,0.43634912601705145,0.0,2447.866666666667,,0.0,0,1,1,0.43634912601705145
ORD_2669779103,2628.4333333333334,2628.4333333333334,2,0,0.3513816849073592,0.0,2478.65,,0.0,0,1,1,0.3513816849073592
ORD_2676585355,3230.2833333333333,3230.2833333333333,2,0,0.2029594927173571,0.0,3072.95,,0.0,0,1,1,0.2029594927173571
ORD_2676941297,2763.3166666666666,2763.3166666666666,2,0,0.30147950228891607,0.0,2616.5666666666666,,0.0,0,1,1,0.30147950228891607
ORD_2678695436,2316.8,2316.8,2,0,0.3445629028545119,0.0,2180.4,,0.0,0,1,1,0.3445629028545119
ORD_2683899352,4436.316666666667,4436.316666666667,2,0,0.38463965977781867,0.0,4253.633333333333,,0.0,0,1,1,0.38463965977781867
ORD_2686680012,2175.0833333333335,2175.0833333333335,2,0,0.3576184820504961,0.0,2066.383333333333,,0.0,0,1,1,0.3576184820504961
ORD_2687113064,2015.6333333333334,2015.6333333333334,2,0,0.20632886272304815,0.0,1835.0166666666667,,0.0,0,1,1,0.20632886272304815
ORD_2687363089,3280.7,3280.7,2,0,0.2958210138080288,0.0,3145.0666666666666,,0.0,0,1,1,0.2958210138080288
ORD_2689099674,2435.733333333333,2435.7333333333336,2,0,0.2517106415590103,0.0,2248.383333333333,,0.0,0,1,1,0.2517106415590103
ORD_2690446477,2867.9166666666665,2867.9166666666665,2,0,0.24112160395176524,0.0,2678.8333333333335,,0.0,0,1,1,0.24112160395176524
ORD_2693713015,3116.7166666666667,3116.7166666666667,2,0,0.36083913092303327,0.0,2955.6833333333334,,0.0,0,1,1,0.36083913092303327
ORD_2695196378,2154.55,2154.55,2,0,0.4529638826359719,0.0,2030.1166666666666,,0.0,0,1,1,0.4529638826359719
ORD_2696039608,3173.2833333333333,3173.2833333333333,2,0,0.3281879441377753,0.0,3026.383333333333,,0.0,0,1,1,0.3281879441377753
ORD_2696432952,3094.2166666666667,3094.2166666666667,2,0,0.4308791131842739,0.0,2971.5,,0.0,0,1,1,0.4308791131842739
ORD_2702602424,1963.7666666666667,1963.7666666666667,2,0,0.32940946819886957,0.0,1834.35,,0.0,0,1,1,0.32940946819886957
ORD_2702812447,4514.866666666667,4514.866666666667,2,0,0.18113860874444426,0.0,4363.633333333333,,0.0,0,1,1,0.18113860874444426
ORD_2703458655,2994.766666666667,2994.7666666666664,2,0,0.5182763264806385,0.0,2793.4666666666667,,0.0,1,1,1,0.5182763264806385
ORD_2704377041,2111.233333333333,2111.2333333333336,2,0,0.186589197467515,0.0,1958.85,,0.0,0,1,1,0.186589197467515
ORD_2706218343,2503.4333333333334,2503.4333333333334,2,0,0.21968496598005408,0.0,2354.016666666667,,0.0,0,1,1,0.21968496598005408
ORD_2714388423,2149.35,2149.35,2,0,0.3634587200781632,0.0,2040.0166666666667,,0.0,0,1,1,0.3634587200781632
ORD_2715689338,2495.383333333333,2495.383333333333,2,0,0.261195674679241,0.0,2299.9166666666665,,0.0,0,1,1,0.261195674679241
ORD_2716321135,2896.75,2896.75,2,0,0.42014326400276175,0.0,2745.0666666666666,,0.0,0,1,1,0.42014326400276175
ORD_2719563608,3139.15,3139.1499999999996,2,0,0.5338175408417354,0.0,2974.766666666667,,0.0,1,1,1,0.5338175408417354
ORD_2721096211,2980.4,2980.4,2,0,0.4572764282199257,0.0,2837.883333333333,,0.0,0,1,1,0.4572764282199257
ORD_2725699305,3707.1,3707.1,2,0,0.5105113610818879,0.0,3581.133333333333,,0.0,1,1,1,0.5105113610818879
ORD_2727055284,3595.85,3595.85,2,0,0.4902642397949488,0.0,3409.0333333333333,,0.0,0,1,1,0.4902642397949488
ORD_2728041375,3279.6,3279.6,2,0,0.2575720616335326,0.0,3139.133333333333,,0.0,0,1,1,0.2575720616335326
ORD_2731244586,3026.016666666667,3026.016666666667,2,0,0.35651378875419276,0.0,2903.5333333333333,,0.0,0,1,1,0.35651378875419276
ORD_2731317958,2604.05,2604.05,2,0,0.25450740193160654,0.0,2388.0666666666666,,0.0,0,1,1,0.25450740193160654
ORD_2733569794,2736.5,2736.5,2,0,0.41956270174797494,0.0,2605.516666666667,,0.0,0,1,1,0.41956270174797494
ORD_2734484520,3518.133333333333,3518.133333333333,2,0,0.36735389979534605,0.0,3333.65,,0.0,0,1,1,0.36735389979534605
ORD_2735803984,2821.983333333333,2821.983333333333,2,0,0.359640678246387,0.0,2640.9166666666665,,0.0,0,1,1,0.359640678246387
ORD_2735901319,2565.15,2565.15,2,0,0.36767180606722155,0.0,2468.6666666666665,,0.0,0,1,1,0.36767180606722155
ORD_2736164245,2808.766666666667,2808.766666666667,2,0,0.38391702170584957,0.0,2679.9166666666665,,0.0,0,1,1,0.38391702170584957
ORD_2741085065,1962.9166666666667,1962.9166666666667,2,0,0.319626406283167,0.0,1799.65,,0.0,0,1,1,0.319626406283167
ORD_2746630616,3244.1833333333334,3244.1833333333334,2,0,0.3353437691047053,0.0,3116.1,,0.0,0,1,1,0.3353437691047053
ORD_2757375298,2973.15,2973.15,2,0,0.16401796074870087,0.0,2850.983333333333,,0.0,0,1,1,0.16401796074870087
ORD_2758043514,1949.1,1949.1,2,0,0.28206180630376415,0.0,1777.0666666666666,,0.0,0,1,1,0.28206180630376415
ORD_2766888091,3260.233333333333,3260.2333333333336,2,0,0.25074381179261196,0.0,3112.766666666667,,0.0,0,1,1,0.25074381179261196
ORD_2771013212,3655.0,3655.0,2,0,0.2906839945280438,0.0,3472.6833333333334,,0.0,0,1,1,0.2906839945280438
ORD_2772650772,3130.1833333333334,3130.1833333333334,2,0,0.34981444111367277,0.0,2948.7166666666667,,0.0,0,1,1,0.34981444111367277
ORD_2777609132,2371.6833333333334,2371.6833333333334,2,0,0.14526250693951553,0.0,2248.9,,0.0,0,1,1,0.14526250693951553
ORD_2777626569,3848.0,3848.0,2,0,0.4207770270270271,0.0,3718.8,,0.0,0,1,1,0.4207770270270271
ORD_2782324172,2168.5,2168.5,2,0,0.26532933671508724,0.0,1982.5333333333333,,0.0,0,1,1,0.26532933671508724
ORD_2784204244,2929.4666666666667,2929.4666666666667,2,0,0.23644804515042558,0.0,2725.35,,0.0,0,1,1,0.23644804515042558
ORD_2784441446,2374.5333333333333,2374.5333333333333,2,0,0.30443174799258804,0.0,2246.5833333333335,,0.0,0,1,1,0.30443174799258804
ORD_2787076303,2802.3,2802.3,2,0,0.20104913820790063,0.0,2683.5333333333333,,0.0,0,1,1,0.20104913820790063
ORD_2788806172,2299.5666666666666,2299.5666666666666,2,0,0.282988099207097,0.0,2176.9,,0.0,0,1,1,0.282988099207097
ORD_2790767388,2611.4333333333334,2611.4333333333334,2,0,0.3376242931723319,0.0,2442.5,,0.0,0,1,1,0.3376242931723319
ORD_2793114714,2288.5,2288.5,2,0,0.4568421819241133,0.0,2143.6,,0.0,0,1,1,0.4568421819241133
ORD_2797761530,3477.633333333333,3477.633333333333,2,0,0.29905395431759146,0.0,3338.4166666666665,,0.0,0,1,1,0.29905395431759146
ORD_2805374705,2783.0333333333333,2783.0333333333333,2,0,0.20441724257704422,0.0,2571.75,,0.0,0,1,1,0.20441724257704422
ORD_2806132435,2281.6,2281.6,2,0,0.1451101566152408,0.0,2120.0,,0.0,0,1,1,0.1451101566152408
ORD_2806866139,4039.5,4039.5,2,0,0.4766679044436193,0.0,3871.9166666666665,,0.0,0,1,1,0.4766679044436193
ORD_2813512161,1833.8833333333334,1833.8833333333332,2,0,0.13659538502085738,0.0,1750.6666666666667,,0.0,0,1,1,0.13659538502085738
ORD_2815228584,3824.983333333333,3824.9833333333336,2,0,0.32132166153229424,0.0,3590.8,,0.0,0,1,1,0.32132166153229424
ORD_2815859529,3113.766666666667,3113.766666666667,2,0,0.4061158511128002,0.0,2961.7833333333333,,0.0,0,1,1,0.4061158511128002
