case_id,cycle_time_min,document_intake_touch_count,declaration_touch_count,recheck_touch_count,document_intake_ratio,declaration_ratio,recheck_ratio,doc_to_decl_min,decl_to_release_min,multiple_doc_reviews_flag,multiple_declarations_flag,multiple_rechecks_flag,amendment_loop_depth,amendment_loop_index
ORD_2479891811,2286.95,4,1,0,0.15675171443771546,0.03236479444966732,0.0,58.233333333333334,2190.3,1,0,0,0,1.0
ORD_2480372120,2725.5833333333335,4,1,0,0.22798789250007642,0.01572140520377901,0.0,53.28333333333333,2642.616666666667,1,0,0,0,1.0
ORD_2482387074,3268.9666666666667,4,1,0,0.06897184635307793,0.007841417777279262,0.0,77.3,3126.0833333333335,1,0,0,0,1.0
ORD_2489557637,2799.05,4,1,0,0.14476340186849107,0.02462740334518259,0.0,49.95,2711.0333333333333,1,0,0,0,1.0
ORD_2491315848,2595.6833333333334,4,1,0,0.1819944651697369,0.013342665065718082,0.0,65.55,2464.4333333333334,1,0,0,0,1.0
ORD_2493212590,3082.5,4,1,0,0.1354690456880238,0.008029197080291971,0.0,32.833333333333336,2986.3,1,0,0,0,1.0
ORD_2493968822,3567.4666666666667,4,1,0,0.2631792868889221,0.0041158992375541935,0.0,74.4,3431.7166666666667,1,0,0,0,1.0
ORD_2494225998,2377.7,4,1,0,0.19143850499782705,0.005159047258555187,0.0,46.06666666666667,2295.0666666666666,1,0,0,0,1.0
ORD_2497554245,2091.883333333333,4,1,0,0.1722132368758615,0.01981468055101862,0.0,101.63333333333334,1942.9166666666667,1,0,0,0,1.0
ORD_2499895184,2489.25,4,1,0,0.2299822570385993,0.004606474507046969,0.0,44.71666666666667,2402.4,1,0,0,0,1.0
ORD_2500268326,2218.5833333333335,4,1,0,0.19117304586259998,0.008691732712316418,0.0,71.65,2116.4666666666667,1,0,0,0,1.0
ORD_2500801280,2482.65,4,1,0,0.11268872642807752,0.007310736511389039,0.0,47.75,2410.516666666667,1,0,0,0,1.0
ORD_2503884668,3251.55,4,1,0,0.12278759360920176,0.00976457381864034,0.0,54.4,3148.233333333333,1,0,0,0,1.0
ORD_2513544771,2704.6833333333334,4,1,0,0.13121067777497056,0.003222804887818044,0.0,76.91666666666667,2558.9333333333334,1,0,0,0,1.0
ORD_2514454704,2686.7833333333333,4,1,0,0.0805796274355332,0.0017431004857109183,0.0,85.78333333333333,2573.6833333333334,1,0,0,0,1.0
ORD_2515338139,3138.133333333333,4,1,0,0.09060588035350103,0.005411922161794698,0.0,33.18333333333333,3039.8,1,0,0,0,1.0
ORD_2518614407,2621.883333333333,4,1,0,0.16719533668546147,0.008181142054375671,0.0,49.583333333333336,2528.9,1,0,0,0,1.0
ORD_2520519348,2194.4666666666667,4,1,0,0.32214357322963816,0.01907828781480694,0.0,105.16666666666667,2057.4666666666667,1,0,0,0,1.0
ORD_2521159783,2317.5,4,1,0,0.22715569938870914,0.006853649766271125,0.0,77.31666666666666,2156.883333333333,1,0,0,0,1.0
ORD_2523666858,4268.666666666667,4,1,0,0.1661057316882711,0.0033695142901764793,0.0,69.61666666666666,4152.583333333333,1,0,0,0,1.0
ORD_2524643052,4661.516666666666,4,1,0,0.127569353322059,0.00382922582421315,0.0,47.416666666666664,4577.166666666667,1,0,0,0,1.0
ORD_2526074327,1876.7333333333333,4,1,0,0.23210543142339524,0.021846470818088166,0.0,44.95,1787.2666666666667,1,0,0,0,1.0
ORD_2526784638,2033.6,4,1,0,0.10565827432467872,0.012842578022554419,0.0,75.25,1918.95,1,0,0,0,1.0
ORD_2527711801,2542.366666666667,4,1,0,0.0927154488599861,0.0023403390541621326,0.0,27.866666666666667,2487.45,1,0,0,0,1.0
ORD_2530547501,2607.6666666666665,4,1,0,0.23809919468234694,0.007273424517448549,0.0,58.166666666666664,2503.5833333333335,1,0,0,0,1.0
ORD_2535744981,2831.35,4,1,0,0.07526444982075688,0.002972669103666684,0.0,39.63333333333333,2751.2833333333333,1,0,0,0,1.0
ORD_2536006116,3227.5,4,1,0,0.21414923831655047,0.007033307513555383,0.0,103.33333333333333,3061.0,1,0,0,0,1.0
ORD_2536262660,2535.0,4,1,0,0.21094017094017095,0.0062656147271531884,0.0,77.3,2391.883333333333,1,0,0,0,1.0
ORD_2536664815,3089.0,4,1,0,0.2524657386424949,0.004413510305384698,0.0,27.633333333333333,3030.0333333333333,1,0,0,0,1.0
ORD_2537603268,2264.75,4,1,0,0.19351657651690768,0.022703020936821576,0.0,40.28333333333333,2151.2833333333333,1,0,0,0,1.0
ORD_2539011314,2178.0333333333333,4,1,0,0.21543900460660229,0.005249384000857042,0.0,54.38333333333333,2072.4,1,0,0,0,1.0
ORD_2539609314,4315.983333333334,4,1,0,0.12307353673747583,0.007653721245448121,0.0,35.56666666666667,4200.15,1,0,0,0,1.0
ORD_2542028750,2148.1666666666665,4,1,0,0.18023120490340602,0.004678407944759097,0.0,48.916666666666664,2045.45,1,0,0,0,1.0
ORD_2543321172,3497.5333333333333,4,1,0,0.14198101519165887,0.01244686731601319,0.0,114.15,3337.45,1,0,0,0,1.0
ORD_2545079172,2920.883333333333,4,1,0,0.2098280771227882,0.005591915687605918,0.0,47.65,2835.9166666666665,1,0,0,0,1.0
ORD_2548912898,3974.05,4,1,0,0.2063721728044019,0.010929236756793028,0.0,76.11666666666666,3864.5,1,0,0,0,1.0
ORD_2549927680,2566.133333333333,4,1,0,0.1868310298243791,0.006111659565624026,0.0,59.03333333333333,2480.633333333333,1,0,0,0,1.0
ORD_2552030118,2121.0,4,1,0,0.11889046047461889,0.00884016973125884,0.0,71.91666666666667,2021.8333333333333,1,0,0,0,1.0
ORD_2553084533,2671.1666666666665,4,1,0,0.14402570662007863,0.006819741685905035,0.0,89.76666666666667,2538.866666666667,1,0,0,0,1.0
ORD_2553323648,2660.3,4,1,0,0.15230738387901113,0.007486624315553384,0.0,44.03333333333333,2575.1833333333334,1,0,0,0,1.0
ORD_2553924258,3081.0,4,1,0,0.38572974142594396,0.008547008547008546,0.0,46.55,2980.8333333333335,1,0,0,0,1.0
ORD_2555646676,3416.0333333333333,4,1,0,0.1878348181614153,0.004044652179428382,0.0,85.73333333333333,3290.516666666667,1,0,0,0,1.0
ORD_2555876064,2890.516666666667,4,1,0,0.2034584359197606,0.01790913965784664,0.0,73.01666666666667,2757.75,1,0,0,0,1.0
ORD_2557569848,2214.0333333333333,4,1,0,0.10873820026798754,0.005307056503214345,0.0,41.483333333333334,2127.366666666667,1,0,0,0,1.0
ORD_2559817085,2810.383333333333,4,1,0,0.08146575496818347,0.006048996874684949,0.0,50.03333333333333,2707.016666666667,1,0,0,0,1.0
ORD_2568776469,3505.25,4,1,0,0.2276775313220645,0.014506811211753798,0.0,54.266666666666666,3412.383333333333,1,0,0,0,1.0
ORD_2569606276,2547.3,4,1,0,0.18535966186419606,0.011214488543425064,0.0,101.23333333333333,2399.0,1,0,0,0,1.0
ORD_2571159341,2576.3333333333335,4,1,0,0.2384978651830767,0.006876698149825332,0.0,100.08333333333333,2418.516666666667,1,0,0,0,1.0
ORD_2571268736,1796.05,4,1,0,0.2308120597978898,0.012351178048124125,0.0,61.31666666666667,1689.9666666666667,1,0,0,0,1.0
ORD_2571590584,2388.5833333333335,4,1,0,0.13887590273174474,0.009287234413704078,0.0,65.58333333333333,2274.0666666666666,1,0,0,0,1.0
ORD_2572554548,2290.8166666666666,4,1,0,0.18638913342403365,0.006074980538236,0.0,50.6,2188.866666666667,1,0,0,0,1.0
ORD_2572744014,2657.383333333333,4,1,0,0.384356792082437,0.014243334608606212,0.0,54.06666666666667,2552.0,1,0,0,0,1.0
ORD_2574038928,2019.7166666666667,4,1,0,0.10650008664581667,0.00795491116740797,0.0,75.28333333333333,1870.5333333333333,1,0,0,0,1.0
ORD_2574149754,2017.2333333333333,4,1,0,0.3005436488920469,0.019440818282466087,0.0,51.733333333333334,1899.2666666666667,1,0,0,0,1.0
ORD_2574897117,3862.866666666667,4,1,0,0.14845192689367137,0.009000224358421207,0.0,122.91666666666667,3680.0,1,0,0,0,1.0
ORD_2582712916,2878.4,4,1,0,0.07973758569575691,0.003688391699092088,0.0,46.583333333333336,2799.75,1,0,0,0,1.0
ORD_2589966171,4137.533333333334,4,1,0,0.1404580829157469,0.009063371090665937,0.0,39.0,4026.9166666666665,1,0,0,0,1.0
ORD_2591798006,2087.8166666666666,4,1,0,0.18682994196489155,0.020651557847512155,0.0,46.11666666666667,1991.55,1,0,0,0,1.0
ORD_2592619747,3158.35,4,1,0,0.18100168336842554,0.003994701874924143,0.0,51.81666666666667,3070.6666666666665,1,0,0,0,1.0
ORD_2592715440,2247.35,4,1,0,0.1830229677916954,0.014075837467832485,0.0,43.35,2155.483333333333,1,0,0,0,1.0
ORD_2593007067,2188.1666666666665,4,1,0,0.09365526696625791,0.003328509406657019,0.0,28.016666666666666,2135.2833333333333,1,0,0,0,1.0
ORD_2596285757,3093.75,4,1,0,0.24408350168350168,0.004325925925925926,0.0,47.38333333333333,2992.55,1,0,0,0,1.0
ORD_2598960688,2356.0333333333333,4,1,0,0.2835556938922766,0.007682404040689861,0.0,58.083333333333336,2232.6,1,0,0,0,1.0
ORD_2601850853,2959.383333333333,4,1,0,0.20367982068336307,0.0027257930987874724,0.0,28.116666666666667,2875.4333333333334,1,0,0,0,1.0
ORD_2602028581,3183.3333333333335,4,1,0,0.380476439790576,0.003486910994764398,0.0,52.2,3067.733333333333,1,0,0,0,1.0
ORD_2616445345,2459.983333333333,4,1,0,0.10540044309243288,0.007825256268673907,0.0,79.43333333333334,2345.6833333333334,1,0,0,0,1.0
ORD_2618374196,2287.25,4,1,0,0.19030859474623818,0.0173935220606988,0.0,56.766666666666666,2162.516666666667,1,0,0,0,1.0
ORD_2621200452,3445.483333333333,4,1,0,0.07165903187264487,0.003923010317855744,0.0,54.3,3330.4,1,0,0,0,1.0
ORD_2621355901,3439.2166666666667,4,1,0,0.13263194622806548,0.007632551986159639,0.0,30.566666666666666,3372.5833333333335,1,0,0,0,1.0
ORD_2623162871,3341.7833333333333,4,1,0,0.12899300273805903,0.008054581635553872,0.0,116.98333333333333,3186.0666666666666,1,0,0,0,1.0
ORD_2623715577,2999.3,4,1,0,0.27939296947065423,0.0032563153624734663,0.0,30.7,2929.5,1,0,0,0,1.0
ORD_2626323718,1986.6166666666666,4,1,0,0.15189140666291936,0.006803862513318289,0.0,51.55,1881.2333333333333,1,0,0,0,1.0
ORD_2626953102,2542.3166666666666,4,1,0,0.1952222054687654,0.012206714348461706,0.0,43.583333333333336,2458.0833333333335,1,0,0,0,1.0
ORD_2631392788,3009.5666666666666,4,1,0,0.29368569118477744,0.006030768549182053,0.0,93.41666666666667,2851.1666666666665,1,0,0,0,1.0
ORD_2631780768,3421.1,4,1,0,0.14332134888388726,0.006966570206463808,0.0,36.583333333333336,3320.866666666667,1,0,0,0,1.0
ORD_2632474099,2885.2833333333333,4,1,0,0.17405569643651406,0.004852209777202701,0.0,60.05,2787.6666666666665,1,0,0,0,1.0
ORD_2633432596,2873.15,4,1,0,0.16147782051058943,0.0033180771394926596,0.0,43.65,2791.25,1,0,0,0,1.0
ORD_2633995724,2237.35,4,1,0,0.097481395400809,0.007970739192944033,0.0,48.35,2140.016666666667,1,0,0,0,1.0
ORD_2639386264,4964.55,4,1,0,0.15681515276644745,0.002282852087970377,0.0,68.41666666666667,4870.016666666666,1,0,0,0,1.0
ORD_2647845024,2010.35,4,1,0,0.20634881156680843,0.007345321295628457,0.0,75.01666666666667,1899.0,1,0,0,0,1.0
ORD_2648086419,2543.45,4,1,0,0.10962144593629389,0.009265630016971699,0.0,36.3,2453.3,1,0,0,0,1.0
ORD_2650809879,2773.366666666667,4,1,0,0.16508815999807694,0.009945793920746144,0.0,56.38333333333333,2581.2833333333333,1,0,0,0,1.0
ORD_2654672491,2284.8333333333335,4,1,0,0.14500692975417612,0.011561747756947993,0.0,54.916666666666664,2196.3166666666666,1,0,0,0,1.0
ORD_2656639790,2230.5833333333335,4,1,0,0.16484477154705418,0.005521724511525385,0.0,84.18333333333334,2085.65,1,0,0,0,1.0
ORD_2658428835,3572.1833333333334,4,1,0,0.18220416085400618,0.003993822638815664,0.0,60.0,3464.2166666666667,1,0,0,0,1.0
ORD_2658839940,3685.3166666666666,4,1,0,0.096861870757375,0.007326371772665398,0.0,87.46666666666667,3565.5333333333333,1,0,0,0,1.0
ORD_2660422332,2634.6,4,1,0,0.11911991700194843,0.014821984361952478,0.0,41.63333333333333,2508.35,1,0,0,0,1.0
ORD_2660526569,3194.9,4,1,0,0.2583961939340824,0.008555301678717122,0.0,73.95,3041.3,1,0,0,0,1.0
ORD_2663867773,2246.2166666666667,4,1,0,0.2047071742856507,0.017050892983015885,0.0,120.53333333333333,2086.633333333333,1,0,0,0,1.0
ORD_2666713492,2568.7,4,1,0,0.35898833391728624,0.007636807204682005,0.0,51.35,2479.25,1,0,0,0,1.0
ORD_2669779103,2628.4333333333334,4,1,0,0.3087580688115861,0.008325618556047328,0.0,38.916666666666664,2521.616666666667,1,0,0,0,1.0
ORD_2676585355,3230.2833333333333,4,1,0,0.1546923128518138,0.0046693530495261,0.0,76.93333333333334,3112.7,1,0,0,0,1.0
ORD_2676941297,2763.3166666666666,4,1,0,0.22687712229868695,0.008769654823008583,0.0,33.916666666666664,2675.4666666666667,1,0,0,0,1.0
ORD_2678695436,2316.8,4,1,0,0.1898739640883978,0.01063967541436464,0.0,35.6,2220.2166666666667,1,0,0,0,1.0
ORD_2683899352,4436.316666666667,4,1,0,0.166425600817495,0.004076204358721011,0.0,63.916666666666664,4284.6,1,0,0,0,1.0
ORD_2686680012,2175.0833333333335,4,1,0,0.16527336117390137,0.0068886249568982025,0.0,45.43333333333333,2087.6833333333334,1,0,0,0,1.0
ORD_2687113064,2015.6333333333334,4,1,0,0.15567480857960275,0.008632522449519587,0.0,73.13333333333334,1875.75,1,0,0,0,1.0
ORD_2687363089,3280.7,4,1,0,0.11314658457036608,0.004724601457006127,0.0,48.266666666666666,3181.6666666666665,1,0,0,0,1.0
ORD_2689099674,2435.733333333333,4,1,0,0.15986287497262971,0.007677359316838186,0.0,68.0,2285.516666666667,1,0,0,0,1.0
ORD_2690446477,2867.9166666666665,4,1,0,0.09877669620804883,0.006822606421618481,0.0,38.81666666666667,2781.4,1,0,0,0,1.0
ORD_2693713015,3116.7166666666667,4,1,0,0.3090538654460089,0.005481195488842424,0.0,72.11666666666666,2983.25,1,0,0,0,1.0
ORD_2695196378,2154.55,4,1,0,0.24153535541064255,0.0033572362364917654,0.0,32.833333333333336,2053.133333333333,1,0,0,0,1.0
ORD_2696039608,3173.2833333333333,4,1,0,0.14440353576999637,0.007752222986706724,0.0,52.96666666666667,3073.7,1,0,0,0,1.0
ORD_2696432952,3094.2166666666667,4,1,0,0.1009517756244176,0.005354074536904871,0.0,42.28333333333333,3000.65,1,0,0,0,1.0
ORD_2702602424,1963.7666666666667,4,1,0,0.30186037037665714,0.008147607489009216,0.0,38.583333333333336,1875.9333333333334,1,0,0,0,1.0
ORD_2702812447,4514.866666666667,4,1,0,0.08082926036944613,0.00455532093971029,0.0,75.55,4411.733333333334,1,0,0,0,1.0
ORD_2703458655,2994.766666666667,4,1,0,0.390364302171566,0.00806406731743152,0.0,64.03333333333333,2863.25,1,0,0,0,1.0
ORD_2704377041,2111.233333333333,4,1,0,0.12343495902868781,0.004886559199204256,0.0,63.2,2017.5,1,0,0,0,1.0
ORD_2706218343,2503.4333333333334,4,1,0,0.1166331571308736,0.005046402939962451,0.0,63.55,2384.2,1,0,0,0,1.0
ORD_2714388423,2149.35,4,1,0,0.2090476965904421,0.005753677468381914,0.0,59.43333333333333,2064.5833333333335,1,0,0,0,1.0
ORD_2715689338,2495.383333333333,4,1,0,0.08352758093278922,0.01236950902666925,0.0,88.78333333333333,2340.1666666666665,1,0,0,0,1.0
ORD_2716321135,2896.75,4,1,0,0.20139236500676044,0.004752452461091453,0.0,50.13333333333333,2778.983333333333,1,0,0,0,1.0
ORD_2719563608,3139.15,4,1,0,0.1805371942510977,0.004502280341281345,0.0,66.91666666666667,3028.0333333333333,1,0,0,0,1.0
ORD_2721096211,2980.4,4,1,0,0.33451326443877777,0.002879926631772022,0.0,72.91666666666667,2856.55,1,0,0,0,1.0
ORD_2725699305,3707.1,4,1,0,0.13954303903320653,0.007544082076735633,0.0,43.11666666666667,3625.2166666666667,1,0,0,0,1.0
ORD_2727055284,3595.85,4,1,0,0.3098757363812914,0.005714921367687751,0.0,56.583333333333336,3478.383333333333,1,0,0,0,1.0
ORD_2728041375,3279.6,4,1,0,0.1340966378013579,0.0025460422002683255,0.0,57.0,3173.4166666666665,1,0,0,0,1.0
ORD_2731244586,3026.016666666667,4,1,0,0.2727678300956703,0.00805239010580466,0.0,34.25,2965.4333333333334,1,0,0,0,1.0
ORD_2731317958,2604.05,4,1,0,0.14904347714777622,0.006125074403333269,0.0,87.91666666666667,2440.633333333333,1,0,0,0,1.0
ORD_2733569794,2736.5,4,1,0,0.1644375418722212,0.01326511967842134,0.0,38.05,2652.366666666667,1,0,0,0,1.0
ORD_2734484520,3518.133333333333,4,1,0,0.15971537936784658,0.005765367998180854,0.0,70.7,3397.05,1,0,0,0,1.0
ORD_2735803984,2821.983333333333,4,1,0,0.18131456009071634,0.0021320702342914853,0.0,74.85,2664.5666666666666,1,0,0,0,1.0
ORD_2735901319,2565.15,4,1,0,0.1036456607475846,0.005542235996595391,0.0,41.93333333333333,2496.516666666667,1,0,0,0,1.0
ORD_2736164245,2808.766666666667,4,1,0,0.19210685591540771,0.012371978211077222,0.0,28.116666666666667,2724.5833333333335,1,0,0,0,1.0
ORD_2741085065,1962.9166666666667,4,1,0,0.19002334960730205,0.003710464869454468,0.0,42.9,1843.95,1,0,0,0,1.0
ORD_2746630616,3244.1833333333334,4,1,0,0.1017873013752819,0.00624194070413201,0.0,57.38333333333333,3151.883333333333,1,0,0,0,1.0
ORD_2757375298,2973.15,4,1,0,0.06539080324459468,0.008234812684638626,0.0,41.15,2890.483333333333,1,0,0,0,1.0
ORD_2758043514,1949.1,4,1,0,0.1657688163767893,0.007978041147196142,0.0,101.18333333333334,1806.2,1,0,0,0,1.0
ORD_2766888091,3260.233333333333,4,1,0,0.15715132863700962,0.004657130880202848,0.0,58.333333333333336,3145.1,1,0,0,0,1.0
ORD_2771013212,3655.0,4,1,0,0.22695850433196538,0.012635658914728681,0.0,44.733333333333334,3536.9666666666667,1,0,0,0,1.0
ORD_2772650772,3130.1833333333334,4,1,0,0.11269307974506286,0.014104605161572005,0.0,25.85,3038.25,1,0,0,0,1.0
ORD_2777609132,2371.6833333333334,4,1,0,0.1243701730838153,0.013548745265317881,0.0,37.083333333333336,2309.1,1,0,0,0,1.0
ORD_2777626569,3848.0,4,1,0,0.09320859320859322,0.0034606722106722107,0.0,68.93333333333334,3748.1833333333334,1,0,0,0,1.0
ORD_2782324172,2168.5,4,1,0,0.22600876181692411,0.007762662362616247,0.0,71.35,2039.7,1,0,0,0,1.0
ORD_2784204244,2929.4666666666667,4,1,0,0.10099107914978836,0.00818692822356743,0.0,59.85,2766.75,1,0,0,0,1.0
ORD_2784441446,2374.5333333333333,4,1,0,0.2188991521140996,0.0045552810376775785,0.0,46.18333333333333,2277.8,1,0,0,0,1.0
ORD_2787076303,2802.3,4,1,0,0.07626473492012513,0.008308651226968323,0.0,37.6,2718.9,1,0,0,0,1.0
ORD_2788806172,2299.5666666666666,4,1,0,0.08676997115398552,0.006776639076927537,0.0,41.9,2209.2166666666667,1,0,0,0,1.0
ORD_2790767388,2611.4333333333334,4,1,0,0.18762365495321853,0.004422858455765033,0.0,74.21666666666667,2488.3166666666666,1,0,0,0,1.0
ORD_2793114714,2288.5,4,1,0,0.32420799650426047,0.005848080984633311,0.0,75.4,2176.2833333333333,1,0,0,0,1.0
ORD_2797761530,3477.633333333333,4,1,0,0.1930671241936566,0.002540041599171851,0.0,56.21666666666667,3362.266666666667,1,0,0,0,1.0
ORD_2805374705,2783.0333333333333,4,1,0,0.10609526775341055,0.00804278305446096,0.0,116.81666666666666,2612.65,1,0,0,0,1.0
ORD_2806132435,2281.6,4,1,0,0.13294763908368398,0.022111676016830298,0.0,44.016666666666666,2195.516666666667,1,0,0,0,1.0
ORD_2806866139,4039.5,4,1,0,0.33844535214754295,0.00502950035070347,0.0,67.68333333333334,3917.8,1,0,0,0,1.0
ORD_2813512161,1833.8833333333334,4,1,0,0.0854198285968755,0.0028718657130133688,0.0,31.65,1763.0166666666667,1,0,0,0,1.0
ORD_2815228584,3824.983333333333,4,1,0,0.16536891228284217,0.002034867254323548,0.0,83.65,3625.15,1,0,0,0,1.0
ORD_2815859529,3113.766666666667,4,1,0,0.17786603577660492,0.014917623885326454,0.0,42.083333333333336,3024.5333333333333,1,0,0,0,1.0
ORD_2816364565,2559.2833333333333,4,1,0,0.1888484406441908,0.0029435323690877005,0.0,35.68333333333333,2455.0,1,0,0,0,1.0
ORD_2816889017,2257.6666666666665,4,1,0,0.08154436734091244,0.008002362320980363,0.0,50.81666666666667,2158.95,1,0,0,0,1.0
ORD_2816980838,2459.2166666666667,4,1,0,0.1292552506556966,0.01032171490921906,0.0,88.41666666666667,2277.133333333333,1,0,0,0,1.0
ORD_2818958609,3413.5833333333335,4,1,0,0.14299733906208043,0.0037790200913019067,0.0,71.55,3298.4333333333334,1,0,0,0,1.0
ORD_2822082328,2238.8166666666666,4,1,0,0.2883368446128535,0.013094715214138422,0.0,50.166666666666664,2145.266666666667,1,0,0,0,1.0
ORD_2823867965,2779.55,4,1,0,0.18634910926828682,0.0130836526296223,0.0,46.4,2687.6833333333334,1,0,0,0,1.0
ORD_2830652759,2358.633333333333,4,1,0,0.131304851679645,0.012521375372744104,0.0,38.13333333333333,2281.5666666666666,1,0,0,0,1.0
ORD_2832825734,3337.15,4,1,0,0.15230561007646246,0.0041402594029835834,0.0,45.5,3242.55,1,0,0,0,1.0
ORD_2833624527,2127.85,4,1,0,0.1633652121468462,0.009438321936853318,0.0,50.266666666666666,2000.3833333333334,1,0,0,0,1.0
ORD_2835839310,3360.5333333333333,4,1,0,0.19376388668465322,0.024822448817647995,0.0,130.26666666666668,3169.5,1,0,0,0,1.0
ORD_2845424695,2679.3,4,1,0,0.19361400365767176,0.002096318690205153,0.0,69.06666666666666,2563.5333333333333,1,0,0,0,1.0
ORD_2847781397,2371.616666666667,4,1,0,0.12392390563399086,0.00846117627216315,0.0,40.36666666666667,2265.3333333333335,1,0,0,0,1.0
ORD_2848808421,2057.25,4,1,0,0.1749179730222384,0.007769271276380281,0.0,60.53333333333333,1951.9,1,0,0,0,1.0
ORD_2849963626,2729.5333333333333,4,1,0,0.15804288889431647,0.012816598685978068,0.0,47.8,2601.633333333333,1,0,0,0,1.0
ORD_2852135736,2930.2166666666667,4,1,0,0.10814331135922826,0.024133596491727007,0.0,51.55,2814.766666666667,1,0,0,0,1.0
ORD_2852374812,2219.866666666667,4,1,0,0.14503123310709354,0.01681031893807436,0.0,51.96666666666667,2135.0833333333335,1,0,0,0,1.0
ORD_2853075892,2728.9666666666667,4,1,0,0.12303191684276099,0.008941113241886428,0.0,76.73333333333333,2591.4166666666665,1,0,0,0,1.0
ORD_2853231207,3401.8333333333335,4,1,0,0.1416834060065651,0.0019940228308265155,0.0,38.983333333333334,3321.2,1,0,0,0,1.0
ORD_2854100547,3061.1666666666665,4,1,0,0.21678553928240865,0.0050960962595960144,0.0,70.1,2954.3,1,0,0,0,1.0
ORD_2854220202,3363.4666666666667,4,1,0,0.21896555141520654,0.009950051534131452,0.0,38.1,3289.883333333333,1,0,0,0,1.0
ORD_2857613441,2325.75,4,1,0,0.14565910638145402,0.009667132466229533,0.0,57.31666666666667,2210.616666666667,1,0,0,0,1.0
ORD_2860175682,2723.3166666666666,4,1,0,0.2560909185490732,0.0034088335913928483,0.0,93.01666666666667,2565.8333333333335,1,0,0,0,1.0
ORD_2860768835,2272.0333333333333,4,1,0,0.06640894353075806,0.0034477193703144025,0.0,30.483333333333334,2190.366666666667,1,0,0,0,1.0
ORD_2865861981,2876.15,4,1,0,0.15885240106855808,0.009868516361571314,0.0,93.18333333333334,2711.366666666667,1,0,0,0,1.0
ORD_2867551162,2885.2166666666667,4,1,0,0.24054808131105115,0.01832329172274757,0.0,36.416666666666664,2761.516666666667,1,0,0,0,1.0
ORD_2870073308,2722.5,4,1,0,0.15592898683807777,0.004701561065197429,0.0,57.25,2606.55,1,0,0,0,1.0
ORD_2871210447,2465.75,4,1,0,0.08467335834262733,0.01746595018419007,0.0,24.4,2419.483333333333,1,0,0,0,1.0
ORD_2871562447,2974.766666666667,4,1,0,0.09348072117701109,0.0071826361731452334,0.0,48.5,2885.2166666666667,1,0,0,0,1.0
ORD_2871961650,3884.4,4,1,0,0.2994499364981293,0.014970136958088765,0.0,39.75,3806.8,1,0,0,0,1.0
ORD_2872604354,3401.4166666666665,4,1,0,0.09515152999975501,0.002969351005708406,0.0,49.05,3282.7,1,0,0,0,1.0
ORD_2872639406,2775.866666666667,4,1,0,0.11366420097026754,0.007619242038522503,0.0,33.63333333333333,2701.05,1,0,0,0,1.0
ORD_2873836324,2604.2166666666667,4,1,0,0.37264564520361204,0.0044351148457949605,0.0,41.15,2503.55,1,0,0,0,1.0
ORD_2874130029,2739.383333333333,4,1,0,0.2017364005280994,0.0051532279162585255,0.0,39.38333333333333,2604.35,1,0,0,0,1.0
ORD_2875537603,3040.9166666666665,4,1,0,0.14257214107588173,0.006834561946781399,0.0,90.36666666666666,2897.5666666666666,1,0,0,0,1.0
ORD_2876006404,1744.8,4,1,0,0.14460110041265473,0.010364129604157113,0.0,73.81666666666666,1600.8,1,0,0,0,1.0
ORD_2885374809,2100.016666666667,4,1,0,0.24408536440186981,0.015063372512916562,0.0,65.81666666666666,1986.2333333333333,1,0,0,0,1.0
ORD_2886466897,2593.25,4,1,0,0.16877149008644238,0.007371702175519779,0.0,30.866666666666667,2536.516666666667,1,0,0,0,1.0
ORD_2886984904,3325.85,4,1,0,0.18421355944094495,0.003177132662828049,0.0,75.9,3175.65,1,0,0,0,1.0
ORD_2889716821,2212.6666666666665,4,1,0,0.2490283217836698,0.01094456161494426,0.0,46.983333333333334,2099.5666666666666,1,0,0,0,1.0
ORD_2891128577,3884.3166666666666,4,1,0,0.14966167365345254,0.005230435211684595,0.0,52.05,3780.016666666667,1,0,0,0,1.0
ORD_2892393028,2828.2,4,1,0,0.273189071965679,0.009794215402022488,0.0,73.51666666666667,2710.233333333333,1,0,0,0,1.0
ORD_2894872945,2370.233333333333,4,1,0,0.13862207658880277,0.007502777504324469,0.0,72.66666666666667,2237.55,1,0,0,0,1.0
ORD_2897098057,3110.6,4,1,0,0.1171746072569065,0.009665873679247304,0.0,79.55,2962.2166666666667,1,0,0,0,1.0
ORD_2898535853,2931.1,4,1,0,0.15093309678960118,0.005703205849908453,0.0,86.18333333333334,2734.6833333333334,1,0,0,0,1.0
ORD_2900063330,2185.616666666667,4,1,0,0.13512586074105704,0.03284351479750185,0.0,114.86666666666666,2035.6166666666666,1,0,0,0,1.0
ORD_2900791423,2749.383333333333,4,1,0,0.19097615829004078,0.004958687705727952,0.0,60.81666666666667,2654.0,1,0,0,0,1.0
ORD_2901265326,3173.633333333333,4,1,0,0.14225545904273756,0.005650726296883698,0.0,49.43333333333333,3067.3,1,0,0,0,1.0
ORD_2902061261,1672.6666666666667,4,1,0,0.17913511359107212,0.01335193304105221,0.0,57.75,1577.4666666666667,1,0,0,0,1.0
ORD_2904034627,3504.4166666666665,4,1,0,0.11282429315387724,0.003381447221363517,0.0,58.833333333333336,3411.0833333333335,1,0,0,0,1.0
ORD_2905219151,2441.516666666667,4,1,0,0.24198756237584565,0.009502290243086606,0.0,68.31666666666666,2288.0833333333335,1,0,0,0,1.0
