case_id,total_duration_min,document_intake_duration_min,declaration_duration_min,inspection_duration_min,hold_duration_min,recheck_duration_min,release_duration_min,inspection_touch_count,hold_touch_count,release_touch_count,document_intake_ratio,declaration_ratio,inspection_ratio,hold_ratio,recheck_ratio,release_ratio,inspection_heavy_flag,hold_heavy_flag
ORD_1841200592,3702.866666666667,368.4,9.683333333333334,852.8833333333333,0.0,0.0,1019.0666666666666,2,0,3,0.099490484849576,0.0026150910105683886,0.2303305547053634,0.0,0.0,0.27521019750463604,0,1
ORD_1843712459,3365.65,311.56666666666666,32.06666666666667,1194.1166666666668,0.0,0.0,901.9333333333333,2,0,3,0.09257250952020164,0.009527629630730073,0.3547952599547388,0.0,0.0,0.26798191533086724,0,1
ORD_1849697415,2648.9,360.9666666666667,11.3,1218.0500000000002,0.0,0.0,453.6,2,0,3,0.13627040155032907,0.00426592170334856,0.459832383253426,0.0,0.0,0.17124089244592094,0,1
ORD_1853154046,2387.7,433.3,14.3,856.5166666666667,0.0,0.0,855.3666666666666,2,0,3,0.18147170917619468,0.005989027097206517,0.3587203864248719,0.0,0.0,0.35823875137859307,0,1
ORD_1856737729,2285.6666666666665,374.95,20.266666666666666,607.3833333333333,0.0,0.0,948.7833333333333,2,0,3,0.1640440425842205,0.008866851392737348,0.26573574449467696,0.0,0.0,0.4151013562782558,0,1
ORD_1858000474,2368.6666666666665,387.5,11.95,516.2666666666667,0.0,0.0,747.9833333333333,2,0,3,0.16359414579228823,0.005045032367013791,0.21795665634674924,0.0,0.0,0.3157824373768646,0,1
ORD_1860883405,2699.25,401.56666666666666,13.016666666666667,746.9666666666667,0.0,0.0,977.2833333333334,2,0,3,0.14876971998394617,0.004822327189651447,0.27673119076286623,0.0,0.0,0.3620573616127937,0,1
ORD_1861560847,1863.55,378.06666666666666,28.583333333333332,687.0833333333333,0.0,0.0,552.75,2,0,3,0.20287444214894512,0.015338109164408432,0.36869594769838926,0.0,0.0,0.2966113063776126,0,1
ORD_1863819919,2313.383333333333,302.1166666666667,9.466666666666667,755.0833333333334,0.0,0.0,723.65,2,0,3,0.13059516004697305,0.004092130573546682,0.3263978444269937,0.0,0.0,0.31281024185356227,0,1
ORD_1864550205,3254.0166666666664,658.9,44.516666666666666,1480.75,0.0,0.0,819.9166666666666,2,0,3,0.20248820688277566,0.013680528167751652,0.4550529857970406,0.0,0.0,0.25197064141240827,0,1
ORD_1873268152,2426.6666666666665,284.35,11.016666666666667,422.8833333333333,0.0,0.0,681.4,2,0,3,0.11717719780219782,0.004539835164835165,0.1742651098901099,0.0,0.0,0.2807967032967033,0,1
ORD_1876233784,2906.8166666666666,976.5166666666667,80.53333333333333,1387.4833333333333,0.0,0.0,609.1333333333333,2,0,3,0.33594023244213317,0.027704992288242004,0.47732055111834826,0.0,0.0,0.20955340607422782,0,1
ORD_1876284463,2759.2833333333333,415.8833333333334,17.316666666666666,488.9166666666667,0.0,0.0,1497.0166666666667,2,0,3,0.15072150377211477,0.006275784171010589,0.17718972921712764,0.0,0.0,0.5425382194651993,0,1
ORD_1880082504,2576.983333333333,339.5833333333333,9.616666666666667,811.6,0.0,0.0,482.8833333333333,2,0,3,0.13177552564691275,0.003731753536111345,0.31494188941850615,0.0,0.0,0.1873831805922946,0,1
ORD_1888274453,1777.7833333333333,395.75,25.116666666666667,424.95,0.0,0.0,461.01666666666665,2,0,3,0.22260867934787704,0.014128080849747345,0.23903362801991243,0.0,0.0,0.25932106462167304,0,1
ORD_1889767299,3502.2166666666667,472.56666666666666,26.616666666666667,1295.8833333333332,0.0,0.0,912.45,2,0,3,0.13493358967891764,0.007599948603979384,0.3700180361961234,0.0,0.0,0.26053499450348117,0,1
ORD_1905443980,4283.35,438.4,14.466666666666667,1819.3166666666666,0.0,0.0,1364.4,2,0,3,0.10234979630429453,0.0033774187649075293,0.4247415379706693,0.0,0.0,0.31853572554192394,0,1
ORD_1906850298,3838.35,702.5333333333333,65.45,2039.8833333333332,0.0,0.0,697.2833333333333,2,0,3,0.18303003460688402,0.017051597691716495,0.5314479746071445,0.0,0.0,0.18166225939097094,1,1
ORD_1907732884,3041.5833333333335,247.13333333333333,17.833333333333332,887.2,0.0,0.0,782.5166666666667,2,0,3,0.08125154113811336,0.005863174333543384,0.291690183292693,0.0,0.0,0.2572728019945752,0,1
ORD_1909180196,2486.65,408.41666666666663,45.4,523.7833333333333,0.0,0.0,737.1833333333334,2,0,3,0.16424372817512178,0.01825749502342509,0.21063814100630698,0.0,0.0,0.2964564105657545,0,1
ORD_1911610482,2772.383333333333,591.2833333333333,32.38333333333333,921.1500000000001,0.0,0.0,845.4499999999999,2,0,3,0.21327618234611614,0.01168068388811071,0.33225924745856456,0.0,0.0,0.3049542210973711,0,1
ORD_1915739039,2826.6,540.85,7.716666666666667,826.6166666666667,0.0,0.0,899.9166666666666,2,0,3,0.19134295620179723,0.002730017217387203,0.2924420387273285,0.0,0.0,0.3183742541097667,0,1
ORD_1922381761,2638.7833333333333,851.7166666666667,22.633333333333333,1312.5666666666666,0.0,0.0,744.8,2,0,3,0.3227687002216931,0.008577185192670865,0.49741358075375647,0.0,0.0,0.28225129005160204,0,1
ORD_1922437700,2661.8333333333335,866.9166666666666,28.333333333333332,1076.0833333333333,0.0,0.0,639.3000000000001,2,0,3,0.3256840523448751,0.010644292780664954,0.40426397846096046,0.0,0.0,0.24017281322396847,0,1
ORD_1922502899,3537.5833333333335,898.4666666666667,8.516666666666667,1261.25,0.0,0.0,1018.8,2,0,3,0.25397752703116533,0.00240748156698311,0.35652870368189205,0.0,0.0,0.28799321570752157,0,1
ORD_1923969372,2759.633333333333,279.43333333333334,24.716666666666665,862.1666666666666,0.0,0.0,983.3333333333334,2,0,3,0.10125741342448877,0.008956503883366147,0.31242073222287986,0.0,0.0,0.35632753143533563,0,1
ORD_1924256563,2617.6,315.4,22.383333333333333,773.3833333333333,0.0,0.0,831.7666666666667,2,0,3,0.12049205378973105,0.008551090057049715,0.2954551242868786,0.0,0.0,0.3177592705786471,0,1
ORD_1926250704,2342.0166666666664,371.71666666666664,30.65,490.1833333333333,0.0,0.0,1253.6499999999999,2,0,3,0.15871649077362102,0.013087011905693812,0.20929967762825485,0.0,0.0,0.5352865408017307,0,1
ORD_1927067901,2911.6166666666663,379.23333333333335,22.766666666666666,386.2,0.0,0.0,1100.7166666666667,2,0,3,0.13024837289707325,0.007819252763355983,0.13264108713944717,0.0,0.0,0.3780431260983303,0,1
ORD_1928390966,1992.55,593.9833333333333,21.233333333333334,691.0833333333334,0.0,0.0,683.4166666666667,2,0,3,0.2981020969779094,0.010656361613677617,0.346833621908275,0.0,0.0,0.34298595601950604,0,1
ORD_1928682344,2668.366666666667,565.0666666666666,17.333333333333332,1259.9666666666667,0.0,0.0,700.7833333333333,2,0,3,0.21176499981261943,0.006495858889957651,0.4721864811182871,0.0,0.0,0.26262632571735517,0,1
ORD_1932298761,1686.2666666666667,516.6833333333334,9.833333333333334,521.1166666666667,0.0,0.0,460.7166666666667,2,0,3,0.3064066577053847,0.005831422471732427,0.3090357397011149,0.0,0.0,0.27321696845101606,0,1
ORD_1933889715,2378.3,454.29999999999995,41.85,730.0666666666666,0.0,0.0,624.2666666666667,2,0,3,0.1910187949375604,0.01759660261531346,0.3069699645404981,0.0,0.0,0.2624844076300999,0,1
ORD_1934324607,2585.9,264.18333333333334,9.416666666666666,680.1,0.0,0.0,850.2333333333333,2,0,3,0.10216301223300721,0.003641543240909032,0.2630032097142194,0.0,0.0,0.3287959060030679,0,1
ORD_1936598845,3044.3333333333335,174.61666666666667,12.883333333333333,887.3166666666667,0.0,0.0,1214.0,2,0,3,0.05735793277126902,0.004231906273951603,0.2914650169714223,0.0,0.0,0.3987736778714551,0,1
ORD_1940245296,2567.5666666666666,492.2,30.15,724.6166666666667,0.0,0.0,665.0333333333333,2,0,3,0.1916990146312332,0.01174263569917042,0.28221922183130593,0.0,0.0,0.25901307333792045,0,1
ORD_1940677142,1910.6833333333334,298.2833333333333,35.583333333333336,555.45,0.0,0.0,526.2833333333333,2,0,3,0.15611343236712866,0.01862335464624349,0.2907075130189025,0.0,0.0,0.2754424682268996,0,1
ORD_1942025660,2433.45,318.76666666666665,79.6,460.2,0.0,0.0,795.7666666666667,2,0,3,0.13099371947920305,0.03271076044299246,0.18911422055106947,0.0,0.0,0.32701171861623074,0,1
ORD_1942421566,2494.9,642.1500000000001,62.1,820.2333333333333,0.0,0.0,678.9000000000001,2,0,3,0.25738506553368873,0.024890777185458336,0.3287640119176453,0.0,0.0,0.27211511483426193,0,1
ORD_1944761598,2697.9833333333336,268.2166666666667,16.966666666666665,464.0,0.0,0.0,1032.5666666666666,2,0,3,0.09941375965999295,0.006288647693647723,0.171980306278146,0.0,0.0,0.3827179560041759,0,1
ORD_1945243340,3437.0666666666666,604.9,24.166666666666668,1124.7333333333331,0.0,0.0,1433.8833333333332,2,0,3,0.17599309488711304,0.0070311893862983945,0.3272364031344557,0.0,0.0,0.41718228722166184,0,1
ORD_1947294917,2724.116666666667,690.6166666666667,45.75,1146.1333333333332,0.0,0.0,660.5166666666667,2,0,3,0.25351948949812475,0.016794434893268154,0.4207357736758704,0.0,0.0,0.2424700361585101,0,1
ORD_1950894523,2832.9,490.3,19.883333333333333,905.0333333333333,0.0,0.0,826.45,2,0,3,0.17307352889265418,0.0070187205101956765,0.3194723898949251,0.0,0.0,0.29173285325991033,0,1
ORD_1952270943,2368.8166666666666,354.23333333333335,22.2,1074.7833333333333,0.0,0.0,412.9666666666667,2,0,3,0.14954020643218485,0.009371767900991352,0.45372161909251457,0.0,0.0,0.17433458337144428,0,1
ORD_1954739263,3341.4666666666667,373.06666666666666,24.95,814.0666666666666,0.0,0.0,1243.8500000000001,2,0,3,0.11164757990503173,0.0074667810542276844,0.2436255536490962,0.0,0.0,0.37224671800806036,0,1
ORD_1954956696,2802.7666666666664,471.26666666666665,32.11666666666667,971.4666666666667,0.0,0.0,574.9166666666666,2,0,3,0.16814338213431967,0.01145891559530464,0.3466098973633196,0.0,0.0,0.20512469821485912,0,1
ORD_1955682105,2569.133333333333,366.65,9.666666666666666,647.5666666666666,0.0,0.0,1099.6333333333334,2,0,3,0.14271349612061135,0.003762617743986299,0.25205646521524766,0.0,0.0,0.4280172301943587,0,1
ORD_1956747227,2113.2833333333333,381.8833333333333,26.316666666666666,771.8,0.0,0.0,524.55,2,0,3,0.18070616812700616,0.01245297601678273,0.36521368802100995,0.0,0.0,0.24821565178986882,0,1
ORD_1957764099,2543.7833333333333,526.55,29.966666666666665,929.8499999999999,0.0,0.0,604.0,2,0,3,0.20699483053457118,0.011780353410602318,0.36553820752553606,0.0,0.0,0.2374416060068009,0,1
ORD_1963743323,2407.8333333333335,372.56666666666666,46.583333333333336,900.7333333333333,0.0,0.0,831.7,2,0,3,0.15473108603862393,0.019346577144043746,0.37408458503495534,0.0,0.0,0.34541427285941717,0,1
ORD_1964401094,2846.8166666666666,228.01666666666665,20.683333333333334,900.4333333333334,0.0,0.0,934.4666666666667,2,0,3,0.08009531113700097,0.0072654251239688775,0.31629480882154926,0.0,0.0,0.3282496823937849,0,1
ORD_1966324728,2828.483333333333,247.53333333333333,19.7,436.98333333333335,0.0,0.0,853.9166666666666,2,0,3,0.08751451013204957,0.006964863383792257,0.15449386891679287,0.0,0.0,0.30189913322216266,0,1
ORD_1972960641,3157.916666666667,334.51666666666665,26.183333333333334,844.7,0.0,0.0,1020.2666666666667,2,0,3,0.10592954215595723,0.008291331310199233,0.26748647578836254,0.0,0.0,0.32308220081804984,0,1
ORD_1973702072,2706.9,336.15,16.083333333333332,815.2666666666667,0.0,0.0,842.0,2,0,3,0.12418264435331929,0.005941606019185537,0.3011809326782174,0.0,0.0,0.31105692858989986,0,1
ORD_1976664489,2274.9833333333336,184.2,9.966666666666667,751.85,0.0,0.0,736.7166666666667,2,0,3,0.0809676261364552,0.0043809844760767476,0.33048593762591666,0.0,0.0,0.3238338742408369,0,1
ORD_1977776814,3184.0666666666666,433.25,32.55,1822.1333333333332,0.0,0.0,817.2333333333333,2,0,3,0.1360681309017818,0.010222775905027114,0.572266074830929,0.0,0.0,0.25666338644500747,1,1
ORD_1979948835,2535.85,530.2333333333333,22.433333333333334,1023.5833333333334,0.0,0.0,332.18333333333334,2,0,3,0.20909491229107927,0.008846474883503888,0.40364506312807674,0.0,0.0,0.13099486694139376,0,1
ORD_1982131544,2189.45,217.21666666666667,15.3,423.68333333333334,0.0,0.0,659.9333333333334,2,0,3,0.09921060844808818,0.0069880563611866,0.1935113080149505,0.0,0.0,0.3014151194744495,0,1
ORD_1984285276,2352.8,451.3833333333333,10.183333333333334,858.6333333333333,0.0,0.0,611.85,2,0,3,0.1918494276323246,0.004328176357248101,0.36494106313045444,0.0,0.0,0.26005185311118667,0,1
ORD_1986688022,3961.0833333333335,938.7166666666667,14.233333333333333,1850.4166666666667,0.0,0.0,1184.1333333333332,2,0,3,0.23698483159068437,0.003593293080596638,0.46714913849325734,0.0,0.0,0.2989417878105737,0,1
ORD_1989847931,2231.616666666667,259.6166666666667,18.866666666666667,677.4000000000001,0.0,0.0,521.5166666666667,2,0,3,0.11633569086686034,0.008454259617467158,0.3035467560886353,0.0,0.0,0.23369455626339647,0,1
ORD_1990503827,2094.883333333333,549.5166666666667,33.9,632.2666666666667,0.0,0.0,639.6166666666667,2,0,3,0.26231373266609914,0.016182285409688687,0.3018147390865044,0.0,0.0,0.30532328769302985,0,1
ORD_1990768801,3704.3166666666666,938.8166666666667,17.583333333333332,1302.85,0.0,0.0,1447.1,2,0,3,0.25343855591899545,0.004746714418763695,0.3517112917812102,0.0,0.0,0.39065234703656543,0,1
ORD_1991427150,2470.75,328.15000000000003,4.233333333333333,873.0500000000001,0.0,0.0,458.15,2,0,3,0.1328139228979055,0.0017133798779048197,0.3533542446625519,0.0,0.0,0.18542952544773852,0,1
ORD_1994267260,2349.75,416.6166666666667,21.183333333333334,843.4666666666667,0.0,0.0,592.7166666666667,2,0,3,0.1773025499166578,0.00901514345497748,0.3589601730680569,0.0,0.0,0.2522466929105933,0,1
ORD_1994582716,3501.9500000000003,644.1833333333333,15.366666666666667,1304.75,0.0,0.0,731.35,2,0,3,0.18394989458254207,0.004388031430107987,0.37257813503904963,0.0,0.0,0.20884078870343664,0,1
ORD_1997780522,3265.6666666666665,778.9333333333333,18.3,1415.8833333333332,0.0,0.0,533.5,2,0,3,0.23852199652954986,0.005603756251913851,0.4335663978769011,0.0,0.0,0.16336633663366337,0,1
ORD_2004916723,2674.9,745.4333333333334,20.966666666666665,968.1,0.0,0.0,846.8666666666667,2,0,3,0.27867708450160134,0.007838299251062344,0.36192007177838426,0.0,0.0,0.3165975052026867,0,1
ORD_2005193432,2965.7166666666667,693.0333333333333,29.716666666666665,1187.5333333333333,0.0,0.0,895.15,2,0,3,0.23368157218884697,0.010020062604317112,0.400420359328549,0.0,0.0,0.3018326093187144,0,1
ORD_2007682298,2258.45,328.6,16.9,479.95,0.0,0.0,797.5833333333334,2,0,3,0.14549801855254713,0.007483008257875977,0.21251300670814055,0.0,0.0,0.3531551875548865,0,1
ORD_2010914058,3105.4666666666667,677.7166666666666,9.2,1219.0333333333333,0.0,0.0,705.1166666666667,2,0,3,0.21823343780859555,0.002962517710703705,0.3925443304280623,0.0,0.0,0.22705658838177836,0,1
ORD_2011425962,2964.3333333333335,391.65,24.233333333333334,560.85,0.0,0.0,737.1,2,0,3,0.13212076914427076,0.008174969076801979,0.1891993702912403,0.0,0.0,0.2486562464860002,0,1
ORD_2019268768,2678.2166666666667,487.56666666666666,18.883333333333333,1043.5666666666666,0.0,0.0,504.3,2,0,3,0.182049000267591,0.007050711605359287,0.38964982917737545,0.0,0.0,0.18829693888346102,0,1
ORD_2023582594,3246.8,830.0666666666666,10.716666666666667,1128.55,0.0,0.0,480.8666666666667,2,0,3,0.2556568518746663,0.0033006858034577632,0.3475883947271159,0.0,0.0,0.14810480062420434,0,1
ORD_2027351907,2547.6,292.31666666666666,14.883333333333333,589.8,0.0,0.0,698.8333333333334,2,0,3,0.11474197937928508,0.005842099754016852,0.2315120113047574,0.0,0.0,0.27431046213429633,0,1
ORD_2033861106,2374.8166666666666,264.56666666666666,46.36666666666667,576.3666666666666,0.0,0.0,625.3833333333333,2,0,3,0.11140509091929904,0.019524314157584096,0.24269943644772576,0.0,0.0,0.2633396262167606,0,1
ORD_2037164725,2218.1,527.2166666666667,11.783333333333333,976.7666666666667,0.0,0.0,436.6,2,0,3,0.23768841200426793,0.0053123544174443595,0.4403618712712081,0.0,0.0,0.19683512916460036,0,1
ORD_2042473378,4297.566666666667,580.6500000000001,47.65,706.4666666666667,0.0,0.0,1014.1166666666667,2,0,3,0.13511134207729958,0.011087669766612114,0.1643875991840344,0.0,0.0,0.2359746212973233,0,1
ORD_2045053114,2050.0833333333335,253.51666666666665,14.583333333333334,631.0166666666667,0.0,0.0,615.6333333333333,2,0,3,0.12366163977074102,0.007113531970245112,0.3078004959148002,0.0,0.0,0.30029673590504447,0,1
ORD_2051031137,2704.4333333333334,725.8333333333334,18.816666666666666,1077.0666666666666,0.0,0.0,801.1333333333333,2,0,3,0.26838647652619774,0.0069577114121257685,0.3982596477388978,0.0,0.0,0.29622964761564347,0,1
ORD_2051127204,2186.9,400.6166666666667,23.766666666666666,520.35,0.0,0.0,845.3166666666667,2,0,3,0.183189293825354,0.010867742771350617,0.23793954913347662,0.0,0.0,0.3865364976298261,0,1
ORD_2053328796,3772.2166666666667,260.1166666666667,6.916666666666667,1106.1833333333334,0.0,0.0,629.55,2,0,3,0.06895591893360668,0.0018335814927562487,0.2932449090499397,0.0,0.0,0.16689126199007656,0,1
ORD_2055535400,3944.783333333333,1267.0166666666667,15.0,1953.8833333333332,0.0,0.0,774.3,2,0,3,0.3211878979411628,0.0038024902085877135,0.49530814958151487,0.0,0.0,0.19628454456729774,0,1
ORD_2056049353,3038.5,239.36666666666667,11.166666666666666,856.8166666666667,0.0,0.0,743.5,2,0,3,0.07877790576490593,0.003675058965498327,0.28198672590642315,0.0,0.0,0.24469310515056772,0,1
ORD_2056836448,4386.783333333334,819.3333333333334,11.95,1323.3666666666668,0.0,0.0,1637.3833333333332,2,0,3,0.18677314813055884,0.0027240916844916735,0.3016713081339022,0.0,0.0,0.3732537508500913,0,1
ORD_2060129026,2894.4666666666667,767.5166666666667,12.133333333333333,1408.5,0.0,0.0,632.1333333333333,2,0,3,0.26516687011999907,0.004191906396112122,0.48661814496625744,0.0,0.0,0.21839371674689637,0,1
ORD_2060697347,4412.233333333334,454.93333333333334,16.066666666666666,777.4333333333334,0.0,0.0,1968.4333333333334,2,0,3,0.10310726993888204,0.003641390981135781,0.17619950591914904,0.0,0.0,0.4461308332137164,0,1
ORD_2062209333,3262.0666666666666,1166.4333333333334,55.65,1299.9333333333334,0.0,0.0,810.0666666666666,2,0,3,0.3575749524841103,0.017059737180928247,0.39849992847070365,0.0,0.0,0.2483292800065398,0,1
ORD_2062312640,2394.55,306.98333333333335,36.05,459.29999999999995,0.0,0.0,1050.3833333333334,2,0,3,0.12820084497435147,0.015055020776346285,0.19181056983566847,0.0,0.0,0.4386558365176477,0,1
ORD_2066458969,3079.583333333333,333.8833333333333,10.383333333333333,600.4166666666666,0.0,0.0,1003.1000000000001,2,0,3,0.10841834663780274,0.003371668245163036,0.19496685157624138,0.0,0.0,0.32572588283046955,0,1
ORD_2067216657,2991.3666666666663,594.3666666666667,23.916666666666668,785.4833333333333,0.0,0.0,1044.65,2,0,3,0.19869401945599005,0.00799523071951505,0.2625834345505399,0.0,0.0,0.34922164896758456,0,1
ORD_2072701799,3486.5666666666666,380.6333333333334,11.266666666666667,897.5833333333333,0.0,0.0,594.5166666666667,2,0,3,0.10917139114888574,0.003231450232798264,0.2574404619635362,0.0,0.0,0.1705163628019924,0,1
ORD_2074128503,3219.75,528.9,22.75,1141.9,0.0,0.0,941.0666666666666,2,0,3,0.1642674120661542,0.007065765975619225,0.354654864508114,0.0,0.0,0.2922794212801201,0,1
ORD_2075246405,2516.7166666666667,442.5333333333333,22.116666666666667,729.2166666666667,0.0,0.0,770.25,2,0,3,0.17583756614107002,0.008787904876062066,0.2897492102805905,0.0,0.0,0.30605352211545467,0,1
ORD_2075750457,2757.6,676.5166666666668,26.25,811.75,0.0,0.0,970.9833333333333,2,0,3,0.24532806304999522,0.009519147084421236,0.2943682912677691,0.0,0.0,0.35211173967701387,0,1
ORD_2075850818,2967.7166666666667,673.0833333333334,22.55,1234.9,0.0,0.0,657.3833333333333,2,0,3,0.22680174994243613,0.007598434262030855,0.4161111516710378,0.0,0.0,0.22151148750723057,0,1
ORD_2077505741,3388.5666666666666,1488.8833333333334,15.316666666666666,1975.5166666666667,0.0,0.0,427.3833333333333,2,0,3,0.4393844004839805,0.004520101911329274,0.5829947765525246,0.0,0.0,0.12612510697738474,1,1
ORD_2084922808,3169.2333333333336,316.1,13.466666666666667,423.6166666666667,0.0,0.0,930.4666666666667,2,0,3,0.09974021056617267,0.004249187500657362,0.1336653449309507,0.0,0.0,0.2935936135974,0,1
ORD_2085634955,2806.7,215.21666666666667,14.066666666666666,744.0666666666666,0.0,0.0,793.0666666666666,2,0,3,0.07667961188109405,0.005011816961793803,0.26510373986057173,0.0,0.0,0.28256196482227053,0,1
ORD_2085968644,2721.9333333333334,913.5999999999999,6.233333333333333,1157.5,0.0,0.0,586.4666666666667,2,0,3,0.33564378260550093,0.002290038942908227,0.4252492101202576,0.0,0.0,0.21545959979426388,0,1
ORD_2086130674,2523.5166666666664,504.48333333333335,33.96666666666667,850.9833333333333,0.0,0.0,572.3333333333334,2,0,3,0.19991282007251787,0.01346005244004729,0.33722120585690607,0.0,0.0,0.2267999022528086,0,1
ORD_2086317357,3193.4500000000003,1239.75,15.316666666666666,1602.7166666666667,0.0,0.0,811.2833333333333,2,0,3,0.3882165056600228,0.0047962757101776025,0.5018762362544166,0.0,0.0,0.2540460421592113,0,1
ORD_2091088582,3470.2000000000003,406.6166666666667,13.55,633.4,0.0,0.0,901.9166666666667,2,0,3,0.11717384204560735,0.0039046740821854645,0.18252550285286148,0.0,0.0,0.2599033677213609,0,1
ORD_2093125707,3449.2166666666667,469.31666666666666,39.516666666666666,945.4000000000001,0.0,0.0,1268.8833333333332,2,0,3,0.1360647103448609,0.011456707561620271,0.2740912187791431,0.0,0.0,0.3678757978864766,0,1
ORD_2095372642,2953.1000000000004,286.68333333333334,11.133333333333333,1225.9666666666667,0.0,0.0,776.0666666666667,2,0,3,0.09707877597552853,0.0037700495524477097,0.41514566613615067,0.0,0.0,0.2627972864673281,0,1
ORD_2096953685,3009.0666666666666,170.05,10.4,268.7833333333333,0.0,0.0,1197.0666666666666,2,0,3,0.05651253987947537,0.0034562211981566822,0.08932448599787308,0.0,0.0,0.3978199220134704,0,1
ORD_2099339234,1985.0666666666668,523.1,35.416666666666664,625.4,0.0,0.0,827.7833333333334,2,0,3,0.26351759806555614,0.01784155024180548,0.31505239118753353,0.0,0.0,0.4170053062869425,0,1
ORD_2102788967,4061.75,1511.9666666666667,35.9,1870.4333333333334,0.0,0.0,1103.1166666666666,2,0,3,0.3722451324347059,0.00883855481011879,0.4604993742434501,0.0,0.0,0.27158654931166776,0,1
ORD_2103062331,2245.3166666666666,341.68333333333334,15.6,647.6666666666667,0.0,0.0,889.5,2,0,3,0.15217601080768117,0.006947795040046318,0.28845225988910256,0.0,0.0,0.396157928725718,0,1
ORD_2105202395,3008.016666666667,143.88333333333333,15.05,662.7166666666667,0.0,0.0,1199.35,2,0,3,0.04783328993079603,0.005003296745917853,0.22031682005308037,0.0,0.0,0.39871787057917446,0,1
ORD_2110732377,3236.9333333333334,695.2,23.833333333333332,1253.0666666666666,0.0,0.0,913.4333333333334,2,0,3,0.2147711826008156,0.007362936112369732,0.38711537669399015,0.0,0.0,0.28219096263953536,0,1
ORD_2110989104,2847.5499999999997,624.8666666666667,56.5,914.4666666666667,0.0,0.0,821.7166666666667,2,0,3,0.21944010348077003,0.01984161823321803,0.32114156614165396,0.0,0.0,0.2885697061216368,0,1
ORD_2112906291,4924.916666666667,1495.0666666666666,20.983333333333334,2012.1833333333334,0.0,0.0,874.6333333333333,2,0,3,0.30357197245300255,0.004260647388280681,0.408572057056803,0.0,0.0,0.1775935295013452,0,1
ORD_2115496100,2254.233333333333,677.5666666666667,15.283333333333333,1016.9666666666667,0.0,0.0,551.0666666666666,2,0,3,0.30057521404172893,0.006779836455853432,0.4511363804397652,0.0,0.0,0.24445857423810016,0,1
ORD_2117182470,2178.3333333333335,589.0666666666666,13.883333333333333,955.9333333333334,0.0,0.0,566.7666666666667,2,0,3,0.2704208110175975,0.006373374139250191,0.4388370313695486,0.0,0.0,0.2601836266258607,0,1
ORD_2118971287,2569.6666666666665,490.6333333333333,6.716666666666667,799.0333333333333,0.0,0.0,525.85,2,0,3,0.19093267609287845,0.002613827993254638,0.3109482423141782,0.0,0.0,0.20463743676222598,0,1
ORD_2119178012,3577.083333333333,454.5,59.833333333333336,884.15,0.0,0.0,1164.6166666666668,2,0,3,0.12705882352941178,0.01672684915550379,0.24717064647641235,0.0,0.0,0.3255771694816541,0,1
ORD_2120240728,3211.4666666666667,452.3,11.85,1027.3666666666666,0.0,0.0,940.2166666666667,2,0,3,0.1408390766420327,0.0036899028481275427,0.3199057543801378,0.0,0.0,0.29276862077555427,0,1
ORD_2120591632,2596.116666666667,573.3,10.75,1082.5833333333333,0.0,0.0,539.9166666666666,2,0,3,0.22082982916792385,0.004140800041087008,0.417001033595049,0.0,0.0,0.20797087958296684,0,1
ORD_2121189072,2671.65,508.5833333333333,10.416666666666666,859.5333333333333,0.0,0.0,972.0333333333333,2,0,3,0.1903630091266945,0.003898963811377488,0.3217237786885757,0.0,0.0,0.36383258785145256,0,1
ORD_2121764464,2860.8666666666663,388.45000000000005,20.066666666666666,586.95,0.0,0.0,774.4833333333333,2,0,3,0.13578053270570692,0.007014191503740126,0.2051651014843987,0.0,0.0,0.2707163330459302,0,1
ORD_2126034360,2543.4333333333334,637.2,26.7,1061.3833333333334,0.0,0.0,429.8,2,0,3,0.2505275021951955,0.010497621325504894,0.4173033825668716,0.0,0.0,0.16898418148696645,0,1
ORD_2128511235,2587.05,347.83333333333337,30.833333333333332,555.45,0.0,0.0,938.0500000000001,2,0,3,0.1344517242934359,0.011918336844410944,0.214704006493883,0.0,0.0,0.36259446087242225,0,1
ORD_2129584321,2045.75,231.75,21.55,373.98333333333335,0.0,0.0,1092.6666666666665,2,0,3,0.11328363680801662,0.010534033972870586,0.18280989042323517,0.0,0.0,0.5341154425842193,0,1
ORD_2131111446,2906.8166666666666,448.8333333333333,19.916666666666668,911.55,0.0,0.0,1024.8,2,0,3,0.15440716935479246,0.006851710634198924,0.3135904683817922,0.0,0.0,0.35255061378713254,0,1
ORD_2134086906,2724.2166666666667,308.4333333333334,22.8,947.55,0.0,0.0,759.4166666666667,2,0,3,0.11321909050308042,0.00836937835341046,0.3478247569637755,0.0,0.0,0.27876514961487403,0,1
ORD_2134232319,2374.45,577.5333333333333,30.45,923.1833333333333,0.0,0.0,683.2333333333333,2,0,3,0.2432282563681414,0.012824022405188571,0.38879880954887797,0.0,0.0,0.28774382839534773,0,1
ORD_2137258702,2569.4,346.6166666666667,24.083333333333332,517.2666666666667,0.0,0.0,982.9166666666667,2,0,3,0.13490179289587712,0.009373135102877454,0.20131807685322123,0.0,0.0,0.38254715757245533,0,1
ORD_2143487435,2599.65,311.0,9.966666666666667,739.0666666666666,0.0,0.0,1091.1,2,0,3,0.11963148885426884,0.0038338494284487013,0.284294680694196,0.0,0.0,0.4197103456234493,0,1
