case_id,event_count,unique_step_count,has_document_intake,has_declaration,has_inspection,has_hold,has_recheck,has_duty_payment,has_release,has_handover,first_start,last_end,total_duration_min,cycle_time_min,missing_declaration,missing_release,missing_doc_or_decl
ORD_1678156017,16,16,1,1,1,0,0,1,1,1,2025-04-29 11:44:46,2025-05-01 11:19:36,2854.8333333333335,2854.8333333333335,0,0,0
ORD_1678920346,16,16,1,1,1,0,0,1,1,1,2025-05-24 23:53:32,2025-05-26 20:54:11,2700.65,2700.65,0,0,0
ORD_1684169543,16,16,1,1,1,0,0,1,1,1,2025-05-06 12:31:08,2025-05-08 04:22:30,2391.366666666667,2391.366666666667,0,0,0
ORD_1684919259,16,16,1,1,1,0,0,1,1,1,2025-06-13 07:05:03,2025-06-15 06:54:54,2869.8500000000004,2869.85,0,0,0
ORD_1686681720,16,16,1,1,1,0,0,1,1,1,2025-06-15 23:56:25,2025-06-18 01:50:37,2994.2000000000003,2994.2,0,0,0
ORD_1687428891,16,16,1,1,1,0,0,1,1,1,2025-04-24 00:20:34,2025-04-25 16:52:54,2432.3333333333335,2432.3333333333335,0,0,0
ORD_1691460953,16,16,1,1,1,0,0,1,1,1,2025-06-15 07:42:53,2025-06-17 17:36:41,3473.8,3473.8,0,0,0
ORD_1692054209,16,16,1,1,1,0,0,1,1,1,2025-06-07 07:35:36,2025-06-08 23:39:23,2403.7833333333333,2403.7833333333333,0,0,0
ORD_1699950688,16,16,1,1,1,0,0,1,1,1,2025-04-20 23:18:23,2025-04-22 10:34:13,2115.8333333333335,2115.8333333333335,0,0,0
ORD_1704389603,16,16,1,1,1,0,0,1,1,1,2025-04-17 19:48:32,2025-04-19 13:03:46,2475.2333333333336,2475.233333333333,0,0,0
ORD_1705486743,16,16,1,1,1,0,0,1,1,1,2025-04-27 05:28:57,2025-04-28 09:47:32,1698.5833333333333,1698.5833333333333,0,0,0
ORD_1712961791,16,16,1,1,1,0,0,1,1,1,2025-05-09 11:52:13,2025-05-11 00:57:09,2224.9333333333334,2224.9333333333334,0,0,0
ORD_1715656248,16,16,1,1,1,0,0,1,1,1,2025-06-14 19:50:59,2025-06-16 15:56:53,2645.9,2645.9,0,0,0
ORD_1717677029,16,16,1,1,1,0,0,1,1,1,2025-05-05 10:38:04,2025-05-08 07:45:43,4147.65,4147.65,0,0,0
ORD_1722300591,16,16,1,1,1,0,0,1,1,1,2025-05-29 23:17:39,2025-05-31 12:16:47,2219.133333333333,2219.133333333333,0,0,0
ORD_1722748199,16,16,1,1,1,0,0,1,1,1,2025-04-04 16:34:22,2025-04-06 23:27:17,3292.9166666666665,3292.9166666666665,0,0,0
ORD_1723292113,16,16,1,1,1,0,0,1,1,1,2025-06-12 03:02:09,2025-06-13 23:32:54,2670.75,2670.75,0,0,0
ORD_1724079745,16,16,1,1,1,0,0,1,1,1,2025-05-04 02:47:19,2025-05-05 12:59:21,2052.0333333333333,2052.0333333333333,0,0,0
ORD_1725007048,16,16,1,1,1,0,0,1,1,1,2025-06-06 07:21:16,2025-06-08 16:14:53,3413.616666666667,3413.616666666667,0,0,0
ORD_1726415936,16,16,1,1,1,0,0,1,1,1,2025-05-11 21:08:50,2025-05-14 00:01:25,3052.5833333333335,3052.5833333333335,0,0,0
ORD_1726467095,16,16,1,1,1,0,0,1,1,1,2025-05-29 12:20:07,2025-05-31 08:40:56,2660.8166666666666,2660.8166666666666,0,0,0
ORD_1727100717,16,16,1,1,1,0,0,1,1,1,2025-06-30 13:04:52,2025-07-01 23:25:44,2060.866666666667,2060.866666666667,0,0,0
ORD_1727907942,16,16,1,1,1,0,0,1,1,1,2025-04-07 14:20:12,2025-04-09 12:28:38,2768.4333333333334,2768.4333333333334,0,0,0
ORD_1727923373,16,16,1,1,1,0,0,1,1,1,2025-06-03 00:29:37,2025-06-05 16:07:48,3818.1833333333334,3818.1833333333334,0,0,0
ORD_1728605597,16,16,1,1,1,0,0,1,1,1,2025-04-04 16:05:12,2025-04-06 22:13:58,3248.766666666667,3248.766666666667,0,0,0
ORD_1732029607,16,16,1,1,1,0,0,1,1,1,2025-05-14 00:28:23,2025-05-15 17:42:10,2473.7833333333333,2473.7833333333333,0,0,0
ORD_1733850049,16,16,1,1,1,0,0,1,1,1,2025-05-12 07:14:30,2025-05-14 11:32:56,3138.4333333333334,3138.4333333333334,0,0,0
ORD_1733945734,16,16,1,1,1,0,0,1,1,1,2025-05-16 16:51:03,2025-05-18 20:41:38,3110.5833333333335,3110.5833333333335,0,0,0
ORD_1734231731,16,16,1,1,1,0,0,1,1,1,2025-05-12 02:04:20,2025-05-13 23:20:02,2715.7000000000003,2715.7,0,0,0
ORD_1734720996,16,16,1,1,1,0,0,1,1,1,2025-05-11 05:02:30,2025-05-12 16:06:19,2103.8166666666666,2103.8166666666666,0,0,0
ORD_1736306269,16,16,1,1,1,0,0,1,1,1,2025-05-22 08:19:56,2025-05-24 11:19:56,3060.0,3060.0,0,0,0
ORD_1736454092,16,16,1,1,1,0,0,1,1,1,2025-04-20 05:14:19,2025-04-22 03:09:26,2755.116666666667,2755.116666666667,0,0,0
ORD_1742878296,16,16,1,1,1,0,0,1,1,1,2025-04-16 10:04:26,2025-04-18 20:04:39,3480.2166666666667,3480.2166666666667,0,0,0
ORD_1743948659,16,16,1,1,1,0,0,1,1,1,2025-04-19 02:41:47,2025-04-22 02:13:22,4291.583333333333,4291.583333333333,0,0,0
ORD_1744241899,16,16,1,1,1,0,0,1,1,1,2025-04-15 21:31:40,2025-04-18 08:34:49,3543.15,3543.15,0,0,0
ORD_1745227438,16,16,1,1,1,0,0,1,1,1,2025-06-14 22:32:11,2025-06-17 14:19:35,3827.4,3827.4,0,0,0
ORD_1752160591,16,16,1,1,1,0,0,1,1,1,2025-05-10 11:32:17,2025-05-13 00:05:39,3633.366666666667,3633.366666666667,0,0,0
ORD_1752479562,16,16,1,1,1,0,0,1,1,1,2025-06-25 01:44:42,2025-06-27 01:16:05,2851.383333333333,2851.383333333333,0,0,0
ORD_1756987858,16,16,1,1,1,0,0,1,1,1,2025-06-20 16:15:13,2025-06-22 00:45:30,1950.2833333333333,1950.2833333333333,0,0,0
ORD_1760952533,16,16,1,1,1,0,0,1,1,1,2025-05-12 00:45:31,2025-05-13 16:28:48,2383.2833333333333,2383.2833333333333,0,0,0
ORD_1762124101,16,16,1,1,1,0,0,1,1,1,2025-05-13 04:36:59,2025-05-15 05:39:36,2942.6166666666663,2942.616666666667,0,0,0
ORD_1768080083,16,16,1,1,1,0,0,1,1,1,2025-06-01 05:09:18,2025-06-02 17:46:40,2197.366666666667,2197.366666666667,0,0,0
ORD_1770513779,16,16,1,1,1,0,0,1,1,1,2025-06-22 17:16:45,2025-06-24 11:30:14,2533.4833333333336,2533.483333333333,0,0,0
ORD_1772952307,16,16,1,1,1,0,0,1,1,1,2025-05-13 02:09:35,2025-05-15 06:46:15,3156.666666666667,3156.6666666666665,0,0,0
ORD_1774073919,16,16,1,1,1,0,0,1,1,1,2025-04-21 17:36:24,2025-04-23 04:24:09,2087.75,2087.75,0,0,0
ORD_1775594793,16,16,1,1,1,0,0,1,1,1,2025-05-24 13:05:20,2025-05-26 13:13:34,2888.233333333333,2888.233333333333,0,0,0
ORD_1776033213,16,16,1,1,1,0,0,1,1,1,2025-06-28 13:14:37,2025-06-30 07:56:40,2562.05,2562.05,0,0,0
ORD_1778925604,16,16,1,1,1,0,0,1,1,1,2025-06-29 00:43:19,2025-07-01 07:32:08,3288.8166666666666,3288.8166666666666,0,0,0
ORD_1779610081,16,16,1,1,1,0,0,1,1,1,2025-04-14 23:05:32,2025-04-16 18:47:52,2622.3333333333335,2622.3333333333335,0,0,0
ORD_1781271398,16,16,1,1,1,0,0,1,1,1,2025-04-16 18:54:30,2025-04-18 05:18:39,2064.15,2064.15,0,0,0
ORD_1784378769,16,16,1,1,1,0,0,1,1,1,2025-06-25 22:56:03,2025-06-28 09:17:50,3501.7833333333333,3501.7833333333333,0,0,0
ORD_1784947746,16,16,1,1,1,0,0,1,1,1,2025-05-16 15:28:41,2025-05-18 04:36:23,2227.7,2227.7,0,0,0
ORD_1785053617,16,16,1,1,1,0,0,1,1,1,2025-05-31 06:01:54,2025-06-02 09:02:31,3060.616666666667,3060.616666666667,0,0,0
ORD_1786641088,16,16,1,1,1,0,0,1,1,1,2025-04-21 23:00:25,2025-04-23 05:54:12,1853.7833333333333,1853.7833333333333,0,0,0
ORD_1791898442,16,16,1,1,1,0,0,1,1,1,2025-04-11 10:38:54,2025-04-12 21:52:34,2113.6666666666665,2113.6666666666665,0,0,0
ORD_1798189544,16,16,1,1,1,0,0,1,1,1,2025-05-27 12:33:26,2025-05-29 18:25:26,3232.0,3232.0,0,0,0
ORD_1799909694,16,16,1,1,1,0,0,1,1,1,2025-05-05 19:38:23,2025-05-07 02:05:49,1827.4333333333334,1827.4333333333334,0,0,0
ORD_1803229565,16,16,1,1,1,0,0,1,1,1,2025-05-16 11:27:00,2025-05-19 04:59:23,3932.383333333333,3932.383333333333,0,0,0
ORD_1803289674,16,16,1,1,1,0,0,1,1,1,2025-05-24 19:36:17,2025-05-26 23:59:54,3143.616666666667,3143.616666666667,0,0,0
ORD_1804044537,16,16,1,1,1,0,0,1,1,1,2025-06-26 15:20:29,2025-06-28 15:25:05,2884.6,2884.6,0,0,0
ORD_1805980815,16,16,1,1,1,0,0,1,1,1,2025-05-12 22:44:04,2025-05-14 03:25:35,1721.5166666666667,1721.5166666666667,0,0,0
ORD_1809403454,16,16,1,1,1,0,0,1,1,1,2025-05-22 05:57:52,2025-05-24 06:27:10,2909.2999999999997,2909.3,0,0,0
ORD_1810269437,16,16,1,1,1,0,0,1,1,1,2025-06-29 18:02:15,2025-07-01 11:40:14,2497.983333333333,2497.983333333333,0,0,0
ORD_1812000926,16,16,1,1,1,0,0,1,1,1,2025-06-01 06:47:32,2025-06-03 08:26:34,2979.0333333333333,2979.0333333333333,0,0,0
ORD_1815127949,16,16,1,1,1,0,0,1,1,1,2025-06-11 08:03:18,2025-06-13 01:15:11,2471.883333333333,2471.883333333333,0,0,0
ORD_1820467624,16,16,1,1,1,0,0,1,1,1,2025-06-13 15:10:19,2025-06-15 02:39:53,2129.5666666666666,2129.5666666666666,0,0,0
ORD_1822044133,16,16,1,1,1,0,0,1,1,1,2025-06-22 16:36:59,2025-06-24 07:04:53,2307.9,2307.9,0,0,0
ORD_1822729403,16,16,1,1,1,0,0,1,1,1,2025-05-16 05:20:55,2025-05-18 13:56:03,3395.133333333333,3395.133333333333,0,0,0
ORD_1825149610,16,16,1,1,1,0,0,1,1,1,2025-06-13 19:39:13,2025-06-16 03:17:40,3338.45,3338.45,0,0,0
ORD_1826385474,16,16,1,1,1,0,0,1,1,1,2025-04-17 19:47:08,2025-04-20 05:33:06,3465.9666666666667,3465.9666666666667,0,0,0
ORD_1826557553,16,16,1,1,1,0,0,1,1,1,2025-05-28 21:36:32,2025-05-30 08:18:01,2081.483333333333,2081.483333333333,0,0,0
ORD_1827922234,16,16,1,1,1,0,0,1,1,1,2025-04-27 13:27:09,2025-04-29 10:00:04,2672.9166666666665,2672.9166666666665,0,0,0
ORD_1828613793,16,16,1,1,1,0,0,1,1,1,2025-04-11 13:26:35,2025-04-13 06:09:27,2442.866666666667,2442.866666666667,0,0,0
ORD_1828973213,16,16,1,1,1,0,0,1,1,1,2025-05-18 20:41:10,2025-05-21 00:15:15,3094.083333333333,3094.0833333333335,0,0,0
ORD_1830237827,16,16,1,1,1,0,0,1,1,1,2025-05-08 20:21:35,2025-05-10 19:24:38,2823.05,2823.05,0,0,0
ORD_1833297500,16,16,1,1,1,0,0,1,1,1,2025-05-04 07:06:29,2025-05-06 18:08:41,3542.2000000000003,3542.2,0,0,0
ORD_1840701173,16,16,1,1,1,0,0,1,1,1,2025-04-28 07:17:07,2025-04-29 19:51:33,2194.4333333333334,2194.4333333333334,0,0,0
ORD_1841200592,16,16,1,1,1,0,0,1,1,1,2025-05-09 20:38:16,2025-05-12 10:21:08,3702.866666666667,3702.866666666667,0,0,0
ORD_1843712459,16,16,1,1,1,0,0,1,1,1,2025-05-17 13:18:32,2025-05-19 21:24:11,3365.65,3365.65,0,0,0
ORD_1849697415,16,16,1,1,1,0,0,1,1,1,2025-05-27 08:04:35,2025-05-29 04:13:29,2648.9,2648.9,0,0,0
ORD_1853154046,16,16,1,1,1,0,0,1,1,1,2025-04-17 15:45:23,2025-04-19 07:33:05,2387.7,2387.7,0,0,0
ORD_1856737729,16,16,1,1,1,0,0,1,1,1,2025-04-07 08:18:26,2025-04-08 22:24:06,2285.6666666666665,2285.6666666666665,0,0,0
ORD_1858000474,16,16,1,1,1,0,0,1,1,1,2025-06-23 09:13:49,2025-06-25 00:42:29,2368.6666666666665,2368.6666666666665,0,0,0
ORD_1860883405,16,16,1,1,1,0,0,1,1,1,2025-04-18 21:49:34,2025-04-20 18:48:49,2699.25,2699.25,0,0,0
ORD_1861560847,16,16,1,1,1,0,0,1,1,1,2025-05-27 00:32:29,2025-05-28 07:36:02,1863.55,1863.55,0,0,0
ORD_1863819919,16,16,1,1,1,0,0,1,1,1,2025-05-01 09:48:35,2025-05-03 00:21:58,2313.383333333333,2313.383333333333,0,0,0
ORD_1864550205,16,16,1,1,1,0,0,1,1,1,2025-04-13 23:30:50,2025-04-16 05:44:51,3254.0166666666664,3254.016666666667,0,0,0
ORD_1873268152,16,16,1,1,1,0,0,1,1,1,2025-04-29 11:30:36,2025-05-01 03:57:16,2426.6666666666665,2426.6666666666665,0,0,0
ORD_1876233784,16,16,1,1,1,0,0,1,1,1,2025-04-25 23:48:38,2025-04-28 00:15:27,2906.8166666666666,2906.8166666666666,0,0,0
ORD_1876284463,16,16,1,1,1,0,0,1,1,1,2025-04-28 23:11:09,2025-04-30 21:10:26,2759.2833333333333,2759.2833333333333,0,0,0
ORD_1880082504,16,16,1,1,1,0,0,1,1,1,2025-06-26 10:25:52,2025-06-28 05:22:51,2576.983333333333,2576.983333333333,0,0,0
ORD_1888274453,16,16,1,1,1,0,0,1,1,1,2025-04-19 23:58:57,2025-04-21 05:36:44,1777.7833333333333,1777.7833333333333,0,0,0
ORD_1889767299,16,16,1,1,1,0,0,1,1,1,2025-05-29 12:53:07,2025-05-31 23:15:20,3502.2166666666667,3502.2166666666667,0,0,0
ORD_1905443980,16,16,1,1,1,0,0,1,1,1,2025-06-13 10:15:03,2025-06-16 09:38:24,4283.35,4283.35,0,0,0
ORD_1906850298,16,16,1,1,1,0,0,1,1,1,2025-06-05 06:39:32,2025-06-07 22:37:53,3838.35,3838.35,0,0,0
ORD_1907732884,16,16,1,1,1,0,0,1,1,1,2025-05-18 00:44:58,2025-05-20 03:26:33,3041.5833333333335,3041.5833333333335,0,0,0
ORD_1909180196,16,16,1,1,1,0,0,1,1,1,2025-04-13 20:01:58,2025-04-15 13:28:37,2486.65,2486.65,0,0,0
ORD_1911610482,16,16,1,1,1,0,0,1,1,1,2025-04-14 03:43:01,2025-04-16 01:55:24,2772.383333333333,2772.383333333333,0,0,0
ORD_1915739039,16,16,1,1,1,0,0,1,1,1,2025-06-19 09:24:37,2025-06-21 08:31:13,2826.6,2826.6,0,0,0
ORD_1922381761,16,16,1,1,1,0,0,1,1,1,2025-06-05 10:21:07,2025-06-07 06:19:54,2638.7833333333333,2638.7833333333333,0,0,0
ORD_1922437700,16,16,1,1,1,0,0,1,1,1,2025-06-07 09:12:14,2025-06-09 05:34:04,2661.8333333333335,2661.8333333333335,0,0,0
ORD_1922502899,16,16,1,1,1,0,0,1,1,1,2025-04-28 21:35:12,2025-05-01 08:32:47,3537.5833333333335,3537.5833333333335,0,0,0
ORD_1923969372,16,16,1,1,1,0,0,1,1,1,2025-05-26 12:16:59,2025-05-28 10:16:37,2759.633333333333,2759.633333333333,0,0,0
ORD_1924256563,16,16,1,1,1,0,0,1,1,1,2025-04-13 00:37:42,2025-04-14 20:15:18,2617.6,2617.6,0,0,0
ORD_1926250704,16,16,1,1,1,0,0,1,1,1,2025-06-14 20:04:44,2025-06-16 11:06:45,2342.0166666666664,2342.016666666667,0,0,0
ORD_1927067901,16,16,1,1,1,0,0,1,1,1,2025-05-06 17:30:59,2025-05-08 18:02:36,2911.6166666666663,2911.616666666667,0,0,0
ORD_1928390966,16,16,1,1,1,0,0,1,1,1,2025-06-15 21:55:52,2025-06-17 07:08:25,1992.55,1992.55,0,0,0
ORD_1928682344,16,16,1,1,1,0,0,1,1,1,2025-04-08 18:53:35,2025-04-10 15:21:57,2668.366666666667,2668.366666666667,0,0,0
ORD_1932298761,16,16,1,1,1,0,0,1,1,1,2025-04-15 11:41:57,2025-04-16 15:48:13,1686.2666666666667,1686.2666666666667,0,0,0
ORD_1933889715,16,16,1,1,1,0,0,1,1,1,2025-05-05 23:48:39,2025-05-07 15:26:57,2378.3,2378.3,0,0,0
ORD_1934324607,16,16,1,1,1,0,0,1,1,1,2025-05-13 16:08:10,2025-05-15 11:14:04,2585.9,2585.9,0,0,0
ORD_1936598845,16,16,1,1,1,0,0,1,1,1,2025-05-17 05:02:50,2025-05-19 07:47:10,3044.3333333333335,3044.3333333333335,0,0,0
ORD_1940245296,16,16,1,1,1,0,0,1,1,1,2025-04-01 13:03:58,2025-04-03 07:51:32,2567.5666666666666,2567.5666666666666,0,0,0
ORD_1940677142,16,16,1,1,1,0,0,1,1,1,2025-04-10 02:22:50,2025-04-11 10:13:31,1910.6833333333334,1910.6833333333334,0,0,0
ORD_1942025660,16,16,1,1,1,0,0,1,1,1,2025-04-23 11:20:56,2025-04-25 03:54:23,2433.45,2433.45,0,0,0
ORD_1942421566,16,16,1,1,1,0,0,1,1,1,2025-05-26 10:38:16,2025-05-28 04:13:10,2494.9,2494.9,0,0,0
ORD_1944761598,16,16,1,1,1,0,0,1,1,1,2025-05-14 08:33:02,2025-05-16 05:31:01,2697.9833333333336,2697.983333333333,0,0,0
ORD_1945243340,16,16,1,1,1,0,0,1,1,1,2025-04-18 18:55:48,2025-04-21 04:12:52,3437.0666666666666,3437.0666666666666,0,0,0
ORD_1947294917,16,16,1,1,1,0,0,1,1,1,2025-05-09 22:48:07,2025-05-11 20:12:14,2724.116666666667,2724.116666666667,0,0,0
ORD_1950894523,16,16,1,1,1,0,0,1,1,1,2025-06-03 14:53:55,2025-06-05 14:06:49,2832.9,2832.9,0,0,0
ORD_1952270943,16,16,1,1,1,0,0,1,1,1,2025-06-22 00:59:28,2025-06-23 16:28:17,2368.8166666666666,2368.8166666666666,0,0,0
ORD_1954739263,16,16,1,1,1,0,0,1,1,1,2025-04-20 16:58:23,2025-04-23 00:39:51,3341.4666666666667,3341.4666666666667,0,0,0
ORD_1954956696,16,16,1,1,1,0,0,1,1,1,2025-04-03 10:36:08,2025-04-05 09:18:54,2802.7666666666664,2802.766666666667,0,0,0
ORD_1955682105,16,16,1,1,1,0,0,1,1,1,2025-05-18 18:53:00,2025-05-20 13:42:08,2569.133333333333,2569.133333333333,0,0,0
ORD_1956747227,16,16,1,1,1,0,0,1,1,1,2025-06-06 14:13:23,2025-06-08 01:26:40,2113.2833333333333,2113.2833333333333,0,0,0
ORD_1957764099,16,16,1,1,1,0,0,1,1,1,2025-06-27 14:51:24,2025-06-29 09:15:11,2543.7833333333333,2543.7833333333333,0,0,0
ORD_1963743323,16,16,1,1,1,0,0,1,1,1,2025-06-22 03:10:43,2025-06-23 19:18:33,2407.8333333333335,2407.8333333333335,0,0,0
ORD_1964401094,16,16,1,1,1,0,0,1,1,1,2025-05-10 11:55:42,2025-05-12 11:22:31,2846.8166666666666,2846.8166666666666,0,0,0
ORD_1966324728,16,16,1,1,1,0,0,1,1,1,2025-04-13 09:25:26,2025-04-15 08:33:55,2828.483333333333,2828.483333333333,0,0,0
ORD_1972960641,16,16,1,1,1,0,0,1,1,1,2025-04-20 20:41:16,2025-04-23 01:19:11,3157.916666666667,3157.9166666666665,0,0,0
ORD_1973702072,16,16,1,1,1,0,0,1,1,1,2025-06-26 04:45:45,2025-06-28 01:52:39,2706.9,2706.9,0,0,0
ORD_1976664489,16,16,1,1,1,0,0,1,1,1,2025-06-21 18:45:37,2025-06-23 08:40:36,2274.9833333333336,2274.983333333333,0,0,0
ORD_1977776814,16,16,1,1,1,0,0,1,1,1,2025-05-02 17:22:03,2025-05-04 22:26:07,3184.0666666666666,3184.0666666666666,0,0,0
ORD_1979948835,16,16,1,1,1,0,0,1,1,1,2025-04-21 21:22:35,2025-04-23 15:38:26,2535.85,2535.85,0,0,0
ORD_1982131544,16,16,1,1,1,0,0,1,1,1,2025-05-13 05:13:06,2025-05-14 17:42:33,2189.45,2189.45,0,0,0
ORD_1984285276,16,16,1,1,1,0,0,1,1,1,2025-06-12 17:41:58,2025-06-14 08:54:46,2352.8,2352.8,0,0,0
ORD_1986688022,16,16,1,1,1,0,0,1,1,1,2025-06-16 15:07:52,2025-06-19 09:08:57,3961.0833333333335,3961.0833333333335,0,0,0
ORD_1989847931,16,16,1,1,1,0,0,1,1,1,2025-04-22 00:38:18,2025-04-23 13:49:55,2231.616666666667,2231.616666666667,0,0,0
ORD_1990503827,16,16,1,1,1,0,0,1,1,1,2025-06-06 01:21:08,2025-06-07 12:16:01,2094.883333333333,2094.883333333333,0,0,0
ORD_1990768801,16,16,1,1,1,0,0,1,1,1,2025-06-23 21:22:25,2025-06-26 11:06:44,3704.3166666666666,3704.3166666666666,0,0,0
ORD_1991427150,16,16,1,1,1,0,0,1,1,1,2025-04-23 16:46:54,2025-04-25 09:57:39,2470.75,2470.75,0,0,0
ORD_1994267260,16,16,1,1,1,0,0,1,1,1,2025-04-04 13:22:39,2025-04-06 04:32:24,2349.75,2349.75,0,0,0
ORD_1994582716,16,16,1,1,1,0,0,1,1,1,2025-04-08 17:54:35,2025-04-11 04:16:32,3501.9500000000003,3501.95,0,0,0
ORD_1997780522,16,16,1,1,1,0,0,1,1,1,2025-06-30 01:46:40,2025-07-02 08:12:20,3265.6666666666665,3265.6666666666665,0,0,0
ORD_2004916723,16,16,1,1,1,0,0,1,1,1,2025-06-17 22:38:46,2025-06-19 19:13:40,2674.9,2674.9,0,0,0
ORD_2005193432,16,16,1,1,1,0,0,1,1,1,2025-04-20 21:57:22,2025-04-22 23:23:05,2965.7166666666667,2965.7166666666667,0,0,0
ORD_2007682298,16,16,1,1,1,0,0,1,1,1,2025-06-03 09:47:37,2025-06-04 23:26:04,2258.45,2258.45,0,0,0
ORD_2010914058,16,16,1,1,1,0,0,1,1,1,2025-05-03 16:26:15,2025-05-05 20:11:43,3105.4666666666667,3105.4666666666667,0,0,0
ORD_2011425962,16,16,1,1,1,0,0,1,1,1,2025-05-29 00:29:51,2025-05-31 01:54:11,2964.3333333333335,2964.3333333333335,0,0,0
ORD_2019268768,16,16,1,1,1,0,0,1,1,1,2025-04-03 10:06:33,2025-04-05 06:44:46,2678.2166666666667,2678.2166666666667,0,0,0
ORD_2023582594,16,16,1,1,1,0,0,1,1,1,2025-06-25 00:07:45,2025-06-27 06:14:33,3246.8,3246.8,0,0,0
ORD_2027351907,16,16,1,1,1,0,0,1,1,1,2025-06-22 06:15:07,2025-06-24 00:42:43,2547.6,2547.6,0,0,0
ORD_2033861106,16,16,1,1,1,0,0,1,1,1,2025-05-03 18:18:25,2025-05-05 09:53:14,2374.8166666666666,2374.8166666666666,0,0,0
ORD_2037164725,16,16,1,1,1,0,0,1,1,1,2025-04-21 05:00:38,2025-04-22 17:58:44,2218.1,2218.1,0,0,0
ORD_2042473378,16,16,1,1,1,0,0,1,1,1,2025-05-08 00:54:39,2025-05-11 00:32:13,4297.566666666667,4297.566666666667,0,0,0
ORD_2045053114,16,16,1,1,1,0,0,1,1,1,2025-06-26 11:31:04,2025-06-27 21:41:09,2050.0833333333335,2050.0833333333335,0,0,0
ORD_2051031137,16,16,1,1,1,0,0,1,1,1,2025-04-20 00:09:32,2025-04-21 21:13:58,2704.4333333333334,2704.4333333333334,0,0,0
ORD_2051127204,16,16,1,1,1,0,0,1,1,1,2025-04-23 16:55:44,2025-04-25 05:22:38,2186.9,2186.9,0,0,0
ORD_2053328796,16,16,1,1,1,0,0,1,1,1,2025-04-12 05:24:25,2025-04-14 20:16:38,3772.2166666666667,3772.2166666666667,0,0,0
ORD_2055535400,16,16,1,1,1,0,0,1,1,1,2025-05-15 08:48:11,2025-05-18 02:32:58,3944.783333333333,3944.7833333333333,0,0,0
ORD_2056049353,16,16,1,1,1,0,0,1,1,1,2025-04-05 11:36:14,2025-04-07 14:14:44,3038.5,3038.5,0,0,0
ORD_2056836448,16,16,1,1,1,0,0,1,1,1,2025-05-28 17:49:08,2025-05-31 18:55:55,4386.783333333334,4386.783333333334,0,0,0
ORD_2060129026,16,16,1,1,1,0,0,1,1,1,2025-05-14 19:21:53,2025-05-16 19:36:21,2894.4666666666667,2894.4666666666667,0,0,0
ORD_2060697347,16,16,1,1,1,0,0,1,1,1,2025-04-23 19:47:47,2025-04-26 21:20:01,4412.233333333334,4412.233333333334,0,0,0
ORD_2062209333,16,16,1,1,1,0,0,1,1,1,2025-06-04 19:59:09,2025-06-07 02:21:13,3262.0666666666666,3262.0666666666666,0,0,0
ORD_2062312640,16,16,1,1,1,0,0,1,1,1,2025-05-03 06:53:05,2025-05-04 22:47:38,2394.55,2394.55,0,0,0
ORD_2066458969,16,16,1,1,1,0,0,1,1,1,2025-05-19 08:31:06,2025-05-21 11:50:41,3079.583333333333,3079.5833333333335,0,0,0
ORD_2067216657,16,16,1,1,1,0,0,1,1,1,2025-05-18 03:37:33,2025-05-20 05:28:55,2991.3666666666663,2991.366666666667,0,0,0
ORD_2072701799,16,16,1,1,1,0,0,1,1,1,2025-05-14 06:29:13,2025-05-16 16:35:47,3486.5666666666666,3486.5666666666666,0,0,0
ORD_2074128503,16,16,1,1,1,0,0,1,1,1,2025-06-07 09:13:25,2025-06-09 14:53:10,3219.75,3219.75,0,0,0
ORD_2075246405,16,16,1,1,1,0,0,1,1,1,2025-04-29 20:56:53,2025-05-01 14:53:36,2516.7166666666667,2516.7166666666667,0,0,0
ORD_2075750457,16,16,1,1,1,0,0,1,1,1,2025-06-14 12:20:37,2025-06-16 10:18:13,2757.6,2757.6,0,0,0
ORD_2075850818,16,16,1,1,1,0,0,1,1,1,2025-06-14 14:07:39,2025-06-16 15:35:22,2967.7166666666667,2967.7166666666667,0,0,0
ORD_2077505741,16,16,1,1,1,0,0,1,1,1,2025-05-13 16:03:22,2025-05-16 00:31:56,3388.5666666666666,3388.5666666666666,0,0,0
ORD_2084922808,16,16,1,1,1,0,0,1,1,1,2025-04-28 23:17:34,2025-05-01 04:06:48,3169.2333333333336,3169.233333333333,0,0,0
ORD_2085634955,16,16,1,1,1,0,0,1,1,1,2025-05-25 04:30:23,2025-05-27 03:17:05,2806.7,2806.7,0,0,0
ORD_2085968644,16,16,1,1,1,0,0,1,1,1,2025-05-26 03:16:44,2025-05-28 00:38:40,2721.9333333333334,2721.9333333333334,0,0,0
ORD_2086130674,16,16,1,1,1,0,0,1,1,1,2025-06-09 22:31:32,2025-06-11 16:35:03,2523.5166666666664,2523.516666666667,0,0,0
ORD_2086317357,16,16,1,1,1,0,0,1,1,1,2025-04-21 04:26:14,2025-04-23 09:39:41,3193.4500000000003,3193.45,0,0,0
ORD_2091088582,16,16,1,1,1,0,0,1,1,1,2025-05-05 20:43:53,2025-05-08 06:34:05,3470.2000000000003,3470.2,0,0,0
ORD_2093125707,16,16,1,1,1,0,0,1,1,1,2025-05-31 00:35:32,2025-06-02 10:04:45,3449.2166666666667,3449.2166666666667,0,0,0
ORD_2095372642,16,16,1,1,1,0,0,1,1,1,2025-04-28 18:28:47,2025-04-30 19:41:53,2953.1000000000004,2953.1,0,0,0
