case_id,cycle_time_min,delivery_attempt_count,hub_depot_touch_count,max_gap_to_next_min,linehaul_ratio,hub_depot_ratio,last_mile_ratio,flag_missing_delivery_end,flag_missing_linehaul,flag_many_delivery_attempts,flag_many_hub_touches,flag_large_inter_event_gap,issue_score
ORD_9760889319,915.5333333333333,2,8,0.0,0.4405264690890556,0.22811840093206148,0.08556032913420228,0,0,0,1,1,2
ORD_4028923751,915.4333333333333,2,8,0.0,0.28616684266103487,0.39220041510395803,0.056366747988202306,0,0,0,1,1,2
ORD_2682135930,915.3166666666667,2,8,0.0,0.3956736284346037,0.31306105355159414,0.03155556364828201,0,0,0,1,1,2
ORD_0988181138,915.25,2,8,0.0,0.4319038514067195,0.27440590002731496,0.05291814622598562,0,0,0,1,1,2
ORD_2135083681,915.25,2,8,0.0,0.42376399890740235,0.27821178184466905,0.09491031594282073,0,0,0,1,1,2
ORD_8239692094,915.25,2,8,0.0,0.4066284257488846,0.30494400437039065,0.07961394883001001,0,0,0,1,1,2
ORD_1053357037,915.2166666666667,2,8,0.0,0.47216506109664375,0.21273651048021414,0.06155190938393458,0,0,0,1,1,2
ORD_3254723059,915.1333333333333,2,8,0.0,0.3478728054199753,0.35807168354338165,0.06414365848328113,0,0,0,1,1,2
ORD_4295219999,915.0833333333334,2,8,0.0,0.4387942810308715,0.23527911847737,0.06901010836900101,0,0,0,1,1,2
ORD_8349202647,915.0666666666667,2,8,0.0,0.34720603234737,0.2805988634707854,0.10751493515955121,0,0,0,1,1,2
ORD_4284823939,914.9666666666667,2,8,0.0,0.5039892163648949,0.1740682720681992,0.08162410288170789,0,0,0,1,1,2
ORD_7031449914,914.9,2,8,0.0,0.41343316209421793,0.2945312784639487,0.05430465988996976,0,0,0,1,1,2
ORD_2148015192,914.8666666666667,2,8,0.0,0.4269838956496393,0.2672702761786781,0.07135830357793485,0,0,0,1,1,2
ORD_1406691998,914.8166666666667,2,8,0.0,0.3927745085536264,0.23017362313031753,0.09892692524913917,0,0,0,1,1,2
ORD_4072232574,914.8166666666667,2,8,0.0,0.5459563847036747,0.18304213959081053,0.05443713676692962,0,0,0,1,1,2
ORD_6016057253,914.8,2,8,0.0,0.4912913569450517,0.21667759801778166,0.06863066608366127,0,0,0,1,1,2
ORD_0523025369,914.6,2,8,0.0,0.40073984984328304,0.25566732269115827,0.05895108972957213,0,0,0,1,1,2
ORD_6042737741,914.5833333333334,2,8,0.0,0.3125284738041002,0.32338952164009116,0.10279726651480638,0,0,0,1,1,2
ORD_9197059059,914.5333333333333,2,8,0.0,0.186597900568596,0.45283569033386784,0.04911430237643972,0,0,0,1,1,2
ORD_6007883191,914.4833333333333,2,8,0.0,0.23625362226393776,0.3488490768922342,0.10193369662286537,0,0,0,1,1,2
ORD_2972406915,914.45,2,8,0.0,0.3604534601855396,0.2728415987752201,0.046731186323290874,0,0,0,1,1,2
ORD_6704588657,914.4333333333333,2,8,0.0,0.49309226114533583,0.19653337221594425,0.05156198738745306,0,0,0,1,1,2
ORD_1329688545,914.3833333333333,2,8,0.0,0.4450540437088748,0.25915462151176566,0.07465869529555438,0,0,0,1,1,2
ORD_1730624499,914.3166666666667,2,8,0.0,0.38114074263110886,0.24284073716254395,0.0945879436373248,0,0,0,1,1,2
ORD_4434903116,914.3,2,8,0.0,0.3325859491778774,0.37655401217689305,0.08128258412628969,0,0,0,1,1,2
ORD_7390767232,914.2833333333333,2,8,0.0,0.23151101955994677,0.33086023661519953,0.054578267130903996,0,0,0,1,1,2
ORD_8515539759,914.2333333333333,2,8,0.0,0.41637802165749077,0.2428264119298501,0.052721770518102604,0,0,0,1,1,2
ORD_4750842917,914.1833333333333,2,8,0.0,0.4558166669705201,0.22971322309529452,0.04603380065996974,0,0,0,1,1,2
ORD_5042301398,914.15,2,8,0.0,0.3408630968659411,0.32168316651169576,0.0752064759612755,0,0,0,1,1,2
ORD_5750423428,914.1,2,8,0.0,0.2305364110418262,0.39895343324946214,0.09594136308937753,0,0,0,1,1,2
ORD_7907426517,914.0333333333333,2,8,0.0,0.5244338280879618,0.19922686991721672,0.06445789723204844,0,0,0,1,1,2
ORD_3424964033,913.8833333333333,2,8,0.0,0.48423394671092224,0.2219648751664144,0.035526051830102316,0,0,0,1,1,2
ORD_0105562077,913.8666666666667,2,8,0.0,0.15695214473300262,0.4406915669681938,0.0767799824919755,0,0,0,1,1,2
ORD_0893533961,913.7833333333333,2,8,0.0,0.45196709650354755,0.22439673883305672,0.0776442263848104,0,0,0,1,1,2
ORD_1762124101,913.6333333333333,2,8,0.0,0.3141486373089131,0.3945966653289065,0.035772921303221565,0,0,0,1,1,2
ORD_9549695182,913.4666666666667,2,8,0.0,0.34170194132243464,0.33476864691285946,0.0805356882206977,0,0,0,1,1,2
ORD_9324690450,913.4333333333333,2,8,0.0,0.32709922271284164,0.4282195380067875,0.04512279677407583,0,0,0,1,1,2
ORD_7963437200,913.4,2,8,0.0,0.48073133347930813,0.1740018976717028,0.0778775271877965,0,0,0,1,1,2
ORD_9252017015,913.4,2,8,0.0,0.4491825414203343,0.17803445004014304,0.20191956791475077,0,0,0,1,1,2
ORD_9656120649,913.4,2,8,0.0,0.3416538938763594,0.2868586234581417,0.06669221224728122,0,0,0,1,1,2
ORD_2764368453,913.3333333333334,2,8,0.0,0.26706204379562043,0.3858394160583941,0.04775547445255474,0,0,0,1,1,2
ORD_0030074053,913.2833333333333,2,8,0.0,0.3809515119440845,0.24225778783510046,0.09589941055167255,0,0,0,1,1,2
ORD_7177787155,913.2166666666667,2,8,0.0,0.3953059697406603,0.30591498914094867,0.06772762944171701,0,0,0,1,1,2
ORD_8925975100,913.2,2,8,0.0,0.3333150824937947,0.37333917360198576,0.045700102204701415,0,0,0,1,1,2
ORD_1641653744,913.1166666666667,2,8,0.0,0.3631883476007082,0.23910781754795846,0.10283461405077847,0,0,0,1,1,2
ORD_9100721378,913.0666666666667,2,8,0.0,0.45277818341121495,0.199748101635514,0.054395443925233655,0,0,0,1,1,2
ORD_5761757978,913.0,2,8,0.0,0.35127783862723627,0.2974808324205915,0.09490690032858708,0,0,0,1,1,2
ORD_5846360065,913.0,2,8,0.0,0.30867104782767435,0.39193136181087995,0.058853596202993796,0,0,0,1,1,2
ORD_3983977095,912.95,2,8,0.0,0.3504390528871607,0.24234624021030723,0.08795662413056575,0,0,0,1,1,2
ORD_8178218713,912.95,2,8,0.0,0.3744819906164996,0.21415922741296534,0.19853223068076017,0,0,0,1,1,2
ORD_8763991868,912.9166666666666,2,8,0.0,0.3982838886353264,0.2228936558649019,0.07508900045641259,0,0,0,1,1,2
ORD_2446954532,912.8333333333334,2,8,0.0,0.43005294869454086,0.27146247945955815,0.05707504108088369,0,0,0,1,1,2
ORD_9212478488,912.8333333333334,2,8,0.0,0.3171991966404966,0.3833302903049114,0.09161949972612743,0,0,0,1,1,2
ORD_2375855696,912.8166666666667,2,8,0.0,0.2770727966550421,0.3073636546221402,0.0785298252661177,0,0,0,1,1,2
ORD_2410238628,912.7666666666667,2,8,0.0,0.1776832341233612,0.51230690574444,0.027553591644450936,0,0,0,1,1,2
ORD_6976949120,912.6833333333333,2,8,0.0,0.3726191997954749,0.31659392633443506,0.06860722046712076,0,0,0,1,1,2
ORD_7076637452,912.6166666666667,2,8,0.0,0.40739996712749055,0.22596197746406851,0.12002118450609055,0,0,0,1,1,2
ORD_4630170157,912.6,2,8,0.0,0.2624004675286727,0.4065673168237271,0.10663671561107459,0,0,0,1,1,2
ORD_9572445564,912.5333333333333,2,8,0.0,0.22819257744009352,0.31001607247223845,0.1786053477498539,0,0,0,1,1,2
ORD_5947106710,912.4833333333333,2,8,0.0,0.28632486438108457,0.24429669948309557,0.13923541982501964,0,0,0,1,1,2
ORD_7843725322,912.4833333333333,2,8,0.0,0.3601344316791174,0.12599316882500136,0.19326380390509418,0,0,0,1,1,2
ORD_1523932083,912.4,2,8,0.0,0.4164109308782698,0.2518814847289201,0.07438258073944178,0,0,0,1,1,2
ORD_9177015196,912.4,2,8,0.0,0.4375274002630426,0.2326647669150957,0.05533026450387257,0,0,0,1,1,2
ORD_1314962316,912.3833333333333,2,8,0.0,0.5923679739875418,0.15680543631149188,0.052463328644758236,0,0,0,1,1,2
ORD_9014607531,912.3333333333334,2,8,0.0,0.40195469492144686,0.20527950310559,0.11030325173547678,0,0,0,1,1,2
ORD_9202095962,912.3333333333334,2,8,0.0,0.31525392765801974,0.300383631713555,0.05210084033613445,0,0,0,1,1,2
ORD_7507373047,912.2666666666667,2,8,0.0,0.2816245249926922,0.2798341128325051,0.07030108155510086,0,0,0,1,1,2
ORD_8313563114,912.25,2,8,0.0,0.3023659450077647,0.4064857951950306,0.033433817484242255,0,0,0,1,1,2
ORD_4475225860,912.1833333333333,2,8,0.0,0.2930149275547679,0.36096544919698165,0.09155688732162759,0,0,0,1,1,2
ORD_8966478465,912.1333333333333,2,8,0.0,0.10148370121327291,0.5926034205525508,0.07263192515714077,0,0,0,1,1,2
ORD_6886045565,912.0666666666667,2,8,0.0,0.4114830787223156,0.19475915503252686,0.14244207294788397,0,0,0,1,1,2
ORD_9227027568,912.0,2,8,0.0,0.33883406432748536,0.33415570175438597,0.07713815789473684,0,0,0,1,1,2
ORD_4400671643,911.8,2,8,0.0,0.41705052277546245,0.2214484170505228,0.050157198215983044,0,0,0,1,1,2
ORD_7699537159,911.75,2,8,0.0,0.43621241202815103,0.21879170094141304,0.08803582853486884,0,0,0,1,1,2
ORD_7160560788,911.7333333333333,2,8,0.0,0.3594983913424978,0.2892475870137467,0.11320927171687628,0,0,0,1,1,2
ORD_7302839355,911.5,2,8,0.0,0.4973669775095996,0.16456390565002743,0.09323459498994331,0,0,0,1,1,2
ORD_8654603267,911.5,2,8,0.0,0.4299323459498995,0.2679831779118669,0.04797952093618578,0,0,0,1,1,2
ORD_8213099984,911.4666666666667,2,8,0.0,0.45022674078408426,0.19569192510239908,0.044891018139262724,0,0,0,1,1,2
ORD_7976325699,911.45,2,8,0.0,0.5240002194305776,0.192696618940516,0.05818567484045568,0,0,0,1,1,2
ORD_5821176077,911.4333333333333,2,8,0.0,0.2389276963025271,0.33727096514647253,0.11282595179753502,0,0,0,1,1,2
ORD_6231345655,911.3333333333334,2,8,0.0,0.3940380395025604,0.16210680321872717,0.236100950987564,0,0,0,1,1,2
ORD_1816005865,911.2333333333333,2,8,0.0,0.42030947068076235,0.2017778102937411,0.09582251161429564,0,0,0,1,1,2
ORD_1332909894,911.2,2,8,0.0,0.34284460052677784,0.28890474100087793,0.07005414105940884,0,0,0,1,1,2
ORD_5292039424,911.1666666666666,2,8,0.0,0.43886958112310226,0.26206328882385216,0.048344613133345524,0,0,0,1,1,2
ORD_8717385135,911.15,2,8,0.0,0.35767985512813477,0.3315590188223674,0.056851231959611476,0,0,0,1,1,2
ORD_7137952600,911.05,2,8,0.0,0.40360024147961143,0.3755556775149552,0.03737445804291751,0,0,0,1,1,2
ORD_2472818980,910.8333333333334,2,8,0.0,0.40215919487648666,0.24263494967978042,0.04947849954254346,0,0,0,1,1,2
ORD_5332387503,910.7666666666667,2,8,0.0,0.3441788969000476,0.3057314350547158,0.13285510375873807,0,0,0,1,1,2
ORD_0195982434,910.7166666666667,2,8,0.0,0.5075489998718957,0.16538257416320482,0.06059330563841663,0,0,0,1,1,2
ORD_8792660891,910.7166666666667,2,8,0.0,0.39073623336932456,0.23219808575663853,0.08733049063924016,0,0,0,1,1,2
ORD_7799196524,910.7,2,8,0.0,0.3489623366641046,0.3140258409282238,0.0435745397313422,0,0,0,1,1,2
ORD_1318510526,910.6,2,8,0.0,0.285214876638114,0.35482099714473975,0.13291602606340142,0,0,0,1,1,2
ORD_7316697556,910.6,2,8,0.0,0.45164360494911776,0.17805110183761622,0.10167288966981478,0,0,0,1,1,2
ORD_7584723536,910.5333333333333,2,8,0.0,0.31314980231366235,0.43399472836432856,0.03238028993996193,0,0,0,1,1,2
ORD_7034043804,910.5,2,8,0.0,0.2152297272560864,0.33547501372872046,0.11609006040637013,0,0,0,1,1,2
ORD_6536842079,910.2166666666667,2,8,0.0,0.36635965795689673,0.2501419076044165,0.09519711424019922,0,0,0,1,1,2
ORD_9439311978,910.1,2,8,0.0,0.23860015382924954,0.36549097168809286,0.10676482437827343,0,0,0,1,1,2
ORD_1691087614,910.0833333333334,2,8,0.0,0.3127552421939383,0.3303177364710192,0.08764765131398224,0,0,0,1,1,2
ORD_7067128524,909.9333333333333,2,8,0.0,0.38552274891933475,0.29665176936039267,0.07333870613231738,0,0,0,1,1,2
ORD_7047379681,909.9,2,8,0.0,0.45574605267978163,0.18817086126680588,0.07398248891819614,0,0,0,1,1,2
ORD_5380181012,909.8166666666667,2,8,0.0,0.46535016212057373,0.19806188059865543,0.08159152942900584,0,0,0,1,1,2
ORD_4553225570,909.8,2,8,0.0,0.36235069978749906,0.29464351139444567,0.09053271781343884,0,0,0,1,1,2
ORD_5543573732,909.7166666666667,2,8,0.0,0.2511404649799388,0.29181246908378067,0.06745690050015574,0,0,0,1,1,2
ORD_8736994477,909.7,2,8,0.0,0.3806566267267597,0.3336081492066982,0.03136565168004104,0,0,0,1,1,2
ORD_4988562121,909.6833333333333,2,8,0.0,0.3757717887176856,0.2070317509756142,0.15045528663820742,0,0,0,1,1,2
ORD_1059274377,909.5666666666667,2,8,0.0,0.3523472715945322,0.30765566020449303,0.06098141972367794,0,0,0,1,1,2
ORD_4602893366,909.5,2,8,0.0,0.2608392889866227,0.38425875022906353,0.09309144218435036,0,0,0,1,1,2
ORD_5856198315,909.4166666666666,2,8,0.0,0.45804086868871985,0.2866672775588747,0.03047741226060662,0,0,0,1,1,2
ORD_9347282082,909.3,2,8,0.0,0.5060119505846988,0.1737783643095421,0.08940943582975916,0,0,0,1,1,2
ORD_7935372629,909.25,2,8,0.0,0.3527999266794977,0.26793144533040053,0.13815415635597106,0,0,0,1,1,2
ORD_8918220352,909.2,2,8,0.0,0.4805323361196656,0.21836046341105733,0.05097888253409591,0,0,0,1,1,2
ORD_0615824327,909.0333333333333,2,8,0.0,0.47589013970884825,0.1728942833046093,0.09337758058010341,0,0,0,1,1,2
ORD_1886754855,909.0166666666667,2,8,0.0,0.4105168588768082,0.2227131882437066,0.06387855008158999,0,0,0,1,1,2
ORD_2080381822,908.9833333333333,2,8,0.0,0.22609508791873706,0.4413538935440695,0.07981444470929061,0,0,0,1,1,2
ORD_2687363089,908.9833333333333,2,8,0.0,0.24972955133024075,0.3513449091475825,0.09893837437430096,0,0,0,1,1,2
ORD_3027367026,908.9833333333333,2,8,0.0,0.30915491666513867,0.34380901740039244,0.07920937310915124,0,0,0,1,1,2
ORD_5430086959,908.9833333333333,2,8,0.0,0.3233282605108271,0.29375309411613704,0.1678798657841178,0,0,0,1,1,2
ORD_1551316794,908.95,2,8,0.0,0.39921521169114543,0.16056988833269153,0.1274547554871005,0,0,0,1,1,2
ORD_9671132046,908.95,2,8,0.0,0.29374553055723635,0.28730953297761147,0.0496726992683866,0,0,0,1,1,2
ORD_2537603268,908.9166666666666,2,8,0.0,0.36061245071972126,0.305858622902723,0.05658751260658293,0,0,0,1,1,2
ORD_5485987556,908.8333333333334,2,8,0.0,0.4401063634696497,0.1953603520997616,0.06992481203007518,0,0,0,1,1,2
ORD_3876163386,908.7666666666667,2,8,0.0,0.4428896306349265,0.2566298646517258,0.05043465502695962,0,0,0,1,1,2
ORD_7394711799,908.75,2,8,0.0,0.4550389729481889,0.20900504355800092,0.06347546996790464,0,0,0,1,1,2
ORD_8819550190,908.7166666666667,2,8,0.0,0.5338664416851604,0.1746418942464648,0.07506923683583075,0,0,0,1,1,2
ORD_8991085166,908.7166666666667,2,8,0.0,0.22320855418814076,0.3704675091245896,0.16620508776112833,0,0,0,1,1,2
ORD_4777399534,908.7,2,8,0.0,0.357195260628737,0.26633285646161187,0.09799713876967096,0,0,0,1,1,2
ORD_8491048984,908.6333333333333,2,8,0.0,0.2275762133607249,0.4333064309035548,0.12898492241094683,0,0,0,1,1,2
ORD_2480021510,908.5166666666667,2,8,0.0,0.16954376180954303,0.5139696575003211,0.048118728330061825,0,0,0,1,1,2
ORD_0275358429,908.4833333333333,2,8,0.0,0.3050138509237007,0.3324588600047698,0.09336072942082958,0,0,0,1,1,2
ORD_6806304746,908.4333333333333,2,8,0.0,0.3367886104282098,0.23056177301581474,0.15932190951454886,0,0,0,1,1,2
ORD_6000337655,908.4166666666666,2,8,0.0,0.5425373818915695,0.2201449408311164,0.03304284010641225,0,0,0,1,1,2
ORD_7472977071,908.4166666666666,2,8,0.0,0.4616640675167416,0.20421979634895884,0.03603339143197872,0,0,0,1,1,2
ORD_2676941297,908.4,2,8,0.0,0.41795097607515047,0.2083516806105974,0.09960736826654924,0,0,0,1,1,2
ORD_8300059623,908.2666666666667,2,8,0.0,0.29130578391074574,0.3240237815619495,0.070702436876101,0,0,0,1,1,2
ORD_4725039700,908.2333333333333,2,8,0.0,0.35769075494549857,0.3394135134143208,0.06609902007560466,0,0,0,1,1,2
ORD_8188319475,908.0666666666667,2,8,0.0,0.2943249394317598,0.33540121870640927,0.10779311357462741,0,0,0,1,1,2
ORD_5101621569,908.0,2,8,0.0,0.3180249632892804,0.3604258443465492,0.0546071953010279,0,0,0,1,1,2
ORD_4803183073,907.9333333333333,2,8,0.0,0.2631434025993098,0.3243813789558705,0.08840590351714515,0,0,0,1,1,2
ORD_9505539328,907.9166666666666,2,8,0.0,0.3549518127581459,0.2375034419458467,0.07157411656723267,0,0,0,1,1,2
ORD_2234444452,907.7,2,8,0.0,0.2877969960706548,0.3715434614960891,0.0820388527780838,0,0,0,1,1,2
ORD_2237092724,907.6666666666666,2,8,0.0,0.42107969151670954,0.2514689680499449,0.0831252295262578,0,0,0,1,1,2
ORD_2853635867,907.6166666666667,2,8,0.0,0.3894265200066107,0.23936316726958887,0.11711992948564923,0,0,0,1,1,2
ORD_6826036097,907.6,2,8,0.0,0.24816365506096663,0.3108564712795651,0.0990524460114588,0,0,0,1,1,2
ORD_3042364474,907.1333333333333,2,8,0.0,0.3144888660248401,0.3299404718159771,0.12372308370691557,0,0,0,1,1,2
ORD_8100034289,907.1333333333333,2,8,0.0,0.40903579040199894,0.27585066509884615,0.0887778349378996,0,0,0,1,1,2
ORD_5850535182,907.05,2,8,0.0,0.2319423773037135,0.3971850136890653,0.0960623265898609,0,0,0,1,1,2
ORD_9817060124,907.05,2,8,0.0,0.3221064623412895,0.3337008250188339,0.04211454715837054,0,0,0,1,1,2
ORD_9114424703,907.0,2,8,0.0,0.2002205071664829,0.4888092613009922,0.06999264976111724,0,0,0,1,1,2
ORD_3644132831,906.8666666666667,2,8,0.0,0.42246195692126737,0.2258141586414761,0.0751121076233184,0,0,0,1,1,2
ORD_2535744981,906.8333333333334,2,8,0.0,0.40044109538687744,0.22253262267965448,0.05629479875022974,0,0,0,1,1,2
ORD_2319925246,906.6333333333333,2,8,0.0,0.5171881319166146,0.15715651310709952,0.05139894849075334,0,0,0,1,1,2
ORD_3744054986,906.6166666666667,2,8,0.0,0.2980127580565105,0.31992573119841167,0.15232457672298105,0,0,0,1,1,2
ORD_4147772487,906.6,2,8,0.0,0.35388631517023306,0.2387675564379734,0.07103463489962497,0,0,0,1,1,2
ORD_2954003499,906.4833333333333,2,8,0.0,0.44900623287797164,0.132839360900182,0.18842045266506097,0,0,0,1,1,2
ORD_1992273817,906.35,2,8,0.0,0.36352770269027784,0.2803001048160203,0.025450065280152995,0,0,0,1,1,2
ORD_3283327910,906.3333333333334,2,8,0.0,0.34514527399779327,0.30369621184258916,0.08712762044869438,0,0,0,1,1,2
ORD_4280834429,906.3166666666667,2,8,0.0,0.10529800106658821,0.48680556832600824,0.12648264955221683,0,0,0,1,1,2
ORD_2858869701,906.1666666666666,2,8,0.0,0.23717123413647231,0.43522162957513333,0.06095273128563546,0,0,0,1,1,2
ORD_2555646676,906.0166666666667,2,8,0.0,0.4100917937491952,0.26180533838597525,0.09455308033332721,0,0,0,1,1,2
ORD_3417680693,906.0,2,8,0.0,0.41006254598969827,0.2467439293598234,0.06298749080206033,0,0,0,1,1,2
ORD_6633139658,905.95,2,8,0.0,0.3787920599002888,0.2980664863770996,0.08585830711775852,0,0,0,1,1,2
ORD_4159989167,905.8666666666667,2,8,0.0,0.4221371798645864,0.2486753017368266,0.0800522519870474,0,0,0,1,1,2
ORD_2408268401,905.7833333333333,2,8,0.0,0.3075054740832061,0.3260897565642998,0.07983881354996596,0,0,0,1,1,2
ORD_1526360280,905.75,2,8,0.0,0.3104793449259361,0.36746710828963103,0.07608795657374184,0,0,0,1,1,2
ORD_9069133121,905.6333333333333,2,8,0.0,0.2854724134123449,0.325628473628032,0.11697154845596085,0,0,0,1,1,2
ORD_3567848715,905.5666666666667,2,8,0.0,0.38344314793683515,0.3073581919240254,0.05860050796922736,0,0,0,1,1,2
ORD_4440419894,905.55,2,8,0.0,0.2921244915612979,0.3940330922275596,0.03690206688384592,0,0,0,1,1,2
ORD_1547192120,905.5166666666667,2,8,0.0,0.34225396182658147,0.302460841876645,0.05468332995895529,0,0,0,1,1,2
ORD_6104008776,905.5166666666667,2,8,0.0,0.3225598645340597,0.3154552649500285,0.07875798347168284,0,0,0,1,1,2
ORD_5983928796,905.4833333333333,2,8,0.0,0.31414161865670265,0.35601612398534854,0.05093044230521453,0,0,0,1,1,2
ORD_1231040481,905.35,2,8,0.0,0.4001214999723864,0.24172971778870048,0.07023066585666685,0,0,0,1,1,2
ORD_6239232821,905.3333333333334,2,8,0.0,0.21809646539027983,0.46423048600883654,0.06117452135493374,0,0,0,1,1,2
ORD_0622535589,905.0833333333334,2,8,0.0,0.43331184973759324,0.20911518276401803,0.05962618543412209,0,0,0,1,1,2
ORD_9981119551,905.0333333333333,2,8,0.0,0.28181282457368056,0.35354130602924383,0.07977606717984605,0,0,0,1,1,2
ORD_8180122260,905.0,2,8,0.0,0.46394106813996316,0.18281767955801104,0.08705340699815838,0,0,0,1,1,2
ORD_7074602284,904.85,2,8,0.0,0.32056878672339795,0.2596562966237498,0.1168517802213995,0,0,0,1,1,2
ORD_1979266851,904.8,2,8,0.0,0.5091917182434423,0.20999115826702033,0.061855290303566166,0,0,0,1,1,2
ORD_7089924563,904.8,2,8,0.0,0.4881926024167404,0.18613689949896847,0.034832743884468026,0,0,0,1,1,2
ORD_5912246576,904.75,2,8,0.0,0.4914985723496362,0.21711338307082992,0.07362991618310767,0,0,0,1,1,2
ORD_0228795409,904.5333333333333,2,8,0.0,0.2856353183962264,0.24415905070754718,0.21283534787735847,0,0,0,1,1,2
ORD_9852491771,904.5333333333333,2,8,0.0,0.3768609964622642,0.39167526533018865,0.03513782429245283,0,0,0,1,1,2
ORD_4587228481,904.4666666666667,2,8,0.0,0.36297633964767445,0.2564126188545736,0.1497014815360802,0,0,0,1,1,2
ORD_5035741961,904.45,2,8,0.0,0.38990546741113385,0.3357841782298635,0.07890614922512759,0,0,0,1,1,2
ORD_5556334492,904.4166666666666,2,8,0.0,0.21995761540587855,0.4523173316133787,0.03425780890076476,0,0,0,1,1,2
ORD_0881581555,904.3666666666667,2,8,0.0,0.3406988315948546,0.3612288526040322,0.02609561018760827,0,0,0,1,1,2
ORD_7726648090,904.2666666666667,2,8,0.0,0.42363978177528755,0.21641846063108228,0.07064656443526983,0,0,0,1,1,2
ORD_9273352606,904.15,2,8,0.0,0.3058858227801434,0.3554904237866136,0.07554056295968589,0,0,0,1,1,2
ORD_7636272391,904.0666666666667,2,8,0.0,0.3370142319887914,0.2560283164958337,0.12364501142983556,0,0,0,1,1,2
ORD_2497968794,904.0333333333333,2,8,0.0,0.18198075292208987,0.4983407691456805,0.0404483610486339,0,0,0,1,1,2
ORD_7887300935,904.0166666666667,2,8,0.0,0.3926918751497944,0.24457513688906915,0.09996128389963313,0,0,0,1,1,2
ORD_0868130910,903.9833333333333,2,8,0.0,0.35629344198823726,0.2997289773041538,0.07636571470712955,0,0,0,1,1,2
ORD_2341304886,903.8833333333333,2,8,0.0,0.2355392473217414,0.3466708461637748,0.1699149964044032,0,0,0,1,1,2
ORD_2144345115,903.7833333333333,2,8,0.0,0.3692072214948273,0.30783558006159295,0.08954948641820495,0,0,0,1,1,2
ORD_2749278648,903.7666666666667,2,8,0.0,0.3302106000811419,0.21323719249068715,0.2572566665437244,0,0,0,1,1,2
ORD_8942135110,903.6166666666667,2,8,0.0,0.20006639983768928,0.2888577383477507,0.1548776214102588,0,0,0,1,1,2
ORD_7048512410,903.4333333333333,2,8,0.0,0.33756410729439545,0.3079363908054459,0.11803121425672433,0,0,0,1,1,2
ORD_2818958609,903.3666666666667,2,8,0.0,0.3161875945537065,0.30747942880336515,0.044869193018707794,0,0,0,1,1,2
ORD_9257797358,903.3666666666667,2,8,0.0,0.46490904394671784,0.16643297295302756,0.08274602413195085,0,0,0,1,1,2
ORD_1206099571,903.35,2,8,0.0,0.4756185310234129,0.15213741443884798,0.051530414567996896,0,0,0,1,1,2
ORD_4649012740,903.3333333333334,2,8,0.0,0.3152214022140221,0.2674354243542435,0.10741697416974169,0,0,0,1,1,2
ORD_5572290244,903.2,2,8,0.0,0.4257639503985827,0.37322852081488045,0.03358429288455861,0,0,0,1,1,2
ORD_6950726394,903.1666666666666,2,8,0.0,0.3750692009595867,0.3164790551762318,0.09619856062004059,0,0,0,1,1,2
ORD_8938250414,903.15,2,8,0.0,0.41541641292513243,0.15349978777980772,0.17379911052058536,0,0,0,1,1,2
ORD_7874419991,903.1333333333333,2,8,0.0,0.4524617996604414,0.21851701483723338,0.04820255407101203,0,0,0,1,1,2
ORD_2449187198,903.05,2,8,0.0,0.41420740822767294,0.32179835003598917,0.08834874407101859,0,0,0,1,1,2
ORD_6303952827,903.0,2,8,0.0,0.2571059431524548,0.377076411960133,0.05594315245478036,0,0,0,1,1,2
ORD_4606341856,902.9833333333333,2,8,0.0,0.39561453699772975,0.19745657911737022,0.1195481644179479,0,0,0,1,1,2
ORD_8230259544,902.9666666666667,2,8,0.0,0.31647532208645573,0.2662335265236812,0.08149064195799034,0,0,0,1,1,2
ORD_0652317577,902.95,2,8,0.0,0.4295365191871089,0.2605349133396091,0.06803625154585895,0,0,0,1,1,2
ORD_0390932021,902.9333333333333,2,8,0.0,0.33468694624926165,0.24143532191376257,0.09055670407560543,0,0,0,1,1,2
ORD_2471108653,902.9166666666666,2,8,0.0,0.304697738809414,0.3442362713428703,0.06035994462390402,0,0,0,1,1,2
ORD_6062142559,902.85,2,8,0.0,0.271935168263462,0.35832825681637775,0.06588396005242657,0,0,0,1,1,2
ORD_5917006277,902.8166666666667,2,8,0.0,0.4142036958407946,0.12189628754453655,0.196791522826709,0,0,0,1,1,2
ORD_8677450104,902.8,2,8,0.0,0.4262848914488259,0.2325173534189928,0.04635578201151972,0,0,0,1,1,2
ORD_8137268505,902.7333333333333,2,8,0.0,0.5126837013514511,0.18859390000738496,0.03334317997193708,0,0,0,1,1,2
ORD_5863813134,902.65,2,8,0.0,0.28266770065917024,0.3400542846064366,0.05705422921398106,0,0,0,1,1,2
ORD_9816052374,902.6333333333333,2,8,0.0,0.39478932013737583,0.24757191919937963,0.13137486613242733,0,0,0,1,1,2
ORD_3932697223,902.6166666666667,2,8,0.0,0.3153239655076906,0.23718078918699334,0.06953856380523293,0,0,0,1,1,2
ORD_0044395926,902.4333333333333,2,8,0.0,0.4142134229675322,0.14662209581501864,0.1430761275071104,0,0,0,1,1,2
ORD_8648936698,902.4166666666666,2,8,0.0,0.3437436513066765,0.23804598762581958,0.0647335857419891,0,0,0,1,1,2
ORD_9490000848,902.35,2,8,0.0,0.49313828706525553,0.15932472617794277,0.041946029811048925,0,0,0,1,1,2
