case_id,event_count,unique_step_count,total_process_time_min,cycle_time_min,linehaul_duration_min,hub_depot_duration_min,last_mile_duration_min,linehaul_ratio,hub_depot_ratio,last_mile_ratio,delivery_attempt_count,hub_depot_touch_count,max_gap_to_next_min
ORD_2150505988,29,29,996.4333333333333,996.4333333333333,305.31666666666666,369.90000000000003,63.733333333333334,0.30640952731408694,0.3712240323821631,0.06396146254976082,2,8,0.0
ORD_2151049943,29,29,936.4666666666667,936.4666666666667,366.65,247.86666666666667,50.166666666666664,0.39152488075745706,0.26468285043069695,0.053570157328967034,2,8,0.0
ORD_2154666513,29,29,879.0833333333333,879.0833333333334,331.81666666666666,179.13333333333333,92.58333333333333,0.377457578917433,0.20377286946630013,0.10531803962460898,2,8,0.0
ORD_2155715424,29,29,812.4666666666667,812.4666666666667,239.2,294.84999999999997,42.916666666666664,0.29441207844424383,0.36290719619266426,0.0528226799048166,2,8,0.0
ORD_2157097527,29,29,812.4499999999999,812.45,263.0,221.15,69.53333333333333,0.3237122284448274,0.27220136623792235,0.08558475393357541,2,8,0.0
ORD_2157825625,29,29,873.0666666666666,873.0666666666667,219.63333333333333,349.3666666666667,81.35,0.25156536346976177,0.4001603543066586,0.09317730604764814,2,8,0.0
ORD_2158476404,29,29,720.35,720.35,288.8666666666667,174.0,66.2,0.40100876888549547,0.24154924689387103,0.09189977094467967,2,8,0.0
ORD_2158958791,29,29,863.75,863.75,425.54999999999995,168.18333333333334,72.96666666666667,0.4926772793053545,0.19471297636275928,0.08447660395561987,2,8,0.0
ORD_2159217621,29,29,1002.7333333333332,1002.7333333333333,478.3166666666666,231.31666666666666,46.28333333333333,0.47701283159364405,0.23068612459277976,0.046157170400904196,2,8,0.0
ORD_2160087017,29,29,636.2333333333333,636.2333333333333,179.64999999999998,116.6,47.35,0.2823649604442814,0.1832660973437418,0.07442238172578194,2,8,0.0
ORD_2161558359,29,29,778.7,778.7,311.0,165.65,80.81666666666666,0.3993835880313342,0.21272633876974445,0.10378408458542013,2,8,0.0
ORD_2162258525,29,29,731.85,731.85,221.81666666666666,182.25,104.48333333333333,0.303090341827788,0.24902643984423037,0.14276604950923458,2,8,0.0
ORD_2162947492,29,29,764.9,764.9,306.56666666666666,178.5,117.26666666666667,0.4007931319998257,0.2333638384102497,0.15330980084542642,2,8,0.0
ORD_2163120327,29,29,900.6166666666667,900.6166666666667,239.28333333333336,374.3833333333333,91.88333333333333,0.2656883246664323,0.4156966522937987,0.10202268815811387,2,8,0.0
ORD_2165060763,29,29,1228.4166666666667,1228.4166666666667,630.8666666666667,206.89999999999998,72.2,0.5135608167695542,0.1684281934739841,0.05877484566854352,2,8,0.0
ORD_2166059550,29,29,836.3166666666667,836.3166666666667,316.3666666666667,162.7166666666667,90.0,0.37828573706132046,0.1945634628031647,0.10761473923354391,2,8,0.0
ORD_2166162201,29,29,819.5833333333334,819.5833333333334,293.06666666666666,212.48333333333335,38.75,0.3575800711743772,0.25925775292323333,0.047280122013218094,2,8,0.0
ORD_2166758675,29,29,740.55,740.55,301.85,223.28333333333333,53.65,0.40760245763284053,0.30151013886075667,0.07244615488488286,2,8,0.0
ORD_2167315501,29,29,677.35,677.35,184.28333333333333,160.66666666666669,99.03333333333333,0.2720651558770699,0.23719888782264217,0.14620703230727589,2,8,0.0
ORD_2168089547,29,29,816.4666666666667,816.4666666666667,309.18333333333334,175.96666666666664,77.86666666666667,0.37868457581448517,0.2155221686943741,0.09537029476606516,2,8,0.0
ORD_2168732140,29,29,807.9833333333333,807.9833333333333,289.0333333333333,229.28333333333336,50.71666666666667,0.3577219002042121,0.2837723550403268,0.06276944656449185,2,8,0.0
ORD_2169395299,29,29,1039.25,1039.25,519.0666666666666,208.25,80.5,0.49946275358832487,0.20038489295164782,0.07745970651912437,2,8,0.0
ORD_2170388307,29,29,665.1333333333333,665.1333333333333,330.0333333333333,113.93333333333334,51.13333333333333,0.49619123985165875,0.1712939761451338,0.07687681667836023,2,8,0.0
ORD_2172747100,29,29,617.8333333333334,617.8333333333334,120.65,269.4166666666667,33.1,0.1952792015106555,0.43606690045859187,0.05357431885621797,2,8,0.0
ORD_2172818441,29,29,1014.6333333333333,1014.6333333333333,432.3333333333333,262.1333333333333,56.016666666666666,0.4260980978350143,0.25835277111600247,0.05520877821216203,2,8,0.0
ORD_2173523422,29,29,671.8833333333333,671.8833333333333,197.51666666666665,209.1,73.11666666666666,0.2939746483764542,0.3112147446233225,0.10882345645325328,2,8,0.0
ORD_2175055700,29,29,1088.0833333333333,1088.0833333333333,391.55,299.98333333333335,116.33333333333333,0.3598529524393046,0.2756988588496592,0.10691583058895612,2,8,0.0
ORD_2175661078,29,29,504.3333333333333,504.3333333333333,104.86666666666666,107.03333333333333,97.36666666666667,0.2079312623925975,0.21222736285525445,0.19306014540647723,2,8,0.0
ORD_2176492768,29,29,699.3666666666667,699.3666666666667,103.91666666666666,285.31666666666666,99.86666666666667,0.14858681664362994,0.4079643486964396,0.14279586292359756,2,8,0.0
ORD_2176658302,29,29,791.4333333333334,791.4333333333333,272.93333333333334,256.0,56.03333333333333,0.3448595375479088,0.32346375773912306,0.07079981468222211,2,8,0.0
ORD_2177464205,29,29,786.8,786.8,307.79999999999995,191.75,39.0,0.39120488052872393,0.24370869344178955,0.049567869852567364,2,8,0.0
ORD_2177927025,29,29,755.5833333333334,755.5833333333334,268.6666666666667,184.75,51.9,0.3555751626778427,0.24451306937244954,0.06868865115253116,2,8,0.0
ORD_2178122066,29,29,869.5166666666667,869.5166666666667,372.81666666666666,223.26666666666665,66.68333333333334,0.42876310594008166,0.25677100304767014,0.07669011519809857,2,8,0.0
ORD_2180050439,29,29,1172.2,1172.2,557.8166666666666,242.45,85.3,0.4758715805038957,0.2068333048967753,0.07276915202183927,2,8,0.0
ORD_2183671455,29,29,741.2666666666667,741.2666666666667,170.46666666666667,265.21666666666664,76.3,0.2299667236262254,0.3577884701861678,0.10293191833798003,2,8,0.0
ORD_2183969323,29,29,762.9,762.9,300.16666666666663,222.4,45.81666666666666,0.39345479966793373,0.2915192030410277,0.06005592694542753,2,8,0.0
ORD_2184274983,29,29,969.0833333333334,969.0833333333334,443.5,138.31666666666666,118.0,0.4576489809957864,0.14272938343795682,0.12176455413191159,2,8,0.0
ORD_2185994361,29,29,718.5,718.5,210.28333333333333,264.8833333333333,30.43333333333333,0.2926699141730457,0.36866156344235673,0.04235676177221062,2,8,0.0
ORD_2186963457,29,29,788.5,788.5,198.5,230.98333333333332,126.45,0.2517438173747622,0.29294018177975056,0.1603677869372226,2,8,0.0
ORD_2188150665,29,29,695.5,695.5,186.33333333333334,205.0,54.25,0.2679127725856698,0.29475197699496763,0.07800143781452193,2,8,0.0
ORD_2191709808,29,29,931.25,931.25,132.2,458.40000000000003,64.8,0.14195973154362415,0.49224161073825506,0.06958389261744966,2,8,0.0
ORD_2193617525,29,29,730.7166666666667,730.7166666666667,237.83333333333331,134.14999999999998,76.98333333333332,0.3254795520379536,0.18358688958328578,0.1053531920717104,2,8,0.0
ORD_2194946657,29,29,724.55,724.55,219.45,177.96666666666667,34.13333333333333,0.30287764819543167,0.24562372047017692,0.047109700273733124,2,8,0.0
ORD_2196124362,29,29,1170.3833333333334,1170.3833333333334,436.98333333333335,428.8166666666666,88.58333333333334,0.373367700041297,0.36638992922546737,0.07568745282884524,2,8,0.0
ORD_2196558300,29,29,804.6833333333334,804.6833333333333,273.6666666666667,197.68333333333334,96.51666666666667,0.34009237588285246,0.2456659969760361,0.1199436631387088,2,8,0.0
ORD_2196789018,29,29,583.05,583.05,167.48333333333335,140.53333333333333,43.96666666666667,0.28725380899293945,0.2410313580882143,0.07540805534116572,2,8,0.0
ORD_2197073404,29,29,756.4833333333333,756.4833333333333,242.08333333333334,191.35,44.05,0.3200114565203023,0.2529467492123642,0.05822996761329837,2,8,0.0
ORD_2197420062,29,29,1078.3166666666666,1078.3166666666666,612.45,142.25,42.78333333333333,0.5679685930230761,0.1319185767940772,0.03967603826952503,2,8,0.0
ORD_2197853325,29,29,739.8333333333334,739.8333333333334,174.68333333333334,318.03333333333336,38.16666666666667,0.23611173687767514,0.4298715927010588,0.05158819553953593,2,8,0.0
ORD_2198324608,29,29,802.2,802.2,324.3666666666667,180.23333333333332,55.05,0.40434638078617136,0.22467381367904926,0.06862378459237098,2,8,0.0
ORD_2198654076,29,29,601.2833333333333,601.2833333333333,150.9,137.28333333333336,107.61666666666666,0.25096321756243595,0.22831721041106529,0.1789782964215428,2,8,0.0
ORD_2198747450,29,29,667.7333333333333,667.7333333333333,267.15,141.73333333333332,59.38333333333333,0.40008486421725237,0.21226038338658146,0.08893270766773162,2,8,0.0
ORD_2199756421,29,29,681.8166666666666,681.8166666666667,249.46666666666664,170.21666666666667,50.43333333333334,0.3658852575227945,0.24965166589259088,0.07396905326456282,2,8,0.0
ORD_2202388154,29,29,552.4333333333334,552.4333333333333,137.81666666666666,204.9,45.083333333333336,0.2494720328244735,0.370904483195559,0.08160864055994689,2,8,0.0
ORD_2202751989,29,29,819.5666666666667,819.5666666666667,259.5333333333333,238.6,82.23333333333333,0.3166714117216415,0.29112945865701384,0.10033757676821084,2,8,0.0
ORD_2203385235,29,29,1065.3333333333333,1065.3333333333333,619.0,183.98333333333332,42.58333333333333,0.5810387984981227,0.1727002503128911,0.039971839799749685,2,8,0.0
ORD_2203714975,29,29,1173.0166666666667,1173.0166666666667,485.08333333333337,343.76666666666665,118.5,0.41353490288572203,0.29306204799590796,0.10102158252937583,2,8,0.0
ORD_2203983405,29,29,676.3333333333334,676.3333333333334,193.31666666666666,219.03333333333333,61.55,0.2858304583538689,0.32385411532774766,0.0910054213898472,2,8,0.0
ORD_2206472478,29,29,837.8833333333333,837.8833333333333,421.0,192.03333333333333,62.266666666666666,0.50245658703479,0.22918863007976448,0.07431424422652318,2,8,0.0
ORD_2207929814,29,29,831.65,831.65,228.7166666666667,322.1666666666667,43.68333333333334,0.27501553137337426,0.38738251267560475,0.05252610272750958,2,8,0.0
ORD_2207997886,29,29,1163.15,1163.15,493.8833333333333,267.6333333333334,159.9,0.42460846265170726,0.23009356775423062,0.13747152129991833,2,8,0.0
ORD_2208087824,29,29,804.35,804.35,215.55,229.66666666666669,88.48333333333333,0.26798035680984644,0.2855307598267753,0.11000600899276848,2,8,0.0
ORD_2208236247,29,29,854.1666666666666,854.1666666666666,304.08333333333337,226.26666666666665,73.38333333333333,0.35600000000000004,0.26489756097560974,0.08591219512195121,2,8,0.0
ORD_2208336288,29,29,803.2666666666667,803.2666666666667,312.58333333333337,234.06666666666666,26.53333333333333,0.3891401776081003,0.29139347663706533,0.03303178687027969,2,8,0.0
ORD_2208927789,29,29,1669.7333333333333,1669.7333333333333,1118.1333333333332,251.95000000000002,98.28333333333333,0.669647847959754,0.15089235806116746,0.05886169448215284,2,8,0.0
ORD_2211493202,29,29,780.05,780.05,223.10000000000002,178.53333333333333,79.36666666666666,0.28600730722389595,0.22887421746469244,0.10174561459735487,2,8,0.0
ORD_2211921400,29,29,824.6166666666667,824.6166666666667,208.11666666666667,122.15,220.45,0.25237989368797625,0.14812943387836774,0.26733633809648927,2,8,0.0
ORD_2212671037,29,29,1591.0333333333333,1591.0333333333333,1062.35,172.43333333333334,81.16666666666666,0.6677107121158157,0.10837820284511115,0.05101506358551046,2,8,0.0
ORD_2213127193,29,29,593.9499999999999,593.95,157.01666666666665,160.63333333333333,37.38333333333333,0.26436007520273874,0.2704492521817213,0.06294020259842299,2,8,0.0
ORD_2213203439,29,29,784.4,784.4,347.29999999999995,169.01666666666665,33.38333333333333,0.44275879653238137,0.21547254801971782,0.04255906850246473,2,8,0.0
ORD_2213214722,29,29,865.9,865.9,235.35000000000002,339.73333333333335,43.66666666666667,0.27179812911421647,0.3923470762597683,0.050429225853639764,2,8,0.0
ORD_2215051211,29,29,697.5833333333334,697.5833333333334,211.66666666666666,170.83333333333337,71.91666666666667,0.30342850316569103,0.24489308326364834,0.10309401505196512,2,8,0.0
ORD_2216452675,29,29,634.6833333333333,634.6833333333333,255.68333333333334,153.13333333333333,48.4,0.40285181586618,0.24127517659725323,0.0762585016149786,2,8,0.0
ORD_2219328634,29,29,779.6999999999999,779.7,218.55,259.68333333333334,111.6,0.2803001154290112,0.33305544867684156,0.1431319738360908,2,8,0.0
ORD_2219562675,29,29,819.25,819.25,290.4,109.46666666666667,169.36666666666667,0.35447055233445224,0.13361814667887295,0.20673380124097243,2,8,0.0
ORD_2219707753,29,29,686.6666666666666,686.6666666666666,185.58333333333334,141.96666666666664,74.41666666666666,0.27026699029126217,0.20674757281553396,0.10837378640776699,2,8,0.0
ORD_2219722704,29,29,598.0,598.0,94.81666666666666,244.43333333333334,47.86666666666667,0.15855629877369007,0.40875139353400225,0.08004459308807135,2,8,0.0
ORD_2220853015,29,29,649.9333333333333,649.9333333333333,177.21666666666667,208.8,38.15,0.2726689916914556,0.3212637193558314,0.05869832803364448,2,8,0.0
ORD_2224043406,29,29,1011.8166666666666,1011.8166666666667,358.0333333333333,248.28333333333333,142.68333333333334,0.3538519824078802,0.24538371575878373,0.14101698265496057,2,8,0.0
ORD_2225162280,29,29,1258.6666666666667,1258.6666666666667,644.35,242.56666666666666,60.733333333333334,0.5119306144067797,0.19271716101694913,0.048252118644067796,2,8,0.0
ORD_2226722541,29,29,748.4666666666667,748.4666666666667,201.9,256.25,71.85,0.26975149193907544,0.3423666161931059,0.09599625901843768,2,8,0.0
ORD_2226836273,29,29,562.2,562.2,139.58333333333334,135.53333333333336,71.81666666666666,0.24828056444918772,0.2410767224000949,0.12774220324914026,2,8,0.0
ORD_2226996049,29,29,592.4,592.4,235.10000000000002,137.96666666666667,63.21666666666667,0.3968602295746118,0.23289444069322532,0.1067128066621652,2,8,0.0
ORD_2227848321,29,29,951.7,951.7,313.2,247.91666666666669,64.9,0.32909530314174634,0.2604987566109769,0.06819375853735421,2,8,0.0
ORD_2228735129,29,29,561.3333333333334,561.3333333333334,194.85000000000002,109.66666666666666,38.05,0.3471199524940618,0.19536817102137763,0.06778503562945368,2,8,0.0
ORD_2229423608,29,29,697.6666666666666,697.6666666666666,188.05,180.25,100.03333333333333,0.26954132823698046,0.2583612040133779,0.14338270425226948,2,8,0.0
ORD_2230858390,29,29,734.2166666666667,734.2166666666667,290.58333333333337,173.5,100.15,0.39577327310285343,0.2363062674505709,0.13640387714798086,2,8,0.0
ORD_2232373235,29,29,751.3,751.3,310.16666666666663,158.1,48.28333333333333,0.41283996628066905,0.21043524557433782,0.06426638271440614,2,8,0.0
ORD_2233076240,29,29,599.3333333333334,599.3333333333334,153.45,171.86666666666667,81.63333333333333,0.2560344827586207,0.2867630700778643,0.1362068965517241,2,8,0.0
ORD_2234444452,29,29,907.7,907.7,261.23333333333335,337.25000000000006,74.46666666666667,0.2877969960706548,0.3715434614960891,0.0820388527780838,2,8,0.0
ORD_2234606209,29,29,978.7333333333333,978.7333333333333,528.65,176.4,43.16666666666667,0.5401369116545194,0.18023295415843607,0.04410462502554322,2,8,0.0
ORD_2234703819,29,29,1052.9833333333333,1052.9833333333333,550.75,189.23333333333332,119.41666666666667,0.5230377182291585,0.17971161303597713,0.11340793618132608,2,8,0.0
ORD_2237092724,29,29,907.6666666666667,907.6666666666666,382.20000000000005,228.25,75.45,0.42107969151670954,0.2514689680499449,0.0831252295262578,2,8,0.0
ORD_2237629292,29,29,599.5666666666666,599.5666666666667,131.68333333333334,231.08333333333331,25.266666666666666,0.2196308444988047,0.38541724578862513,0.042141546672596876,2,8,0.0
ORD_2238319207,29,29,1040.5833333333333,1040.5833333333333,546.8666666666667,250.40000000000003,47.16666666666667,0.5255385601025067,0.24063425963001528,0.045327140225834874,2,8,0.0
ORD_2240106457,29,29,1129.85,1129.85,454.95,387.3666666666667,57.349999999999994,0.4026640704518299,0.34284787066129724,0.05075895030313758,2,8,0.0
ORD_2240469119,29,29,804.6666666666666,804.6666666666666,320.9,184.18333333333334,59.46666666666667,0.3987986743993372,0.22889395194697598,0.07390223695111849,2,8,0.0
ORD_2241494993,29,29,731.6666666666667,731.6666666666666,161.75,236.66666666666669,48.96666666666667,0.22107061503416855,0.3234624145785877,0.06692482915717539,2,8,0.0
ORD_2241932415,29,29,673.9333333333333,673.9333333333333,213.83333333333334,166.05,37.56666666666666,0.31729152240577707,0.2463893560193887,0.05574240775546543,2,8,0.0
ORD_2242245391,29,29,653.15,653.15,174.36666666666667,207.6833333333333,66.61666666666667,0.2669626680956391,0.3179718798642476,0.1019929061726505,2,8,0.0
ORD_2243059105,29,29,620.8333333333334,620.8333333333334,127.76666666666667,269.09999999999997,64.45,0.20579865771812078,0.43344966442953015,0.10381208053691275,2,8,0.0
ORD_2243497402,29,29,659.0666666666666,659.0666666666667,232.26666666666665,186.54999999999998,36.333333333333336,0.3524175601861218,0.2830517904106818,0.05512846449524581,2,8,0.0
ORD_2244151591,29,29,605.8833333333333,605.8833333333333,70.86666666666667,220.76666666666665,122.25,0.11696421203201939,0.36437157868676584,0.20177151816906447,2,8,0.0
ORD_2244372814,29,29,598.05,598.05,161.75,178.45,56.93333333333334,0.2704623359250899,0.2983864225399214,0.09519828330964525,2,8,0.0
ORD_2244380845,29,29,616.0,616.0,89.33333333333334,152.51666666666665,212.38333333333333,0.14502164502164502,0.2475919913419913,0.3447781385281385,2,8,0.0
ORD_2245892562,29,29,551.75,551.75,108.31666666666666,121.10000000000001,47.95,0.19631475607914212,0.21948346171273223,0.08690530131400091,2,8,0.0
ORD_2246395532,29,29,643.1833333333333,643.1833333333333,169.6,152.31666666666666,88.88333333333333,0.2636884247622503,0.23681687440076704,0.13819284289082948,2,8,0.0
ORD_2246469824,29,29,652.3000000000001,652.3,334.83333333333337,82.26666666666667,46.4,0.5133118708160866,0.1261178394399305,0.07113291430323469,2,8,0.0
ORD_2247097255,29,29,1116.5666666666666,1116.5666666666666,419.71666666666664,409.3666666666667,72.76666666666667,0.3758993342687405,0.3666298474490253,0.06517001522524406,2,8,0.0
ORD_2247855150,29,29,1006.3666666666666,1006.3666666666667,349.0833333333333,328.09999999999997,94.83333333333334,0.34687489649233216,0.32602431188102415,0.09423338080885034,2,8,0.0
ORD_2249661338,29,29,809.15,809.15,259.6666666666667,173.43333333333334,95.75,0.32091289212960106,0.2143401511874601,0.11833405425446457,2,8,0.0
ORD_2250406550,29,29,2433.25,2433.25,1292.4666666666665,771.3,55.71666666666667,0.5311688756464261,0.31698345833761427,0.02289804445357718,2,8,0.0
ORD_2250964338,29,29,995.25,995.25,517.4166666666667,212.01666666666665,59.83333333333333,0.5198861257640459,0.21302855229004436,0.060118898099305026,2,8,0.0
ORD_2252659424,29,29,774.2833333333333,774.2833333333333,328.31666666666666,188.8,52.150000000000006,0.42402651914673783,0.24383838818692558,0.0673526056353187,2,8,0.0
ORD_2253313246,29,29,783.8166666666666,783.8166666666667,334.53333333333336,117.38333333333334,66.8,0.42680048480724664,0.14975865955049014,0.08522401071679177,2,8,0.0
ORD_2256307830,29,29,778.5666666666667,778.5666666666667,293.75,125.16666666666666,76.71666666666667,0.37729588560174676,0.16076550926916983,0.09853577086098385,2,8,0.0
ORD_2256927039,29,29,775.8,775.8,208.66666666666669,239.56666666666666,52.75,0.2689696657214059,0.30879951877631695,0.0679943284351637,2,8,0.0
ORD_2256992245,29,29,1033.1833333333334,1033.1833333333334,479.55,219.65,55.63333333333333,0.46414802148699,0.21259537674823764,0.05384652610862867,2,8,0.0
ORD_2257224332,29,29,970.2833333333333,970.2833333333333,334.18333333333334,301.73333333333335,89.6,0.34441829706099597,0.3109744576326503,0.09234416064036277,2,8,0.0
ORD_2259213366,29,29,724.0833333333334,724.0833333333334,230.88333333333333,162.91666666666666,56.83333333333333,0.31886293014155825,0.22499712279894116,0.0784900448843365,2,8,0.0
ORD_2259570968,29,29,693.3,693.3,214.5,210.90000000000003,30.833333333333332,0.30938987451319777,0.30419731717871057,0.0444732919851916,2,8,0.0
ORD_2259850231,29,29,708.55,708.55,152.81666666666666,206.66666666666663,82.38333333333333,0.215675205231341,0.29167548749794175,0.11627031731470373,2,8,0.0
ORD_2259899303,29,29,1230.7,1230.7,515.5,406.29999999999995,43.93333333333334,0.4188673112862598,0.33013732022426256,0.03569784133690854,2,8,0.0
ORD_2260297998,29,29,787.4166666666666,787.4166666666666,278.33333333333337,241.13333333333333,67.06666666666666,0.3534765583659647,0.3062334638586094,0.08517303418351148,2,8,0.0
ORD_2261625257,29,29,669.9666666666667,669.9666666666667,161.58333333333331,177.46666666666667,69.35,0.24118115329120848,0.2648888004378327,0.10351261256778943,2,8,0.0
ORD_2261685814,29,29,855.5,855.5,358.75,204.86666666666667,57.46666666666667,0.41934541203974285,0.23947009546074421,0.06717319306448472,2,8,0.0
ORD_2262743710,29,29,820.8,820.8,203.91666666666669,293.83333333333337,65.96666666666667,0.2484364847303444,0.3579840805717999,0.08036874593892139,2,8,0.0
ORD_2263426257,29,29,809.55,809.55,299.98333333333335,197.61666666666667,100.23333333333333,0.3705556584934017,0.24410680830914297,0.12381364132336896,2,8,0.0
ORD_2264632477,29,29,726.3833333333333,726.3833333333333,188.41666666666666,268.03333333333336,39.900000000000006,0.2593901291788082,0.3689970860197784,0.054929674414335876,2,8,0.0
ORD_2266508741,29,29,1653.4333333333334,1653.4333333333334,873.7,433.56666666666666,43.71666666666667,0.5284156200229825,0.2622220430215914,0.026439933068564403,2,8,0.0
ORD_2266683520,29,29,960.3000000000001,960.3,325.3833333333333,371.0333333333333,71.3,0.33883508625776665,0.3863723142073657,0.07424763094866187,2,8,0.0
ORD_2266927759,29,29,794.7833333333333,794.7833333333333,218.5,280.4166666666667,60.95,0.2749176924528698,0.3528215236857005,0.0766875668421163,2,8,0.0
ORD_2267565389,29,29,807.2,807.2,314.95,165.48333333333335,67.66666666666667,0.39017591674925667,0.20500908490254377,0.08382887347208458,2,8,0.0
ORD_2271494990,29,29,932.15,932.15,231.73333333333335,350.6666666666667,115.28333333333333,0.2486009047184824,0.37619124246812924,0.12367465894258793,2,8,0.0
ORD_2272400774,29,29,873.1666666666666,873.1666666666666,310.81666666666666,303.58333333333337,43.53333333333333,0.3559648787936629,0.3476808551250239,0.04985684290895209,2,8,0.0
ORD_2273860229,29,29,998.7833333333333,998.7833333333333,387.8833333333333,315.1333333333333,90.18333333333334,0.3883558329300649,0.3155172126086739,0.0902931900478916,2,8,0.0
ORD_2274089241,29,29,638.7833333333333,638.7833333333333,227.48333333333335,148.51666666666665,76.76666666666667,0.3561197067341561,0.23249928249015053,0.12017637696662928,2,8,0.0
ORD_2274399138,29,29,1302.9333333333334,1302.9333333333334,836.3833333333333,170.81666666666666,70.11666666666666,0.64192335243553,0.13110161686451083,0.053814469914040104,2,8,0.0
ORD_2275129380,29,29,803.9499999999999,803.95,307.35,224.85000000000002,60.55,0.3822998942720319,0.27968157223707946,0.07531562908141054,2,8,0.0
ORD_2275655469,29,29,1066.1,1066.1,406.01666666666665,391.51666666666665,49.71666666666667,0.3808429478160273,0.3672419722977832,0.046634149391864436,2,8,0.0
ORD_2275700087,29,29,989.1166666666667,989.1166666666667,284.51666666666665,463.3,31.316666666666666,0.2876472273240433,0.4683977286130723,0.031661246566802026,2,8,0.0
ORD_2276197858,29,29,1042.5166666666667,1042.5166666666667,272.1166666666667,395.45,86.76666666666667,0.26101900848907295,0.3793224728621445,0.08322808588192035,2,8,0.0
ORD_2276559496,29,29,892.65,892.65,245.55,380.9,50.233333333333334,0.27507981851789615,0.4267069960230773,0.05627438899157938,2,8,0.0
ORD_2277838404,29,29,1152.65,1152.65,344.08333333333337,467.5,47.45,0.298515016122269,0.4055871253199149,0.041166008762417036,2,8,0.0
ORD_2277956335,29,29,1011.2666666666667,1011.2666666666667,340.65,408.75,42.4,0.33685476959588634,0.40419605774935724,0.04192761553167645,2,8,0.0
ORD_2277968251,29,29,1139.55,1139.55,529.9,315.2166666666667,66.15,0.4650081172392611,0.2766150380998348,0.058049229959194426,2,8,0.0
ORD_2278121442,29,29,764.0666666666667,764.0666666666667,260.43333333333334,205.63333333333333,45.16666666666667,0.34085158363144574,0.2691300933600907,0.05911351540005235,2,8,0.0
ORD_2278282226,29,29,607.6166666666667,607.6166666666667,139.23333333333335,136.81666666666666,96.01666666666667,0.22914666593521138,0.22516937762295305,0.15802177908220644,2,8,0.0
ORD_2279811594,29,29,755.9,755.9,265.9,218.31666666666666,75.35,0.3517661066278608,0.28881686290073644,0.09968249768487895,2,8,0.0
ORD_2280502504,29,29,959.7,959.7,385.95000000000005,239.95000000000005,74.35,0.40215692403876213,0.2500260498072315,0.07747212670626237,2,8,0.0
ORD_2280816120,29,29,1428.6166666666666,1428.6166666666666,779.4333333333334,368.53333333333336,54.55,0.5455860564415461,0.25796516443645956,0.03818379084662319,2,8,0.0
ORD_2281995846,29,29,764.3666666666667,764.3666666666667,264.35,219.58333333333331,43.58333333333333,0.34584187344642625,0.28727486808250835,0.057018882735162,2,8,0.0
ORD_2282627661,29,29,742.8,742.8,289.8666666666667,138.35,44.81666666666666,0.39023514629330464,0.18625471190091547,0.06033476934123137,2,8,0.0
ORD_2282772621,29,29,701.3833333333333,701.3833333333333,151.08333333333331,204.01666666666665,130.86666666666667,0.2154076467932419,0.29087755150535843,0.1865836561081672,2,8,0.0
ORD_2284842364,29,29,647.6,647.6,162.46666666666664,156.86666666666667,109.88333333333333,0.250875025736051,0.24222771257978176,0.16967778464072472,2,8,0.0
ORD_2285500212,29,29,818.0166666666667,818.0166666666667,174.1,363.35,41.33333333333333,0.21283184939182168,0.4441841038283654,0.050528717833784965,2,8,0.0
ORD_2285932508,29,29,805.5,805.5,264.41666666666663,190.41666666666666,70.66666666666667,0.32826401820815226,0.23639561349058555,0.08773018828884752,2,8,0.0
ORD_2286051192,29,29,625.7666666666667,625.7666666666667,254.46666666666667,118.23333333333333,30.93333333333333,0.4066478453097534,0.18894156501358333,0.04943269589303787,2,8,0.0
ORD_2286651159,29,29,589.1,589.1,120.83333333333333,147.81666666666666,88.31666666666666,0.20511514739998868,0.2509194816952413,0.14991795394104,2,8,0.0
ORD_2289102260,29,29,1449.5666666666666,1449.5666666666666,606.6166666666667,485.9333333333334,57.6,0.4184813852415665,0.3352266194494907,0.03973601306137466,2,8,0.0
ORD_2289693210,29,29,684.9666666666667,684.9666666666667,177.98333333333332,192.45,77.55000000000001,0.25984232809382446,0.2809625772543676,0.11321718818433989,2,8,0.0
ORD_2290402697,29,29,889.3666666666667,889.3666666666667,349.56666666666666,284.53333333333336,35.13333333333333,0.39305123496120836,0.31992803867920994,0.0395037667253851,2,8,0.0
ORD_2291779501,29,29,781.6166666666667,781.6166666666667,372.75,213.7166666666667,28.15,0.47689617672772244,0.2734290039874619,0.03601509691451479,2,8,0.0
ORD_2293422426,29,29,814.3166666666667,814.3166666666667,402.01666666666665,161.43333333333334,33.46666666666667,0.4936859125237929,0.19824392640045846,0.041097853005587506,2,8,0.0
ORD_2294551078,29,29,1292.2333333333333,1292.2333333333333,603.6333333333333,328.08333333333337,88.78333333333333,0.46712410039466556,0.253888616606908,0.06870534217246627,2,8,0.0
ORD_2295079315,29,29,996.2,996.2,242.78333333333333,372.3,124.38333333333334,0.2437094291641571,0.37372013651877134,0.12485779294653016,2,8,0.0
ORD_2295260268,29,29,593.9666666666667,593.9666666666667,221.28333333333336,116.78333333333332,30.46666666666667,0.3725517705819631,0.19661597171558445,0.05129356305067625,2,8,0.0
ORD_2295872988,29,29,1140.0166666666667,1140.0166666666667,294.35,575.3999999999999,49.88333333333333,0.2581979795617023,0.5047294630195464,0.04375667022411953,2,8,0.0
ORD_2297208865,29,29,635.5833333333334,635.5833333333334,133.66666666666666,146.46666666666667,131.15,0.21030549364101217,0.23044447358070014,0.2063458764914121,2,8,0.0
