process_code,case_id,risk_score,anomaly_score,overall_severity,top_step_name,top_step_duration_min,top_step_p95,top_step_deviation_p95,top_step_zscore,top_step_severity,validation_warnings
TRUCKING_DELIVERY_FLOW,ORD_9178815778,29.0,0.392543,NORMAL,STEP_021_LASTMILE_SORT_COMPLETE,31.083,30.067,1.034,1.924,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_4776654096,26.0,0.391019,NORMAL,STEP_003_TENDER_ACCEPTED,22.917,25.284,0.906,1.565,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9572445564,85.0,0.438579,CRITICAL,STEP_023_OUT_FOR_DELIVERY,153.017,73.484,2.082,5.691,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1723292113,61.0,0.412547,ELEVATED,STEP_008_GATE_IN_PICKUP,26.383,24.101,1.095,2.166,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_4147828765,12.0,0.381218,NORMAL,STEP_026_POD_UPLOADED,51.817,49.337,1.05,2.055,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0254414824,32.0,0.394391,BOTTLENECK,STEP_009_WAIT_PICKUP,30.25,24.067,1.257,2.664,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_3267371651,63.0,0.414193,CRITICAL,STEP_011_LOAD_COMPLETE,111.783,48.883,2.287,6.311,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2434133764,81.0,0.431546,BOTTLENECK,STEP_004_DRIVER_ASSIGNED,37.0,24.75,1.495,3.649,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_3638439449,40.0,0.399111,CRITICAL,STEP_009_WAIT_PICKUP,40.017,24.067,1.663,4.016,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7390767232,88.0,0.443146,CRITICAL,STEP_010_LOAD_START,108.267,49.884,2.17,5.906,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2116000962,66.0,0.416312,CRITICAL,STEP_004_DRIVER_ASSIGNED,38.867,24.75,1.57,3.918,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_3780961638,39.0,0.398393,BOTTLENECK,STEP_021_LASTMILE_SORT_COMPLETE,35.9,30.067,1.194,2.472,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2423887160,74.0,0.423082,BOTTLENECK,STEP_005_PICKUP_APPOINTMENT_SET,36.867,24.9,1.481,3.61,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1066097823,67.0,0.41746,BOTTLENECK,STEP_001_DISPATCH_CREATED,31.533,24.833,1.27,2.896,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8130053918,73.0,0.42266,BOTTLENECK,STEP_013_EN_ROUTE_HUB,428.233,343.422,1.247,2.699,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_0404494295,25.0,0.390272,NORMAL,STEP_010_LOAD_START,44.9,49.884,0.9,1.494,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0524216228,9.0,0.378916,NORMAL,STEP_013_EN_ROUTE_HUB,325.267,343.422,0.947,1.699,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2772650772,73.0,0.42243,BOTTLENECK,STEP_001_DISPATCH_CREATED,31.467,24.833,1.267,2.887,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2988338669,96.0,0.475563,CRITICAL,STEP_029_BILLING_COMPLETE,44.15,24.534,1.8,4.737,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1957764099,45.0,0.401772,NORMAL,STEP_028_TRIP_CLOSEOUT,27.5,24.919,1.104,2.293,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_4502889796,92.0,0.455797,CRITICAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,50.767,29.051,1.748,4.405,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1399384285,26.0,0.390659,NORMAL,STEP_002_CARRIER_TENDERED,25.517,24.701,1.033,1.963,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3310347310,80.0,0.429785,CRITICAL,STEP_011_LOAD_COMPLETE,76.217,48.883,1.559,3.779,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_3507608786,86.0,0.439384,BOTTLENECK,STEP_012_DEPART_PICKUP,32.3,24.934,1.295,2.938,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8106015362,32.0,0.394611,BOTTLENECK,STEP_008_GATE_IN_PICKUP,28.883,24.101,1.198,2.53,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2216452675,5.0,0.374444,NORMAL,STEP_029_BILLING_COMPLETE,21.333,24.534,0.87,1.417,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7591845213,2.0,0.370906,NORMAL,STEP_004_DRIVER_ASSIGNED,21.317,24.75,0.861,1.392,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2798662118,43.0,0.400766,NORMAL,STEP_022_ROUTE_PLANNED,28.017,24.9,1.125,2.335,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_4873296618,71.0,0.420107,BOTTLENECK,STEP_016_HUB_SORT_COMPLETE,45.217,30.335,1.491,3.465,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2702812447,74.0,0.423414,BOTTLENECK,STEP_006_DRIVER_EN_ROUTE_PICKUP,41.867,29.051,1.441,3.376,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6891558634,33.0,0.39487,NORMAL,STEP_004_DRIVER_ASSIGNED,23.817,24.75,0.962,1.752,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6387685971,42.0,0.400225,NORMAL,STEP_012_DEPART_PICKUP,27.633,24.934,1.108,2.274,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3959425893,14.0,0.382827,NORMAL,STEP_023_OUT_FOR_DELIVERY,64.633,73.484,0.88,1.444,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9802206714,0.0,0.362744,NORMAL,STEP_015_HUB_INBOUND_SCAN,18.317,25.068,0.731,0.919,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6961326359,55.0,0.408342,CRITICAL,STEP_029_BILLING_COMPLETE,41.7,24.534,1.7,4.38,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9002279586,95.0,0.469802,CRITICAL,STEP_008_GATE_IN_PICKUP,53.9,24.101,2.236,6.176,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8297735073,96.0,0.474484,BOTTLENECK,STEP_026_POD_UPLOADED,72.717,49.337,1.474,3.553,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9718904434,89.0,0.446067,BOTTLENECK,STEP_004_DRIVER_ASSIGNED,33.8,24.75,1.366,3.189,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6707448866,44.0,0.401489,NORMAL,STEP_024_DELIVERY_ATTEMPT_1,73.983,74.486,0.993,1.874,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2315710397,50.0,0.405511,NORMAL,STEP_008_GATE_IN_PICKUP,23.35,24.101,0.969,1.724,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1494311177,72.0,0.421568,BOTTLENECK,STEP_013_EN_ROUTE_HUB,445.25,343.422,1.297,2.864,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_0160527382,47.0,0.403354,BOTTLENECK,STEP_029_BILLING_COMPLETE,35.817,24.534,1.46,3.524,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6056409961,57.0,0.409768,CRITICAL,STEP_003_TENDER_ACCEPTED,44.467,25.284,1.759,4.609,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0181472768,83.0,0.434764,CRITICAL,STEP_025_DELIVERED_CONFIRMED,48.3,24.817,1.946,5.203,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0955405194,35.0,0.396427,NORMAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,32.417,29.051,1.116,2.284,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_1649235661,24.0,0.389366,NORMAL,STEP_012_DEPART_PICKUP,27.283,24.934,1.094,2.224,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_7474031175,37.0,0.397328,NORMAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,30.417,29.051,1.047,2.053,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3632840225,27.0,0.391486,NORMAL,STEP_001_DISPATCH_CREATED,23.6,24.833,0.95,1.744,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6081338126,19.0,0.386548,BOTTLENECK,STEP_010_LOAD_START,61.2,49.884,1.227,2.629,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8935820487,84.0,0.435813,BOTTLENECK,STEP_027_RETURN_TO_DEPOT,29.767,24.817,1.199,2.641,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_7821529019,85.0,0.437779,BOTTLENECK,STEP_006_DRIVER_EN_ROUTE_PICKUP,41.333,29.051,1.423,3.315,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_0793897850,16.0,0.383973,NORMAL,STEP_026_POD_UPLOADED,43.15,49.337,0.875,1.434,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7944996694,77.0,0.426819,CRITICAL,STEP_028_TRIP_CLOSEOUT,38.35,24.919,1.539,3.866,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1820467624,42.0,0.400152,NORMAL,STEP_009_WAIT_PICKUP,24.733,24.067,1.028,1.9,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8788258492,3.0,0.372445,NORMAL,STEP_018_LINEHAUL_START,288.4,350.752,0.822,1.264,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9569616759,73.0,0.422751,ELEVATED,STEP_018_LINEHAUL_START,365.983,350.752,1.043,1.992,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8873322056,80.0,0.430835,BOTTLENECK,STEP_019_IN_TRANSIT_LINEHAUL,508.3,363.264,1.399,3.055,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4059757107,53.0,0.407343,BOTTLENECK,STEP_018_LINEHAUL_START,409.333,350.752,1.167,2.398,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6194054224,5.0,0.374413,NORMAL,STEP_020_ARRIVE_LASTMILE_DEPOT,18.167,24.233,0.75,0.971,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9840112042,30.0,0.393184,NORMAL,STEP_013_EN_ROUTE_HUB,356.217,343.422,1.037,2.0,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_2094879180,39.0,0.398398,NORMAL,STEP_003_TENDER_ACCEPTED,28.233,25.284,1.117,2.316,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0260889834,49.0,0.404337,CRITICAL,STEP_023_OUT_FOR_DELIVERY,125.783,73.484,1.712,4.382,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1253864821,29.0,0.392916,NORMAL,STEP_022_ROUTE_PLANNED,22.65,24.9,0.91,1.57,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2158476404,48.0,0.40379,CRITICAL,STEP_016_HUB_SORT_COMPLETE,45.733,30.335,1.508,3.523,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2075850818,57.0,0.409761,BOTTLENECK,STEP_022_ROUTE_PLANNED,35.383,24.9,1.421,3.385,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1776033213,81.0,0.432293,WATCHLIST,STEP_027_RETURN_TO_DEPOT,27.283,24.817,1.099,2.28,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8107364178,74.0,0.423263,BOTTLENECK,STEP_013_EN_ROUTE_HUB,482.183,343.422,1.404,3.223,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_3461206157,10.0,0.379442,BOTTLENECK,STEP_011_LOAD_COMPLETE,65.033,48.883,1.33,2.983,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4516249601,24.0,0.389376,NORMAL,STEP_014_ARRIVE_HUB,26.6,24.633,1.08,2.118,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_1076084259,32.0,0.394212,NORMAL,STEP_021_LASTMILE_SORT_COMPLETE,28.167,30.067,0.937,1.592,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7421670474,14.0,0.383053,NORMAL,STEP_012_DEPART_PICKUP,25.35,24.934,1.017,1.949,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3602884723,80.0,0.430149,WATCHLIST,STEP_013_EN_ROUTE_HUB,392.533,343.422,1.143,2.352,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_4577535926,36.0,0.396609,NORMAL,STEP_020_ARRIVE_LASTMILE_DEPOT,26.533,24.233,1.095,2.199,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_4207622953,77.0,0.426667,BOTTLENECK,STEP_008_GATE_IN_PICKUP,34.367,24.101,1.426,3.329,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_9001820522,89.0,0.444857,BOTTLENECK,STEP_003_TENDER_ACCEPTED,36.9,25.284,1.459,3.54,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6381557314,14.0,0.383117,NORMAL,STEP_001_DISPATCH_CREATED,26.717,24.833,1.076,2.197,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_9314805278,25.0,0.390341,BOTTLENECK,STEP_020_ARRIVE_LASTMILE_DEPOT,28.683,24.233,1.184,2.514,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_7358026480,54.0,0.407679,CRITICAL,STEP_025_DELIVERED_CONFIRMED,42.683,24.817,1.72,4.405,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2131111446,77.0,0.427177,ELEVATED,STEP_019_IN_TRANSIT_LINEHAUL,401.283,363.264,1.105,2.127,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0811526637,77.0,0.426152,BOTTLENECK,STEP_020_ARRIVE_LASTMILE_DEPOT,33.733,24.233,1.392,3.255,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1863224078,0.0,0.36581,NORMAL,STEP_011_LOAD_COMPLETE,38.283,48.883,0.783,1.079,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1045872804,17.0,0.385095,NORMAL,STEP_029_BILLING_COMPLETE,24.767,24.534,1.009,1.916,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_7889849758,64.0,0.415134,BOTTLENECK,STEP_008_GATE_IN_PICKUP,31.233,24.101,1.296,2.873,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2196789018,67.0,0.417099,CRITICAL,STEP_025_DELIVERED_CONFIRMED,49.5,24.817,1.995,5.373,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2446605941,45.0,0.401989,BOTTLENECK,STEP_008_GATE_IN_PICKUP,29.217,24.101,1.212,2.579,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5474846718,81.0,0.432452,CRITICAL,STEP_020_ARRIVE_LASTMILE_DEPOT,40.917,24.233,1.688,4.309,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1155320315,24.0,0.389386,NORMAL,STEP_027_RETURN_TO_DEPOT,18.317,24.817,0.738,0.977,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4545624338,36.0,0.396797,NORMAL,STEP_025_DELIVERED_CONFIRMED,27.017,24.817,1.089,2.18,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3763108964,99.0,0.515615,CRITICAL,STEP_018_LINEHAUL_START,634.1,350.752,1.808,4.505,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5351313241,53.0,0.407146,CRITICAL,STEP_001_DISPATCH_CREATED,39.967,24.833,1.609,4.121,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6179537692,8.0,0.377701,NORMAL,STEP_018_LINEHAUL_START,246.617,350.752,0.703,0.873,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9165155166,3.0,0.372251,NORMAL,STEP_009_WAIT_PICKUP,25.967,24.067,1.079,2.071,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_7362192188,29.0,0.392654,NORMAL,STEP_002_CARRIER_TENDERED,23.1,24.701,0.935,1.621,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0571807513,40.0,0.399228,NORMAL,STEP_015_HUB_INBOUND_SCAN,25.183,25.068,1.005,1.88,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_7822472795,21.0,0.387489,NORMAL,STEP_011_LOAD_COMPLETE,52.8,48.883,1.08,2.112,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_6190449446,14.0,0.383097,NORMAL,STEP_024_DELIVERY_ATTEMPT_1,69.35,74.486,0.931,1.653,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_0059483224,31.0,0.393897,NORMAL,STEP_025_DELIVERED_CONFIRMED,28.05,24.817,1.13,2.326,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0089734288,14.0,0.383096,NORMAL,STEP_022_ROUTE_PLANNED,24.133,24.9,0.969,1.781,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6139465469,25.0,0.390053,NORMAL,STEP_005_PICKUP_APPOINTMENT_SET,25.033,24.9,1.005,1.912,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0059667242,70.0,0.419624,CRITICAL,STEP_002_CARRIER_TENDERED,51.633,24.701,2.09,5.668,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4190880061,11.0,0.380706,NORMAL,STEP_029_BILLING_COMPLETE,27.783,24.534,1.132,2.355,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_9391832073,59.0,0.411152,CRITICAL,STEP_029_BILLING_COMPLETE,40.533,24.534,1.652,4.211,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2074794029,24.0,0.389878,NORMAL,STEP_015_HUB_INBOUND_SCAN,28.1,25.068,1.121,2.289,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_2203385235,68.0,0.418074,BOTTLENECK,STEP_019_IN_TRANSIT_LINEHAUL,451.533,363.264,1.243,2.562,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4129244850,8.0,0.37785,NORMAL,STEP_009_WAIT_PICKUP,18.25,24.067,0.758,1.003,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4933992537,4.0,0.374091,NORMAL,STEP_010_LOAD_START,48.9,49.884,0.98,1.773,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1163364060,0.0,0.358786,NORMAL,STEP_003_TENDER_ACCEPTED,15.8,25.284,0.625,0.559,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7449892398,99.0,0.521164,CRITICAL,STEP_018_LINEHAUL_START,741.017,350.752,2.113,5.507,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9196605167,28.0,0.391719,NORMAL,STEP_025_DELIVERED_CONFIRMED,22.517,24.817,0.907,1.54,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9697180825,49.0,0.404624,NORMAL,STEP_017_HUB_OUTBOUND_SCAN,26.117,24.883,1.05,2.049,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3290905217,37.0,0.397191,BOTTLENECK,STEP_028_TRIP_CLOSEOUT,31.617,24.919,1.269,2.89,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_3373044420,0.0,0.359496,NORMAL,STEP_002_CARRIER_TENDERED,17.65,24.701,0.715,0.848,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8332852764,76.0,0.425713,CRITICAL,STEP_002_CARRIER_TENDERED,52.05,24.701,2.107,5.727,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7292003163,58.0,0.410044,NORMAL,STEP_019_IN_TRANSIT_LINEHAUL,388.133,363.264,1.068,2.013,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8525475289,42.0,0.400519,BOTTLENECK,STEP_011_LOAD_COMPLETE,65.65,48.883,1.343,3.027,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_4956882040,70.0,0.419882,ELEVATED,STEP_025_DELIVERED_CONFIRMED,27.217,24.817,1.097,2.208,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_2493968822,54.0,0.407691,CRITICAL,STEP_017_HUB_OUTBOUND_SCAN,37.533,24.883,1.508,3.666,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1961459876,86.0,0.439095,CRITICAL,STEP_003_TENDER_ACCEPTED,48.8,25.284,1.93,5.221,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7125717518,28.0,0.392013,NORMAL,STEP_004_DRIVER_ASSIGNED,26.883,24.75,1.086,2.194,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8529718362,55.0,0.408422,BOTTLENECK,STEP_014_ARRIVE_HUB,34.417,24.633,1.397,3.222,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_5090228377,82.0,0.432647,BOTTLENECK,STEP_015_HUB_INBOUND_SCAN,30.867,25.068,1.231,2.676,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_0399823589,88.0,0.444358,CRITICAL,STEP_028_TRIP_CLOSEOUT,39.217,24.919,1.574,3.992,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_1534001167,75.0,0.424348,CRITICAL,STEP_014_ARRIVE_HUB,37.1,24.633,1.506,3.601,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8225881183,70.0,0.419592,CRITICAL,STEP_016_HUB_SORT_COMPLETE,45.983,30.335,1.516,3.55,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8209076565,81.0,0.431709,BOTTLENECK,STEP_007_ARRIVE_PICKUP,32.1,24.752,1.297,2.95,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6953810349,89.0,0.444538,CRITICAL,STEP_003_TENDER_ACCEPTED,41.783,25.284,1.653,4.23,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9761936487,70.0,0.419654,ELEVATED,STEP_027_RETURN_TO_DEPOT,28.2,24.817,1.136,2.413,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3321276699,97.0,0.493945,CRITICAL,STEP_018_LINEHAUL_START,698.867,350.752,1.992,5.112,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_8304450179,47.0,0.403241,BOTTLENECK,STEP_001_DISPATCH_CREATED,29.75,24.833,1.198,2.637,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_6632740258,84.0,0.436194,CRITICAL,STEP_009_WAIT_PICKUP,45.417,24.067,1.887,4.764,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5771295826,67.0,0.417362,BOTTLENECK,STEP_020_ARRIVE_LASTMILE_DEPOT,32.367,24.233,1.336,3.055,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8919143171,65.0,0.415379,CRITICAL,STEP_018_LINEHAUL_START,526.15,350.752,1.5,3.493,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5283892687,45.0,0.402416,NORMAL,STEP_026_POD_UPLOADED,49.05,49.337,0.994,1.857,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4070951087,78.0,0.427672,CRITICAL,STEP_020_ARRIVE_LASTMILE_DEPOT,50.717,24.233,2.093,5.747,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7165826505,65.0,0.415463,BOTTLENECK,STEP_014_ARRIVE_HUB,36.633,24.633,1.487,3.535,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_2965851233,14.0,0.383113,NORMAL,STEP_020_ARRIVE_LASTMILE_DEPOT,25.2,24.233,1.04,2.003,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_8283409045,15.0,0.38349,NORMAL,STEP_025_DELIVERED_CONFIRMED,23.333,24.817,0.94,1.656,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9027173257,90.0,0.449171,CRITICAL,STEP_021_LASTMILE_SORT_COMPLETE,52.117,30.067,1.733,4.315,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_5380181012,47.0,0.403207,BOTTLENECK,STEP_028_TRIP_CLOSEOUT,32.5,24.919,1.304,3.018,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_8349773004,40.0,0.399203,NORMAL,STEP_023_OUT_FOR_DELIVERY,73.917,73.484,1.006,1.89,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_0376794739,68.0,0.418239,CRITICAL,STEP_006_DRIVER_EN_ROUTE_PICKUP,43.9,29.051,1.511,3.611,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6696022170,27.0,0.391145,NORMAL,STEP_023_OUT_FOR_DELIVERY,61.467,73.484,0.836,1.292,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9536806183,5.0,0.374153,NORMAL,STEP_004_DRIVER_ASSIGNED,18.55,24.75,0.749,0.994,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6304470471,17.0,0.384737,NORMAL,STEP_015_HUB_INBOUND_SCAN,26.6,25.068,1.061,2.079,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_3832508251,59.0,0.411271,NORMAL,STEP_020_ARRIVE_LASTMILE_DEPOT,27.55,24.233,1.137,2.348,WATCHLIST,[]
TRUCKING_DELIVERY_FLOW,ORD_1801975792,58.0,0.410757,NORMAL,STEP_017_HUB_OUTBOUND_SCAN,22.05,24.883,0.886,1.473,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_3266510033,73.0,0.422277,CRITICAL,STEP_005_PICKUP_APPOINTMENT_SET,43.5,24.9,1.747,4.562,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_6398843920,93.0,0.460112,CRITICAL,STEP_004_DRIVER_ASSIGNED,39.933,24.75,1.613,4.072,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_7748177307,3.0,0.371912,NORMAL,STEP_014_ARRIVE_HUB,20.9,24.633,0.848,1.313,NORMAL,[]
TRUCKING_DELIVERY_FLOW,ORD_2463544599,67.0,0.417082,CRITICAL,STEP_016_HUB_SORT_COMPLETE,138.35,30.335,4.561,13.83,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_9366786057,49.0,0.40432,BOTTLENECK,STEP_027_RETURN_TO_DEPOT,30.317,24.817,1.222,2.721,BOTTLENECK,[]
TRUCKING_DELIVERY_FLOW,ORD_1690236432,91.0,0.450678,CRITICAL,STEP_015_HUB_INBOUND_SCAN,46.2,25.068,1.843,4.823,CRITICAL,[]
TRUCKING_DELIVERY_FLOW,ORD_4935240458,45.0,0.40205,BOTTLENECK,STEP_015_HUB_INBOUND_SCAN,34.883,25.068,1.392,3.238,BOTTLENECK,[]
